KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K02248	24	12.9	3.4	0	1.4	0.2	0.6	8	4.55	1.25	10.3	14	34.75	3.05	0	20.07	11.25	8.1	13.95	239.27	58.6	1.8	6.3	1.65	4.85	4.07	3.67	0	39.15	2.6	4.8	1.8	11.1	0.8	80.55	0.4	15.95	2.4	11.45	1.3	14.45	4.8	17.65	3.6	7.2	0.4	4	18.1	3.8	0.45	4.6	6.65	0	2.4	3.7	1.45	0	1.65	0.6	0.2	19.8	0	3.25	13.58	0	2.6	7.45	2	3	3.8	7.4	0	9	18.13
K02250	0.4	1	15.2	6.4	6.2	1.6	28	20.4	27.4	44.6	20.8	96.83	61	7.4	0	28.5	79.2	0	5.6	0.73	0.17	2	52.4	0	14.6	3	1	12.2	0	4	3.4	0	0	11	1.4	0.8	166	9.6	0.4	0	55.2	0	0	57.4	0	0	9.2	3.8	0.4	8.6	6.8	12.6	47.2	15.2	98.8	71.2	10.8	9.4	3.4	0.8	1.2	0	25.17	0	0	3.4	0.4	46.8	1.2	0	3.8	0	0.4	0
K02254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02255	5.71	396.88	6.32	207.85	93.57	502.4	59.85	12.19	0.29	0	361.73	85.09	17.43	0.5	2.43	305.14	51.85	0.12	38.14	0.57	164.15	4.71	28.43	12.15	0	0.86	1	10.27	48.29	21.27	0	29.15	207.94	0.43	76.86	3.43	4.72	13.42	367.29	9.07	1.14	162	2	57.85	56.87	0.57	18.31	0.71	13.72	107.86	1.29	301.86	0	0	21.29	0	3.14	15.43	0	1.86	5.42	157.76	0.57	0.43	0	0	1.43	1.57	15	0	262.54	0	5.86	1.14
K02258	17.73	1.08	26.04	6.5	30.5	6.57	0	0	17	12.5	0	4.47	1.47	6.06	29.33	33	13	0.4	10.5	0.4	7.93	5.25	1.3	26.92	3	2	22.6	16	0.5	51.33	7.87	155	19.83	15.11	3.33	1.33	1	33.4	0.6	173.43	9.83	6.25	0.4	50.54	0.8	0.5	25.5	5.17	3.05	120.75	18.58	0.9	7.57	8.57	3	19.72	19.5	47.5	0.33	69	3.25	29	32	7.45	0.33	5	2.17	0.4	0	69	2.33	0	0	0.93
K02259	74.4	1.58	26.54	6.83	30.5	10.57	1.33	0	19	14	1	14.33	10.43	6.72	29.99	48.49	16.08	0.73	10.5	3.4	10.6	5.25	1.3	26.92	3	2	36.1	18	0.5	51.33	8.87	155	24.5	17.77	13.33	9.16	1	35.24	3.3	173.93	9.83	9.75	2.4	50.87	1.13	0.5	25.5	5.77	3.05	124.75	25.08	2.4	9.9	10.74	3	19.72	19.5	47.5	0.33	69	3.25	29	32.92	48.95	1.33	5	2.17	0.9	0.5	69	2.33	0	0.58	1.33
K02274	78.25	1.83	29.21	7.5	30.5	13.64	1	0	19	29.33	1	14.1	13.5	7.79	29.66	47	15.75	1.13	10.83	4.13	11.03	5.25	2.1	27.67	4.5	2	44.2	18.29	0.5	51.33	13.74	155	24.5	20.81	16.66	11.16	2	34.97	3.95	174.53	10.69	12.95	2.8	51.37	1.93	0.5	26	8.77	3.65	126.25	30.88	2.8	9.9	13.14	3	19.92	34.83	47.5	0.33	69	3.25	29	33.79	48.95	1.33	19.99	3.17	1.1	3.17	69	2.33	1.25	0.58	2.73
K02275	79.85	1.83	49.21	8.5	33.5	16.71	1	0	24	35.33	1	14.9	10.7	12.52	38.66	55	28.75	1.53	20.83	4.53	16.96	5.75	3.4	27.67	5.5	4	48.8	34.29	0.5	102.33	16.61	189	42.5	32.51	19.99	11.16	3	35.37	4.55	175.13	10.69	15.15	3.2	97.37	2.73	0.5	49	9.77	4.25	239.25	30.68	3.2	9.9	12.54	3	30.12	53.83	52.5	0.66	69	3.25	58	65.79	55.95	1.33	24.99	3.17	1.3	3.17	90	2.33	1.25	0.58	2.53
K02276	75.57	2.08	29.21	7.5	30.5	11.91	1	0	19	29.33	1	13.3	9.1	7.39	29.66	46.33	15.75	0.73	10.83	3.4	10.43	5.25	1.3	27.67	4	2	46.1	18	0.5	51.33	14.21	155	24.5	18.11	13.99	11.66	1	34.57	3.35	173.93	9.83	11.75	2.4	51.87	1.13	0.5	26.5	9.77	3.05	125.75	29.08	2.4	9.9	12.74	3	19.72	34.83	47.5	0.33	69	3.25	29	33.08	48.95	1.33	19.99	4.17	0.9	3.17	69	2.33	1.25	0.58	1.33
K02277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0
K02278	126.57	54.42	100.95	12.1	22.51	60.51	24.43	14.92	57	53.5	36.44	171.8	157.35	47.74	8.99	10.82	190.45	9.17	37.47	175.27	89.54	116.11	34.16	50.24	30.58	28.17	179.54	14.07	137.04	35.38	30.96	150.04	64.92	77.89	73.25	136.05	85.58	16.29	100.41	77.38	110.1	258.21	81.91	29.44	41.81	53.9	29	43.1	72.84	41.72	79.21	51.18	61.62	70.66	254.33	44.9	9.63	58.01	25.49	118.28	30.99	23.67	17.22	225.68	60.87	17.91	114.12	73.2	51.06	64.17	17.04	16.7	19.39	40.97
K02279	62.64	45.23	89.8	20.85	54.77	222.01	84.16	57.11	64.39	34.13	52.04	97.31	107.38	115.83	29.4	76.46	147.39	200.75	84.98	78.47	69.5	83.24	80.77	67.18	46.07	30.66	148.34	74.99	54.53	100.72	39.42	251.65	114.07	55.03	83.68	66.16	116.89	118.49	61.3	140.04	98.77	85.67	98.63	175.37	119.82	66.83	47.31	116.15	97.09	448.87	78.26	22.63	49.81	60.56	465.1	99.79	44.55	101.99	9.36	310.98	141.65	67.21	125.51	142.94	52.17	38.4	34.85	22.58	151.91	135.35	59.49	36.53	49.1	47.91
K02280	17.8	0	31.34	1	30.5	9.54	0	0	18.34	12.5	7.66	5.4	7.4	5.53	9	8	13	1.2	10.25	3.2	9.13	1.75	4.56	26	4	2	20.14	17.34	0	51	10.28	159.34	19.5	32.76	19.32	44.67	3	42.86	26.46	119.8	12.16	45.94	4.54	46.5	2.4	10.66	28	3.6	3.5	118.66	7.4	3.7	6.24	6.7	357.68	19.1	29	47.5	0.33	252.32	0	29	32	7	0	21.66	8.34	0.8	23	69	25.34	18	0	2.47
K02281	0	0	4.67	0	0	1	0	0	0.67	0	3.83	0	2.5	4.33	0	0	0	0	0	1	0	1	0.83	0	0	0	3.17	0.67	0	0	1.17	2.17	0	7.33	4.83	0	0	4.33	12.33	0	2.83	19.67	1.67	0	0	5.33	2.5	0	0	1.83	2	1	1.67	1	177.34	0	0	0	0.33	91.66	0	0	0	0	0	8.33	4.17	0	11.5	0	12.67	0	0	0.17
K02282	54.81	16.66	23.9	8.85	45.17	139.81	79.66	46.85	36.39	14.96	42.91	89.97	98.88	107.16	11.73	49.87	103.23	179.55	41.27	76.04	11.33	62.49	60.94	30.67	17.57	17.53	142.17	34.92	28.83	41.85	19.32	129.67	78.9	28.36	53.85	99.33	46.4	51.59	18.01	123.88	62.61	57.17	57.63	101.3	16.79	21.8	19.48	85.31	32.76	236.3	28.4	15.8	16.64	11.76	273.26	59.59	29.22	60	0.53	164.49	16.17	18.71	26.54	51.47	20.17	22.4	29.68	10.25	115.64	74.85	26.72	1.33	19.27	45.24
K02283	1188.78	434.54	722.57	423.98	644.5	440.13	315.73	419.07	524.96	400.52	310.18	729.53	812.33	537.92	195.98	209.41	922.35	291.88	382.96	958.86	643.77	666.86	576.4	747.44	416.53	1070.24	1155.75	257.14	582.47	474.33	433.92	593.64	544.6	471.96	588.25	500.13	756.17	426.67	436.03	487.41	736.59	936.55	743.27	446.86	1113.18	423.04	221.53	481.05	466.99	882.7	616.22	370.31	621.52	518.83	854.25	448.6	185.39	661.39	385.8	759.39	468.95	347.03	400.47	954.6	555.04	253.57	658.28	426.67	546.22	400.77	214.11	419.88	390.72	687.1
K02284	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02285	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02288	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02289	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02290	112	1	1	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	8	0	20	0	0	1	5	1	0	1	0	0	0	0	0	0	0	8	13	3	0	1	0	0	0	0	0	0	0	0	0	83	2	0	0	1	1	0	0	0	0	0
K02291	86.2	15.5	35.33	1.25	91.33	9.2	0	1.67	144.75	22.5	0.33	11.94	7.1	11.79	29.33	109.67	16.33	3.13	46.34	0.8	13.37	13.66	37.27	56.67	3	87.67	9.2	60.17	11	52	7.07	290.34	27.33	16.23	517.8	7.83	8.33	145.57	6.9	239.7	28.83	7.9	0.8	48.83	61.6	6.17	30.67	2.6	4.95	316.2	29.43	16.63	5	23.63	7.67	29.4	21.17	105.33	0.33	139.33	0	32.67	81.92	59.5	3.67	22.67	8	0.9	19.83	146.5	7.33	50.66	1.33	1.2
K02293	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02294	56	0.5	0.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1	0	4	0	10	0	0	0.5	2.5	0.5	0	0.5	0	0	0	0	0	0	0	4	6.5	1.5	0	0.5	0	0	0	0	0	0	0	0	0	41.5	1	0	0	0.5	0.5	0	0	0	0	0
K02297	12.06	397.96	27.65	208.85	96.57	509.31	59.85	14.47	5.29	6	364.02	86.56	18.9	6.56	11.43	313.57	65.1	0.52	48.39	0.97	169.75	9.96	29.23	12.82	2.9	2.86	17.6	26.27	48.96	72.6	8.21	63.15	226.27	14.79	85.99	4.76	5.72	13.82	367.89	9.67	1.14	169.37	2.4	105.68	57.67	0.57	295.1	5.98	14.52	221.36	9.92	303.26	0.4	4.07	21.79	10.97	22.14	20.57	0.33	1.86	5.42	186.76	34.57	7.76	0	5	3.1	3.11	15	21	262.54	0	5.86	17.6
K02298	13.66	397.96	28.65	208.85	96.57	511.71	59.85	14.47	5.29	6	364.02	87.36	19.7	6.96	11.43	313.57	65.1	0.92	48.39	1.37	170.35	9.96	30.03	12.82	3.9	2.86	22.2	26.27	48.96	72.6	10.41	63.15	226.27	17.99	88.99	4.76	6.72	14.22	368.49	10.27	1.14	171.57	2.8	105.68	58.47	0.57	295.1	6.98	15.12	222.36	11.72	303.66	0.4	4.47	21.79	11.17	22.14	20.57	0.33	1.86	5.42	186.76	34.57	7.76	0	5	3.1	3.31	15	21	262.54	0	5.86	18.2
K02299	13.66	397.96	28.65	208.85	96.57	511.71	59.85	14.47	5.29	6	364.02	88.39	19.7	6.96	11.43	314.4	65.1	0.92	48.39	1.7	170.35	9.96	30.03	12.82	3.9	2.86	23.2	26.27	48.96	72.6	10.41	63.15	238.27	17.99	88.99	4.76	6.72	14.22	368.49	10.27	1.14	171.57	2.8	105.68	58.47	0.57	295.1	6.98	15.12	222.36	11.72	303.66	0.4	4.47	21.79	11.17	22.14	20.57	0.33	1.86	5.42	186.76	34.74	7.76	0	5	3.1	3.31	15	21	262.54	0	5.86	18.2
K02300	11.66	397.96	28.65	208.85	96.57	511.71	59.85	14.47	5.29	6	364.02	87.36	19.7	6.96	11.43	313.57	65.1	0.92	48.39	1.37	170.35	9.96	30.03	12.82	3.9	2.86	22.2	26.27	48.96	72.6	10.41	63.15	226.27	17.99	88.99	4.76	6.72	14.22	368.49	10.27	1.14	169.57	2.8	105.68	58.47	0.57	295.1	6.98	15.12	222.36	11.72	303.66	0.4	4.47	21.79	11.17	22.14	20.57	0.33	1.86	5.42	186.76	32.57	7.76	0	5	3.1	3.31	15	21	262.54	0	5.86	18.2
K02302	39.61	816.92	96.7	229.43	144.34	509.46	71.85	47.25	41.39	25.67	376.81	142.67	136.2	16.26	27.9	381.16	236.13	18.78	56.54	97.9	244.28	93.7	42.73	82.67	22.6	29.13	52	20.87	107.58	58.03	28.5	191.21	438.75	49.76	94.74	131.99	76.99	94.19	437.39	170.54	105.2	356.97	76.2	84.37	85.47	41.27	557.04	38.25	58.69	109.66	30.22	325.56	42.13	54.24	72.56	18.53	7.3	97.2	48.33	86.99	72.42	331.72	23.3	200.93	41.8	7.67	97.54	43.85	63.4	69.93	270.49	61.8	52.12	62.27
K02303	65.08	2.66	25.54	1.83	3	9.81	1	0	19	7.5	0	13.83	8.4	11.12	9.33	12.66	16.5	1.13	10.5	3.8	11.03	5.92	2.1	1.59	2.5	2	42.2	16	1	51.66	15.07	150	23	21.47	16.83	2.66	2	1.97	4.1	1.7	0	12.12	2.8	50.37	1.93	0	57.86	10.44	3.15	119.25	22.38	2.3	0.4	8.64	0.5	11.31	19	5	0.33	0	3.25	29	33.09	49.28	2	5	3.84	1.1	1	69	0	0	0.58	1.6
K02304	806.84	303.22	657.76	403.38	569.53	259.13	797.24	470.1	605.59	303.26	262.64	977.13	649.92	554.99	353.3	547.43	603.78	272.07	707.28	958.47	583.19	574.31	519.28	594.09	578.53	969.35	955.56	332.13	554.08	677.56	393.71	751.74	412.93	537.88	391.54	596.08	673.6	398.16	344.29	401.86	740.03	681.89	788.63	406.06	857	479.69	209.51	311.24	420.8	748.57	577.28	457.36	900.31	438.87	319.62	349.67	318.4	575.77	423.27	650.8	696.2	395.78	535.93	833.09	748.06	381.85	890.49	1112.87	738.27	405.3	192.42	625.45	517.57	831.55
K02305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0
K02313	2346.55	2149.77	2651.16	2513.47	2318.67	1880.95	2373.21	2395.62	2580.27	2495.88	2113.83	1952.36	2421.8	2357.9	2435.33	2666.73	2314.77	2261.61	2593.35	2010.86	2284.74	2644.32	2759.29	2479.05	2418.79	2268.8	1917.74	2697.4	2427.05	2559.52	2652.44	2718.26	2363.02	2440.92	2547.51	2612.59	2423.89	2792	2139.05	2347.28	2336.05	1983.14	2468.47	2527.5	2756.26	2530.87	2299.53	2621.9	2331.05	2384.63	2762.17	2202.18	2136.56	2502.31	2109.43	2394.44	2610.02	2322.36	2477.12	2476.38	2210.78	2346.69	2861.23	2088.49	2260.8	2620.04	2336.23	2014.86	2826.36	2773.06	2328.64	2674.84	2557.09	2150.29
K02314	2433.06	2701.93	3155.04	2667.16	2727.06	2738.6	2420.57	2551.93	3565.61	2919.05	2837.07	2089.83	2663.18	2406.78	2570.34	3282.33	2545.7	2418.72	3012.24	2131.9	2729.61	2878.31	3171.62	3092.29	2592.62	2783.26	2415.65	2931.21	2531.21	2767.22	2820.8	3344.85	2512.23	2506.04	2909.71	2919.58	3205.66	3319.05	3027.35	2576.55	2475.02	2675.09	2751.8	2640.66	3060.54	3109.09	2836.56	2891.43	3577.99	2553.4	3381.32	2621.06	3002.88	3146.47	2319.77	2844.09	2629.87	2786.54	2932.07	2722.86	2934.1	3072.42	3144.01	2249.03	2566.74	2742.65	2619.49	2085.67	2947.52	3066.37	3146.48	3246.62	2828.23	2376
K02315	2388.94	1705.21	3150.1	2235.89	2399.92	1737.39	837.61	1544.81	2091.09	1911.87	1484.73	1952.39	1870.26	1555.72	1299.74	2655.4	2932.65	527.36	2461.85	2535.45	3291.08	3321.15	4009.35	2835.29	2309.86	2588.05	2216.89	1727.49	2325.27	2200.46	2996.83	2299.59	2194.32	2220.7	3151.53	2158.98	3025.46	3044.11	2810.16	1485.28	3177.86	2023.38	2550.8	2130.25	4200.64	2618.01	1105.8	2181.69	2019.59	2311	2076.32	1714.41	2134.38	2773.06	1822.79	1519.07	1352.93	2144.28	1605.27	2108.39	3236.16	2250.73	2902.7	2635.56	3068.18	1689.63	2455.33	2691.15	3852.57	3816.42	1552.5	2565.99	2176.39	2299.5
K02316	2357.44	2171.56	2705.34	2480.8	2360.33	2146.44	2235.12	2425.33	2583.6	2493.88	2151.88	1944.13	2442.3	2368.95	2474.34	2690.65	2364.83	2319.97	2670.7	2035.05	2321.6	2623.71	2779.75	2696.23	2427.12	2298.72	1970.89	2721.1	2476.58	2583.04	2668.59	2759.28	2367.56	2451.54	2586.84	2599.82	2424.39	2828.02	2256.81	2359.53	2345.13	2035.22	2507.16	2531.35	2803.11	2612.76	2399.2	2700.86	2350.2	2324.47	2912.34	2215.81	2157.37	2532.34	2131.86	2447.22	2597.59	2324.68	2513.4	2500.06	2536.98	2404.71	2877.81	2125.26	2276.8	2633.8	2283.76	2023.19	2837.85	2854.74	2363.1	2696.57	2555.95	2188.56
K02317	5.71	396.88	6.32	207.85	93.57	502.4	59.85	12.19	0.29	0	361.73	85.09	17.43	0.5	2.43	305.14	51.85	0.12	38.14	0.57	164.15	4.71	28.43	12.15	0	0.86	1	10.27	48.29	21.27	0	29.15	207.94	0.43	76.86	3.43	4.72	13.42	367.29	9.07	1.14	162	2	57.85	56.87	0.57	18.31	0.71	13.72	107.86	1.29	301.86	0	0	21.29	0	3.14	15.43	0	1.86	5.42	157.76	0.57	0.43	0	0	1.43	1.57	15	0	262.54	0	5.86	1.14
K02334	694.12	343.67	1205.8	953.29	1021.85	573.52	647.74	721.11	1100.32	617.02	361.61	1105.46	773.8	856.55	603.22	1301.98	849.42	433.96	1325.96	943.77	1154.9	1086.8	1791.35	1490.66	1263.35	1118.91	612.3	890.32	603.38	1440.5	1507.6	1440.35	1072.96	943.81	2141.36	1089.62	1172.33	1232.96	823.7	716.35	1365.53	275.74	1152.68	1165.35	1688.67	751.9	486.16	805.18	666.26	1741.59	890.91	775.71	813.58	1045.01	670.17	492.38	743.84	853.26	421.77	990.01	1372.47	947	1788.79	1169.54	1374.81	858.04	811.84	1570.49	2332.15	1754.05	357.74	1113.64	1109.13	1088.76
K02335	2341.8	2161.27	2650.33	2477.35	2298.68	1894.13	2175.59	2392.54	2570.8	2494.8	2115.83	1951.23	2420.59	2358.82	2434.17	2659.99	2321.02	2278.78	2574.67	2014.61	2290.87	2600.66	2767.29	2483.95	2418.12	2281.68	1919.99	2642.4	2489.25	2557.79	2644.44	2732.57	2363.69	2439.92	2547.56	2546.67	2425.99	2762.95	2143.44	2348.53	2331.14	1986.21	2448.13	2525.42	2769.87	2524.21	2299.65	2621.12	2350.45	2322.76	2805.94	2202.01	2128.46	2483.53	2113.43	2403.19	2590.02	2317.9	2448.05	2472.72	2341.63	2329.11	2833.83	2110.89	2262.92	2606.38	2206.42	2028.83	2826.36	2772.86	2333.21	2691.6	2549.21	2138.67
K02336	6.34	397.13	7.7	208.35	93.57	502.4	59.85	14.47	0.29	0	364.02	85.09	17.43	0.5	2.43	305.57	52.1	0.12	38.64	0.57	164.15	4.96	28.43	12.4	0.5	0.86	11.5	10.27	48.29	21.27	2	29.15	207.94	0.68	82	3.93	4.72	13.42	367.29	9.07	1.14	163.88	2	58.73	56.87	0.57	272.1	3.21	13.92	108.61	4.91	301.86	0.4	1	21.79	0.69	3.14	15.43	0	1.86	8.67	157.76	0.57	0.55	0	0	2.93	1.77	15	0	262.54	0	5.86	17
K02337	2375.94	2234.61	2785.14	2591.87	2408.89	2237.7	2238.79	2511.46	2568.78	2801.21	2220.45	1942.81	2554.89	2362.3	2460.88	2680.71	2405.99	2343.91	2669	2046.1	2293.26	2615.12	2817.99	2920.46	2470.32	2297.36	1919.99	2716.44	2448.5	2606.87	2697.52	2714.32	2369.07	2472.5	2621.5	2556.48	2427.13	2769.07	2348.28	2361.3	2332.52	1981.01	2561.69	2582.73	2828.06	2630.28	2457.91	2871.08	2402.93	2312.08	2768.62	2275.34	2146.49	2512.46	2142.42	2505.2	2661.49	2333.8	2582.5	2506.21	2651.43	2470.31	2910.56	2093	2292.81	2763.94	2253.91	2164.44	2839.68	2894.21	2338.06	2659.56	2608.68	2177.98
K02338	2349.95	2159.34	2674.23	2479.47	2317.26	1920.78	2178.65	2403.15	2597.67	2548.88	2123.23	1940.03	2414.69	2365.1	2453.22	2654.19	2332.5	2268.76	2574.68	2010.86	2304.64	2640.31	2772.29	2600.45	2425.12	2259.13	1917.74	2649.93	2429.05	2577.16	2661.98	2751.6	2368.82	2440.25	2601.5	2543.84	2436.49	2779.33	2152.4	2364.59	2329.56	1989.54	2462.88	2521.81	2764.03	2560.38	2316.87	2627.87	2373.41	2329.34	2750.84	2202.51	2139.22	2524.82	2183.85	2405.44	2592.86	2315.03	2486.75	2480.19	2343.78	2358.42	2832.56	2084.69	2288.47	2610.11	2222.3	2015.32	2836.09	2833.46	2369.14	2701.18	2559.66	2161.05
K02339	51.78	410.62	51.86	232.92	162.56	509.8	191.02	39.14	63.12	28.34	372.35	116.06	22.24	41.81	42.1	357.57	78.93	58.35	78.14	30.3	188.58	12.46	42.22	144.14	4.57	13.86	43.43	55.27	49.21	122.35	21.04	202	293.6	27.46	90.33	30.59	6.05	54.98	384.56	226.26	24.96	198.42	4.07	111.56	64.34	10.74	306.1	68.99	30.44	230.77	35.04	305.26	62.24	88.57	202.3	93.39	26.8	182.73	45.83	168.52	15.83	251.01	93.74	302.72	32.34	24.84	24.77	7.78	58.33	145.49	291.04	128.84	54.19	27.11
K02340	2341.3	2149.97	2644.5	2460.66	2295.28	1856.95	2174.54	2391.62	2566.27	2492.88	2108.83	1932.36	2406.42	2341.1	2432	2638.13	2311.7	2259.41	2543.42	2010.66	2283.07	2560.99	2754.62	2476.85	2357.22	2248.53	1917.34	2641.4	2426.05	2557.19	2643.44	2699.92	2363.02	2433.85	2543.26	2532.47	2418.89	2753	2135.13	2291.12	2311.06	1941.14	2432.8	2519.54	2749.44	2521.61	2293.6	2577.77	2327.3	2289.51	2740.51	2201.51	2114.89	2481.31	2109.93	2394.44	2584.56	2309.83	2435.85	2467.72	2210.78	2331.16	2830.23	2081.49	2255.14	2594.58	2199.9	2013.79	2825.36	2769.06	2313.21	2650.5	2542.26	2136.72
K02341	2242.77	2073.44	2592.33	2396.46	2252.41	1840.21	2151.87	2323.62	2490.6	2346.98	2075.23	1933.03	2366.62	2300.24	2364.67	2623.22	2185.19	2258.74	2468.81	1984.19	2252.73	2453.33	2706.79	2368.35	2411.13	2206.03	1840.74	2630.06	2399.96	2489.96	2421.43	2692.75	2308.03	2382.1	2503.93	2461.12	2394.49	2629.99	2034.33	2226.66	2294.89	1926.97	2404.8	2500.88	2667.5	2500.28	2241.04	2545.4	2126.2	2253.65	2684.67	2141.67	2112.9	2368.22	2025.1	2360.1	2525.85	2256.27	2408.34	2344.21	2181.78	2295.76	2787.91	2050.17	2234.94	2533.89	2136.23	2000.8	2627.36	2738.23	2234.53	2623.17	2476.74	2093.72
K02342	2051.09	3019.75	2565	2588.86	2126.37	2107.68	2895.57	3151.35	2990.05	3605.87	2865.1	1205.29	2476.69	2743.6	3731.1	2515.52	2097.04	3829.34	2471.27	1083.48	1664.59	2631.16	1282.03	1810.2	2147.19	1897.74	1627.48	3465.8	3015.49	2196.9	2087.26	2905.19	2036.64	2839.51	1698.79	2475.29	1768.42	3059.66	2158.2	3364.37	1489.75	2294.1	1933.01	2366.51	1449.24	3375.46	3323.7	3353.57	3232.79	1171.49	3121.03	2306.95	2240.9	2929.23	2645.93	3361.24	3738.22	2650.16	3821.43	3317.43	1750.78	2717.04	2296.66	1685.07	1558.36	3635.72	2332.87	1159.21	1185.99	2374.96	3621.75	3195.11	2888.6	1956.58
K02343	2335.9	2149.57	2652.17	2475.12	2292.61	1935.28	2174.54	2391.62	2567.27	2492.88	2111.66	1932.36	2411.59	2357.9	2432	2642.79	2313.03	2259.61	2542.49	2011.86	2283.07	2597.49	2753.45	2475.38	2418.52	2251.26	1923.91	2630.07	2427.05	2554.19	2643.94	2702.42	2363.02	2444.08	2542.42	2530.68	2412.22	2754.32	2147.26	2346.45	2313.88	1960.81	2431.47	2517.55	2747.17	2526.54	2297.7	2615.9	2331.15	2295.01	2747.18	2202.51	2121.23	2479.31	2286.77	2393.77	2584.49	2310.17	2436.45	2558.38	2209.38	2326.69	2821.57	2081.49	2255.47	2614.04	2200.74	2012.86	2836.53	2767.72	2328.21	2649.5	2543.75	2137.22
