KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K01905	1.04E-05	0.000184847	2.84E-05	9.24E-05	2.79E-05	0.000112487	0.000234633	5.28E-05	1.78E-05	9.40E-06	0.000427524	3.47E-05	4.59E-05	9.99E-07	0.00010629	0.000261729	3.16E-05	4.75E-06	0.000192283	4.12E-06	6.84E-05	5.70E-05	4.19E-06	0.00028346	5.20E-06	3.57E-05	4.95E-06	9.90E-05	9.05E-05	4.99E-05	1.50E-05	4.24E-05	0.000407567	1.73E-05	5.33E-06	7.55E-05	4.16E-06	4.85E-05	0.000178373	9.69E-05	3.19E-05	0.000113872	4.71E-05	7.29E-05	2.52E-05	1.08E-05	6.13E-05	0.00010122	1.30E-05	0.000281906	1.96E-05	2.26E-06	2.03E-05	0.000139657	1.16E-06	6.44E-06	5.39E-05	0.000274902	6.64E-05	2.81E-05	1.03E-05	0.000129876	0.000173122	0.000482284	6.73E-05	3.66E-05	0.000166742	3.95E-06	9.74E-06	0.000255272	0.000298121	0.000216887	4.54E-05	3.55E-05
K01906	8.23E-06	4.35E-06	0.000185004	0.00017859	4.80E-05	1.13E-05	0	8.25E-05	4.25E-06	3.09E-05	6.62E-06	2.87E-07	1.40E-05	5.06E-06	2.44E-05	3.98E-05	6.81E-06	2.20E-07	9.42E-05	4.33E-07	4.25E-06	6.12E-05	0.000151769	3.24E-06	2.08E-05	5.89E-06	0	3.82E-05	7.26E-05	0.00014078	1.18E-05	2.47E-05	3.73E-06	8.65E-05	1.36E-05	1.22E-05	5.40E-05	0.000137511	7.77E-06	5.44E-06	2.39E-05	3.52E-07	3.75E-05	1.24E-05	6.15E-05	1.41E-05	4.29E-05	7.99E-06	7.98E-07	5.38E-06	9.38E-05	1.29E-06	0.000238839	1.48E-05	8.07E-06	2.45E-06	7.76E-05	8.62E-06	3.18E-05	2.34E-05	7.26E-05	4.66E-06	0.000164055	5.97E-07	2.19E-05	0.00013186	1.03E-05	5.14E-06	0.000135275	7.28E-05	2.76E-07	6.66E-05	3.70E-05	3.94E-07
K01907	0.000310247	0.000558661	0.000356593	0.000252249	0.000166367	0.000122321	0.000485469	0.000371168	0.00027622	0.00023359	0.000258504	9.04E-05	0.000456224	0.000390667	0.000872171	0.000565585	0.000531131	0.000263411	0.000319758	0.000124834	0.00018521	0.000573124	0.000158758	0.000412886	0.000410311	0.000207652	9.97E-05	0.000389444	0.000404857	0.000101262	0.00018184	0.000373748	0.000335287	0.000122163	0.00034932	0.000526224	0.000294358	0.000455447	0.00014015	0.000255193	0.00030585	0.00030701	0.000299465	0.000164483	0.000275792	0.000578591	0.000217522	0.000699576	0.000304131	0.000231742	0.000438047	0.000195883	6.38E-05	0.00054626	0.00014873	0.000307546	0.000271885	0.000463776	0.000546471	0.000432156	0.000196502	0.00019361	0.000299906	0.000648603	0.000173501	0.000276998	0.000353156	3.95E-05	7.85E-05	0.000636142	0.00018739	0.000652842	0.000176606	0.000291815
K01908	3.90E-06	0.000149474	1.96E-05	8.89E-05	1.52E-05	0.000112487	0.000232207	4.89E-05	1.93E-06	4.42E-06	0.000414652	1.97E-05	3.66E-05	9.99E-07	6.46E-06	0.000215042	3.08E-05	7.48E-07	0.000124741	4.12E-06	2.42E-05	1.53E-06	0	2.27E-06	0	6.93E-07	0	8.31E-05	9.05E-05	4.74E-05	1.07E-06	1.35E-05	0.000196986	4.72E-06	1.65E-06	5.82E-05	4.16E-06	5.67E-06	0.000171895	6.85E-06	2.72E-05	6.64E-05	3.49E-06	6.57E-05	5.16E-06	1.49E-06	4.41E-05	0	1.26E-05	0.000161523	6.36E-06	9.69E-07	5.65E-07	1.48E-06	1.16E-06	3.68E-06	3.91E-05	2.26E-05	0	2.09E-06	1.03E-05	0.000115075	1.73E-05	5.58E-06	6.41E-07	4.58E-06	0.000148523	2.82E-06	8.02E-06	1.30E-05	0.000290395	1.31E-07	0	3.35E-05
K01911	0.000179089	0.000324205	3.16E-05	0.001093775	0.000261596	0.000117383	8.97E-05	0.000664565	7.07E-05	0.000603511	0.000458997	5.08E-05	0.000146099	9.13E-05	5.12E-05	0.000267624	9.30E-05	0.000704447	0.000245221	8.69E-05	3.62E-05	3.23E-05	2.00E-05	7.89E-05	4.85E-05	3.42E-05	2.30E-06	0.000289145	0.00013008	0.000425055	2.65E-05	1.99E-05	0.000463411	1.44E-05	0.000245064	4.82E-05	0.000211409	5.25E-05	0.000171895	5.01E-05	3.44E-05	8.43E-05	0.000105732	0.000163832	3.57E-05	4.51E-05	4.35E-05	4.87E-05	5.35E-05	0.000144313	4.10E-05	2.31E-05	1.41E-06	0.000138612	4.45E-05	0.000120244	0.000967051	1.22E-05	0.000137754	2.19E-05	2.42E-05	0.000129405	6.91E-05	6.44E-05	6.54E-06	8.76E-05	5.96E-05	9.78E-06	1.58E-05	6.43E-05	0.000543082	4.80E-05	7.92E-06	0.000157435
K01912	0	0.000136049	1.14E-05	1.32E-05	0	0.000109781	2.50E-05	0	0	0	0.000411894	1.00E-05	0	0	0	0.000166469	1.89E-05	0	3.65E-07	0	0	0	0	0	0	0	0	1.59E-06	0	1.23E-05	0	0	0.000185258	0	0	0	0	5.49E-06	0.000171895	4.23E-06	0	6.51E-05	0	0	0	0	3.09E-05	0	1.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028336	0	0	0
K01914	0.001069502	0.001314865	0.001202575	0.000624077	0.001199222	0.00157049	0.000460204	0.001097756	0.001361614	0.001055569	0.001241117	0.001016131	0.001128245	0.001095041	0.000865887	0.001181379	0.001288035	0.000723028	0.001280054	0.0013973	0.001619656	0.001254895	0.001461429	0.000721329	0.001516207	0.001583425	0.001547365	0.001029302	0.001440062	0.001204174	0.001064522	0.001016188	0.000978572	0.00139981	0.00126906	0.000736032	0.001472451	0.001393403	0.001494217	0.001549639	0.001446931	0.001307901	0.001338978	0.001030889	0.00141423	0.001432628	0.001543905	0.001144024	0.001671246	0.000958497	0.001431997	0.001095883	0.001147594	0.001231463	0.00147743	0.001620731	0.000566394	0.001222637	0.001408586	0.000993432	0.001674374	0.001384073	0.000914471	0.000906775	0.001444292	0.001404383	0.001266059	0.001603784	0.000813627	0.001080502	0.001325483	0.000860847	0.001258194	0.001189823
K01915	0.001840734	0.001885308	0.002014203	0.001187642	0.001911476	0.001903802	0.001756961	0.001586463	0.002066647	0.001677688	0.001632869	0.001941239	0.002004141	0.001923986	0.001886778	0.001863723	0.001932409	0.001545484	0.001799276	0.002060413	0.001943284	0.002040682	0.001899535	0.002194427	0.001979659	0.00197861	0.002010484	0.001832307	0.001982477	0.001738198	0.002173191	0.001983024	0.001609168	0.001962649	0.001884474	0.002015635	0.001867754	0.002041936	0.001895388	0.001958301	0.002020017	0.001904416	0.001849938	0.002022256	0.001954807	0.002128465	0.001960101	0.002064979	0.002044346	0.001916657	0.002040948	0.002025304	0.001878933	0.00193436	0.00203848	0.002037924	0.001318355	0.001959635	0.001999052	0.002105093	0.001875563	0.001875984	0.001868872	0.001777256	0.002028673	0.002001206	0.001984	0.002046393	0.001941642	0.001934872	0.0015896	0.001903659	0.002052034	0.001882345
K01916	0.002013543	0.001880955	0.00201344	0.002167453	0.002083312	0.001906894	0.001812067	0.001890946	0.002066647	0.002266829	0.001632501	0.001917433	0.002139585	0.001926747	0.001882469	0.001863723	0.001900251	0.002163531	0.001963202	0.001986726	0.001943284	0.002039534	0.001899535	0.002178886	0.001979659	0.001975147	0.002010484	0.00209982	0.001982477	0.002115586	0.002166746	0.001983024	0.001879991	0.001954784	0.001883463	0.002027019	0.001867754	0.002041936	0.001895388	0.001941379	0.001991373	0.001901603	0.00185081	0.00216933	0.001965367	0.002134035	0.001954376	0.00203408	0.002028581	0.001939523	0.002033941	0.002019492	0.001877521	0.00193436	0.002039101	0.002037924	0.002242183	0.001952456	0.001919719	0.002102491	0.00186367	0.001875984	0.001890027	0.00171931	0.002028673	0.002001206	0.001951919	0.002038118	0.001941642	0.001934352	0.001818054	0.001903659	0.002052034	0.001989929
K01917	0	0.000136049	1.14E-05	1.32E-05	0	0.000110425	2.50E-05	3.10E-05	0	0	0.000414284	1.81E-05	0	4.60E-07	0	0.000209619	2.10E-05	0	3.65E-07	0	2.00E-05	0	0	0	0	0	0	1.59E-06	7.64E-05	2.22E-05	0	0	0.000185258	0	0	0	0	5.49E-06	0.000171895	4.23E-06	0	6.51E-05	0	1.63E-06	0	0	3.09E-05	0	1.10E-05	0	2.73E-06	0	0	0	0	0	0	0	5.67E-05	0	0	0	0	0	0	0	0	0	0	0	0.000283635	0	0	1.58E-06
K01918	0.000707426	0.001363935	0.001351658	0.000488571	0.001077468	0.001373349	0.000969847	0.000849993	0.001342693	0.000822344	0.001299161	0.000759338	0.001038725	0.000800315	0.001388002	0.001582108	0.001084216	0.000874757	0.001479912	0.00049995	0.000964553	0.001144809	0.000693011	0.000673006	0.000695025	0.000763328	0.000873087	0.001243818	0.001140624	0.000884827	0.000631377	0.001401329	0.000699219	0.00102336	0.000741286	0.001243836	0.001002469	0.001590223	0.001209956	0.001343961	0.00086035	0.001469919	0.000711123	0.000417536	0.000729827	0.001798096	0.001347045	0.001152281	0.001582442	0.000883058	0.001362411	0.000711213	0.001302444	0.001415088	0.001197867	0.001403923	0.000562336	0.001589286	0.001358395	0.001299826	0.000770542	0.001244801	0.001185236	0.001112721	0.000909995	0.001220942	0.001102783	0.000247935	0.001021503	0.001500842	0.001462563	0.001402693	0.001324166	0.000806778
K01919	2.53E-06	0.000136049	1.20E-05	1.32E-05	0	0.000111456	2.50E-05	3.12E-05	0	1.11E-06	0.000414652	1.85E-05	1.16E-06	4.60E-07	0	0.000209855	2.21E-05	8.01E-08	2.56E-06	6.50E-07	2.08E-05	1.34E-06	0	0	0	0	0	1.59E-06	8.26E-05	2.22E-05	0	0	0.000185258	5.24E-07	3.67E-07	3.67E-07	1.84E-06	5.49E-06	0.000171895	6.65E-06	0	6.51E-05	0	1.63E-06	8.36E-07	0	3.09E-05	1.60E-06	1.26E-05	0	2.73E-06	6.46E-07	5.65E-07	0	3.88E-07	0	0	1.26E-06	5.67E-05	1.08E-06	2.87E-06	0.000106597	0	9.86E-08	1.60E-07	0	0	2.82E-06	0	7.80E-07	0.000283773	0	0	1.58E-06
K01920	1.43E-07	0.000136049	1.87E-05	1.46E-05	1.27E-06	0.000112487	2.50E-05	3.12E-05	3.09E-06	3.32E-06	0.000414284	1.81E-05	0	4.60E-07	6.46E-06	0.000213392	2.59E-05	8.01E-08	4.38E-06	0	2.25E-05	3.83E-07	0	0	0	6.93E-07	0	7.95E-06	7.64E-05	4.74E-05	1.07E-06	1.31E-05	0.000194854	4.72E-06	7.35E-07	0	0	5.49E-06	0.000171895	6.65E-06	0	6.51E-05	0	3.16E-05	0	0	4.41E-05	1.60E-06	1.26E-05	7.53E-05	2.73E-06	6.46E-07	5.65E-07	0	3.88E-07	3.07E-06	1.22E-05	1.79E-06	5.67E-05	0	2.67E-06	0.000113729	1.38E-05	2.19E-06	0	4.58E-06	0	3.76E-07	8.02E-06	1.09E-05	0.000283635	0	0	1.58E-06
K01921	0.001933397	0.001337303	0.00137284	0.002212482	0.001420018	0.001006598	0.001655552	0.001726199	0.001188227	0.001966013	0.001092968	0.001785691	0.001627713	0.00155138	0.001502552	0.001136517	0.001474471	0.001789152	0.001181238	0.00184123	0.001248964	0.001616424	0.001445359	0.001942359	0.001574618	0.001499027	0.001432817	0.001532338	0.001460578	0.001536093	0.001841337	0.001433634	0.001797411	0.001304465	0.001573777	0.001608938	0.001326641	0.001075391	0.001047792	0.000943415	0.001511418	0.001040226	0.0016371	0.002022516	0.001551901	0.000998361	0.000983592	0.001611475	0.000849054	0.001758477	0.001313369	0.001825275	0.001172833	0.001282356	0.001167754	0.000975651	0.002153679	0.001043578	0.001237453	0.001462069	0.001347042	0.001194505	0.001474686	0.001509825	0.001397895	0.001219798	0.001497458	0.001875318	0.001639452	0.001354298	0.000934811	0.001402501	0.001141621	0.00164314
K01922	0.001192591	0.001513443	0.001775032	0.000944079	0.001435543	0.001705887	0.001599787	0.001435501	0.001707919	0.001188026	0.001474915	0.001342516	0.001482131	0.001583476	0.001733806	0.001772118	0.00171374	0.001474736	0.001682144	0.001444264	0.001549839	0.001731955	0.001629537	0.000979326	0.001661577	0.001248427	0.001451206	0.001637535	0.001622758	0.001454169	0.001135039	0.001711605	0.001100708	0.001599307	0.001508982	0.001572032	0.001633405	0.001906316	0.00154807	0.001699035	0.001626042	0.001666444	0.001638037	0.001258249	0.001346309	0.002006385	0.001731225	0.001781696	0.0018835	0.001408893	0.001601115	0.001410202	0.001649692	0.001675573	0.001902887	0.001850315	0.001097015	0.001793975	0.001807465	0.001779618	0.001732443	0.001692711	0.001546374	0.001558812	0.001525716	0.001650495	0.001648338	0.001487052	0.001575844	0.001752127	0.001565596	0.001647852	0.001691318	0.001362457
K01923	0.002005747	0.001885308	0.002014203	0.002199418	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001943247	0.002140166	0.001926747	0.001886778	0.00186278	0.001932409	0.002204245	0.00197452	0.002060305	0.001943284	0.002040682	0.001899535	0.002194427	0.001979659	0.001979302	0.002010484	0.00209982	0.001982477	0.00211608	0.002173191	0.001983024	0.001879991	0.001962649	0.001886035	0.002028488	0.001867754	0.002041936	0.001895388	0.001958301	0.002020017	0.001907933	0.00185081	0.002172584	0.001965367	0.002134035	0.001960101	0.002064979	0.00205173	0.001939523	0.002046009	0.002025304	0.001878933	0.00193436	0.002039411	0.002037924	0.002242183	0.001960353	0.001999052	0.002105093	0.001875563	0.001875984	0.001890027	0.001777256	0.002028673	0.002001206	0.001984	0.002045265	0.001941642	0.001935392	0.001818882	0.001903659	0.002052034	0.001999387
K01924	0.002012893	0.00188422	0.002014203	0.002217486	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001943247	0.002140166	0.001926747	0.001886778	0.001863723	0.001932409	0.002204245	0.001972694	0.002060413	0.001942009	0.00204049	0.001899535	0.002194427	0.001979659	0.001979302	0.002010484	0.00209982	0.001981094	0.002117068	0.002173191	0.001983024	0.001879991	0.001962649	0.001884749	0.002028304	0.001867754	0.002041936	0.001895388	0.001958301	0.002020017	0.001907933	0.00185081	0.002172259	0.001965367	0.002134035	0.001960101	0.002064979	0.00205173	0.001937842	0.002046009	0.002024981	0.001878933	0.001934195	0.002039411	0.002037924	0.002242183	0.001960353	0.001999052	0.002105093	0.001875563	0.001875984	0.001890027	0.001777256	0.002028192	0.002001206	0.001984	0.002046393	0.001941642	0.001934612	0.001818882	0.001903659	0.002052034	0.001999387
K01925	0.002013543	0.001873515	0.002014203	0.002217486	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001942194	0.002140166	0.001926209	0.001886778	0.001863723	0.001930517	0.002204245	0.001973545	0.002060413	0.001943284	0.002040682	0.001899535	0.002192159	0.001979659	0.001979302	0.002010484	0.00209982	0.001975958	0.002117068	0.002173191	0.001982639	0.001878924	0.001962649	0.001886035	0.002028488	0.00186543	0.002041753	0.001895388	0.001958102	0.002020017	0.001906586	0.00185081	0.002172584	0.001964811	0.002134035	0.001960101	0.002064979	0.00205173	0.001939073	0.002044713	0.002025304	0.001878933	0.00193436	0.002038635	0.002037311	0.002242183	0.001959158	0.001999052	0.002104517	0.001875563	0.001875312	0.001890027	0.00177377	0.002028673	0.002001206	0.001984	0.002046393	0.001941642	0.001935392	0.001818882	0.001903528	0.002052034	0.001999387
K01928	0.002000606	0.001862778	0.002012906	0.002217486	0.002082804	0.001903698	0.001808219	0.001955552	0.00206433	0.002266459	0.001629044	0.001919163	0.002117379	0.00192262	0.001886778	0.001854645	0.001922194	0.002193833	0.0019531	0.001853939	0.001915821	0.002039323	0.001889138	0.00218298	0.001969374	0.001977259	0.001979277	0.00209982	0.00195722	0.002115783	0.002170613	0.001981945	0.001868076	0.0019616	0.0018381	0.002025403	0.001858751	0.002039998	0.001887169	0.001955563	0.002013631	0.001902173	0.001828835	0.002164645	0.00196205	0.002133051	0.001947076	0.002033963	0.002046621	0.001927169	0.002017034	0.002017619	0.001878933	0.001932332	0.002037022	0.002036719	0.00224074	0.001951296	0.001998458	0.002102782	0.001868345	0.001875312	0.001883551	0.001765407	0.002028192	0.001998825	0.001976	0.002043384	0.001940725	0.001934612	0.001816509	0.001903528	0.00204707	0.001988294
K01929	0.002013543	0.001873515	0.002014203	0.002217486	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001942194	0.002140166	0.001926209	0.001886778	0.001863723	0.001930517	0.002204245	0.001973545	0.002060413	0.001943284	0.002040682	0.001899535	0.002192159	0.001979659	0.001979302	0.002010484	0.00209982	0.001975958	0.002117068	0.002173191	0.001982639	0.001878924	0.001962649	0.001886035	0.002028488	0.00186543	0.002041753	0.001895388	0.001958102	0.002020017	0.001906586	0.00185081	0.002172584	0.001964811	0.002134035	0.001960101	0.002064979	0.00205173	0.001939073	0.002044713	0.002025304	0.001878933	0.00193436	0.002038635	0.002037311	0.002242183	0.001959158	0.001999052	0.002104517	0.001875563	0.001875312	0.001890027	0.00177377	0.002028673	0.002001206	0.001984	0.002046393	0.001941642	0.001935392	0.001818882	0.001903528	0.002052034	0.001999387
K01930	0.00201246	0.001870071	0.002011532	0.00218969	0.002082465	0.001906894	0.001816225	0.001963868	0.002065103	0.002267382	0.001629191	0.001940378	0.002121565	0.001885794	0.001885341	0.001845803	0.001931274	0.002178215	0.001960646	0.002056078	0.001939458	0.001965868	0.001871026	0.002186656	0.001806896	0.001934979	0.002009777	0.002098628	0.001950673	0.002117068	0.002173191	0.001960106	0.001879458	0.001953736	0.001877403	0.002014717	0.001854541	0.002034987	0.001887182	0.001955279	0.002020017	0.001884373	0.001834677	0.002170307	0.001908487	0.002129579	0.001955521	0.001961628	0.00204255	0.001921701	0.00200163	0.002023044	0.001874133	0.001931887	0.002036929	0.002031486	0.002236413	0.001958558	0.001995814	0.002100757	0.001761559	0.001874639	0.00188571	0.001762321	0.002015698	0.001983808	0.001981228	0.002037742	0.001941069	0.001934092	0.001807017	0.001880883	0.00203647	0.00199584
K01933	0.002005747	0.001885308	0.002014203	0.002199418	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001943247	0.002140166	0.001926747	0.001886778	0.00186278	0.001932409	0.002204245	0.00197452	0.002060305	0.001943284	0.002040682	0.001899535	0.002194427	0.001979659	0.001979302	0.002010484	0.00209982	0.001982477	0.00211608	0.002173191	0.001983024	0.001879991	0.001962649	0.001886035	0.002028488	0.001867754	0.002041936	0.001895388	0.001958301	0.002020017	0.001907933	0.00185081	0.002172584	0.001965367	0.002134035	0.001960101	0.002064979	0.00205173	0.001939523	0.002046009	0.002025304	0.001878933	0.00193436	0.002039411	0.002037924	0.002242183	0.001960353	0.001999052	0.002105093	0.001875563	0.001875984	0.001890027	0.001777256	0.002028673	0.002001206	0.001984	0.002045265	0.001941642	0.001935392	0.001818882	0.001903659	0.002052034	0.001999387
K01934	0.001325589	0.001142083	0.001274272	0.002065163	0.001326821	0.000803941	0.001600758	0.001639843	0.001114088	0.001761157	0.001000144	0.001591433	0.001141046	0.001171849	0.000854037	0.001067077	0.001068534	0.001766059	0.001122824	0.001234682	0.00118069	0.001519969	0.001356143	0.0018919	0.0013335	0.0014653	0.000967755	0.001523196	0.001184446	0.001404402	0.001633062	0.001371698	0.001561587	0.001167098	0.001333091	0.001563439	0.001210953	0.001054618	0.000937789	0.000844785	0.001383411	0.000884256	0.001553647	0.001855463	0.001470408	0.000971011	0.000893272	0.001455798	0.000801438	0.001563307	0.001090268	0.001648074	0.001145448	0.001215528	0.001091053	0.000862249	0.001919516	0.000954233	0.001217431	0.001395717	0.001266419	0.001158442	0.001421152	0.001403939	0.001282567	0.001197272	0.001353608	0.001800088	0.001576056	0.001313225	0.000918091	0.001288626	0.001078185	0.001366831
K01935	7.31E-05	0.000462066	0.00035173	0.000439094	0.000179488	0.000408369	0.000584071	0.000621759	0.000193199	0.000220878	0.000510745	0.000438323	3.16E-05	0.000121019	0.000159558	0.000366341	0.000167755	0.000410494	0.000404963	0.000279684	8.57E-05	0.00022986	0.000246172	0.000121131	9.30E-05	7.46E-05	0.000143412	0.000320777	0.000249986	0.000301011	9.11E-05	0.000520498	0.000217335	0.000333194	0.000323608	0.000378326	0.000405935	0.000233271	0.00021476	0.000118005	0.000107923	0.000249517	0.000285294	7.37E-05	0.000128678	0.000117193	0.000220815	0.00014646	0.000113251	0.000296137	0.000226468	0.000324554	0.000503744	0.00035689	0.000199461	0.000153582	0.000236624	0.000171583	0.000232511	0.000262805	0.000112639	0.000362778	0.000627858	0.000245373	4.01E-05	0.000296227	0.000206118	2.95E-05	0.00071702	0.000333039	0.000379699	0.000295508	0.000261158	0.000150637
K01937	0.001998657	0.001876748	0.002009854	0.00218691	0.002082804	0.001898029	0.001816018	0.001955552	0.002065489	0.002265906	0.001627941	0.001940723	0.002111566	0.001882665	0.001886778	0.0018359	0.001926734	0.00219717	0.00195517	0.001881355	0.001915821	0.001967284	0.00189375	0.002192532	0.001804122	0.001977432	0.002007187	0.002081933	0.001965121	0.002115536	0.002170613	0.001974627	0.001870075	0.001947968	0.001842232	0.002028341	0.001848595	0.002041278	0.001890767	0.001956971	0.002013631	0.001903432	0.001844531	0.002169851	0.001960411	0.00213203	0.001953803	0.001931011	0.00202886	0.001911142	0.002042077	0.002017297	0.001878933	0.001924005	0.002035936	0.002033654	0.002240259	0.001959312	0.001998728	0.002105093	0.001868345	0.001874639	0.001865419	0.001767847	0.002028673	0.001975933	0.001979564	0.002045641	0.001939579	0.001910957	0.001816233	0.001903659	0.002026879	0.00199253
K01938	0.001397667	0.001395532	0.001621116	0.00112788	0.001785774	0.001643909	0.001698216	0.001318122	0.001790168	0.00126761	0.001351347	0.001717717	0.001643007	0.001802967	0.001766124	0.001306075	0.001586908	0.00148133	0.001619286	0.001538756	0.00177175	0.001488858	0.001748814	0.002136634	0.00186682	0.001813436	0.001570976	0.001572942	0.00133106	0.001538883	0.001988977	0.001637525	0.001234745	0.001743228	0.001616239	0.001618486	0.001730117	0.001628671	0.001668427	0.001795126	0.001631911	0.001603412	0.001681856	0.001730059	0.001734083	0.001571445	0.001712188	0.001469111	0.001722055	0.001699428	0.001506456	0.001710165	0.001804401	0.001635424	0.00186674	0.00175789	0.001107433	0.001680275	0.001514418	0.001677053	0.00174372	0.001572658	0.00170935	0.001543382	0.001826369	0.001840502	0.001561798	0.001952731	0.001848784	0.001583678	0.001434401	0.001644363	0.001899124	0.001771412
K01939	0.002013976	0.001885308	0.002011914	0.002214706	0.002083312	0.00190174	0.001816225	0.001965787	0.002066647	0.002267382	0.001631765	0.00194296	0.002140166	0.001926747	0.001886778	0.00186278	0.001932409	0.002204245	0.001963202	0.002058679	0.001942009	0.002040682	0.001899535	0.002193455	0.001979659	0.001979302	0.002010484	0.002081933	0.001982477	0.002116821	0.002173191	0.00197532	0.001879991	0.001959503	0.001877219	0.002028488	0.001855275	0.002041936	0.001895388	0.001958301	0.002020017	0.001907933	0.00185081	0.002172584	0.001965367	0.002132178	0.001960101	0.002047399	0.002032173	0.001924055	0.002045815	0.002025304	0.001878933	0.001924797	0.002037549	0.002033939	0.002242183	0.001959994	0.001999052	0.002105093	0.001875563	0.001874639	0.001865419	0.001777256	0.002028673	0.001995712	0.001984	0.002046393	0.001940496	0.001910957	0.001818054	0.001903659	0.0020432	0.001999387
K01940	0.00115307	0.000697567	0.000715319	0.000430408	0.000597721	0.000814636	0.001210338	0.000474046	0.000399207	0.000714961	0.000693493	0.00057683	0.000494108	0.000693063	0.000477711	0.00044144	0.000658814	0.000936882	0.000594201	0.000986857	0.000519279	0.00070971	0.001012285	0.000568256	0.00044929	0.000247387	0.000992309	0.000643276	0.000803163	0.000743726	0.000682721	0.000402443	0.000823579	0.000525351	0.000970853	0.000720546	0.00051433	0.000467757	0.000558441	0.000571214	0.000572062	0.000753709	0.001055288	0.000729516	0.000723023	0.000241067	0.000529034	0.000765103	0.000267412	0.000943344	0.00069115	0.000711807	0.000283962	0.000596112	0.000773325	0.000450169	0.000675349	0.000511126	0.000412495	0.000459188	0.000816348	0.000804276	0.000564752	0.000997475	0.000617457	0.000542852	0.00054891	0.00038537	0.000673554	0.000816288	0.000512873	0.000637878	0.000370917	0.000425507
K01942	0.000510198	0.000240943	0.000532824	0.000453076	0.000339367	0.000211573	8.56E-05	0.00038375	0.000235162	0.000200618	0.000529607	0.000565143	0.000146291	0.000122248	0.000176313	0.000293207	0.000348905	5.36E-05	0.000203297	0.000336357	0.000376797	0.000333345	0.000732715	0.000168846	0.000223033	9.86E-05	0.000367876	0.000286859	0.000357546	0.00029502	0.000378633	0.000426836	0.000275712	0.000465319	0.000848569	3.71E-05	0.000448265	0.000331222	0.000362469	0.000250957	0.000351281	0.000238704	0.000629598	0.000387698	0.000574792	8.43E-05	0.000304693	0.000223351	9.61E-05	0.000394105	0.000262119	0.000727035	0.000288244	0.000155018	9.94E-05	7.97E-05	0.000245971	0.000205863	8.42E-05	0.000259266	0.000529833	0.000334386	0.000641832	0.000338017	0.000425805	0.000293636	0.000218428	0.000283432	0.000728725	0.000268009	0.000342495	0.000354802	0.000333196	0.000228566
K01945	0.002005747	0.001885308	0.002014203	0.002199418	0.002083312	0.001906894	0.001816225	0.001965787	0.002066647	0.002267382	0.001632869	0.001943247	0.002140166	0.001926747	0.001886778	0.00186278	0.001932409	0.002204245	0.00197452	0.002060305	0.001943284	0.002040682	0.001899535	0.002194427	0.001979659	0.001979302	0.002010484	0.00209982	0.001982477	0.00211608	0.002173191	0.001983024	0.001879991	0.001962649	0.001886035	0.002028488	0.001867754	0.002041936	0.001895388	0.001958301	0.002020017	0.001907933	0.00185081	0.002172584	0.001965367	0.002134035	0.001960101	0.002064979	0.00205173	0.001939523	0.002046009	0.002025304	0.001878933	0.00193436	0.002039411	0.002037924	0.002242183	0.001960353	0.001999052	0.002105093	0.001875563	0.001875984	0.001890027	0.001777256	0.002028673	0.002001206	0.001984	0.002045265	0.001941642	0.001935392	0.001818882	0.001903659	0.002052034	0.001999387
