KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K01930	4646.58	3436.39	5273.35	3151.08	4920.29	3699.81	5240.45	3070.13	5348.01	4102.63	4430.01	6765.3	3649.67	4098.22	2625.17	3914.05	5104.87	3263.55	5370.29	4743.52	4562.19	5137.11	4462.77	4502.52	3127.17	5587.96	5688.55	5279.65	4937.43	4285.88	4046.4	5088.91	3525.42	3726.35	5111.1	5486.39	5052.83	5564.32	4369.53	3235.34	4301.78	5358.81	4207.88	3334.97	4563.2	5734.75	3415.47	3682.16	5117.6	2857.4	5141.77	3132.73	6638.43	5858.29	6564.79	6626.93	3488.39	5456.21	3698.13	4844.04	4295.57	6965.72	4367.85	5900.19	6292.09	2166.45	5002.32	5417.3	3386.38	3720.11	6549.3	7184.9	4841.13	5064.57
K01933	4631.08	3464.39	5280.35	3165.08	4922.29	3699.81	5240.45	3073.13	5352.01	4102.63	4440.01	6775.3	3681.67	4187.22	2627.17	3950.05	5107.87	3302.55	5408.29	4753.27	4571.19	5332.61	4530.77	4518.52	3426.17	5715.96	5690.55	5282.65	5017.93	4283.88	4046.4	5148.41	3526.42	3743.35	5134.6	5523.89	5088.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3338.47	4699.2	5746.75	3423.47	3876.16	5140.6	2883.9	5255.77	3136.23	6655.43	5865.79	6572.79	6647.93	3497.39	5461.21	3704.13	4854.04	4573.57	6970.72	4377.85	5950.19	6332.59	2185.45	5009.32	5437.3	3387.38	3722.61	6592.3	7271.9	4878.13	5073.57
K01934	3060.66	2098.66	3340.58	2971.88	3134.91	1559.83	4618.75	2563.58	2885.16	3186.66	2719.54	5548.67	1962.91	2546.67	1189.17	2262.75	2824.42	2646.03	3075.46	2848.5	2777.34	3971.91	3234.67	3895.59	2307.87	4231.59	2739.17	3832	2998	2843.13	3040.7	3561.26	2929.17	2226	3629.25	4257.49	3299.33	2883.67	2171.33	1397.84	2946.08	2514.66	3563.33	2851.17	3515.75	2614.84	1560.17	2732.67	2008	2324.5	2800.67	2552.08	4057.33	3685.99	3516.34	2812.75	2994.09	2658.33	2255.83	3218.32	3088.17	4304.5	3291.8	4700.34	4003.59	1307.5	3417.67	4785.5	2749.58	2525.91	3327.5	4922.5	2563.08	3468.42
K01935	168.83	849.08	922.08	631.88	424.08	792.33	1685.25	972	500.33	399.66	1388.79	1528.25	54.33	263	222.17	776.83	443.42	615.03	1109.21	645.25	201.67	600.66	587.17	249.42	160.87	215.42	405.92	807	632.75	609.38	169.7	1351.34	407.67	635.5	881	1030.24	1106	637.84	497.25	195.26	229.83	709.58	654.33	113.25	307.67	315.59	385.67	274.92	283.75	440.33	581.75	502.58	1784.33	1082.24	642.84	501	369.09	478	430.83	605.99	274.67	1348	1454.3	821.5	125.09	323.5	520.42	78.5	1250.91	640.58	1376.17	1128.83	620.83	382.25
K01937	4614.71	3448.66	5268.95	3147.08	4921.09	3682.61	5239.85	3057.13	5349.01	4099.96	4426.61	6766.5	3632.47	4091.42	2627.17	3893.05	5092.87	3291.95	5355.29	4340.42	4506.59	5140.81	4516.97	4514.62	3122.37	5710.56	5681.22	5237.65	4974	4282.78	4041.6	5126.61	3507.82	3715.35	5015.35	5523.49	5036.63	5581.52	4377.83	3238.14	4288.18	5413.01	4230.48	3334.27	4687.35	5741.35	3412.47	3624.69	5083.3	2841.7	5245.67	3123.83	6655.43	5834.39	6561.59	6634	3494.39	5458.31	3703.53	4854.04	4555.97	6965.72	4320.85	5918.69	6332.59	2157.85	4998.12	5438.3	3383.78	3675.61	6582.7	7271.9	4818.33	5056.17
K01938	3227.08	2564.39	4249.85	1623.08	4219.29	3189.56	4899.95	2060.63	4636.01	2293.63	3674.51	5988.97	2826.42	3918.22	2459.17	2769.55	4194.62	2219.43	4435.29	3550.02	4167.69	3890.61	4171.27	4399.52	3230.88	5236.96	4446.55	3957.15	3369.1	3115.38	3703.4	4251.41	2316.09	3324.85	4400.1	4407.39	4713.83	4453.32	3863.03	2970.34	3475.28	4559.81	3857.38	2658.47	4146.2	4231.75	2990.47	2757.66	4314.6	2526.9	3869.77	2648.23	6391.43	4959.29	6016.29	5734.43	1727.39	4680.96	2806.13	3867.04	4252.07	5843.63	3959.35	5167.19	5701.09	2009.95	3943.32	5191.3	3225.38	3046.11	5198.8	6281.4	4514.63	4495.07
K01939	4650.08	3464.39	5274.35	3187.08	4922.29	3689.81	5240.45	3073.13	5352.01	4102.63	4437.01	6774.3	3681.67	4187.22	2627.17	3950.05	5107.87	3302.55	5377.29	4749.52	4568.19	5332.61	4530.77	4516.52	3426.17	5715.96	5690.55	5237.65	5017.93	4285.38	4046.4	5128.41	3526.42	3737.35	5110.6	5523.89	5054.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3338.47	4699.2	5741.75	3423.47	3843.16	5091.6	2860.9	5255.27	3136.23	6655.43	5836.79	6566.79	6634.93	3497.39	5460.21	3704.13	4854.04	4573.57	6965.72	4320.85	5950.19	6332.59	2179.45	5009.32	5440.3	3385.38	3675.61	6589.3	7271.9	4857.13	5073.57
K01940	2662.33	1281.83	1875.25	619.38	1412.25	1580.58	3492.25	741.08	1033.83	1293.66	1885.71	2011.17	850	1506.17	665.17	936.08	1741.42	1403.7	1627.54	2276.75	1221.5	1854.58	2414.5	1170.09	777.58	714.42	2808.67	1618.33	2032.92	1505.63	1271.2	1044.84	1544.84	1002	2643.08	1962.16	1401.33	1279	1293	945.17	1218.25	2143.41	2420.33	1121	1728.75	649.17	924	1436.17	670	1402.67	1775.42	1102.25	1005.83	1807.66	2492.34	1468.5	1053.42	1423.91	764.33	1058.82	1990.67	2988.5	1308.13	3339.51	1927.42	592.83	1385.92	1024.5	1175.08	1570.08	1858.84	2436.67	881.75	1079.75
K01942	1178	442.75	1396.83	652	801.83	410.5	247	599.92	609	363	1440.08	1970.42	251.66	265.67	245.5	621.75	922.25	80.33	556.84	776	886.34	871.08	1747.67	347.67	386	284.67	1041.25	721.67	905	597.25	705	1108.17	517.17	887.5	2310.17	101.08	1221.33	905.67	839.25	415.25	748.08	678.83	1444	595.75	1374.33	226.92	532.17	419.25	240.75	586	673.33	1125.83	1021	470.08	320.5	260	383.67	573.5	156	597.83	1292	1242.5	1486.67	1131.67	1329.17	320.67	551.5	753.5	1271.33	515.5	1241.33	1355.33	792.08	580
K01945	4631.08	3464.39	5280.35	3165.08	4922.29	3699.81	5240.45	3073.13	5352.01	4102.63	4440.01	6775.3	3681.67	4187.22	2627.17	3950.05	5107.87	3302.55	5408.29	4753.27	4571.19	5332.61	4530.77	4518.52	3426.17	5715.96	5690.55	5282.65	5017.93	4283.88	4046.4	5148.41	3526.42	3743.35	5134.6	5523.89	5088.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3338.47	4699.2	5746.75	3423.47	3876.16	5140.6	2883.9	5255.77	3136.23	6655.43	5865.79	6572.79	6647.93	3497.39	5461.21	3704.13	4854.04	4573.57	6970.72	4377.85	5950.19	6332.59	2185.45	5009.32	5437.3	3387.38	3722.61	6592.3	7271.9	4878.13	5073.57
K01947	1178	442.75	1396.83	652	801.83	410.5	247	599.92	609	363	1440.08	1970.42	251.66	265.67	245.5	621.75	922.25	80.33	556.84	776	886.34	871.08	1747.67	347.67	386	284.67	1041.25	721.67	905	597.25	705	1108.17	517.17	887.5	2310.17	101.08	1221.33	905.67	839.25	415.25	748.08	678.83	1444	595.75	1374.33	226.92	532.17	419.25	240.75	586	673.33	1125.83	1021	470.08	320.5	260	383.67	573.5	156	597.83	1292	1242.5	1486.67	1131.67	1329.17	320.67	551.5	753.5	1271.33	515.5	1241.33	1355.33	792.08	580
K01950	4488.38	3246.16	5064.95	2990.58	4452.26	3670.36	5216.35	2857.8	4899.68	3723.96	4300.61	5652.83	3164.39	4062.75	2547.67	3775.38	4846.37	3177.83	5201.12	3808.92	4264.92	4909.31	4402.47	2232.95	3155.87	5536.56	5652.22	4892.15	4602.5	4139.28	2653.6	4649.61	3051.99	3488.35	4682.35	4605.99	4969.8	5404.52	4014.67	3107.81	3883.68	5369.18	4041.98	2478.1	4206.19	5542.85	3380.47	3508.19	5001.3	2548.53	5071.34	2541.33	6429.93	5593.39	6538.09	6527.5	3374.39	5310.48	3535.03	4401.71	4508.97	6304.13	4018.85	5679.19	5411.59	2009.85	4677.12	4348.8	2959.28	3516.78	6572.87	6790.9	4273.33	4730.5
K01951	4560.21	3312.66	5070.95	3087.58	4452.59	3695.61	5215.35	3019.13	4912.01	3757.96	4327.11	5942	3235.47	4068.42	2561.17	3872.8	5097.87	3285.95	5265.79	4356.17	4322.09	4935.06	4400.97	2252.62	3150.87	5553.56	5600.22	4893.65	4843.5	4162.28	2665.6	4650.61	3346.07	3536.35	4663.85	4617.49	4981.13	5406.02	4020.33	3148.14	3959.18	5413.26	4067.48	2495.27	4213.85	5555.6	3391.72	3566.94	5114.8	2575.7	5075.17	2560.33	6447.43	5595.64	6545.59	6550	3372.14	5341.81	3681.53	4412.54	4555.97	6712.72	4020.85	5922.19	5413.59	2009.85	4844.62	4402.3	2984.28	3533.61	6581.7	6791.4	4277.33	4751.92
K01952	4631.08	3460.39	5280.35	3165.08	4922.29	3699.81	5240.45	3073.13	5352.01	4102.63	4440.01	6775.3	3681.67	4187.22	2627.17	3950.05	5107.87	3302.55	5380.29	4753.27	4571.19	5332.61	4530.77	4518.52	3426.17	5713.96	5690.55	5282.65	5017.93	4283.88	4046.4	5148.41	3526.42	3743.35	5127.6	5519.89	5088.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3333.47	4699.2	5746.75	3423.47	3876.16	5140.6	2883.9	5226.77	3136.23	6655.43	5865.79	6572.79	6647.93	3497.39	5441.21	3704.13	4850.04	4573.57	6970.72	4377.85	5950.19	6332.59	2185.45	5009.32	5431.3	3387.38	3722.61	6592.3	7271.9	4878.13	5073.57
K01953	2681	1556.75	1665.75	966.88	1473.25	1250.5	1429.25	1241	1368	1462	2036.63	3482.25	1176.58	1610.67	753.5	974.25	2120.25	468.37	1774.8	2741.75	2227.17	2110.5	2520.5	1042.92	1801.75	3319.75	3042.75	1310.5	2516	1299.38	1448.87	1213.75	1757	1431	2656	1044.75	2771.83	1222.5	1521.92	987.58	2047.5	1608.33	2526.5	1406.75	2435.91	875.75	1033.5	1182.25	1147.75	1249.67	2011.33	1452.75	1634.5	1875.75	2014.5	1723.75	796.75	919.58	1111.5	895.83	2865.5	2705.84	1208.63	2156.17	2826.75	772	2344	3791	967.92	1072.75	1742.5	1495.5	929.5	2321.75
K01954	4603.71	3449.33	5275.95	3125.08	4921.09	3695.61	5239.85	3057.13	5349.01	4100.96	4429.61	6771.5	3632.14	4096.42	2627.17	3896.05	5097.87	3291.95	5384.29	4365.17	4508.92	5140.81	4516.97	4516.62	3122.37	5712.56	5681.22	5248.65	4974	4281.28	4041.6	5146.61	3507.82	3724.35	5038.6	5523.49	5070.63	5581.52	4377.83	3238.14	4288.18	5417.01	4231.48	3335.27	4688.27	5746.35	3412.47	3662.69	5134.8	2881.7	5244.67	3125.83	6655.43	5860.39	6567.59	6647	3494.39	5459.31	3703.53	4853.04	4537.97	6970.72	4369.85	5925.19	6332.59	2163.85	4998.12	5435.3	3385.78	3721.61	6585.7	7271.9	4841.33	5056.17
K01955	4603.71	3449.33	5275.95	3125.08	4921.09	3695.61	5239.85	3057.13	5349.01	4100.96	4429.61	6771.5	3632.14	4096.42	2627.17	3896.05	5097.87	3291.95	5384.29	4365.17	4508.92	5140.81	4516.97	4516.62	3122.37	5712.56	5681.22	5248.65	4974	4281.28	4041.6	5146.61	3507.82	3724.35	5038.6	5523.49	5070.63	5581.52	4377.83	3238.14	4288.18	5417.01	4231.48	3335.27	4688.27	5746.35	3412.47	3662.69	5134.8	2881.7	5244.67	3125.83	6655.43	5860.39	6567.59	6647	3494.39	5459.31	3703.53	4853.04	4537.97	6970.72	4369.85	5925.19	6332.59	2163.85	4998.12	5435.3	3385.78	3721.61	6585.7	7271.9	4841.33	5056.17
K01956	4603.71	3449.33	5275.95	3125.08	4921.09	3695.61	5239.85	3057.13	5349.01	4100.96	4429.61	6771.5	3632.14	4096.42	2627.17	3896.05	5097.87	3291.95	5384.29	4365.17	4508.92	5140.81	4516.97	4516.62	3122.37	5712.56	5681.22	5248.65	4974	4281.28	4041.6	5146.61	3507.82	3724.35	5038.6	5523.49	5070.63	5581.52	4377.83	3238.14	4288.18	5417.01	4231.48	3335.27	4688.27	5746.35	3412.47	3662.69	5134.8	2881.7	5244.67	3125.83	6655.43	5860.39	6567.59	6647	3494.39	5459.31	3703.53	4853.04	4537.97	6970.72	4369.85	5925.19	6332.59	2163.85	4998.12	5435.3	3385.78	3721.61	6585.7	7271.9	4841.33	5056.17
K01958	219.5	482.92	878.25	662.88	379	494.75	726.5	608	482	432	219.13	1412.42	210.25	171.17	293.75	278	795.75	103.25	1440.55	580.25	932	1220.25	1285.5	211.92	294.75	134.25	535	515.25	775	594.13	293.12	1395.5	252.75	892.5	1653.5	510	992.33	801.5	439.5	265.58	827.25	299.33	716.5	404.25	1255.33	403.75	417.25	495	184	685.42	571.83	619.25	1097	581	691.5	307.75	262	505.83	322.25	620.83	1110.5	1320.5	1535.63	886.17	984.5	296.5	1075.75	684.5	1152	655.5	354	1463	740.75	595.25
K01959	219.5	482.92	878.25	662.88	379	494.75	726.5	608	482	432	219.13	1412.42	210.25	171.17	293.75	278	795.75	103.25	1440.55	580.25	932	1220.25	1285.5	211.92	294.75	134.25	535	515.25	775	594.13	293.12	1395.5	252.75	892.5	1653.5	510	992.33	801.5	439.5	265.58	827.25	299.33	716.5	404.25	1255.33	403.75	417.25	495	184	685.42	571.83	619.25	1097	581	691.5	307.75	262	505.83	322.25	620.83	1110.5	1320.5	1535.63	886.17	984.5	296.5	1075.75	684.5	1152	655.5	354	1463	740.75	595.25
K01960	219.5	482.92	878.25	662.88	379	494.75	726.5	608	482	432	219.13	1412.42	210.25	171.17	293.75	278	795.75	103.25	1440.55	580.25	932	1220.25	1285.5	211.92	294.75	134.25	535	515.25	775	594.13	293.12	1395.5	252.75	892.5	1653.5	510	992.33	801.5	439.5	265.58	827.25	299.33	716.5	404.25	1255.33	403.75	417.25	495	184	685.42	571.83	619.25	1097	581	691.5	307.75	262	505.83	322.25	620.83	1110.5	1320.5	1535.63	886.17	984.5	296.5	1075.75	684.5	1152	655.5	354	1463	740.75	595.25
K01961	1240.55	1509	2100.45	2025.08	2322.01	2429.53	1088.1	1647.97	2840.85	1995.3	2768.78	2073.33	1670.14	2061.25	1614.25	2146.05	2788.95	1754.5	3443.88	1360.92	2504.92	1976.48	2070.47	725.28	1279.75	1573.89	2112.8	2407.57	1942	2239.03	1039.02	2767.02	1081.82	1940.35	3114.02	1973.08	2908.3	3063.02	2782.75	1986.97	1814.93	2911.1	1364.65	849.1	2222.27	3382.43	2067.97	1314.02	3249.55	798.28	2297.5	949.83	4413.1	2878.73	3456.25	4055	2129.72	2987.65	1534.45	1983.72	2510.3	3744.22	2112.35	1813.85	2860.67	1062.52	1871.7	1069.8	1412.53	1633.7	5386.53	3923.73	2798.08	2274.25
K01962	4524.75	2777.14	4393.85	3115.08	4801.54	3498.81	5051.7	2823.05	4648.01	3502.63	3709.76	6253.05	3115.92	4038.72	2462.92	2814.3	4202.37	3270.55	5002.79	4668.77	4293.19	3869.86	4007.27	4367.02	2973.17	5237.46	5585.05	4535.4	4086.68	4125.38	3923.15	4352.91	3411.92	3509.35	4849.6	4481.89	4139.83	4405.32	4091.03	3138.09	3519.28	4992.31	3877.88	2822.22	4165.45	4259.75	3072.47	2729.41	4443.6	2690.65	4280.52	2842.73	6255.43	5026.04	5632.04	5692.18	3282.39	4879.46	2886.38	4022.04	4427.07	6287.47	3871.85	5643.86	6033.84	1989.95	4336.82	5172.8	3267.13	2957.86	5974.3	6176.4	4600.13	4985.82
K01963	4524.75	2777.14	4393.85	3115.08	4801.54	3498.81	5051.7	2823.05	4648.01	3502.63	3709.76	6253.05	3115.92	4038.72	2462.92	2814.3	4202.37	3270.55	5002.79	4668.77	4293.19	3869.86	4007.27	4367.02	2973.17	5237.46	5585.05	4535.4	4086.68	4125.38	3923.15	4352.91	3411.92	3509.35	4849.6	4481.89	4139.83	4405.32	4091.03	3138.09	3519.28	4992.31	3877.88	2822.22	4165.45	4259.75	3072.47	2729.41	4443.6	2690.65	4280.52	2842.73	6255.43	5026.04	5632.04	5692.18	3282.39	4879.46	2886.38	4022.04	4427.07	6287.47	3871.85	5643.86	6033.84	1989.95	4336.82	5172.8	3267.13	2957.86	5974.3	6176.4	4600.13	4985.82
K01964	1240.55	1509	2100.45	2025.08	2322.01	2429.53	1088.1	1647.97	2840.85	1995.3	2768.78	2073.33	1670.14	2061.25	1614.25	2146.05	2788.95	1754.5	3443.88	1360.92	2504.92	1976.48	2070.47	725.28	1279.75	1573.89	2112.8	2407.57	1942	2239.03	1039.02	2767.02	1081.82	1940.35	3114.02	1973.08	2908.3	3063.02	2782.75	1986.97	1814.93	2911.1	1364.65	849.1	2222.27	3382.43	2067.97	1314.02	3249.55	798.28	2297.5	949.83	4413.1	2878.73	3456.25	4055	2129.72	2987.65	1534.45	1983.72	2510.3	3744.22	2112.35	1813.85	2860.67	1062.52	1871.7	1069.8	1412.53	1633.7	5386.53	3923.73	2798.08	2274.25
K01968	8	3	28	43	75	10.5	10	6	0	6	6	186.17	0	0	13	0	54.25	0	14	21	35.5	22	73	14	19	5	41	16	5	24	25	24	5	62	1	0	71	10	4	75	29	37	29	10	20	7	9	11	19	25	45	8	2	102	9.25	0	0	6	0	23	6.5	9	18	36	10	19	29	31	24	37	4	85	30	52
K01969	8	3	28	43	75	10.5	10	6	0	6	6	186.17	0	0	13	0	54.25	0	14	21	35.5	22	73	14	19	5	41	16	5	24	25	24	5	62	1	0	71	10	4	75	29	37	29	10	20	7	9	11	19	25	45	8	2	102	9.25	0	0	6	0	23	6.5	9	18	36	10	19	29	31	24	37	4	85	30	52
K02083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02111	4285.53	1800.56	2599.48	3079.38	2805.61	1795.03	4752.35	2525.58	2112.16	2836.33	2347.44	5417.97	2153.78	3260.47	1891.17	1384	3412.42	2663.63	2711.46	4218.35	2483.27	2637.46	3170.97	1744.49	2421.17	3790.99	4038.5	2786.5	2766.43	2821.23	1954.5	2454.06	3093.52	2131.5	3729.25	2517.39	3447.03	1689.97	1788.03	1394.04	2383.18	2549.21	3327.23	2028.87	2816.52	1062.99	1416.92	1944.39	1503.8	2103.7	2383.77	2046.98	3786.33	2908.64	3431.04	2528.18	3071.34	2247.73	1556.43	2096.82	3159.77	3548	2775.8	4785.34	3157.09	1000.6	2994.37	3917.5	2384.68	1792.91	2876.6	3906.5	1897.38	3804.07
K02112	4285.53	1800.56	2599.48	3079.38	2805.61	1795.03	4752.35	2525.58	2112.16	2836.33	2347.44	5417.97	2153.78	3260.47	1891.17	1384	3412.42	2663.63	2711.46	4218.35	2483.27	2637.46	3170.97	1744.49	2421.17	3790.99	4038.5	2786.5	2766.43	2821.23	1954.5	2454.06	3093.52	2131.5	3729.25	2517.39	3447.03	1689.97	1788.03	1394.04	2383.18	2549.21	3327.23	2028.87	2816.52	1062.99	1416.92	1944.39	1503.8	2103.7	2383.77	2046.98	3786.33	2908.64	3431.04	2528.18	3071.34	2247.73	1556.43	2096.82	3159.77	3548	2775.8	4785.34	3157.09	1000.6	2994.37	3917.5	2384.68	1792.91	2876.6	3906.5	1897.38	3804.07
K02160	4524.75	2777.14	4393.85	3115.08	4801.54	3498.81	5051.7	2823.05	4648.01	3502.63	3709.76	6253.05	3115.92	4038.72	2462.92	2814.3	4202.37	3270.55	5002.79	4668.77	4293.19	3869.86	4007.27	4367.02	2973.17	5237.46	5585.05	4535.4	4086.68	4125.38	3923.15	4352.91	3411.92	3509.35	4849.6	4481.89	4139.83	4405.32	4091.03	3138.09	3519.28	4992.31	3877.88	2822.22	4165.45	4259.75	3072.47	2729.41	4443.6	2690.65	4280.52	2842.73	6255.43	5026.04	5632.04	5692.18	3282.39	4879.46	2886.38	4022.04	4427.07	6287.47	3871.85	5643.86	6033.84	1989.95	4336.82	5172.8	3267.13	2957.86	5974.3	6176.4	4600.13	4985.82
K02170	0	215.5	49	21	146	213.5	72	257	24	6	1120	35	0	171	9	361	115	0.12	19	0	5	0	6	0	64.29	2	0	61	0.33	76	27	34	110.17	9	161	0	571	15	398	42	0	185	215	46	0	0	58	0	0	120	0	0	0	378	0	329	58	5.25	105	0	0	422.59	32	7	0	79	0	2	14	21	1027	0	0	73
K02189	688.5	542.75	944	745	617.5	426.5	1489	546.25	640	302	1380.75	1968.75	247	319.5	252.5	516.5	979	246	416.5	892.5	1449.5	1035.25	1392	346	411	1730	588.25	486	649	581.25	456	1199.5	736.17	1028.5	1685.25	531.75	1021	829.5	971.92	370.25	925.75	670	493	370.75	1955	258.25	473.5	352.25	413.75	600	753	674.5	1367	602.75	377	310	189	492	508	638	1133	1173.5	1687	1108	1268	408	779.5	893	1197.67	356	1132.5	1310.5	752.25	993
K02190	1260.33	921.91	1336.5	1051	1122	654.58	3005	1077.08	1053.33	588.66	1616.08	3263.75	495	1627	580.17	707.83	1463.42	602.45	1116.49	2277.5	2051.5	1588.08	1963	820.17	1396.83	3257.67	1901.42	842.83	1509.17	1074.75	819.83	1762.34	1184.84	1574	2064.33	1440.91	1462.5	1051	1305.92	733.59	1531.75	1307.83	1473.83	809.25	2368.42	624.42	775	708.92	975.25	1098.5	1092.34	1168.5	2884.33	973.41	698.84	805	740.67	956.33	1026.33	1248.99	2726.17	1899.25	1798.5	2114.34	2247.67	522.83	2195.17	3377	1575	470.83	1364.34	2247.67	1249.75	2368
K02191	1626.83	1195.58	1429.25	879.88	827.5	1343.83	2871.5	1133.83	1028.33	1038.66	1754.46	3271.75	713.25	1463.5	573.42	799.83	1509.92	633.7	1678.54	2645.75	1554.5	1907.58	1746.5	737.42	1332.58	1427.25	2819.17	961.08	2139.17	1111.63	720.95	2053.17	1015.59	1455	2399.58	1608.16	1428.5	1061.17	1304.5	710.59	1468.25	1592.33	1597.33	833.75	1568.75	770.92	701.75	1038.67	812.5	1148.25	1317.5	1296.25	2597.33	963.66	1185.84	1029.75	787.67	1054.33	830.58	1207.99	2693.17	2068.25	1608.13	2094.5	2252.67	413.33	2135.42	3314	1521.33	761.83	1567.34	1953	1181.25	1724.25
K02201	4622.71	3446.66	5276.95	3191.08	4921.09	3699.61	5239.85	3057.13	5349.01	4100.96	4429.61	6771.5	3642.47	4180.42	2627.17	3936.05	5097.87	3291.95	5361.29	4375.42	4509.59	5330.81	4516.97	4516.62	3419.37	5710.56	5683.22	5282.65	4974	4283.28	4041.6	5146.61	3507.82	3741.35	5037.6	5519.49	5070.63	5581.52	4377.83	3238.14	4288.18	5418.01	4233.48	3330.27	4692.6	5746.35	3420.47	3856.69	5136.8	2882.7	5221.67	3125.83	6655.43	5863.39	6567.59	6647	3497.39	5439.31	3703.53	4850.04	4555.97	6970.72	4377.85	5925.19	6332.59	2182.85	4998.12	5432.3	3385.78	3722.61	6585.7	7271.9	4867.33	5056.17
K02203	3649.88	3066	5025.95	1368.58	3936.26	3675.28	4780.85	2384.8	4858.35	2642.3	4282.78	5839.5	2564.47	3316.42	1630.5	3829.05	4361.2	2231.95	4491.8	4205.17	4297.09	4901.98	4207.97	2244.62	2904.04	5357.89	5589.55	4190.32	4731.5	3322.28	2427.27	4637.27	2733.15	3528.35	4652.77	4503.66	4768.13	5378.02	3999.67	3100.8	3954.18	5243.68	3836.15	2264.1	4050.43	5486.18	3337.47	3580.02	5084.3	2585.7	5040.83	2501.33	6346.1	5553.23	6502.25	6480	1700.72	5315.48	3644.7	4292.55	4368.3	6696.39	3942.85	5830.85	5403.92	1996.52	4758.95	4386.97	2939.95	3506.45	5693.03	5929.73	4202.83	3705
K02204	2422.33	1569.67	2978.83	1181.5	1960.58	1209.25	2793.75	1821.5	2036.5	1378	2565.33	4584.17	1273.33	2136.17	940.25	2165	2870.25	1211.78	1353.59	2898.25	2521.17	3306.83	2880.17	1641.34	2132.29	3838.67	2727.75	2281.42	2644.5	1647.25	1515.25	2786.92	2301.5	2118	3297.17	2740.91	3068.83	2533.67	1719.92	1205.5	2608.58	2124.58	2986.5	1851	2878.25	2156.42	1431.17	2240	1930.25	1857.75	2402.33	1931.83	3331	3213.83	1969	2210	1402.67	2490.5	2007.25	2144.83	2904.5	3449.17	2829.17	4526	3128.92	949.67	2829.25	3729.17	2173.75	2019.75	2073.83	3810.33	1792.08	2492.75
K02217	542.16	646.33	196.75	350.88	108.83	570.83	123.5	270.91	106.66	301.66	1182.21	178	453.25	669.5	1010.92	619.5	898.67	159.7	810.04	204.25	162	521.83	34.5	46.92	570.08	78.25	104.42	233.58	310.17	252.88	257.45	310.67	447.92	93	47.58	279.91	5	126.17	461.58	102.34	170.5	360.83	328.83	70.67	94	207.17	214.75	426.42	131.75	169.75	224.5	28.75	145.33	279.91	495.59	118.75	251.67	52.33	261.58	107.99	60.17	812.25	137.63	301.83	2.67	104.83	319.92	19	68.33	376.66	1275.67	634	95.5	607.92
K02224	2142.83	1378.91	1596.25	1086.88	1264.5	1359.83	3165.5	1209.83	1327.33	1213.66	1832.46	3888.75	806.25	1829.5	684.42	829.83	1741.92	675.7	1737.87	3063.75	2191.5	2070.58	2066.5	881.42	1465.58	3257.92	3092.17	1036.08	2198.17	1299.63	1046.95	2044.84	1460.59	1686	2512.33	1766.16	1649.5	1184.5	1508.17	887.59	1719.25	1773.33	1784.33	918.75	2393.17	833.92	936.75	1054.67	1068	1349.25	1646.84	1419.25	3093.33	1281.66	1350.84	1158.75	835.67	1154.33	1121.58	1353.99	2615.67	2356.25	1890.13	2473.84	2532.67	601.33	2483.42	3547	1653	839.83	1562.34	2365.67	1305.25	2555.25
