KO	output
K06215	8006.3235529224
K06216	5055.6746089674
K06217	4183.4566502055
K06218	210.5307548992
K06221	60.254015114
K06222	148.8769184762
K06223	971.5657510697
K06282	25.7925804959
K06283	42.1384715502
K06285	5.3191489362
K06286	5630.2100459391
K06287	1272.3730231852
K06295	17.834280681
K06296	34.8024278568
K06297	29.1853669795
K06306	42.0530929294
K06308	22.6523354349
K06309	21.9844922679
K06310	11.7055122655
K06317	115.7239727479
K06328	23.9069454699
K06332	39.2668009897
K06333	39.9702385424
K06346	364.4714401428
K06347	105.9521416464
K06373	12.9965857291
K06374	11.8528383403
K06377	28.4404784294
K06379	29.6312043981
K06381	79.5651075884
K06382	29.4546544754
K06383	18.9944422537
K06386	20.0835119434
K06387	21.240530026
K06390	25.0177249979
K06393	18.3647185586
K06394	7.1650592371
K06397	25.4302261795
K06398	29.5375534407
K06399	7.9831939984
K06400	1742.1698880917
K06402	11.8087107228
K06406	8.626544394
K06407	64.0599973661
K06408	14.5539156894
K06410	14.03105896
K06411	16.9947810848
K06412	8906.7526694327
K06413	17.4923966215
K06415	15.9639875165
K06416	15.0168728909
K06434	17.114020332
K06436	12.1215615744
K06442	402.1054198656
K06445	58.8184940502
K06446	83.8944050203
K06447	71.7746643464
K06518	5369.4512338577
K06596	131.3813544583
K06603	143.5857007693
K06605	1811.6473667957
K06606	32.2337562563
K06608	34.0505911921
K06609	1689.9234222202
K06714	33.9537699789
K06726	7462.9251315737
K06857	460.2529988232
K06859	103.0611154505
K06860	70.4976221683
K06861	513.7135703458
K06864	67.5242558656
K06866	189.4841629672
K06867	509.8301589949
K06871	959.2773014521
K06872	1485.0184278059
K06873	66.9288347782
K06876	77.6765109492
K06877	1839.0080433111
K06878	5993.3805298912
K06879	292.7676438533
K06881	285.9787174598
K06882	82.6796227207
K06883	209.450503356
K06885	336.1096583931
K06886	1068.5013200562
K06887	62.9936347586
K06888	50.2182568967
K06889	767.8245107803
K06890	370.1959065944
K06891	1138.6292007005
K06893	239.278567026
K06894	257.2526801608
K06895	9607.9756767248
K06896	215.7978547425
K06898	117.6860168494
K06899	125.8893306996
K06901	836.4251862843
K06902	187.2898935667
K06903	214.9369113604
K06904	17.5275539621
K06905	653.7102844928
K06906	691.0770897159
K06907	525.4086556894
K06908	709.6128510836
K06909	869.4452515074
K06910	308.4095171844
K06911	573.3140786084
K06915	230.1119518396
K06916	169.7910190724
K06917	229.5862090171
K06918	72.9650642747
K06919	376.2300882236
K06920	7997.4404061387
K06921	94.3333930606
K06923	144.7119845158
K06925	4988.0213926718
K06926	60.4476026798
K06929	220.3478848904
K06934	61.7982033
K06937	57.415188586
K06938	223.7586403743
K06940	489.8610203394
K06941	7802.2698653519
K06942	2944.9623511804
K06945	54.0618964215
K06946	61.1416813547
K06948	290.093458756
K06949	8919.096069834
K06950	459.5218243565
K06952	40.10844865
K06955	98.7804615693
K06956	7910.005586305
K06957	61.6465878434
K06958	4177.1552032038
K06959	649.351881822
K06960	1100.3207770937
K06962	5608.7028977522
K06966	3834.2729229548
K06967	155.9486690804
K06968	110.7765893189
K06969	407.3872293808
K06971	151.4826023509
K06972	30.1927256906
K06973	7117.1975537463
K06975	479.3409668707
K06976	38.0180081224
K06978	2469.0361600003
K06980	199.2131149632
K06985	9.7432361491
K06986	32.4409816153
K06987	81.7401985606
K06988	61.3979908615
K06989	86.1741537309
K06990	1839.0045877973
K06991	109.2059190993
K06992	101.8650925617
K06994	1222.3036797749
K06995	114.7131495786
K06996	197.770825314
K06997	9535.8266843648
K06999	324.065618229
K07000	214.7615362314
K07001	777.2228836864
K07002	195.6748797361
K07003	224.6206156929
K07004	178.9354969989
K07005	269.5743003118
K07006	244.3984239458
K07009	259.2792099561
K07010	1695.6875505816
K07011	174.6557008668
K07012	1944.1061792443
K07014	61.2456355813
K07015	241.8965752705
K07016	33.6758911421
K07017	69.4456017065
K07019	291.6715044676
K07023	662.4977211912
K07024	76.8658280336
K07025	762.1901514752
K07027	433.5025416619
K07028	120.6467893936
K07029	7036.3398538132
K07030	5218.6125159343
K07031	30.9238279694
K07032	448.6602510919
K07034	110.9809175458
K07035	408.0267486042
K07037	200.1771483397
K07038	198.3323384335
K07039	157.1171341664
K07040	677.8072088934
K07042	9535.9303183207
K07043	375.6302062188
K07044	61.7984171802
K07045	196.152812741
K07046	145.2769476904
K07048	195.2747559513
K07050	153.7054488146
K07051	75.8010068317
K07052	14866.2466632472
K07053	273.3617702183
K07054	168.8838820911
K07056	7044.4910166482
K07058	8154.6894820946
K07061	11.9582795242
K07062	158.5308020926
K07067	2057.2487883643
K07068	121.6337649936
K07071	4546.8838748361
K07074	79.0167640963
K07075	239.8189984376
K07076	9.4118168128
K07078	151.546725893
K07079	252.7442353273
K07080	35.92614184
K07082	1151.8670898573
K07084	6552.1189550449
K07085	375.2643982707
K07086	99.401181482
K07088	2169.580781068
K07089	573.4162518881
K07090	5025.3906381591
K07091	1027.7552831303
K07093	402.8632312551
K07094	4453.8993437022
K07095	1631.3439478751
K07097	628.1203802346
K07098	1959.8988806121
K07099	143.7691649307
K07100	239.7288795365
K07101	336.6525630358
K07102	256.7454578486
K07104	169.2348614576
K07105	71.5831420301
K07106	4295.6140999225
K07107	1208.7384793611
K07109	37.0989095332
K07110	60.8471662426
K07112	2578.4084807341
K07113	107.3854517666
K07114	4182.1538762918
K07115	178.6198238834
K07116	131.2625383169
K07117	167.7144360405
K07118	428.489120183
K07119	4456.5536844444
K07120	6683.6308493165
K07121	83.3835200826
K07122	326.5888774699
K07124	537.6701487236
K07125	30.8642382483
K07126	796.6661869849
K07127	880.932065072
K07130	172.8017146163
K07131	164.0440023356
K07132	26.1917974305
K07133	351.4365454893
K07137	211.1184374984
K07138	56.0911669998
K07139	6211.8125016624
K07140	170.0441910589
K07141	187.4466144943
K07145	15009.8240325964
K07146	8618.9207372597
K07147	763.783984534
K07149	70.8149130891
K07150	160.4348257448
K07152	903.8683675973
K07153	136.5951454009
K07154	243.1521212431
K07156	238.955171294
K07157	23.0876106901
K07160	6586.1376352463
K07161	65.9043726966
K07164	608.9042772001
K07165	118.1321681347
K07166	359.0693847317
K07167	35.0277457335
K07168	82.6202270675
K07169	27.8535837573
K07171	8534.8385012707
K07172	282.9636863185
K07173	3885.1892596252
K07175	192.8133944599
K07177	265.5079447997
K07180	68.4123352449
K07182	57.6714397372
K07183	99.5650937554
K07184	112.4253248449
K07186	100.2623005063
K07190	48.2752244643
K07192	14.5354803214
K07213	928.4295128023
K07214	104.9108605771
K07216	686.3925848894
K07217	174.8705995316
K07218	127.7656565561
K07219	135.3549260993
K07220	332.9312475508
K07221	19.2860991279
K07222	128.0140736091
K07223	83.5026836803
K07224	5121.2727042218
K07225	90.7234009549
K07226	315.0992033199
K07230	895.314037166
K07231	38.037777139
K07232	124.1522756191
K07233	87.7305486822
K07234	96.5322459604
K07235	89.6277429466
K07236	70.9005487417
K07237	109.3408581916
K07238	1012.2319465293
K07240	1088.216429244
K07241	73.8564866963
K07242	39.244287713
K07243	3075.6731428406
K07245	68.7339681373
K07246	50.5000142088
K07248	95.0602372432
K07250	77.086329034
K07257	23.7262094459
K07258	5971.0251859252
K07259	2183.0946710694
K07260	247.9477704086
K07261	130.6491158456
K07262	288.8738545149
K07263	347.1639118833
K07265	224.822475452
K07266	175.9436494901
K07267	69.1652502527
K07268	61.6694526101
K07270	160.8136889344
K07271	220.9010134702
K07272	143.3176615979
K07273	296.4581170484
K07274	207.2473524113
K07275	441.9867626066
K07277	525.6939558304
K07278	213.9950736507
K07280	198.6237354255
K07284	8441.4415040815
K07285	76.7690033808
K07286	121.6449285087
K07287	315.7882308144
K07288	23.8683920965
K07289	25.0924932703
K07290	60.4078640435
K07300	274.233053913
K07301	105.7422270883
K07302	27.177725176
K07303	93.8579945151
K07304	15065.8169079823
K07305	7993.766657711
K07306	127.5541311285
K07307	33.5203665234
K07308	31.9746867944
K07313	230.6264253046
K07315	279.4641914739
K07316	287.7162804406
K07317	103.5466734721
K07318	265.1541824772
K07320	290.1279947148
K07321	57.3015108963
K07322	7448.4889117309
K07323	254.5376897061
K07326	47.3647952523
K07334	294.0906967335
K07335	596.1281935243
K07336	204.200051432
K07337	619.9742678077
K07338	37.0885748388
K07340	53.2596281169
K07341	207.6253504815
K07343	97.2273015821
K07344	59.9248137074
K07345	128.8247527715
K07346	220.5941157088
K07347	194.1930027003
K07357	94.488562003
K07386	142.7690870658
K07387	60.4793925677
K07389	89.7964096446
K07390	382.2129920663
K07391	412.5641598363
K07393	158.1483989884
K07395	130.2242778561
K07396	55.5350381271
K07397	356.4908110652
K07399	254.4747871747
K07400	161.7526371634
K07402	2284.6132166789
K07403	31.3199268155
K07404	235.1741934558
K07407	225.7388279997
K07442	48.9841492065
K07443	149.2402768262
K07444	1445.2345620008
K07447	9404.04466753991
K07448	101.6216196379
K07451	115.374310308
K07452	169.6951855787
K07454	45.6118154043
K07455	38.5232731839
K07456	5313.9446763514
K07457	1006.0234180294
K07458	161.8759685214
K07459	174.7866005248
K07460	1390.4755572356
K07461	9834.0111488147
K07462	4172.342394677
K07464	196.2613856616
K07465	32.5508868735
K07467	121.4011372863
K07469	38.5923790715
K07473	391.3645520209
K07474	437.9722319634
K07476	4953.0678156585
K07478	7025.5995767467
K07479	48.5428351317
K07480	205.3812734598
K07481	510.4942365975
K07482	205.1017008536
K07483	2465.790697422
K07484	248.381929616
K07485	315.4293188794
K07486	193.3987761215
K07487	2682.8280463563
K07488	317.3162382542
K07491	4332.101530819
K07496	4304.483011853
K07497	7716.7334014701
K07498	944.9660459465
K07501	237.853095855
K07502	25.2934759599
K07503	29.7468567125
K07504	31.1654013958
K07505	5.26485902
K07506	407.3545233513
K07507	437.7309915207
K07516	347.0211627492
K07518	95.0777973144
K07533	7108.015596003
K07535	22.4406784466
K07552	656.9368601664
K07559	132.9201184756
K07560	5690.8367795456
K07566	1657.80138935
K07568	9280.119195445
K07574	461.7738135969
K07576	113.7722544925
K07584	316.5775211195
K07586	5650.3972996725
K07588	64.0387670503
K07590	5406.1273545196
K07636	390.6974962658
K07638	138.8249528818
K07640	11.723868594
K07641	55.5704111205
K07642	36.6562759945
K07644	163.5738289702
K07645	103.4452937786
K07646	136.8325757419
K07648	93.7587132995
K07649	208.3749471825
K07651	6010.021358108
K07652	4956.4362443951
K07653	1683.5712810845
K07654	21.5550962534
K07657	223.4428883812
K07658	1205.102977918
K07659	90.0148755399
K07662	82.9019197393
K07663	51.0806244613
K07664	34.9062724711
K07665	245.8104042813
K07666	112.8799181268
K07667	85.5582693147
K07668	7760.111786007
K07669	22.7082259544
K07670	55.5849414292
K07673	153.4169548273
K07674	66.5172433681
K07675	87.1839157581
K07677	36.9147630898
K07681	4166.8467498358
K07683	2639.3662192705
K07684	73.4350239637
K07685	69.9053590701
K07687	194.2533078874
K07690	74.4115232017
K07693	16.6245837688
K07694	7840.7397724379
K07696	7834.3397948438
K07704	3985.4008175312
K07705	6572.9545682937
K07706	67.4331025487
K07707	3021.6450568831
K07708	97.1340489866
K07709	16.3647137431
K07711	29.9422355402
K07712	105.0139678249
K07715	24.0485503944
K07718	70.0927830709
K07720	4870.9180016347
K07722	24.5634305647
K07723	7453.9169055529
K07724	154.9478752059
K07726	235.7262492034
K07727	421.2908879819
K07729	937.6054929519
K07733	346.0630477345
K07734	190.932778105
K07735	376.1230924906
K07736	279.2305007788
K07738	8825.4654310365
K07741	78.4460779603
K07742	379.7561938796
K07746	228.1048905925
K07749	62.6831494328
K07751	44.1038704022
K07755	71.0747101446
K07768	18.8234150433
K07769	50.2455805587
K07771	55.9928642253
K07773	33.5873571064
K07774	143.1268826168
K07775	7414.7182328405
K07776	22.5877542891
K07778	11.4196314285
K07782	22.3156347361
K07783	22.2945510274
K07784	6828.2498466285
K07785	54.4742563188
K07787	88.043352898
K07788	100.8856412292
K07789	32.0561356595
K07791	675.9974392473
K07792	212.8055929698
K07793	105.4283791598
K07794	72.6774862887
K07795	16.732370472
K07798	36.720403882
K07799	122.7657386277
K07800	19572.6855522916
K07811	49.4893992231
K07812	186.1118809235
K07813	4377.0957459322
K07814	279.3865104416
K07816	6115.6028159187
K07821	65.9350521851
K07862	833.0687413526
K07978	30.248502195
K07979	1005.3209146019
K08068	630.2571719193
K08077	74.2069694364
K08082	46.3299727151
K08083	62.2282776612
K08084	201.8825497037
K08086	27.3238472342
K08092	44.6485794885
K08093	7817.6390039938
K08094	147.919233063
K08097	33.0197126188
K08100	64.8620713642
K08152	14.0043844072
K08153	36.1797771863
K08159	68.124862415
K08161	48.3020183528
K08166	72.3803815387
K08167	125.2849940045
K08168	32.430301949
K08169	144.726431776
K08170	6710.7262419103
K08172	54.0605251009
K08177	89.8607066189
K08178	19.7678647234
K08191	23.0852121572
K08194	95.1853426984
K08195	228.174968349
K08217	141.3600290709
K08218	453.6371748171
K08221	15.7491681373
K08222	11.1032043672
K08223	97.2216164804
K08224	168.9682561804
K08226	47.9626631238
K08234	500.6298763648
K08255	6078.163728283
K08256	1783.7173781189
K08258	30307.5058338663
K08259	6269.8918085142
K08261	67.8289446597
K08276	57.6243100532
K08281	343.7328228579
K08282	17.5275989922
K08289	252.9736154289
K08295	105.9547983165
K08296	768.3454567439
K08297	1966.7568138269
K08300	220.1099250169
K08301	360.9642411245
K08302	63.0382478606
K08303	515.3329113676
K08304	287.5418907753
K08305	97.461765564
K08306	90.9011686618
K08307	799.3729253266
K08309	509.4693004261
K08310	212.9527376308
K08311	975.2376438681
K08312	50.0591805733
K08314	85.0547117347
K08315	44.8280594141
K08316	86.1193982631
K08319	56.7787547484
K08321	115.9747568817
K08323	48.6288429992
K08357	37.7378363181
K08359	25.3818484327
K08363	152.0015933973
K08364	190.6286708425
K08365	100.357672324
K08368	19.7029107181
K08369	291.4857166687
K08372	926.8504966778
K08384	22.0755503319
K08475	50.4364924727
K08476	7.2072306054
K08478	83.162951372
K08479	40.3244550119
K08481	100.7991521759
K08482	51.5958469012
K08483	7010.8168501223
K08589	34.638400886
K08591	7000.7459278478
K08598	35.6861036948
K08600	4853.6183741569
K08602	568.6074784797
K08641	186.0281329233
K08643	21.5075883946
K08652	36.3843871348
K08659	114.3536043775
K08677	80.9934585817
K08678	145.2021882701
K08679	64.3646196684
K08680	6847.2200933555
K08681	6040.7976251274
K08696	128.6610483552
K08697	116.0106320994
K08698	51.9873754974
K08699	82.9296048928
K08700	52.733063906
K08715	67.0307304405
K08720	74.4675994828
K08721	32.8623096204
K08722	29.8730149955
K08723	23.8604633821
K08724	10.6306415896
K08738	371.3200365129
K08744	58.2142134757
K08884	61.0272284427
K08902	63.5349154542
K08903	66.1282570918
K08904	31.7914568514
K08906	133.0100494105
K08961	26.4601509895
K08963	114.7594948145
K08964	53.2095440254
K08965	22.436395883
K08967	126.8791701829
K08968	411.5560152874
K08969	18.9634481751
K08970	27.7156323637
K08972	488.42620686
K08973	506.145568972
K08974	383.1936545348
K08976	7140.7886280795
K08978	156.5306961938
K08980	44.3525080178
K08981	120.7270489667
K08983	18.1481132462
K08984	36.250892944
K08986	58.1104181353
K08987	238.8705495406
K08990	88.9642189428
K08992	336.6488642407
K08994	412.2168150397
K08995	81.6361764215
K08996	94.5744304935
K08998	11047.7655468623
K08999	202.9100816543
K09000	40.1678620673
K09001	411.0785193054
K09002	75.4575463602
K09004	38.5041699397
K09005	513.1223036938
K09007	6912.1948001169
K09009	41.9502519314
K09012	104.2738067954
K09013	386.7207569116
K09014	4854.0732857019
K09015	6863.6577415361
K09017	75.9706175928
K09019	150.0460595007
K09022	1308.9133051591
K09117	714.6266132871
K09118	84.3830362498
K09120	50.2749721317
K09121	116.4106096108
K09122	52.1467325588
K09124	21.3032765911
K09125	445.6415467601
K09126	18.3055964961
K09127	40.8220824273
K09129	138.622371495
K09131	103.8522975587
K09136	188.9798443212
K09137	47.1643421607
K09138	31.3777838561
K09141	40.1212928333
K09146	72.9915172016
K09153	16.7218484408
K09155	117.2411613751
K09157	484.3131996003
K09158	414.8183148047
K09159	280.105223234
K09160	108.4241737921
K09161	38.4477384432
K09163	31.0775526223
K09164	22.0805225243
K09165	34.619483995
K09166	17.3995330547
K09167	69.0744476089
K09181	81.9136889245
K09384	32.0880042924
K09386	16.3826773763
K09456	110.2092176977
K09457	8056.1056093071
K09458	4875.8491007243
K09459	66.7094889996
K09461	113.5124414792
K09471	56.4360411571
K09472	76.64039439
K09474	47.659454609
K09516	25.5100781472
K09607	24.4921625854
K09680	6831.00853217
K09681	36.4492995518
K09682	54.2943945426
K09684	1769.3301265725
K09685	139.3405442727
K09688	203.086933245
K09689	532.228193
K09690	616.5234653593
K09691	597.7801761887
K09692	60.9822203833
K09693	6936.757345203
K09694	146.2228395471
K09695	139.7087882227
K09698	7885.3442531654
K09699	33.182439042
K09701	69.5856694349
K09702	61.2524118196
K09703	61.8662590365
K09704	125.8110541859
K09705	124.3745449558
K09706	23.5299141203
K09707	97.2462222848
K09709	19.6461802679
K09710	888.5927021657
K09712	235.3021485606
K09729	60.2585205357
K09744	56.9729929393
K09747	8779.944747624
K09748	7597.60293559
K09749	83.7042660327
K09758	8.9988630435
K09759	39.6550160451
K09760	603.5614625423
K09761	2275.3497331255
K09762	9910.0157015109
K09763	84.2191319032
K09764	68.6951602438
K09765	5264.0812230699
K09766	18.8856642098
K09767	979.6075475377
K09768	3878.4386800564
K09769	152.8842653759
K09770	48.5701914046
K09771	7495.6688275152
K09772	7707.9142448534
K09773	7669.6345769339
K09774	949.9863423922
K09775	253.7537783144
K09777	1231.8837230862
K09778	731.0211573797
K09779	23.6842105263
K09780	410.3158673926
K09781	218.0549130052
K09786	94.1237853825
K09787	7850.2713921473
K09788	51.4495510364
K09789	707.8514560994
K09790	686.7597658101
K09791	523.76212363
K09792	660.6157876232
K09793	109.278172711
K09794	263.6720597069
K09796	764.4707477717
K09797	96.5220962944
K09798	159.8349154542
K09799	22.3714278996
K09800	318.8641880766
K09801	378.3152493815
K09802	189.7157810868
K09803	423.6037712577
K09804	81.6294843405
K09806	171.9975330873
K09807	1233.8113312392
K09808	642.1410267959
K09809	112.3713371865
K09810	639.6025671123
K09811	2315.8563842754
K09812	250.722712949
K09813	3543.3147296269
K09814	5677.4690556161
K09815	7841.4011636919
K09816	2298.4637583754
K09817	484.9899729679
K09818	127.3478936318
K09819	146.1667376137
K09820	82.2307735192
K09822	2294.1512947564
K09823	82.0757269311
K09824	125.1701569992
K09825	5842.4501701018
K09833	67.63413254
K09834	49.9418833838
K09835	52.8841445992
K09836	53.1693390681
K09857	100.222483412
K09858	253.5049038771
K09859	627.8673982629
K09860	141.6929866748
K09861	2533.2018116984
K09862	510.2552362681
K09879	44.3295538862
K09880	29.7355500595
K09882	59.9408339059
K09888	1902.1395721292
K09889	294.8695044549
K09890	103.976376382
K09891	94.4674102956
K09892	137.5212877607
K09893	149.7465343998
K09894	63.1425089999
K09895	54.6398384534
K09896	102.7372630877
K09897	32.3652616256
K09898	58.9206039598
K09899	138.6977218053
K09900	125.3220752588
K09901	123.4845612367
K09902	137.3561058232
K09903	9472.8580900027
K09904	167.9648960245
K09906	33.3595388003
K09907	105.7014621718
K09908	91.8048926114
K09909	112.511709394
K09910	64.5251209863
K09911	49.8566228613
K09913	160.6410289722
K09914	20.6862957305
K09915	151.9777001855
K09917	237.1553861044
K09919	180.5709984316
K09921	116.0870752713
K09923	179.4933480872
K09924	182.8948341611
K09926	43.6873260987
K09928	35.3764969003
K09929	54.1980258081
K09930	257.9366215752
K09931	29.5643409815
K09932	64.6650925779
K09933	206.2494765008
K09935	148.547740605
K09936	347.0787598994
K09939	69.1368097488
K09940	4805.5631481507
K09941	196.5596962715
K09942	70.6685520357
K09943	595.9403957683
K09944	74.0583304243
K09946	55.3684688706
K09947	47.4871706143
K09949	135.5424087692
K09951	1068.0215727467
K09952	673.9197034713
K09954	105.5339919434
K09955	69.9815005618
K09956	19.6144331692
K09958	117.092519937
K09959	66.8910835464
K09960	55.8359418041
K09961	52.1944693735
K09962	54.0963367261
K09963	5838.9586755985
K09965	89.5364806666
K09966	36.9294587856
K09967	48.9784763696
K09969	57.5493948467
K09970	62.7132439142
K09971	94.7676940747
K09972	88.2678878553
K09973	156.5169253833
K09974	38.3489964244
K09975	135.5821756658
K09976	8259.5946463503
K09977	43.6223852519
K09979	690.5970586458
K09981	826.6369228117
K09983	106.5165195656
K09988	19.8455139488
K09989	80.1230361318
K09990	55.9877135874
K09997	52.2684825264
K09998	137.4866364592
K09999	56.5285669113
K10000	52.3053633163
K10001	354.138617673
K10002	135.8601409793
K10003	104.1350822182
K10004	153.8895330399
K10005	63.8452037769
K10006	65.6864545281
K10007	30.3510756427
K10008	65.6726579431
K10009	198.8400066942
K10010	78.7761279682
K10012	81.8647204973
K10013	146.1490203531
K10014	50.8044576735
K10015	135.0537557753
K10026	997.6613138457
K10027	31.3483373895
K10036	56.5489428686
K10037	62.2390434555
K10039	606.7959479315
K10040	1102.5598801926
K10041	661.3881772661
K10094	35.9703502334
K10107	624.0547873821
K10108	100.7720798737
K10109	81.7750033611
K10110	72.8374782761
K10111	206.9348316319
K10112	2803.5055999496
K10117	172.7960249345
K10118	171.750745546
K10119	260.0241803834
K10121	87.8445133675
K10125	63.5970638074
K10126	119.4416432883
K10188	37.0087143225
K10189	44.2021942813
K10190	49.5517977531
K10192	101.5634215471
K10193	120.5515304696
K10194	116.6925624116
K10202	20.4199246436
K10206	164.5181792112
K10208	2934.0686507357
K10209	4111.1269277836
K10210	4156.5609936803
K10211	6382.7302933815
K10212	6933.0881594963
K10213	157.3372334078
K10216	62.7907553503
K10217	83.2877021824
K10218	75.4258408682
K10227	90.2040809596
K10228	118.8106820059
K10229	90.1203633799
K10253	77.8720472675
K10254	3748.9817037155
K10255	96.2636135658
K10257	56.5350350327
K10439	728.993898641
K10440	672.7658082389
K10441	855.5376583592
K10530	31.12281753
K10531	62.7202436437
K10536	56.4655738987
K10539	101.5093010962
K10540	220.3068716508
K10541	300.7483632434
K10542	267.0119655084
K10543	102.3030083363
K10544	176.5742165035
K10545	193.630091028
K10546	57.9972692259
K10547	51.3080700017
K10548	57.9680521695
K10549	76.201854006
K10550	40.4653348742
K10551	51.5743324904
K10555	83.2236647187
K10557	18.2314160171
K10558	21.8686853973
K10563	8641.9600244893
K10621	9.506749453
K10670	2011.4925122049
K10671	147.2769603936
K10672	218.981817728
K10679	22.4532445676
K10680	273.5068944625
K10681	4597.6075571954
K10682	7322.0724713874
K10697	64.1589616608
K10716	368.7815397035
K10747	294.9050000993
K10763	171.5527447571
K10764	46.2410045231
K10773	7324.1176902697
K10774	29.1693514406
K10778	203.5305559961
K10780	15.4440973917
K10804	102.8162285603
K10805	130.5890014165
K10806	787.6116877065
K10810	44.3722229348
K10819	1038.5771584304
K10823	1489.4951902321
K10824	6771.0392997441
K10831	103.8743471991
K10843	69.3182111685
K10850	5110.5059978989
K10851	41.3112914012
K10857	28.8559015212
K10907	36.0847231597
K10914	312.1468395385
K10938	103.9570396823
K10947	6776.1599005913
K10954	99.1586485538
K10960	56.4551231724
K10974	108.3615100637
K10979	45.5288043524
K10984	49.2643409279
K10985	116.4256259125
K10986	72.4347294054
K11003	44.1463770169
K11004	82.3051016459
K11013	621.219157654
K11014	636.7305002949
K11015	635.1268062018
K11031	130.1529945419
K11038	22399.9171715454
K11039	139898.760017732
K11040	8693.1036105327
K11041	291.9726089849
K11042	817.0813708602
K11044	84.3166331653
K11051	22.6555177826
K11065	7683.1829077791
K11066	133.1659191135
K11068	6874.7167201414
K11069	1495.7304386032
K11070	392.1288972297
K11071	1544.2665012709
K11072	2845.06471954
K11073	57.1989661855
K11074	65.98051139
K11075	137.6487159471
K11076	133.8135121454
K11081	43.7451238806
K11083	46.281529431
K11084	44.2461991896
K11085	5894.6737298027
K11089	28.1473296522
K11102	4540.362229788
K11103	390.5304622634
K11104	27.3873035598
K11105	81.9810869363
K11107	56.0966829697
K11144	108.0002314704
K11145	5460.4970383463
K11159	77.8394526704
K11175	15828.2576391407
K11177	93.3807376432
K11178	70.8340111871
K11179	117.5395249304
K11183	163.4408900525
K11184	58.3439940043
K11189	8400.0988511964
K11191	30.6873094815
K11192	30.6873094815
K11198	41.3864582142
K11199	41.3864582142
K11200	41.3864582142
K11202	218.5829682117
K11203	141.1470645876
K11206	201.1325127619
K11209	321.314957965
K11210	6238.1139664647
K11211	132.3972429158
K11216	69.1066159572
K11250	21.7219108972
K11258	22.9915433404
K11261	27.4754203677
K11263	49.0465154876
K11312	99.3296690504
K11325	52.6468311865
K11326	43.0021428492
K11327	69.8960299684
K11328	53.3165447164
K11330	51.8257340996
K11354	101.2332273665
K11355	120.9939219928
K11356	52.126515896
K11358	26.5949035196
K11387	58.8996742219
K11442	5672.2843616518
K11444	16.664188586
K11472	99.787765602
K11473	171.6989201135
K11475	14.7805958044
K11476	2398.0455109644
K11520	49.4287809718
K11521	46.157109634
K11522	243.4844352961
K11523	197.9687779156
K11524	83.9149719036
K11525	211.7948269526
K11526	107.6216132191
K11527	24.636216184
K11529	109.5906553063
K11530	70.0043805272
K11531	69.9112220156
K11532	47.2090100178
K11533	82.5517560912
K11534	52.7483119771
K11535	47.9877193739
K11604	79.429615202
K11605	80.6887114531
K11606	96.6800343707
K11607	12.5503578176
K11617	217.03372773
K11618	127.0139394308
K11632	6091.913445715
K11645	46.6727391692
K11688	12.5292570398
K11693	4573.6922933465
K11694	6586.7377932887
K11695	4596.3342879574
K11704	22.9931972051
K11706	39.8796272564
K11707	129.9671085625
K11708	197.5783918608
K11709	190.941469786
K11710	79.4105310064
K11711	42.4602958806
K11712	35.4711491235
K11717	8366.3873802606
K11719	224.7045636748
K11720	717.4555191937
K11731	100.2870382469
K11733	101.2402952773
K11735	72.4642222323
K11737	6643.0179155999
K11738	63.3717034361
K11740	57.9432901989
K11741	168.4414100357
K11742	47.9931141239
K11743	55.0051501146
K11745	61.9262942565
K11747	57.2558750345
K11749	7323.4317951761
K11751	266.9223149077
K11752	1061.8251426157
K11753	1321.7917224851
K11754	741.5769358233
K11755	4254.6543619951
K11777	47.9591780344
K11780	43.1730724065
K11781	49.4589349489
K11782	700.7343102832
K11784	380.4811992337
K11785	471.326935041
K11811	51.5423037022
K11890	37.903761938
K11891	98.2315703753
K11892	254.0341581968
K11893	174.9560999162
K11894	22.6761474092
K11895	345.5265974159
K11896	423.8953299951
K11897	177.8231492853
K11898	117.2623738987
K11900	69.1202571253
K11901	148.6712407798
K11902	174.1398152825
K11903	343.2155179194
K11904	688.8992976006
K11905	67.5052305747
K11906	488.7319067354
K11907	141.1260505223
K11909	34.0013352546
K11910	26.7820092016
K11921	54.8864410371
K11927	91.0264532896
K11928	6343.5929531045
K11936	4005.4111495157
K11937	12.6483744718
K11939	102.6342373766
K11942	23.1110216897
K11950	49.7980914321
K11951	64.3526613179
K11952	52.6745809386
K11953	51.005072026
K11954	45.3598051483
K11955	52.5675144858
K11956	60.4175929203
K11957	42.3413124705
K11958	72.3994067532
K11959	276.7222642998
K11960	150.726381784
K11961	241.7524865486
K11962	186.4012208973
K11963	222.5671370747
K11991	7601.4074125616
K12055	71.1597940599
K12056	72.1467400322
K12060	23.077769942
K12061	39.1241651427
K12070	30.5202039765
K12071	39.6067187714
K12073	68.3626849876
K12111	80.05436722
K12132	8375.4018320643
K12140	168.1367032151
K12141	30.0286737549
K12152	45.7276899017
K12238	65.9931457518
K12240	81.2564012923
K12251	123.9788947252
K12255	82.0040851969
K12257	81.0249263551
K12262	298.0895502085
K12266	50.3250123059
K12267	406.7253356878
K12268	7822.6111535926
K12269	3012.4736382901
K12270	4840.6311968306
K12292	14.3146696189
K12293	10.6199432151
K12295	167.8003137093
K12296	380.1149378177
K12297	51.6254858044
K12308	19.0626633022
