KO	output
K02588	285.5780836
K02591	303.0801068
K02592	8.935328891
K02593	190.9863969
K02594	62.99161604
K02595	70.53826855
K02596	86.33333441
K02597	126.1769201
K02598	148.960091
K02600	3235.860037
K02601	8131.608161
K02609	101.172083
K02610	1378.76369
K02611	1229.243569
K02612	208.5533684
K02613	1312.265446
K02614	1410.142162
K02616	55.38115005
K02618	91.35444146
K02619	2051.492621
K02621	4300.483587
K02622	3457.08757
K02623	29.83039611
K02624	1307.450702
K02647	121.6529798
K02650	212.9213706
K02651	210.6199698
K02652	299.518447
K02653	359.3309041
K02654	744.6769455
K02655	342.2219662
K02656	75.36237231
K02657	82.62651125
K02658	209.2379134
K02659	135.2541073
K02660	117.5530336
K02662	203.6296241
K02663	214.010584
K02664	117.4468454
K02665	68.30785206
K02666	184.433895
K02667	122.8776608
K02668	132.781421
K02669	273.4239016
K02670	266.4103808
K02671	61.16814187
K02672	36.61993604
K02673	64.14306706
K02674	90.7936273
K02675	60.78884356
K02676	178.8377096
K02686	142.8467618
K02687	6758.789294
K02742	88.18849495
K02744	19.5923027
K02745	70.44844031
K02746	141.6867745
K02747	91.02897376
K02749	32.23450059
K02750	32.23450059
K02755	3028.658991
K02756	2973.21822
K02757	2973.21822
K02759	389.0408487
K02760	781.2269729
K02761	1642.349597
K02768	4645.783464
K02769	4707.701299
K02770	4758.078076
K02773	4529.265786
K02774	6923.816517
K02775	218.4033217
K02777	7505.649465
K02778	30.40295752
K02779	18.05727851
K02781	152.3374012
K02782	124.6072698
K02783	209.8492706
K02784	146.036033
K02786	2051.832869
K02787	2386.708795
K02788	2386.708795
K02790	673.3546269
K02791	673.3546269
K02793	565.5595008
K02794	362.7005613
K02795	1179.89104
K02796	835.8146391
K02798	9801.69324
K02799	2651.114831
K02800	2651.114831
K02802	34.42457218
K02803	248.1109648
K02804	206.2709294
K02805	11.76201509
K02806	321.4932462
K02808	258.7810765
K02809	5970.7608
K02810	5816.696591
K02812	17.93003388
K02813	10.97172914
K02814	15.99833252
K02815	19.83317246
K02817	60.40551571
K02818	255.5641898
K02819	255.5641898
K02821	6228.260603
K02822	608.1243957
K02823	779.6231532
K02824	5606.989271
K02825	8726.009455
K02826	7210.370457
K02827	6358.481705
K02828	6650.198903
K02829	8132.036548
K02834	9158.627826
K02835	8318.525113
K02836	8360.809692
K02837	10127.30399
K02838	11586.31779
K02839	42.38426814
K02840	8.338483726
K02841	110.0154792
K02843	299.0163759
K02844	89.37294275
K02846	36.64527885
K02847	55.06347972
K02848	68.00948149
K02849	73.58110049
K02851	2041.16437
K02852	12.99059601
K02855	8.405158272
K02856	29.24089156
K02858	63.7120855
K02860	9999.926189
K02862	69.71093875
K02863	11243.57984
K02864	9670.547972
K02867	11308.88946
K02871	10773.85525
K02874	11934.34819
K02876	11868.06501
K02878	11348.63548
K02879	11562.70769
K02881	11068.04661
K02884	12115.18834
K02886	11018.967
K02887	10132.3464
K02888	9560.498215
K02890	11970.61525
K02892	9248.304707
K02895	12636.72934
K02897	8064.434432
K02899	12252.34974
K02902	15683.52339
K02904	14796.51913
K02906	10664.42467
K02907	16510.33504
K02909	12227.90441
K02911	14563.52561
K02913	67435.49116
K02914	80309.64971
K02916	14685.51639
K02919	16514.64831
K02926	11129.59867
K02931	10644.35818
K02933	11447.70867
K02935	10127.99537
K02939	10775.96428
K02945	8083.132081
K02946	9302.155085
K02948	10505.54585
K02950	11059.00581
K02952	10868.84537
K02954	22998.39626
K02956	13045.4089
K02959	10408.69986
K02961	11524.21442
K02963	13630.85641
K02965	13263.80976
K02967	6798.666371
K02968	12099.81563
K02970	9689.805497
K02982	11226.55815
K02986	11796.77988
K02988	11362.07033
K02990	12558.19488
K02992	11091.39599
K02994	12147.76436
K02996	9912.324081
K03040	10591.57804
K03043	9024.140506
K03046	7858.636636
K03048	5618.723636
K03060	8940.832776
K03070	13989.09462
K03071	460.4756531
K03072	1813.941195
K03073	8807.973885
K03074	1927.935228
K03075	11131.85261
K03076	11696.25533
K03077	140.4005211
K03078	242.0379598
K03079	294.6849783
K03086	8567.794649
K03087	2251.820084
K03088	19238.83046
K03089	591.9437637
K03090	237.0227935
K03091	993.4249778
K03092	564.1725062
K03093	276.6529113
K03095	6790.571113
K03098	1185.661736
K03100	13684.34532
K03101	7074.79568
K03106	8370.320431
K03110	3173.643104
K03111	14186.04356
K03112	73.59683877
K03113	132.807365
K03116	11722.7074
K03117	3818.958153
K03118	2498.104682
K03119	67.2943799
K03147	2366.296475
K03148	137.022629
K03149	3387.284813
K03150	137.9080929
K03151	5120.63918
K03152	276.3445638
K03153	1982.101821
K03154	3208.471914
K03168	9809.821875
K03169	5667.532335
K03177	9531.476873
K03179	712.6987827
K03181	137.2105577
K03182	308.0197575
K03183	8408.573721
K03184	44.20278777
K03185	300.7452057
K03186	363.5070035
K03187	8169.604224
K03188	6346.763837
K03189	8759.105247
K03190	6701.049248
K03192	57.87542036
K03195	25.22380752
K03196	48.66398533
K03197	58.73730138
K03198	18.75
K03199	47.73721514
K03200	24.84208344
K03203	21.80530669
K03204	29.11825498
K03205	286.7081987
K03206	66.0127331
K03208	15.75694305
K03210	2921.753562
K03212	12.78194897
K03214	14.05645924
K03215	3705.442624
K03216	2121.221704
K03217	8062.789913
K03218	6974.336302
K03219	13.58062328
K03221	86.83144824
K03222	26.22991274
K03226	15.82964937
K03229	13.28959153
K03230	17.58506226
K03269	330.1888395
K03270	334.747427
K03271	387.252727
K03272	108.2580817
K03273	322.5451168
K03274	257.995941
K03275	28.1692508
K03281	280.9672108
K03282	5760.324331
K03284	2504.925421
K03286	631.6864241
K03288	20.26133824
K03289	16.50182707
K03290	10.93016548
K03292	897.8548279
K03293	2052.892032
K03294	3549.157535
K03296	258.676372
K03297	416.4961544
K03299	2660.921763
K03300	768.8156833
K03301	70.88257808
K03303	1806.344294
K03304	128.8286352
K03305	1849.32912
K03306	2341.872266
K03307	6731.452344
K03308	6442.62512
K03310	11232.72139
K03311	7660.998698
K03312	976.8509263
K03313	955.6199934
K03314	77.46234165
K03315	4686.814939
K03316	1295.98937
K03317	1031.21815
K03319	4985.831943
K03320	6465.421668
K03321	2028.799564
K03322	6752.287057
K03324	3893.871615
K03325	2504.329039
K03326	42.20956012
K03327	761.2088645
K03328	10369.86497
K03332	197.6669112
K03333	44.18568501
K03335	543.3816174
K03336	1144.472009
K03337	1269.552679
K03338	607.6840986
K03339	97.95555362
K03340	1171.47411
K03342	163.3071492
K03343	654.6714732
K03346	305.0228269
K03366	5530.097672
K03367	6363.845264
K03380	231.7867201
K03381	1146.818438
K03385	798.5396382
K03386	6110.904176
K03387	6276.092697
K03392	10.68032395
K03394	168.8781093
K03395	22.93630758
K03399	63.81099912
K03402	11277.81314
K03403	129.8643284
K03404	776.1821804
K03405	362.4683345
K03406	3850.936411
K03407	639.4928651
K03408	866.2888849
K03409	163.0333753
K03410	113.5924364
K03411	573.5242961
K03412	709.4399419
K03413	1356.631438
K03414	210.1649943
K03415	224.0189653
K03416	743.8030783
K03417	2743.301002
K03418	24.7034213
K03424	6393.421365
K03425	33.57261549
K03426	676.6084463
K03427	3433.081259
K03428	16.47862245
K03429	5169.845755
K03430	282.3684002
K03431	9227.984248
K03435	205.9745584
K03436	4014.06459
K03437	2311.666908
K03438	10424.30483
K03439	9789.187453
K03442	556.3139506
K03446	310.1532442
K03449	2098.067688
K03451	137.6426425
K03453	6504.759608
K03455	815.1760276
K03457	640.4810165
K03458	169.6996608
K03464	248.000785
K03465	2761.220228
K03466	7991.500914
K03469	1730.609807
K03470	5624.634576
K03471	2091.754568
K03472	89.7765316
K03473	202.7051762
K03474	544.8065107
K03475	1066.568377
K03476	53.68914708
K03478	200.4173291
K03480	4725.120873
K03481	94.74696783
K03483	1955.741788
K03484	794.9034309
K03485	56.55130452
K03486	5118.913419
K03488	1423.436915
K03489	5328.988623
K03491	189.1714568
K03492	47.52374227
K03495	5548.637086
K03496	4834.887017
K03497	3551.728665
K03498	791.863799
K03499	1714.275687
K03500	4700.722475
K03501	7186.512696
K03502	268.1766996
K03503	110.3258644
K03516	9.009009009
K03517	2541.386135
K03518	60.30291527
K03519	44.15590108
K03520	72.31482896
K03521	2926.819532
K03522	2164.821474
K03523	2827.370337
K03524	2976.894667
K03525	856.7591105
K03526	2464.001713
K03527	2706.344255
K03528	99.76010665
K03529	2653.424639
K03530	7138.656979
K03531	7441.866207
K03532	110.8538604
K03533	94.86293584
K03534	91.89340829
K03535	151.570252
K03536	9488.436668
K03543	252.2364681
K03544	10003.65899
K03545	8111.661605
K03546	784.1551257
K03547	4871.190095
K03548	41.24557552
K03549	1661.873587
K03550	9543.27656
K03551	10447.69056
K03553	10459.92421
K03554	220.7419632
K03555	7667.561643
K03556	1001.62229
K03557	167.9587861
K03558	443.8012909
K03559	689.4806417
K03560	389.6378559
K03561	439.995203
K03562	381.1311977
K03563	207.3369831
K03564	1939.69964
K03565	9181.8564
K03566	186.3509649
K03567	53.95140518
K03568	440.8930499
K03569	864.0438277
K03570	1306.095612
K03571	714.6638191
K03572	3136.981164
K03574	16129.85053
K03575	2535.808558
K03576	182.0553192
K03577	205.6495869
K03578	1771.032684
K03579	2197.22444
K03580	126.4084803
K03581	395.1096327
K03582	120.7820545
K03583	93.34926126
K03584	8891.948049
K03585	541.3636438
K03586	251.2792312
K03587	1382.359553
K03588	3363.372564
K03589	7660.454957
K03590	4971.683831
K03592	213.9833828
K03593	1281.350112
K03594	342.983761
K03595	11997.79881
K03596	10624.51703
K03597	12.8777805
K03598	45.24366431
K03599	58.56097199
K03600	168.417029
K03601	7499.521966
K03602	18616.15207
K03603	13.40073917
K03604	8.895596171
K03605	190.8248135
K03606	156.0502884
K03607	49.66411074
K03608	349.415975
K03609	333.0699925
K03610	437.2701415
K03611	428.2221854
K03612	362.9879918
K03613	317.1196397
K03614	481.6654791
K03615	269.119688
K03616	338.956209
K03617	306.1631283
K03618	80.93699305
K03619	73.7222648
K03620	46.97315229
K03621	6345.080563
K03623	18.66883117
K03624	11700.06172
K03625	10337.65672
K03628	1582.125111
K03629	11294.97673
K03630	4118.03368
K03631	3839.230863
K03634	278.9816087
K03635	7978.769326
K03636	8846.018132
K03637	8452.801949
K03638	6046.57125
K03639	9784.68099
K03640	601.8061936
K03641	376.967468
K03642	545.0008055
K03643	369.5049137
K03644	8258.011045
K03645	35.97630926
K03646	74.50019534
K03647	10036.39718
K03648	8697.83004
K03649	1719.332441
K03650	8084.300895
K03651	68.24775479
K03652	7776.831311
K03653	55.54275274
K03654	1680.446367
K03655	8200.015747
K03656	118.2116676
K03657	10145.05922
K03658	44.04100429
K03660	23.65751512
K03664	10159.40182
K03665	1428.227123
K03666	1234.460275
K03667	6769.034102
K03668	116.9958519
K03669	142.3907812
K03670	402.0649932
K03671	15326.71838
K03672	149.0152859
K03673	244.1758172
K03674	12.24683776
K03676	643.2552778
K03683	132.5139751
K03684	2903.279162
K03685	8921.345565
K03686	10912.08788
K03687	9107.391883
K03688	927.9688532
K03690	169.4362651
K03693	194.6441891
K03694	321.498301
K03695	10430.79943
K03696	5616.077156
K03697	312.9813454
K03698	739.7670066
K03699	565.783211
K03700	6361.414133
K03701	8632.883187
K03702	9066.917097
K03703	9824.548103
K03704	27379.38209
K03705	7266.698378
K03706	5690.217975
K03707	5347.978729
K03708	7066.334187
K03709	8799.578423
K03710	3216.448043
K03711	3091.640805
K03713	267.2134932
K03716	127.3330708
K03717	94.17318612
K03718	801.3509524
K03719	759.3039636
K03720	20.13704032
K03722	5811.666755
K03723	9271.898143
K03724	1445.596982
K03727	838.6548757
K03731	64.92200767
K03732	94.75048487
K03733	2675.802279
K03734	1179.453747
K03735	133.6904319
K03736	182.0108809
K03737	302.6624567
K03738	45.38684367
K03739	832.3087676
K03740	3676.541928
K03741	4913.091173
K03742	644.7611032
K03743	1387.439386
K03744	753.7255676
K03745	537.9156124
K03746	123.5321576
K03747	85.72049281
K03748	98.23958575
K03749	48.69134106
K03750	10288.27385
K03752	2179.313215
K03753	6941.845045
K03758	1515.084031
K03760	317.3506436
K03761	179.3332593
K03762	2666.783623
K03763	3860.681712
K03764	61.55265547
K03767	1050.034692
K03768	7948.536187
K03769	399.638868
K03770	416.3836991
K03771	421.8602262
K03772	785.7682258
K03773	172.5886166
K03774	116.7317891
K03775	91.84390221
K03776	442.2267372
K03777	1870.34467
K03778	5454.331272
K03779	11.59971985
K03780	22.86680108
K03781	10132.94058
K03782	854.1859418
K03783	1312.687228
K03784	6763.131
K03785	6270.303498
K03786	3570.930246
K03787	603.2022623
K03788	18.63489458
K03789	2829.056353
K03790	2839.029941
K03791	778.1675153
K03793	11.55970275
K03795	178.5344304
K03797	2877.934411
K03798	2697.891867
K03799	933.0243418
K03800	15866.54134
K03801	2531.35224
K03802	231.7242014
K03803	252.6097551
K03805	76.40598782
K03806	151.61906
K03807	26.78750176
K03808	291.4484138
K03809	202.8759084
K03810	104.3592818
K03811	1442.327922
K03812	245.8288232
K03813	75.35789534
K03814	284.5281839
K03815	18.2992378
K03816	5414.955971
K03817	173.9733385
K03818	30.86861868
K03820	2311.271864
K03821	389.5588626
K03823	2737.861252
K03824	266.2692396
K03825	55.12126211
K03826	41.96588223
K03827	130.2301207
K03828	155.2103157
K03829	126.6008733
K03830	43.87908051
K03831	171.5411738
K03832	775.8833336
K03833	126.8788715
K03835	74.04735271
K03837	982.8526489
K03838	9.938529607
K03839	531.3402663
K03840	28.1558633
K03841	587.9257205
K03851	102.1489795
K03852	167.324804
K03855	23.88522219
K03856	71.01749913
K03862	11.8094957
K03863	83.27895794
K03885	8905.798228
K03886	82.54096986
K03887	113.5088499
K03888	28.6118461
K03889	2611.128179
K03890	2482.313817
K03891	2512.60862
K03892	4654.144421
K03893	1885.295665
K03897	62.09187303
K03919	826.886164
K03921	139.3942305
K03923	154.2951481
K03924	1437.905172
K03925	3780.55161
K03926	175.043757
K03928	4995.014708
K03929	2722.270329
K03930	29.02779065
K03932	3387.985663
K03933	116.3530122
K03969	255.5844767
K03970	133.4369214
K03973	33.62123635
K03974	17.14242312
K03975	1053.471273
K03976	2679.773194
K03977	6994.388345
K03978	4691.465878
K03979	7385.612296
K03980	467.6201995
K03981	160.5217541
K04013	34.06133756
K04014	34.00137741
K04018	34.45269297
K04019	14.50551544
K04023	129.2962713
K04024	232.4014674
K04026	36.23811116
K04028	41.67916042
K04029	32.28610469
K04030	37.779384
K04031	49.38199768
K04032	75.46744445
K04033	35.49379688
K04034	117.0891349
K04036	131.4046373
K04037	116.609604
K04038	113.1368476
K04039	96.71849167
K04040	74.81760123
K04041	6051.084608
K04042	9633.997376
K04043	8937.533521
K04044	194.2672964
K04045	24.320736
K04046	63.76986009
K04047	2992.864619
K04050	61.96073533
K04051	91.01401952
K04061	85.39280407
K04062	114.6457941
K04063	821.3740195
K04065	64.65844839
K04066	7622.325857
K04068	6203.391503
K04069	7306.911953
K04070	62.25326004
K04072	127.8446452
K04073	58.11913347
K04074	698.5139481
K04075	7140.74648
K04076	103.4949279
K04077	8177.422163
K04078	9980.975516
K04079	567.1689999
K04080	84.40080859
K04081	12.563016
K04082	208.2213309
K04083	7342.587091
K04084	471.1421138
K04085	236.5201625
K04086	4552.599215
K04087	246.3338093
K04088	296.1516756
K04090	125.5721543
K04091	870.3229613
K04092	160.5438156
K04093	1109.435399
K04094	5142.770509
K04095	135.2736771
K04096	4118.23207
K04098	21.22450148
K04100	65.04513907
K04101	47.64075254
K04338	103.292136
K04343	56.14178011
K04477	111.9517946
K04478	3474.108409
K04485	2606.282283
K04486	442.2635084
K04487	7448.910148
K04488	1590.991845
K04516	295.6253086
K04517	5624.639757
K04518	3199.915326
K04561	180.1166741
K04562	79.80685966
K04564	13196.05717
K04565	1551.2106
K04566	57.93926339
K04567	8465.822423
K04568	19.4419088
K04651	180.6663838
K04652	117.701257
K04653	436.7453196
K04654	60.92620755
K04655	129.4324514
K04656	165.8618603
K04691	58.41008311
K04719	255.7021943
K04720	30.84123457
K04739	15.21027929
K04744	359.9977916
K04748	248.0931129
K04749	6431.882416
K04750	5911.364138
K04751	2872.279733
K04752	104.8880271
K04754	321.5788184
K04755	1161.68114
K04756	1755.583001
K04757	5973.557545
K04758	1163.037064
K04759	4885.771937
K04760	341.7173167
K04761	1994.606615
K04762	1155.296679
K04763	14126.82507
K04764	342.7733492
K04765	221.3899761
K04766	343.2370068
K04767	223.5819571
K04768	5847.251821
K04769	170.7566821
K04770	45.87262538
K04771	444.6821894
K04772	119.4549977
K04773	407.910876
K04775	26.2289722
K04782	290.6504221
K04783	54.15437406
K04784	19.41018662
K04788	532.1615226
K04844	6.500434688
K04940	5021.68315
K05020	703.9470028
K05245	6.35658788
K05281	30.9939668
K05297	79.78729254
K05306	348.1616199
K05311	153.2404803
K05337	592.4345083
K05338	6060.47456
K05339	7110.969857
K05340	6118.562855
K05341	110.8188573
K05342	599.1915423
K05343	291.3986775
K05346	833.9108105
K05349	1717.468352
K05350	301.4515488
K05351	17.86370203
K05352	5815.913742
K05362	5859.971364
K05363	440.1816962
K05364	2573.163555
K05366	1520.680286
K05367	213.6958992
K05368	17.39469846
K05375	1002.934
K05396	12.48189923
K05499	46.93292923
K05501	98.24267243
K05515	582.0793192
K05516	193.177677
K05517	51.43642439
K05518	93.42744173
K05520	6602.147568
K05521	62.09161582
K05522	998.0752655
K05523	5144.584683
K05524	104.3448604
K05526	84.34692019
K05527	209.2184811
K05539	280.071381
K05540	131.4323184
K05541	147.0109336
K05548	2022.003983
K05549	1367.447777
K05550	1288.233246
K05551	22.85023739
K05554	11.13888786
K05559	136.3150516
K05560	105.8197741
K05561	147.2903685
K05562	71.54062182
K05563	122.4108247
K05564	38.87229827
K05565	3081.373132
K05566	10947.81324
K05567	14044.62218
K05568	8246.85569
K05569	13776.27608
K05570	12494.59112
K05571	12738.2076
K05577	4921.756954
K05589	282.2812766
K05591	111.0150812
K05592	10189.54602
K05593	109.5479515
K05595	411.3711752
K05596	2780.96338
K05597	73.69084192
K05599	16.63734886
K05601	262.2285528
K05602	2470.203902
K05603	32.0402869
K05606	257.3285914
K05685	184.9315509
K05710	136.855026
K05712	11.69838198
K05713	108.4871483
K05714	107.2724262
K05770	587.2034607
K05772	61.8676335
K05773	61.06624948
K05774	218.5113174
K05775	21.45931495
K05776	154.0773049
K05777	64.68709043
K05778	14.13282216
K05780	113.7114478
K05781	116.0445662
K05782	1305.191857
K05783	1174.150554
K05784	1140.184727
K05785	4.807720089
K05786	2410.652872
K05787	43.74701686
K05788	405.7289117
K05791	89.41121951
K05794	2137.391724
K05795	90.4002783
K05797	5.545007095
K05799	424.6696163
K05800	496.9828571
K05801	320.7247218
K05802	201.5808627
K05803	37.92985476
K05805	305.719221
K05807	526.4785173
K05808	823.8313311
K05809	47.28927283
K05810	6763.303898
K05812	69.15547296
K05813	1290.528084
K05814	937.3980519
K05815	285.0378481
K05816	26.41705362
K05818	58.98529079
K05820	93.62808071
K05822	4451.546258
K05823	376.5104692
K05825	98.64362723
K05827	12.65859639
K05832	1875.91469
K05833	1279.753225
K05834	26.4468136
K05835	751.7028269
K05836	101.4718835
K05837	709.9850367
K05838	3001.818162
K05844	303.0440834
K05845	1644.642976
K05846	8403.936919
K05847	1915.787988
K05851	17.98829273
K05878	888.6321979
K05879	929.1986683
K05881	1313.538451
K05888	746.2889678
K05895	299.7851529
K05896	4704.598217
K05898	1159.738609
K05910	58.95152255
K05916	1044.864388
K05919	68.13823238
K05934	110.1076869
K05936	379.2748733
K05937	86.37889445
K05939	65.97878048
K05942	33.34658771
K05946	5687.962976
K05951	153.6761571
K05952	36.47077869
K05964	50.99460189
K05966	197.4850225
K05967	226.5192434
K05970	312.4080919
K05973	41.23675885
K05979	48.15428509
K05982	103.0306674
K05985	5057.797907
K05988	19.39392797
K05989	97.68417916
K05995	1421.855385
K06001	344.7840507
K06012	174.6126181
K06013	154.441618
K06016	1099.115841
K06019	348.8082908
K06020	67.39568985
K06023	7353.704343
K06024	5202.022107
K06039	90.94166101
K06041	500.9162542
K06042	286.9284547
K06044	192.992178
K06045	49.5447881
K06048	2202.368559
K06049	15.35847043
K06073	39.97633478
K06075	25.58108969
K06076	486.1800842
K06077	215.1566575
K06078	19.23254739
K06113	93.54635256
K06117	1296.281374
K06118	160.2791352
K06121	1.852469066
K06122	16.49530326
K06131	10220.47955
K06132	115.9603529
K06133	199.2476795
K06134	119.1429692
K06136	242.738783
K06137	162.3108023
K06138	119.4678479
K06139	159.4238642
K06140	125.244445
K06142	551.9694218
K06143	182.914902
K06145	152.9225203
K06147	12803.69468
K06148	4148.079151
K06149	28.97018088
K06152	20.92699325
K06153	10098.61242
K06156	126.755685
K06158	918.2367204
K06159	16.28573924
K06160	25.42525991
K06162	93.42522061
K06163	111.0165436
K06164	93.85884382
K06165	83.54729024
K06166	167.8780622
K06167	323.5751076
K06168	7115.016164
K06169	250.9635327
K06173	7747.582093
K06175	70.04328205
K06176	120.9068921
K06177	1877.011628
K06178	2320.130163
K06179	1598.99282
K06180	5063.162037
K06181	379.4906511
K06182	182.1441755
K06183	703.5011685
K06186	230.2102194
K06187	11463.61538
K06188	790.533512
K06189	263.0610453
K06190	380.1721221
K06191	3452.908797
K06192	99.15372374
K06193	2788.460325
K06194	247.2668015
K06195	276.7364503
K06196	1768.606871
K06198	123.8565558
K06199	12612.35944
K06200	946.1534901
K06201	548.4487136
K06202	150.2690394
K06203	69.16655706
K06204	327.4195363
K06205	58.21658623
K06206	308.9958045
K06207	7223.726891
K06208	106.7916129
K06209	6034.850326
K06211	85.01303809
K06212	137.6724657
K06213	1320.205832
K06214	86.6196989
K06215	9506.795693
K06216	4207.275643
K06217	6295.196523
K06218	960.7844773
K06219	12.86688673
K06221	996.6791475
K06223	532.2069696
K06281	406.8821473
K06282	248.3846861
K06283	81.84427843
K06284	276.6456172
K06285	123.3526387
K06286	5483.533921
K06287	3070.375258
K06288	81.83863099
K06289	87.27360829
K06290	50.42661435
K06292	33.66127102
K06293	34.46781978
K06294	60.58597904
K06295	292.5301405
K06296	78.79852181
K06297	65.74991443
K06298	112.7797098
K06299	212.9622953
K06300	33.29058179
K06301	18.35898634
K06302	39.46360153
K06303	14.79933577
K06304	235.6832067
K06306	158.4337113
K06308	115.477019
K06310	32.21085002
K06312	113.5318547
K06313	34.23486154
K06314	61.47852729
K06315	115.5158469
K06317	120.7696319
K06318	155.0251332
K06320	139.4261826
K06322	85.77251751
K06323	33.52225733
K06324	33.89666483
K06327	85.06069094
K06328	126.1045408
K06329	64.03402512
K06330	47.17750449
K06331	36.45872155
K06332	97.58151291
K06333	70.74744084
K06334	16.97900274
K06335	48.6706342
K06336	63.4835729
K06337	34.61077582
K06338	18.03838477
K06340	42.47995556
K06341	181.9742341
K06342	62.00113492
K06343	30.45262033
K06344	33.63339284
K06345	44.75415309
K06346	374.0163989
K06347	307.0031135
K06350	49.16172821
K06351	83.90735099
K06359	63.57355717
K06360	39.79779807
K06366	8.554757484
K06368	40.01561304
K06370	54.49452133
K06371	1445.238095
K06372	47.72727273
K06373	185.1918848
K06374	131.7972901
K06376	23.62204724
K06377	194.6755664
K06378	209.253043
K06379	251.2173389
K06380	50.92940072
K06381	204.5561347
K06382	100.3213789
K06383	151.430573
K06384	141.2302447
K06385	96.63251912
K06386	5.429837265
K06387	80.56955761
K06388	52.0796453
K06389	95.40102763
K06390	243.7902974
K06391	90.36669255
K06392	99.57694819
K06393	127.7068482
K06394	143.9315649
K06395	102.1656839
K06396	71.10591833
K06397	128.7365377
K06398	166.9656504
K06399	94.85253541
K06400	1370.755685
K06401	150.6160191
K06402	86.4822499
K06403	97.1217957
K06405	189.9377381
K06406	167.3267169
K06407	242.6087053
K06408	87.49650572
K06409	141.2534042
K06410	127.0780204
K06411	129.2458127
K06412	7525.767091
K06413	85.74010807
K06414	10.86956522
K06415	128.2215926
K06416	138.7905963
K06417	21.28216832
K06421	141.783947
K06423	163.221655
K06425	284.2904157
K06426	197.6550427
K06427	55.55555556
K06428	292.6769857
K06430	21.73913043
K06431	2220.493657
K06432	274.7053671
K06433	1918.581807
K06434	213.9167097
K06436	95.03788639
K06438	136.7435107
K06439	29.90826633
K06440	24.28523282
K06442	2131.645872
K06443	766.1763027
K06445	78.87947557
K06446	34.86902739
K06447	98.37529324
K06518	4560.867778
K06596	62.48048834
K06597	90.50047228
K06598	85.73509569
K06599	58.10108347
K06600	59.2397393
K06601	181.0749592
K06602	195.5339441
K06603	181.2991187
K06605	145.2671186
K06606	17.45732968
K06607	45.92803213
K06608	157.8605585
K06609	143.3393907
K06610	86.24784149
K06714	10.49303285
K06726	7034.188173
K06857	23.005368
K06858	36.74791062
K06859	31.97852344
K06860	2548.482578
K06861	289.9717671
K06864	107.4769862
K06866	54.67177728
K06867	5017.467914
K06871	522.0104681
K06872	417.5275855
K06876	196.8485664
K06877	1548.768326
K06878	5625.985287
K06879	214.945429
K06881	2036.732668
K06883	42.28342388
K06884	23.31447649
K06885	603.868738
K06886	3459.683414
K06888	831.7421461
K06889	3937.070492
K06890	820.8195089
K06891	3171.489879
K06893	225.3602478
K06894	329.2910167
K06895	7406.438905
K06896	69.4373352
K06897	32.84614461
K06898	1045.131063
K06899	59.2973938
K06901	2191.498744
K06902	1873.024516
K06903	182.5064362
K06904	236.3023568
K06905	155.0399217
K06906	110.6095715
K06907	236.6378627
K06908	33.49959846
K06909	992.1483791
K06910	1561.842858
K06911	3333.211079
K06915	516.776966
K06916	247.7878556
K06917	312.3104161
K06918	52.84027729
K06919	426.7652265
K06920	6372.446105
K06921	17.67278703
K06923	333.3398935
K06925	6012.648168
K06926	157.496107
K06929	329.0312624
K06934	93.48379525
K06936	35.13871868
K06937	10.68024565
K06938	469.2950368
K06940	545.6532786
K06941	7312.55719
K06942	3360.670009
K06945	28.6920422
K06948	835.8055736
K06949	9324.967817
K06950	988.8670783
K06952	162.7692291
K06953	34.53608592
K06956	5792.144263
K06957	31.80461703
K06958	5682.048055
K06959	2667.507184
K06960	456.1175356
K06962	4469.497126
K06966	4723.701766
K06967	498.7010655
K06968	117.3394389
K06969	684.1795168
K06970	264.0904287
K06971	78.09549108
K06972	25.53339168
K06973	6516.714348
K06975	5411.396948
K06976	194.3547667
K06978	2325.954842
K06979	47.81863777
K06980	1798.611697
K06985	140.1586247
K06986	1339.752725
K06987	224.471236
K06988	1179.222091
K06989	1071.605628
K06990	143.2979171
K06991	204.3465353
K06992	111.4800797
K06994	6301.852241
K06995	680.0735295
K06996	3059.229462
K06997	9086.136111
K06998	140.0899694
K06999	1037.30759
K07000	208.4796206
K07001	1257.376672
K07002	221.0136538
K07003	479.7503604
K07004	446.7171757
K07005	1724.774999
K07006	1229.901724
K07009	1858.030355
K07010	1292.518268
K07011	1266.971375
K07012	675.3674259
K07015	558.3871324
K07017	208.6732261
K07018	242.6949287
K07019	250.2686253
K07020	31.37118309
K07023	235.320341
K07025	4087.897416
K07027	365.7074129
K07028	16.74890298
K07029	6220.920521
K07030	5980.511128
K07032	1801.866755
K07034	120.9155771
K07035	1348.190255
K07037	239.4659822
K07038	756.4804224
K07039	127.5285158
K07040	3533.261331
K07042	10035.70377
K07043	2549.600216
K07044	96.0080066
K07045	654.4171633
K07048	91.69791084
K07051	108.8094394
K07052	14910.65327
K07053	262.7437835
K07054	1298.264756
K07056	7385.239687
K07057	14.27089906
K07058	7304.764284
K07062	175.2059789
K07067	1492.838706
K07068	83.23750487
K07070	129.1524828
K07071	5403.018957
K07074	86.63114029
K07075	799.1336943
K07076	90.04431383
K07077	637.855471
K07078	465.1755659
K07079	40.54913482
K07080	131.876871
K07082	3100.125601
K07084	5401.700455
K07085	4114.299067
K07086	76.36980687
K07088	4603.17099
K07089	1696.309084
K07090	9532.973181
