KO	output
K03424	5573.655384
K03426	41.28446674
K03427	1899.420675
K03429	7539.053633
K03431	8654.05838
K03436	1061.862957
K03437	309.0415845
K03438	9513.166999
K03439	10387.53698
K03442	74.70291653
K03446	89.15805578
K03449	863.6127806
K03453	8668.103752
K03455	121.4949588
K03458	35.98986428
K03462	89.57310099
K03465	881.0586644
K03466	6904.110212
K03469	119.1163643
K03470	3258.942531
K03471	1894.700999
K03474	140.0939702
K03475	258.540249
K03476	38.20658338
K03478	54.68158388
K03480	6509.825681
K03483	2549.003656
K03484	110.2707841
K03486	4888.970849
K03488	776.5880196
K03489	8347.414725
K03493	9.026185239
K03495	6348.882633
K03496	1262.417095
K03497	1085.551094
K03498	265.8032804
K03499	367.8085742
K03500	4247.009759
K03501	5086.539905
K03502	515.075011
K03516	21.47606095
K03517	900.4032835
K03521	1076.267898
K03522	994.4882958
K03523	852.4932117
K03524	995.4926246
K03525	69.43813223
K03526	1105.035299
K03527	1067.75139
K03528	30.65250445
K03529	868.4617117
K03530	7866.985949
K03531	7790.180815
K03534	12.78820708
K03536	10507.46417
K03543	115.9242461
K03544	9301.220001
K03545	7089.37821
K03546	659.5196626
K03547	6892.999624
K03549	886.2271153
K03550	10487.69835
K03551	10599.87998
K03553	11147.486
K03554	79.3007935
K03555	12283.00025
K03556	775.4964985
K03557	89.29432426
K03558	84.2850271
K03559	194.3888012
K03560	56.16715174
K03561	91.78382657
K03562	57.38147438
K03563	31.33971292
K03564	104.6422108
K03565	10193.03229
K03566	114.3446503
K03568	117.7139674
K03569	72.78101666
K03570	376.2884014
K03571	277.0263477
K03572	2957.526308
K03573	28.97695132
K03574	21274.61281
K03575	981.3211007
K03578	860.5964386
K03579	918.2483568
K03580	44.17479123
K03581	62.37041861
K03582	600.8683835
K03583	31.34246783
K03584	10219.08264
K03585	42.71446501
K03586	55.57235826
K03587	146.5530211
K03588	356.3382617
K03589	6821.727013
K03590	4646.508086
K03592	80.78862556
K03593	100.3923078
K03594	43.10051784
K03595	11667.20962
K03596	9912.942977
K03599	11.38815711
K03600	52.82770976
K03601	7557.369396
K03602	11827.09097
K03603	27.02305218
K03604	32.40550467
K03605	44.34360079
K03607	26.25748517
K03608	104.9682759
K03609	21.75113598
K03610	87.81198937
K03611	75.69310452
K03612	11.69094414
K03613	28.45406443
K03614	41.18803977
K03615	26.75400918
K03616	68.59662031
K03617	30.67728213
K03618	35.02605061
K03619	40.25619111
K03620	16.39610556
K03621	8023.629887
K03624	13652.99656
K03625	11512.72931
K03628	139.3287711
K03629	18085.48447
K03630	4421.806095
K03631	1119.6124
K03632	32.73947675
K03633	18.15285838
K03634	77.17132462
K03635	10469.5802
K03636	12426.63979
K03637	10306.89083
K03638	9292.110601
K03639	6216.673348
K03640	40.71766902
K03641	91.85539301
K03642	115.3920337
K03643	54.11876252
K03644	8034.402763
K03645	36.75547523
K03647	9424.280899
K03648	11291.76902
K03649	179.3747375
K03650	10223.71613
K03651	79.11579391
K03652	10084.40668
K03654	96.77372967
K03655	6719.031773
K03656	53.7782389
K03657	6306.786758
K03664	10853.95529
K03665	100.7240091
K03666	336.407632
K03667	8448.48902
K03669	18.89130713
K03670	73.70284436
K03671	9945.283312
K03672	20.18432201
K03673	55.33535873
K03674	29.83769946
K03676	78.42344043
K03683	36.60634
K03684	1049.674974
K03685	9669.767322
K03686	10837.50218
K03687	9751.555799
K03688	98.96252388
K03690	102.6322744
K03693	74.5365083
K03694	54.61309426
K03695	15268.82197
K03696	5630.457231
K03697	85.28841712
K03698	47.79682781
K03699	36.35131628
K03700	9672.198247
K03701	6705.040186
K03702	8824.59817
K03703	9756.259248
K03704	29879.19497
K03705	7237.147545
K03706	7299.304908
K03707	6124.060815
K03708	10061.06691
K03709	7893.219977
K03710	1043.821501
K03711	1502.713186
K03713	56.87770446
K03718	28.20835421
K03719	119.8078117
K03720	15.934986
K03721	37.85579916
K03722	5340.201004
K03723	13933.42029
K03724	88.01647939
K03727	639.1077126
K03733	3266.167065
K03734	107.8339242
K03735	32.54341883
K03736	14.50640507
K03739	241.3496747
K03740	4551.023717
K03741	2102.160581
K03742	111.2580677
K03743	752.133345
K03744	106.7870673
K03745	59.51646913
K03746	54.58217882
K03747	26.2012077
K03748	33.12406363
K03750	10295.15851
K03752	5242.32766
K03753	7912.178091
K03758	345.0646354
K03759	11.05091921
K03760	52.64819694
K03761	16.61204016
K03762	2352.45017
K03763	3450.252601
K03764	68.65654676
K03767	107.0874803
K03768	9771.066795
K03769	56.61855253
K03770	57.02820832
K03771	106.9258481
K03772	571.750604
K03773	30.01356781
K03774	24.51193766
K03775	123.2194746
K03776	28.05820219
K03777	638.4804323
K03778	8431.161956
K03781	15042.92593
K03782	70.2138899
K03783	18.88668954
K03784	9186.665862
K03785	9081.876566
K03786	1054.059611
K03787	79.44495723
K03789	964.3575433
K03790	937.6180025
K03797	2220.60162
K03798	884.9780925
K03799	389.940889
K03800	21311.26457
K03801	988.42944
K03802	60.2430707
K03804	33.59091797
K03806	71.6686254
K03808	45.57482202
K03809	78.6055938
K03810	11.64629982
K03811	797.0169246
K03814	70.56819156
K03816	6139.570872
K03818	42.29486275
K03820	917.1008007
K03821	147.0237141
K03823	1025.068788
K03824	47.48877528
K03831	17.31802871
K03832	89.24592198
K03833	37.36751671
K03834	76.83137019
K03835	14.82044794
K03837	178.2658145
K03839	29.73476159
K03841	134.6688383
K03863	30.69559963
K03885	10340.72305
K03889	1077.290598
K03890	979.9033685
K03891	975.909187
K03892	4663.057863
K03893	2878.454763
K03919	69.03421489
K03924	28.17248299
K03925	1191.068598
K03926	27.60836576
K03928	7841.748253
K03929	437.6003726
K03932	1328.897898
K03975	253.8438312
K03976	251.8857939
K03977	6363.763702
K03978	4686.310535
K03979	6010.146981
K03980	100.1570837
K03981	187.0694371
K04013	34.22892283
K04014	25.20171943
K04015	16.75433384
K04016	37.8677308
K04024	579.6180738
K04033	21.93323988
K04041	8206.191476
K04042	12261.41247
K04043	7238.320326
K04044	140.2759715
K04046	26.13195597
K04047	1020.24954
K04061	13.34219858
K04063	15.8467991
K04066	8339.297765
K04067	41.81842854
K04068	9353.474601
K04069	8000.720541
K04073	18.28323969
K04074	200.7579709
K04075	7249.51735
K04077	6003.903225
K04078	11086.31594
K04079	20.22659881
K04080	21.88912378
K04082	79.07744339
K04083	9236.869027
K04084	170.3049679
K04085	103.5529973
K04086	7596.274968
K04087	44.54717496
K04088	42.87950869
K04090	60.41091538
K04091	90.87319997
K04092	35.11307325
K04093	69.07588692
K04094	9526.462851
K04095	71.58386396
K04096	4072.663407
K04099	21.50127625
K04110	27.55410181
K04118	38.07713502
K04478	4563.043871
K04485	369.0926532
K04486	11.52186155
K04487	7741.096364
K04488	195.2591689
K04516	12.89020674
K04517	7091.72622
K04518	1336.423475
K04561	53.69843451
K04562	33.28995745
K04564	14251.06461
K04565	221.6441446
K04566	13.04350788
K04567	8807.481385
K04568	51.1284149
K04651	18.03178
K04652	27.2640585
K04653	107.2249951
K04654	76.75438165
K04655	30.37659475
K04691	19.96051414
K04744	135.0072428
K04749	10748.686
K04750	6712.985901
K04751	1237.489146
K04752	31.86730811
K04753	33.09366698
K04754	118.0252473
K04755	852.7810069
K04756	252.8966383
K04757	8714.931575
K04758	88.53218812
K04759	6342.16663
K04760	89.16164598
K04761	415.8553189
K04762	216.2288553
K04763	15379.44453
K04764	144.0236617
K04765	60.01125892
K04766	31.37452095
K04768	10310.06111
K04770	35.0140484
K04771	111.4704874
K04773	62.24353171
K04774	7.497451661
K04782	24.07980516
K04940	8376.805595
K05020	105.3245812
K05303	14.28099774
K05306	13.02729489
K05337	40.52603587
K05338	9052.9243
K05339	12369.35092
K05340	9125.299058
K05343	33.67611779
K05346	137.0694003
K05349	245.830516
K05350	90.22984773
K05352	7330.629772
K05358	8.227532959
K05362	8085.887524
K05363	39.50499352
K05364	911.1578503
K05366	308.5919391
K05499	40.72321853
K05501	18.75210195
K05515	74.67413711
K05516	8.21161874
K05520	6789.276565
K05522	78.25291913
K05523	8130.788879
K05524	77.46420231
K05526	23.55468816
K05527	53.98069906
K05539	63.42927034
K05540	90.49003622
K05541	62.28297062
K05548	833.4442623
K05549	927.9479609
K05550	918.7521983
K05559	14.83211976
K05560	13.33967685
K05561	24.87666446
K05563	40.19004933
K05564	48.78371804
K05565	1912.689229
K05566	16028.99937
K05567	18222.07379
K05568	6996.108613
K05569	17207.97834
K05570	16182.67116
K05571	16203.38717
K05577	6572.573959
K05589	131.3827228
K05590	31.48771528
K05591	24.94210566
K05592	11262.41834
K05593	65.01595588
K05595	8.231570152
K05596	1066.895186
K05597	26.83076801
K05599	13.95845098
K05602	947.7113125
K05603	43.55557139
K05685	40.32928971
K05712	33.1611766
K05770	7.987662347
K05774	28.20375224
K05780	14.95984381
K05781	31.88702429
K05782	741.983058
K05783	794.7958524
K05784	805.1030259
K05786	972.6607127
K05788	90.08744252
K05794	851.7538686
K05795	20.62764147
K05799	89.69353209
K05800	61.9930129
K05801	34.89611759
K05803	14.85835655
K05807	101.5817267
K05808	59.81535746
K05810	7424.478183
K05813	813.2036067
K05814	601.7519453
K05815	28.56145787
K05816	38.92785678
K05819	18.00245681
K05820	70.13181376
K05822	4956.640342
K05823	72.45580814
K05825	46.13673709
K05832	861.4273539
K05833	760.2633019
K05835	155.2230127
K05836	27.34628594
K05837	154.2091238
K05838	1022.494108
K05844	30.33949234
K05845	235.5631002
K05846	9955.143358
K05847	282.1992555
K05873	9.217107682
K05874	24.82248483
K05878	145.9759316
K05879	210.9598588
K05881	177.2316328
K05888	30.24523124
K05896	4909.301429
K05898	726.8389851
K05916	136.0246944
K05939	14.53687137
K05946	8874.528614
K05952	46.04547374
K05970	26.54076949
K05973	34.0179117
K05985	6905.304421
K05995	869.1466104
K06001	638.2692873
K06013	56.49582104
K06015	68.44619036
K06016	162.3197075
K06019	703.3696351
K06023	9527.219331
K06024	4346.737075
K06041	126.6343021
K06044	34.09868417
K06045	31.28557709
K06048	884.3186795
K06075	6.60418483
K06076	95.95471403
K06077	61.14569655
K06117	215.3784688
K06118	37.55920357
K06131	12071.79709
K06132	28.89775151
K06133	27.65337389
K06134	62.80658352
K06138	52.50872421
K06140	6.71193758
K06142	45.89873878
K06143	37.96365859
K06147	7601.903372
K06148	3140.98548
K06149	22.69285641
K06151	26.63374381
K06152	31.19511533
K06153	10090.60814
K06158	74.78377841
K06162	14.49521972
K06165	44.56872002
K06167	8.702280801
K06168	7215.501948
K06173	8296.863674
K06175	29.63555311
K06177	228.9331183
K06178	786.2848977
K06179	964.6991034
K06180	1313.975046
K06181	62.47372837
K06182	48.55583852
K06183	225.9289897
K06186	194.619512
K06187	11184.80841
K06188	87.46985024
K06189	32.60973921
K06190	114.747534
K06191	959.2490394
K06192	46.14763612
K06193	1403.919995
K06194	35.45228805
K06195	22.33461033
K06196	212.4477391
K06198	42.25007258
K06199	19779.24802
K06200	235.2726195
K06202	112.1671529
K06203	30.13388195
K06204	97.97416056
K06205	27.17472999
K06206	10.15102024
K06207	9847.031607
K06209	9728.389124
K06213	220.457507
K06215	11016.0405
K06216	8282.605746
K06217	4833.289847
K06221	90.44017187
K06222	53.00251713
K06223	167.2161112
K06282	40.36661396
K06286	7226.996378
K06287	749.43303
K06347	136.5828362
K06377	71.40383634
K06400	1921.644205
K06412	11558.85097
K06442	865.1684976
K06443	46.26916809
K06446	102.3316972
K06447	10.50722693
K06518	5346.849885
K06601	29.32064721
K06602	7.97692053
K06605	595.07799
K06609	622.8456341
K06726	9266.961068
K06860	1051.620274
K06861	37.2858773
K06866	38.9293918
K06867	2205.851588
K06871	232.7147835
K06872	17.38469213
K06876	16.4283216
K06877	806.9668698
K06878	8660.759502
K06879	88.96905526
K06881	816.8448174
K06885	87.54908911
K06886	1232.306061
K06889	1061.505742
K06890	84.37491875
K06891	1062.819823
K06893	6.78206065
K06894	42.14800362
K06895	10504.77527
K06897	10.04380888
K06898	801.4035294
K06901	1115.885035
K06902	714.6880751
K06903	37.16633547
K06904	34.53466199
K06907	19.4905872
K06909	2154.0997
K06910	267.3607189
K06911	971.8801504
K06915	60.39992614
K06916	45.7465178
K06918	20.94975141
K06919	81.89612781
K06920	9658.277333
K06925	5331.224681
K06926	103.2634658
K06938	56.63475261
K06940	11.70591457
K06941	7643.675654
K06942	1581.531309
K06945	28.99611664
K06948	94.04728494
K06949	10258.95167
K06952	16.99133392
K06956	8671.27413
K06957	22.66170833
K06958	4259.587317
K06959	949.4050763
K06962	6577.90319
K06966	1862.815576
K06967	163.66508
K06968	33.46196809
K06969	233.6515435
K06973	9260.100408
K06975	2013.879154
K06978	2193.705928
K06980	311.7861437
K06985	45.06398908
K06986	858.6314531
K06988	811.1818533
K06989	879.5033453
K06990	586.9400585
K06992	21.79081911
K06994	2182.098877
K06995	26.5711806
K06996	1041.486332
K06997	10421.32459
K06999	76.86552218
K07001	200.5907562
K07002	63.93798032
K07004	64.54235244
K07005	1339.199718
K07006	71.35675384
K07009	259.6621261
K07010	114.7894431
K07011	812.7944128
K07012	737.1411883
K07015	49.82790027
K07017	49.28687986
K07018	13.14754191
K07019	73.49595665
K07023	85.69390985
K07025	1920.585967
K07027	15.50342029
K07028	32.05590859
K07029	9131.101361
K07030	7283.608445
K07031	9.438011488
K07032	1157.327491
K07035	314.504934
K07038	250.2806392
K07039	72.20584411
K07040	1198.766539
K07042	11058.46567
K07043	965.3596475
K07044	142.9332129
K07045	232.7312494
K07046	15.73576312
K07050	62.2020746
K07052	15426.20703
K07054	60.3459774
K07056	9295.25794
K07058	9507.640223
K07062	38.32804754
K07067	1341.685942
K07068	98.65418245
K07070	25.71783709
K07071	9053.060909
K07075	31.33790608
K07078	75.15278069
K07082	1107.871179
K07084	6893.400414
K07085	1773.270674
K07088	3185.280745
K07089	310.0300633
K07090	7430.013263
K07091	80.08472085
K07093	58.89449828
K07094	5322.762069
K07095	1296.545701
K07098	41.32739178
K07100	28.94079746
K07101	929.7393012
K07102	125.708318
K07104	147.2835795
K07105	44.42162703
K07106	4726.030475
K07107	1131.603307
K07110	1021.194298
K07112	2489.206474
K07113	619.2254168
K07114	2244.543815
K07115	118.1750771
K07116	32.73096604
K07118	26.81076991
K07119	5270.417979
K07120	9583.990352
K07121	39.22308529
K07122	12.40286338
K07124	158.2065358
K07125	23.12158691
K07126	44.3302636
K07127	13.8313103
K07130	21.14371007
K07131	16.62736569
K07133	33.97493854
K07137	36.70910281
K07139	7998.55452
K07140	9.468035633
K07141	45.7719492
K07145	16832.85779
K07146	11948.54219
K07147	35.64800212
K07148	70.74746525
K07149	800.3748438
K07152	88.46208827
K07153	83.17044065
K07154	45.93203966
K07156	927.7045835
K07157	57.86334362
K07160	8599.848794
K07161	29.28619251
K07164	886.3149193
K07165	113.4985296
K07166	1264.697526
K07167	34.93203416
K07168	48.58983205
K07171	9672.740756
K07172	50.46870956
K07173	1747.626169
K07175	847.4253271
K07177	950.4427147
K07182	184.9275194
K07183	52.25016316
K07184	25.00379594
K07186	29.55062324
K07213	194.6252279
K07217	15.46240849
K07218	27.07124717
K07220	132.8663655
K07221	19.41828286
K07222	1828.66385
K07223	76.21898685
K07224	6144.383529
K07226	40.61129166
K07232	37.4877949
K07233	90.22924196
K07234	25.68715913
K07235	36.55865184
K07236	40.64684153
K07237	14.08520312
K07238	862.0621934
K07240	941.5127415
K07243	3672.249962
K07245	60.1179931
K07246	27.37288989
K07250	37.29464204
K07257	14.86574414
K07258	8793.888151
K07259	846.7309074
K07260	256.5743753
K07261	29.78238701
K07262	28.28095728
K07263	117.2409098
K07265	96.59615804
K07266	82.72456175
K07267	14.10624596
K07268	24.5715476
K07270	46.61344583
K07271	99.61559691
K07273	6.946974598
K07274	7.85546654
K07275	75.18693419
K07276	34.59465767
K07277	70.9925119
K07278	95.72358619
K07280	66.61487548
K07284	10946.72024
K07287	28.84874588
K07290	16.44280471
K07300	669.8080295
K07301	20.0640187
K07302	34.35753737
K07303	27.72203667
K07304	19355.76342
K07305	9946.522875
K07313	44.54250086
K07316	31.55975903
K07320	24.59289672
K07322	9625.655746
K07323	71.55170475
K07326	32.83819833
K07334	181.6347024
K07335	4.491705817
K07336	114.5541738
K07340	20.2262373
K07341	73.18710111
K07343	39.37290608
K07344	83.99032856
K07345	114.3466191
K07346	28.53314218
K07347	95.32484089
K07386	967.9409205
K07389	17.90085089
K07390	147.6619722
K07391	855.3726583
K07393	856.8158187
K07395	57.23164361
K07397	1138.027134
K07399	1028.827424
K07400	83.01041962
K07402	37.10368987
K07404	26.77078074
K07407	22.71473103
K07442	966.7254064
K07443	30.92055796
K07444	42.65309908
K07447	11167.91661
K07448	92.23096864
K07451	33.44305454
K07452	241.8017451
K07454	13.69292092
K07456	6463.910317
K07458	92.3406628
K07459	39.45133339
K07460	877.5489494
K07461	13067.40184
K07462	3213.769572
K07465	781.4024415
K07474	1260.947968
K07476	6740.071409
K07478	7161.023456
K07479	48.910122
K07480	1.803893991
K07481	96.38261695
K07482	82.99492501
K07483	3250.398106
K07484	199.6042694
K07487	5207.537495
K07488	101.5497322
K07491	2555.23895
K07492	199.3463013
K07494	618.9441839
K07497	7600.561162
K07498	2169.498252
K07501	92.58913002
K07503	788.0863609
K07504	8.401566146
K07506	28.96136279
K07507	67.97332209
K07516	84.6308214
K07518	49.40936532
K07533	9223.060716
K07552	1014.951714
K07560	5007.660096
K07566	863.764749
K07568	9557.905984
K07574	82.62751387
K07576	99.86968332
K07577	6.593895955
K07584	25.79686824
K07586	6620.904245
K07590	5301.586679
K07636	63.10183836
K07638	56.0544681
K07639	22.9318
K07640	25.15650654
K07641	37.87406246
K07644	100.0191089
K07645	55.85125529
K07646	120.509603
K07649	33.80058211
K07651	7754.374376
K07652	5940.302992
K07653	612.8977938
K07658	80.59686825
K07659	38.81417119
K07663	36.23421106
K07665	45.3097696
K07667	78.75272182
K07668	10162.04129
K07669	801.7272814
K07670	986.3108096
K07673	46.73036462
K07677	29.5903258
K07681	5161.817716
K07683	2721.129374
K07685	32.86594371
K07690	63.32930722
K07693	35.07647788
K07694	10077.77226
K07696	9952.713675
K07704	4885.980882
K07705	9138.454222
K07706	22.27021042
K07707	3430.741813
K07712	52.22883571
K07716	26.6866283
K07720	4915.811719
K07722	17.25789082
K07723	7661.844833
K07724	29.66813162
K07726	29.57489576
K07727	999.2989115
K07729	1898.774016
K07733	150.4289952
K07734	53.94824483
K07735	1022.893127
K07736	982.0212088
K07738	9191.57803
K07741	25.35617379
K07742	714.3548902
K07746	42.36205248
K07749	46.61296432
K07751	14.45352969
K07768	801.9326625
K07774	17.02474581
K07775	10095.39266
K07776	930.3519157
K07778	73.26198539
K07782	17.22333193
K07784	8757.201391
K07787	50.02581481
K07788	24.40756612
K07789	10.70441386
K07791	120.8067151
K07792	72.17385916
K07793	350.2287102
K07795	510.824597
K07798	41.19677201
K07799	36.64678847
K07800	24481.63636
K07807	20.8412638
K07812	62.92156902
K07813	5873.106723
K07816	7482.573749
K07821	34.2612646
K07862	141.122124
K07979	1873.784936
K08068	21.78053318
K08084	7.370548677
K08093	10499.97785
K08094	13.90937725
K08139	9.844092397
K08151	53.47311979
K08166	12.08650032
K08167	880.1713061
K08168	217.6514376
K08169	24.96674923
K08170	9614.951466
K08191	42.34189531
K08195	49.633891
K08196	16.92564387
K08218	101.9363322
K08221	50.80804882
K08223	18.08958794
K08224	190.3984749
K08234	7.142857143
K08255	8124.91358
K08256	673.1099557
K08258	92913.24107
K08259	8346.646815
K08281	809.7283567
K08289	898.7507358
K08295	11.71816996
K08296	713.2444095
K08297	731.0304588
K08300	121.6816213
K08301	137.0019143
K08303	52.11747722
K08304	77.51873331
K08305	23.56124977
K08306	37.84266391
K08307	64.25176538
K08309	76.48735011
K08310	38.45595903
K08311	162.7114218
K08312	16.74608891
K08316	726.1995306
K08323	41.39860161
K08363	116.1791059
K08364	32.77740865
K08365	130.3287284
K08369	500.0128705
K08372	322.3719795
K08483	9828.62864
K08484	14.28663072
K08591	5421.553587
K08600	3207.560349
K08602	423.1821848
K08641	59.76926976
K08652	6.908028697
K08679	26.84287355
K08680	8955.346896
K08681	7033.738535
K08691	13.03394346
K08723	43.35884564
K08738	138.3016069
K08884	33.03910128
K08968	93.25170814
K08970	21.83095458
K08972	943.6783584
K08973	94.89604213
K08974	1020.963592
K08976	9345.061492
K08981	765.4630972
K08983	14.48549462
K08986	112.7101447
K08987	888.0950157
K08988	51.31208439
K08989	13.7541573
K08990	20.90174641
K08992	121.8460223
K08994	16.65245056
K08995	14.91021331
K08996	12.99248335
K08997	30.40930546
K08998	12124.24999
K08999	937.467222
K09001	92.94254472
K09004	27.42984506
K09005	85.587813
K09007	9343.169218
K09009	960.4042601
K09013	39.48257657
K09014	6620.883113
K09015	9557.478132
K09017	818.2601982
K09018	26.47639121
K09019	149.7197082
K09020	10.19751133
K09021	11.33086949
K09022	38.3209139
K09023	7.363806935
K09117	920.6844571
K09118	950.3001043
K09121	507.4623103
K09125	866.9881649
K09129	19.50681079
K09131	49.9655762
K09137	45.5787871
K09138	33.54760607
K09146	1046.631412
K09153	24.98933015
K09157	938.3343239
K09158	97.35988457
K09159	125.4783102
K09160	53.72351949
K09164	803.3967479
K09167	86.71190247
K09181	20.314869
K09384	761.2463759
K09456	52.81134458
K09457	10177.01129
K09458	4632.773318
K09461	28.39293339
K09471	12.81918468
K09472	54.71225366
K09474	46.70525254
K09680	9344.054869
K09681	880.940782
K09684	649.1851696
K09685	115.2881281
K09688	117.1796692
K09689	98.51256137
K09690	17.07788769
K09691	19.10155254
K09692	55.840651
K09693	9392.005596
K09694	35.43163058
K09695	50.52339783
K09698	8332.796606
K09699	58.83681954
K09701	27.98302252
K09705	141.2066928
K09710	995.7704752
K09712	36.87828641
K09747	7924.107036
K09748	6873.320767
K09749	41.22450238
K09760	99.299933
K09761	1085.818659
K09762	16415.02421
K09763	16.94356352
K09765	1249.909098
K09767	59.63344864
K09768	5674.868744
K09769	55.79889656
K09771	10172.27807
K09772	10413.82778
K09773	9222.222629
K09774	92.14786948
K09778	31.71679335
K09779	13.33570413
K09780	352.0030145
K09781	859.0530987
K09787	10020.74863
K09789	7.304669671
K09790	1144.50612
K09791	1349.356654
K09792	16.54347873
K09793	33.37409869
K09794	18.70629371
K09796	253.3459266
K09798	18.75682109
K09800	90.77635665
K09801	172.8832218
K09802	52.67250043
K09803	70.0283837
K09807	38.07027866
K09808	188.4361406
K09809	98.93662575
K09810	129.149281
K09811	391.1812909
K09812	1044.218456
K09813	4509.076544
K09814	7096.16352
K09815	8765.080172
K09816	236.4558912
K09817	293.4807367
K09819	193.7958771
K09820	27.39858071
K09822	2872.741474
K09823	29.54487341
K09824	78.00648092
K09825	3324.051602
K09826	26.14749379
K09857	35.37231297
K09858	1214.051811
K09861	1224.369539
K09862	174.1563109
K09883	11.54686481
K09888	3493.735186
K09889	68.99217895
K09890	8.928571429
K09891	14.8996281
K09892	35.60281193
K09893	26.50779242
K09894	15.26335099
K09895	25.97015165
K09896	42.50351672
K09897	9.580124679
K09899	42.05180073
K09901	31.67736507
K09902	78.0196046
K09903	10791.81429
K09904	34.09090909
K09906	65.06429715
K09907	27.50655441
K09908	14.86622065
K09909	7.312032716
K09910	23.97346508
K09911	28.16887125
K09913	78.85248033
K09914	10.2068978
K09915	39.54041094
K09916	51.53771723
K09917	74.48275862
K09919	70.16059263
K09921	10.84432581
K09922	23.04147465
K09923	71.80028084
K09924	57.8806107
K09927	22.80707512
K09929	6.861063465
K09930	69.5049977
K09932	24.97496569
K09936	1065.991868
K09939	35.63206231
K09940	4863.010466
K09941	25.33703706
K09948	31.8038306
K09949	42.68333118
K09951	134.3373471
K09956	682.4706786
K09958	6.088294166
K09960	37.24125905
K09962	50.54855631
K09963	6454.554506
K09965	15.63574326
K09966	11.33341195
K09967	17.10759206
K09973	32.85300966
K09975	19.66608954
K09976	10314.24802
K09977	61.82053429
K09978	26.33794062
K09979	15.90891363
K09980	9.868421053
K09981	36.56384435
K09982	12.59780908
K09983	87.60554676
K09984	12.2325303
K09986	29.34447961
K09987	16.89049442
K09989	48.53584099
K09990	10.70706386
K09991	16.96608424
K09992	24.58391017
K09997	23.49486363
K09998	24.82283638
K10001	84.00993979
K10002	46.39838176
K10005	991.2789448
K10006	753.0827411
K10007	833.7153671
K10008	978.5455611
K10009	79.78360375
K10010	61.64689639
K10012	28.6768312
K10015	37.32009842
K10026	66.84837413
K10027	44.19620168
K10040	181.6236686
K10107	72.13447999
K10112	1560.558556
K10117	771.4914585
K10118	764.2295615
K10119	770.4202627
K10125	39.483483
K10126	66.58799531
K10208	3394.6496
K10209	4866.179066
K10210	4883.342943
K10211	8623.179364
K10212	8922.324035
K10216	35.48084938
K10217	61.91415418
K10218	42.28001482
K10254	3490.618994
K10439	855.0217884
K10440	103.5495672
K10441	679.9619354
K10533	29.60886039
K10536	100.8694022
K10542	4.988789804
K10543	6.92578254
K10563	11151.66076
K10679	26.64859464
K10680	82.55998004
K10681	5188.930325
K10682	8855.946488
K10716	744.5195266
K10747	60.92094191
K10763	16.62890632
K10773	9233.111614
K10774	24.29479768
K10778	55.53187601
K10804	48.05946129
K10805	760.7009761
K10806	37.49297145
K10810	35.87846479
K10823	142.6837178
K10824	9209.51534
K10843	996.5697464
K10850	8054.334915
K10914	985.199281
K10947	8514.944076
K10979	23.25551203
K11003	26.43658387
K11004	16.05092373
K11013	38.29531163
K11015	43.30632946
K11031	34.89967666
K11038	30202.98186
K11039	181496.765
K11040	9681.562136
K11041	50.42853304
K11042	1451.973564
K11047	26.54359115
K11048	6.991053639
K11049	6.621979249
K11050	760.2671429
K11051	804.7838443
K11052	11.70904006
K11053	12.05541087
K11056	29.07408794
K11065	9139.563084
K11068	9430.726458
K11069	157.1554249
K11070	98.1588648
K11071	60.17267901
K11072	2492.05036
K11075	28.49728625
K11085	5407.476882
K11102	5748.420713
K11103	1131.199468
K11144	57.79466884
K11145	3990.440578
K11159	38.56354345
K11175	26054.29492
K11179	72.54039997
K11189	11647.17471
K11206	45.55257467
K11209	71.85192887
K11210	8431.616283
K11211	41.72786305
K11263	23.01935419
K11312	27.99411561
K11357	12.41994917
K11381	30.84823587
K11387	232.533095
K11442	7490.609608
K11443	40.21743573
K11475	21.3401809
K11476	4646.512789
K11529	71.40871176
K11533	1583.323072
K11535	50.82370449
K11601	28.82923656
K11602	81.40882057
K11603	38.24754719
K11604	25.77862653
K11605	31.44178646
K11606	19.85995664
K11607	36.20046151
K11617	45.44303213
K11632	7868.571269
K11693	5882.43673
K11694	9016.866538
K11695	5537.257986
K11705	7.140819238
K11706	15.24025988
K11707	130.982019
K11708	13.38578221
K11709	157.9779613
K11717	10917.43944
K11719	51.3680832
K11720	84.11692336
K11731	30.72370322
K11733	62.1482489
K11734	12.65546662
K11737	9556.311928
K11738	900.0338233
K11741	31.4161721
K11745	41.70468493
K11747	29.61646781
K11749	7859.183635
K11752	861.1127824
K11753	406.0659889
K11754	929.7063073
K11755	4343.682225
K11811	51.46198068
K11891	6.872403689
K11892	70.17823028
K11896	19.58039094
K11900	28.68024668
K11904	38.90800225
K11906	24.77103241
K11907	33.61885292
K11921	25.44956344
K11927	50.51000053
K11928	7355.090245
K11936	3977.199823
K11939	850.5024206
K11942	25.65921331
K11962	35.77432801
K11963	798.4149913
K11991	10655.93091
K12055	33.80772254
K12060	36.30607373
K12061	29.10360206
K12070	22.43194249
K12071	26.39389637
K12132	11261.93318
K12140	20.6818163
K12141	26.998405
K12248	16.64987852
K12257	57.55197994
K12262	75.90583132
K12266	37.1171341
K12267	134.8386947
K12268	12660.72733
K12269	3880.093014
K12270	6412.081037
K12292	37.95794539
K12293	46.53447332
K12295	31.73776859
K12296	11.55236461
