function.	air_11
K02881	66.59
K02884	66.59
K02886	66.59
K02887	66.59
K02888	66.59
K02890	66.59
K02891	0
K02892	66.59
K02895	66.59
K02897	66
K02899	66.59
K02902	67.42
K02904	66.59
K02906	66.59
K02907	66.59
K02909	67.78
K02911	67.42
K02913	79.79
K02914	65.23
K02916	66.59
K02919	86.84
K02926	66.59
K02927	0
K02931	66.59
K02933	67.59
K02935	66.59
K02936	0.09
K02939	66.59
K02945	66.59
K02946	66.59
K02948	66.59
K02950	66.59
K02952	66.59
K02954	79.72
K02956	66.59
K02959	66.59
K02961	66.59
K02963	66.92
K02965	66.59
K02967	66.59
K02968	66.59
K02970	36.43
K02972	0
K02982	66.59
K02986	66.59
K02988	66.59
K02990	66.09
K02992	66.59
K02994	67.59
K02996	66.59
K03040	66.59
K03043	66.59
K03046	66.59
K03048	12.39
K03060	66.59
K03070	108.46
K03071	23.89
K03072	53.95
K03073	66.34
K03074	53.62
K03075	66.34
K03076	78.58
K03077	0
K03078	0
K03079	0
K03086	66.89
K03087	30.16
K03088	235.09
K03089	23.89
K03090	14.38
K03091	13.19
K03092	2.99
K03093	0.2
K03095	12.39
K03098	28.43
K03100	91.34
K03101	67.07
K03106	66.59
K03110	66.59
K03111	138.96
K03112	0.25
K03113	0.25
K03116	75.67
K03117	58.15
K03118	70.66
K03119	26.82
K03146	0
K03147	40.17
K03148	0
K03149	41.69
K03150	0
K03151	25.68
K03152	0
K03153	20.1
K03154	41.6
K03168	68.38
K03169	12.88
K03177	66.59
K03179	23.62
K03181	21.75
K03182	1.26
K03183	66.59
K03184	0
K03185	23.99
K03186	1.18
K03187	35.17
K03188	39.58
K03189	39.58
K03190	39.08
K03191	0
K03192	2.3
K03194	0.26
K03195	2.99
K03196	2.16
K03197	1.91
K03198	1.91
K03199	2.41
K03200	2.41
K03201	0.41
K03202	0
K03203	0.41
K03204	2.74
K03205	3.63
K03206	0.2
K03207	0
K03208	0
K03210	65.93
K03212	0.5
K03214	0
K03215	35.79
K03216	65.43
K03217	98.28
K03218	66.92
K03219	0.25
K03220	0.25
K03221	0.25
K03222	0.25
K03223	0.25
K03224	0.25
K03225	0.25
K03226	0.25
K03227	0.25
K03228	0.25
K03229	0.25
K03230	0.25
K03263	0
K03269	22
K03270	22
K03271	2.38
K03272	1
K03273	1.8
K03274	1
K03275	0
K03276	0
K03277	0
K03278	0
K03279	0
K03280	0
K03281	1.45
K03282	45.84
K03284	78.9
K03285	0
K03286	23
K03287	0
K03288	0.55
K03289	0
K03290	0
K03291	0.25
K03292	1.93
K03293	26.28
K03294	29.93
K03296	15.74
K03297	23.38
K03298	6.53
K03299	60.82
K03300	22.92
K03301	0.2
K03303	72.79
K03304	0.3
K03305	39.77
K03306	67.3
K03307	74.29
K03308	47.18
K03309	0
K03310	143.26
K03311	67.59
K03312	58.89
K03313	28.35
K03314	0.25
K03315	21.43
K03316	40.04
K03317	18.71
K03319	40.44
K03320	66.82
K03321	50.14
K03322	24.9
K03324	12.54
K03325	22.06
K03326	17.39
K03327	38.69
K03328	24.61
K03329	0
K03332	0
K03333	7.19
K03335	8.12
K03336	7.87
K03337	8.12
K03338	8.12
K03339	10.41
K03340	5.93
K03342	1.08
K03343	5.3
K03346	12.39
K03365	5.68
K03366	19.43
K03367	12.64
K03379	0.66
K03380	11.72
K03381	8.72
K03382	0
K03383	0.63
K03385	13.95
K03386	60.99
K03387	35.55
K03388	0
K03389	0
K03390	0
K03391	0
K03392	1.19
K03394	1.45
K03395	0
K03396	0.5
K03399	0
K03402	53.69
K03403	0.7
K03404	24.26
K03405	14.72
K03406	17.56
K03407	3.61
K03408	6.03
K03409	0.5
K03410	0.11
K03411	1.94
K03412	4.9
K03413	6.44
K03414	1.95
K03415	0.7
K03416	15.54
K03417	35.03
K03418	0.19
K03424	89.18
K03425	0
K03426	49.67
K03427	94.82
K03428	0.7
K03429	12.39
K03430	0.34
K03431	66.59
K03432	1.66
K03433	1.66
K03435	1.15
K03436	62.54
K03437	66.97
K03438	66.59
K03439	66.59
K03442	89.84
K03444	0
K03445	0.5
K03446	5.03
K03449	43.34
K03451	12.19
K03453	33.35
K03455	28.09
K03457	6.75
K03458	5.93
K03459	0
K03462	1
K03464	7.49
K03465	31.76
K03466	118.27
K03468	0
K03469	23.2
K03470	66.74
K03471	12.39
K03472	0.25
K03473	21.75
K03474	23.29
K03475	35
K03476	0.6
K03477	0.25
K03478	0.84
K03480	25.74
K03481	12.59
K03482	0
K03483	11.5
K03484	12.9
K03485	0
K03486	12.19
K03487	0
K03488	24.84
K03489	11.3
K03490	0
K03491	0.78
K03492	0.11
K03493	0.6
K03495	35.68
K03496	96.9
K03497	84.53
K03498	11.09
K03499	47.09
K03500	68.13
K03501	66.59
K03502	13.13
K03503	0.6
K03516	0
K03517	18.2
K03518	5.97
K03519	4.96
K03520	4.79
K03521	55.6
K03522	55.6
K03523	44.25
K03524	66.59
K03525	23.87
K03526	50.45
K03527	51.28
K03528	21.75
K03529	68.39
K03530	37.66
K03531	66.84
K03532	0
K03533	0
K03534	1.24
K03535	12.46
K03536	65.09
K03537	0
K03543	4.53
K03544	66.59
K03545	66.59
K03546	36.1
K03547	35.95
K03548	0.25
K03549	10.11
K03550	66.59
K03551	66.85
K03553	66.68
K03554	0.5
K03555	14.93
K03556	3.03
K03557	15.79
K03558	23.29
K03559	26.33
K03560	17.78
K03561	25.84
K03562	17.08
K03563	21.36
K03564	66.92
K03565	66.09
K03566	4.47
K03567	0.25
K03568	1.92
K03569	2.87
K03570	3.68
K03571	4.18
K03572	14.18
K03573	0
K03574	119.45
K03575	67.19
K03576	22
K03577	0.75
K03578	52.91
K03579	32.07
K03580	21.75
K03581	36.98
K03582	23.33
K03583	23.33
K03584	66.59
K03585	25.72
K03586	22
K03587	54.45
K03588	71.47
K03589	66.59
K03590	35.68
K03591	0
K03592	1.59
K03593	66.68
K03594	46.38
K03595	66.59
K03596	66.59
K03597	0.5
K03598	0.25
K03599	22.15
K03600	22
K03601	66.74
K03602	52.99
K03603	0
K03604	0
K03605	0.69
K03606	0.5
K03607	0.25
K03608	22.95
K03609	23.15
K03610	23.35
K03611	22.54
K03612	0.25
K03613	0.25
K03614	0.25
K03615	0.25
K03616	22
K03617	0.25
K03618	0.5
K03619	0.5
K03620	0.5
K03621	14.18
K03623	6.43
K03624	66.59
K03625	52.99
K03628	66.59
K03629	65.84
K03630	15.28
K03631	66.59
K03632	0
K03633	0
K03634	22
K03635	50.9
K03636	22.82
K03637	38.2
K03638	35.68
K03639	40.28
K03640	23.54
K03641	23.29
K03642	40.78
K03643	23.29
K03644	66.59
K03645	0
K03646	22.53
K03647	64.56
K03648	66.09
K03649	22.82
K03650	35.68
K03651	21.75
K03652	28.46
K03653	0
K03654	39.09
K03655	91.84
K03656	22
K03657	110.27
K03658	0
K03660	0
K03664	66.59
K03665	66.68
K03666	35.86
K03667	14.18
K03668	0.25
K03669	1.01
K03670	1.37
K03671	98.33
K03672	0.76
K03673	22
K03674	0
K03675	0
K03676	24.29
K03680	0
K03683	21.75
K03684	55.24
K03685	66.59
K03686	97.5
K03687	66.59
K03688	28.37
K03690	22
K03692	0
K03693	10.3
K03694	23.29
K03695	66.48
K03696	44.03
K03697	0.11
K03698	12.39
K03699	13.2
K03700	12.68
K03701	79.09
K03702	66.59
K03703	66.59
K03704	155.95
K03705	44.84
K03706	12.39
K03707	14.04
K03708	12.39
K03709	76.2
K03710	39.85
K03711	73
K03712	0
K03713	12.39
K03716	0.4
K03717	0.75
K03718	1.36
K03719	38.44
K03720	0.75
K03721	0.25
K03722	34.44
K03723	67.47
K03724	35.04
K03727	30.91
K03731	0
K03732	21.75
K03733	66.59
K03734	25.67
K03735	1.7
K03736	1.7
K03737	0
K03738	0
K03739	12.39
K03740	12.48
K03741	12.92
K03742	0.2
K03743	32.04
K03744	24.38
K03745	22.95
K03746	2.5
K03747	0
K03748	0.5
K03749	0.5
K03750	95.74
K03752	35.68
K03753	13.54
K03755	0
K03756	0.6
K03757	0
K03758	41.22
K03759	0
K03760	3.25
K03761	2.84
K03762	41
K03763	12.39
K03764	0
K03765	0
K03767	32.1
K03768	65.58
K03769	24.1
K03770	23.29
K03771	23.09
K03772	1.59
K03773	23
K03774	22
K03775	22.25
K03776	1.5
K03777	5.93
K03778	24.35
K03779	1.85
K03780	1.85
K03781	69.81
K03782	18.95
K03783	6.59
K03784	39.63
K03785	12.3
K03786	55.59
K03787	2.12
K03788	0
K03789	63.4
K03790	34.52
K03791	0.65
K03793	21.5
K03794	0.4
K03795	0.5
K03796	0
K03797	58.34
K03798	67.74
K03799	24.8
K03800	48.95
K03801	54.2
K03802	1.16
K03803	0.25
K03804	0
K03805	0.75
K03806	22
K03807	0.25
K03808	0.75
K03809	23.23
K03810	0.09
K03811	48.41
K03812	0.25
K03813	0.5
K03814	23.29
K03815	0
K03816	12.64
K03817	12.93
K03818	0
K03819	0
K03820	54.7
K03821	4.02
K03822	0
K03823	54.21
K03824	21.02
K03825	13.78
K03826	0
K03827	2.01
K03828	0
K03829	1.74
K03830	0.59
K03831	0.25
K03832	6.1
K03833	4.78
K03834	0
K03835	0.25
K03836	0
K03837	25.18
K03838	0
K03839	0.4
K03840	0
K03841	22.7
K03851	0
K03852	0.25
K03855	0.5
K03856	0
K03862	5.89
K03863	5.85
K03867	0
K03885	48.56
K03886	0.2
K03887	0.2
K03888	0.2
K03889	30.91
K03890	30.91
K03891	30.91
K03892	64.06
K03893	15.9
K03894	0
K03895	0
K03896	0
K03897	1.69
K03918	0
K03919	28
K03921	0.33
K03923	0.34
K03924	11.95
K03925	44.3
K03926	0.79
K03928	26.24
K03929	53.43
K03930	0
K03931	0
K03932	48.87
K03933	1.86
K03943	0
K03969	2.4
K03970	0.34
K03971	0
K03972	20.75
K03973	2.72
K03974	0.34
K03975	57.36
K03976	65.03
K03977	70.54
K03978	35.68
K03979	66.09
K03980	55.04
K03981	22.01
K04013	0
K04014	0
K04015	0
K04016	0
K04017	0
K04018	0
K04019	0
K04020	0
K04021	0
K04022	0
K04023	0.25
K04024	0
K04025	0
K04026	0
K04027	0
K04028	0
K04029	0
K04030	0
K04031	0
K04032	0
K04033	0.5
K04034	0.5
K04035	0.7
K04036	0.5
K04037	0.7
K04038	0.7
K04039	0.7
K04040	0.7
K04041	12.3
K04042	66.59
K04043	66.92
K04044	22
K04045	0.25
K04046	1.79
K04047	63.68
K04049	0.25
K04050	0
K04051	0.25
K04052	0.25
K04053	0.25
K04054	0.25
K04056	0.25
K04057	0.25
K04058	0.5
K04059	0.25
K04060	0.25
K04061	0.86
K04062	0.5
K04063	6.34
K04064	0.25
K04065	0.25
K04066	66.09
K04067	0
K04068	12.53
K04069	46.66
K04070	0
K04072	10.59
K04073	0.53
K04074	12.39
K04075	66.59
K04076	0.2
K04077	99
K04078	68.75
K04079	29.99
K04080	2.24
K04081	0
K04082	22
K04083	35.68
K04084	22.75
K04085	23.63
K04086	10.9
K04087	2.04
K04088	1.79
K04090	1.12
K04091	17.7
K04092	1.79
K04093	30.16
K04094	13.68
K04095	0
K04096	66.58
K04098	5.69
K04099	0.5
K04100	1.75
K04101	1.75
K04102	0
K04103	16.73
K04105	0.5
K04107	0
K04108	0
K04109	0
K04110	0.26
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0
K04117	0
K04127	0
K04128	0.02
K04333	0
K04334	0
K04335	0
K04336	0
K04337	0
K04338	0
K04343	2.56
K04477	1.33
K04478	1.89
K04480	0
K04485	66.59
K04486	0.45
K04487	87.79
K04488	65.3
K04516	0
K04517	43.55
K04518	44.94
K04561	27.26
K04562	0.62
K04564	78.03
K04565	21.56
K04566	1.22
K04567	91.92
K04568	22.45
K04618	0
K04651	0.88
K04652	0.69
K04653	1.38
K04654	0.69
K04655	0.69
K04656	10.99
K04691	21.75
K04708	0
K04710	0
K04719	1.95
K04720	0
K04744	23.79
K04747	0
K04748	11.39
K04749	14.89
K04750	48.77
K04751	49.28
K04752	43.04
K04753	0
K04754	1.09
K04755	24.94
K04756	23.75
K04757	13.22
K04758	6.26
K04759	16.56
K04760	0.84
K04761	52.69
K04762	53.04
K04763	66.83
K04764	23.44
K04765	22.29
K04766	12.19
K04767	0.2
K04768	15.7
K04769	0.2
K04770	0
K04771	35.36
K04772	0
K04773	23.44
K04774	21.75
K04775	0
K04780	0.53
K04781	0
K04782	0.84
K04783	1.6
K04784	0.6
K04785	0
K04786	0
K04787	0
K04788	0
K04793	0
K04794	0
K04805	0
K04835	0
K04844	0
K04940	13.29
K04962	0
K05020	12.68
K05245	0
K05275	0.25
K05281	0.09
K05286	0
K05296	0.01
K05297	22.15
K05299	0
K05301	0.5
K05303	0.09
K05304	0
K05306	0.59
K05311	12.39
K05337	14.49
K05338	12.1
K05339	12.1
K05340	12.06
K05341	0.33
K05342	4.93
K05343	27.88
K05346	18.59
K05349	9.78
K05350	4.31
K05351	0
K05352	21.89
K05356	0
K05358	0.25
K05362	12.19
K05363	0
K05364	1.99
K05365	21.75
K05366	49.54
K05367	1.54
K05368	0
K05371	0
K05372	0
K05373	0.05
K05374	0
K05375	1.94
K05396	1.36
K05499	0.01
K05501	0.25
K05515	2.09
K05516	1.15
K05517	0
K05518	0.11
K05519	0.11
K05520	32.58
K05521	0.25
K05522	46.17
K05523	11.35
K05524	23.79
K05525	0
K05526	0.25
K05527	23.29
K05539	22.95
K05540	22.59
K05541	22
K05548	39.89
K05549	6.94
K05550	7.21
K05551	0.33
K05552	0.33
K05553	0.33
K05556	0
K05558	0.33
K05559	0.9
K05560	11.2
K05561	0.9
K05562	1.09
K05563	11.2
K05564	0.9
K05565	101.36
K05566	25.27
K05567	80.96
K05568	80.96
K05569	66.97
K05570	65.77
K05571	67.36
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0.15
K05577	13.53
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	22.19
K05590	0
K05591	0.5
K05592	44.6
K05593	0.2
K05594	0.25
K05595	24.05
K05596	31
K05597	0.55
K05599	0.25
K05600	0.25
K05601	0.09
K05602	30.91
K05603	1
K05606	24.7
K05685	23.83
K05687	0
K05708	0.02
K05709	0
K05710	1.36
K05711	0
K05712	4.7
K05713	0.26
K05714	0.02
K05715	0
K05739	0.09
K05747	0
K05772	0.4
K05773	0.15
K05774	1.05
K05775	0
K05776	0
K05777	0
K05778	0
K05779	0
K05780	1.05
K05781	1.05
K05782	13.46
K05783	7.2
K05784	7.18
K05785	0
K05786	72.52
K05787	0.25
K05788	23.3
K05789	0.25
K05790	0
K05791	0.75
K05792	1.41
K05793	0.33
K05794	33.11
K05795	2.89
K05796	0
K05797	0
K05798	0
K05799	20.69
K05800	1.63
K05801	0.7
K05802	0.5
K05803	0
K05804	0
K05805	1.45
K05807	23.29
K05808	0.59
K05809	0
K05810	66.84
K05811	0.25
K05812	1
K05813	8.97
K05814	8.27
K05815	8.27
K05816	2.76
K05817	0
K05818	0.5
K05819	0.26
K05820	1.51
K05822	12.39
K05823	0.2
K05824	0
K05825	0.86
K05826	0
K05827	0.5
K05828	0
K05829	0
K05830	0
K05831	0
K05832	30.03
K05833	30.03
K05834	0.5
K05835	16.44
K05836	22.26
K05837	14.39
K05838	36.65
K05839	0
K05841	0
K05844	1.4
K05845	37.06
K05846	87.16
K05847	49.74
K05851	0.25
K05873	0
K05874	1.25
K05875	0.25
K05876	0
K05877	0
K05878	31.43
K05879	33.28
K05880	0
K05881	18.72
K05882	0.89
K05884	0
K05886	0.33
K05887	0
K05889	0.01
K05895	18.72
K05896	66.54
K05898	0.21
K05910	0
K05913	0.25
K05916	24.52
K05917	0
K05919	0
K05921	1.02
K05922	0
K05927	0
K05928	0
K05929	0
K05934	0.95
K05936	18.65
K05937	0.7
K05939	0.7
K05946	13.18
K05951	0
K05952	21.75
K05962	0
K05964	0
K05966	0.2
K05967	0.11
K05970	0.33
K05973	1.54
K05979	1.16
K05982	0.59
K05984	0
K05985	12.39
K05986	0
K05988	0
K05989	0.42
K05991	0
K05992	0
K05994	0
K05995	7.1
K05996	0
K05997	0
K05998	0
K05999	0
K06001	0.58
K06006	0
K06011	0
K06012	0.2
K06013	0.25
K06015	1.25
K06016	16.01
K06019	0.2
K06020	0.25
K06021	0
K06023	12.64
K06024	66.69
K06033	0
K06034	0.9
K06039	0
K06041	22.97
K06042	18.32
K06044	8.7
K06045	0.7
K06048	35.6
K06049	0.71
K06073	0
K06074	0
K06075	1.7
K06076	22.71
K06077	0.25
K06078	0
K06079	0
K06080	0
K06113	0.55
K06118	3.35
K06120	0
K06121	0
K06122	0
K06131	57.19
K06132	28.21
K06133	24.05
K06134	1.59
K06135	0.25
K06136	1.28
K06137	1.13
K06138	1.28
K06139	1.28
K06140	0.67
K06141	0
K06142	0.5
K06143	20.08
K06144	0
K06145	2.55
K06146	0
K06147	156.36
K06148	42.25
K06149	21
K06151	0.25
K06152	0.25
K06153	67.11
K06155	0
K06156	0
K06157	0
K06158	35.68
K06159	0
K06160	0.65
K06162	1.8
K06163	1.55
K06164	1.05
K06165	1.05
K06166	1.05
K06167	1.54
K06168	66.59
K06169	21.75
K06173	66.18
K06175	21
K06176	21.75
K06177	80.03
K06178	66.59
K06179	23.58
K06180	91.66
K06181	22.33
K06182	0.93
K06183	40.27
K06186	22
K06187	66.59
K06188	6.36
K06189	22
K06190	23.29
K06191	29.5
K06192	0
K06193	46.12
K06194	22
K06195	1.79
K06196	33.7
K06197	0
K06198	12.19
K06199	69.99
K06200	27.22
K06201	1.62
K06202	0.5
K06203	1.03
K06204	24.54
K06205	0
K06206	0.7
K06207	66.59
K06208	0.11
K06209	12.3
K06211	21.5
K06212	0
K06213	41.93
K06214	0
K06215	43.3
K06216	11.59
K06217	66.79
K06218	2.44
K06219	21.75
K06221	34.05
K06222	1
K06223	12.49
K06257	0
K06281	1.19
K06282	0.69
K06283	0.2
K06284	0.31
K06285	0.11
K06286	12.39
K06287	55.94
K06288	0.11
K06289	0.11
K06290	0.11
K06291	0.11
K06292	0.11
K06293	0.11
K06294	0.2
K06295	0.4
K06296	0.2
K06297	0.2
K06298	0.2
K06299	0.2
K06300	0.2
K06301	0.2
K06302	0.11
K06303	0.2
K06304	0.11
K06305	0.2
K06306	0.2
K06307	0.09
K06308	0.09
K06309	0
K06310	0.09
K06311	0.18
K06312	0.18
K06313	0.2
K06314	0.31
K06315	0
K06317	0.2
K06318	0.2
K06319	0.11
K06320	0.25
K06321	0.11
K06322	0.11
K06323	0.11
K06324	0.11
K06325	0.29
K06327	0.11
K06328	0.2
K06329	0.11
K06330	0.2
K06331	0
K06332	0.2
K06333	0.2
K06334	0.2
K06335	0.09
K06336	0.09
K06337	0
K06338	0
K06340	0.11
K06341	0.11
K06342	0.29
K06343	0.29
K06344	0.2
K06345	0.2
K06346	1.86
K06347	2.09
K06348	0.2
K06349	0.2
K06350	10.5
K06351	0.2
K06355	0.11
K06360	0.11
K06361	0.11
K06362	0.11
K06364	0.11
K06365	0
K06366	0.11
K06368	0.11
K06369	0.11
K06370	0.2
K06371	0
K06372	0.2
K06373	0.2
K06374	0.2
K06375	0.2
K06377	0.42
K06378	0.53
K06379	0.2
K06380	0.2
K06381	0.2
K06382	0.2
K06383	0.2
K06384	0.2
K06385	0.29
K06386	0.2
K06387	0.2
K06388	0.11
K06390	0.2
K06391	0.2
K06392	0.2
K06393	0.2
K06394	0.2
K06395	0.09
K06396	0.2
K06397	0.09
K06398	0.2
K06399	0.2
K06400	0.58
K06401	0.09
K06402	0.2
K06403	0.2
K06404	0.2
K06405	0.29
K06406	0.29
K06407	0.58
K06408	0.2
K06409	0.2
K06410	0.2
K06411	0.2
K06412	12.39
K06413	0.2
K06415	0.2
K06416	0.29
K06417	0.2
K06418	0.4
K06419	0.27
K06421	0
K06422	0.09
K06423	0.2
K06425	0.2
K06426	0.2
K06427	0.11
K06428	0
K06431	0.09
K06432	0.09
K06433	0.09
K06434	0.2
K06436	0.2
K06437	0.11
K06438	0.2
K06439	0.11
K06440	0.11
K06442	32.65
K06443	5.95
K06445	0.25
K06446	1.08
K06447	0.59
K06518	33.93
K06591	0
K06595	0.2
K06596	1.25
K06597	1
K06598	0.25
K06599	0.25
K06600	0.25
K06601	1.65
K06602	1.15
K06603	0.25
K06605	6.29
K06606	0.11
K06607	0
K06608	0.11
K06609	0.11
K06610	0.11
K06714	0.54
K06718	0.83
K06720	0.83
K06726	12.92
K06857	0.15
K06858	0
K06859	0
K06860	30.25
K06861	23.29
K06864	0.54
K06866	0
K06867	54.77
K06871	0.5
K06872	23.66
K06873	0
K06876	1.05
K06877	31.02
K06878	14.32
K06879	22
K06880	0.43
K06881	36.29
K06882	0
K06883	0
K06884	0.36
K06885	12.63
K06886	52.31
K06887	0
K06888	5.72
K06889	6.81
K06890	3.55
K06891	54.95
K06893	1.47
K06894	1.79
K06895	56.68
K06896	0.09
K06897	0.15
K06898	0.88
K06899	0.25
K06900	0
K06901	66.54
K06902	12.74
K06903	14.28
K06904	2.42
K06905	13.29
K06906	0.25
K06907	14.28
K06908	13.29
K06909	1.81
K06910	42
K06911	54.04
K06912	0.5
K06915	6.23
K06916	24.45
K06917	0.5
K06918	0.95
K06919	14.14
K06920	35.98
K06921	0.5
K06922	0.66
K06923	23.29
K06925	61.36
K06926	3.37
K06928	0
K06929	2.49
K06931	0
K06934	11.09
K06937	0.5
K06938	16.07
K06940	2.4
K06941	67.5
K06942	66.93
K06945	1.16
K06946	0
K06948	12.39
K06949	66.14
K06950	34.59
K06951	0
K06952	0.95
K06953	1.29
K06954	0.5
K06955	1.8
K06956	12.39
K06957	0
K06958	65.64
K06959	65.25
K06960	1.86
K06962	12.39
K06966	88.36
K06967	12.39
K06968	0.25
K06969	13.73
K06970	0.25
K06971	0.25
K06972	21.5
K06973	12.39
K06974	0
K06975	72.7
K06976	1.84
K06977	0.5
K06978	14.72
K06979	0.11
K06980	54.2
K06983	0
K06985	3.08
K06986	9.52
K06987	0.75
K06988	19.17
K06989	2.6
K06990	0
K06991	1.33
K06992	19.75
K06994	104.77
K06995	2.85
K06996	47.7
K06997	66.84
K06998	1.64
K06999	35.59
K07000	22
K07001	34.08
K07002	15.44
K07003	1.7
K07004	11.9
K07005	7.34
K07006	13.16
K07007	57.88
K07008	24.51
K07009	41.94
K07010	5.36
K07011	1.3
K07012	26.63
K07013	0
K07014	0.25
K07015	12.39
K07016	0
K07017	7.56
K07018	23.62
K07019	22
K07020	1.91
K07023	13.43
K07024	175.45
K07025	41.13
K07026	0
K07027	33.4
K07028	0.8
K07029	17.67
K07030	42.97
K07031	0.55
K07032	19.67
K07033	10.41
K07034	0.42
K07035	62.11
K07037	0.2
K07038	15.24
K07039	22.61
K07040	65.3
K07041	0
K07042	65.59
K07043	54.04
K07044	1.1
K07045	16.69
K07046	2.16
K07047	12.05
K07048	1.26
K07050	1
K07051	0.33
K07052	120.71
K07053	23.66
K07054	54.53
K07056	66.84
K07057	0
K07058	85.08
K07059	0
K07061	0
K07062	9.61
K07063	0
K07064	1.01
K07065	0
K07066	0
K07067	7.21
K07068	2.1
K07069	0.8
K07070	21.75
K07071	44.8
K07074	0.7
K07075	5.39
K07076	0
K07077	11.06
K07078	26.3
K07079	0
K07080	14.55
K07082	53.9
K07084	51.91
K07085	46.99
K07086	0.5
K07088	72.58
K07089	17.68
K07090	217.67
K07091	23.29
K07092	0.25
K07093	32.28
K07094	12.39
K07095	13.97
K07096	0
K07097	0
K07098	44.47
K07099	0
K07100	0.33
K07101	29.34
K07102	23.29
K07104	20.96
K07105	0.2
K07106	12.87
K07107	106.19
K07109	0
K07110	30.18
K07112	33.67
K07113	39.01
K07114	23.07
K07115	22.95
K07116	1.41
K07117	0.84
K07118	22.39
K07119	37.21
K07120	57.38
K07121	0.25
K07122	0.55
K07123	0.2
K07124	36.74
K07125	0
K07126	26.04
K07127	7.38
K07129	0
K07130	0.59
K07131	2.24
K07132	10.3
K07133	2.44
K07136	0.54
K07137	0.68
K07138	0
K07139	12.39
K07140	6.6
K07141	2.93
K07145	12.48
K07146	56.09
K07147	0.8
K07148	1.91
K07149	6.19
K07150	1.09
K07152	3.3
K07153	0.25
K07154	2.4
K07155	0
K07156	34.53
K07157	3.12
K07160	36.67
K07161	3.58
K07164	17.31
K07165	6.04
K07166	29.25
K07167	0.75
K07168	1.28
K07169	0.25
K07171	13.06
K07172	0.75
K07173	15.74
K07175	15.67
K07177	31.11
K07178	0.91
K07180	1.4
K07181	0.61
K07182	50.37
K07183	3.2
K07184	0.25
K07186	0
K07190	0
K07192	1.37
K07213	36.19
K07214	11.55
K07215	22.08
K07216	0.5
K07217	1.75
K07218	0.75
K07219	0.35
K07220	15.25
K07221	0.71
K07222	23.62
K07223	6.03
K07224	37.78
K07225	0.5
K07226	1.45
K07227	0.25
K07228	0.73
K07229	0
K07230	0.05
K07231	0.75
K07232	1.45
K07233	0.59
K07234	22.65
K07235	21.75
K07236	21.75
K07237	0.25
K07238	12.89
K07239	0.8
K07240	10.07
K07241	11.6
K07242	0
K07243	13.98
K07245	33.16
K07246	3.01
K07248	2.04
K07250	21.47
K07251	0
K07255	0
K07256	0.05
K07257	0.11
K07258	46.17
K07259	51.43
K07260	1.71
K07261	0.95
K07262	22
K07263	46.06
K07264	0.25
K07265	13.75
K07266	13.25
K07267	3.43
K07268	0
K07269	0
K07270	28.63
K07271	0
K07272	0
K07273	6.43
K07274	21.5
K07275	21.05
K07276	0.2
K07277	24.29
K07278	23.12
K07279	0
K07280	0
K07282	2.93
K07283	0.34
K07284	89.88
K07285	0
K07286	0.25
K07287	0.25
K07288	0
K07289	1.2
K07290	1.17
K07291	0
K07300	7.33
K07301	20.23
K07302	4.5
K07303	4.5
K07304	92.37
K07305	67.89
K07306	0
K07307	0
K07308	0
K07309	0
K07310	0
K07311	0
K07312	0
K07313	2.3
K07314	0
K07315	12.9
K07316	58.45
K07317	0
K07318	0.01
K07319	0
K07320	22.5
K07321	0
K07322	11.19
K07323	0.71
K07326	0.5
K07334	8.37
K07335	2.22
K07336	2.1
K07337	0.01
K07338	0.75
K07339	3.95
K07340	22.88
K07341	14.71
K07343	20.5
K07344	1.75
K07345	1
K07346	0.5
K07347	1.5
K07348	0
K07349	0
K07350	0
K07351	0
K07352	0
K07353	0
K07354	0
K07355	0
K07356	0
K07357	0
K07358	0
K07386	31.25
K07387	0.5
K07389	0
K07390	23.79
K07391	53.9
K07393	18.51
K07394	21.75
K07395	1.21
K07396	0.75
K07397	52.77
K07399	45.81
K07400	21.75
K07401	0.7
K07402	9.59
K07403	0.36
K07404	1.03
K07405	0
K07406	1.4
K07407	1.57
K07442	30.91
K07443	0.86
K07444	12.64
K07445	0.66
K07447	66.54
K07448	3.99
K07449	0
K07451	26.46
K07452	0.5
K07453	0
K07454	0
K07455	12.69
K07456	12.39
K07457	12.19
K07458	0.74
K07459	0
K07460	40.6
K07461	16.65
K07462	35.83
K07464	6.21
K07465	30.41
K07467	10.3
K07469	0
K07470	0
K07471	0
K07473	0.17
K07474	13.39
K07476	12.39
K07478	66.6
K07479	0
K07480	0
K07481	0
K07482	0.25
K07483	98.61
K07484	2.2
K07485	10.64
K07486	0.96
K07487	0.4
K07488	20.75
K07490	2.1
K07491	17.42
K07492	0.22
K07493	0.35
K07494	5.68
K07495	0
K07496	14.64
K07497	26.01
K07498	30.42
K07499	0
K07501	21.5
K07502	0.11
K07503	30.91
K07504	6.04
K07505	0
K07506	0.78
K07507	7.39
K07516	15.3
K07518	0.25
K07533	12.57
K07535	0.01
K07536	0
K07537	0
K07538	0
K07539	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	69.74
K07559	1
K07560	65.3
K07566	45.98
