function.	air_9
K02819	108.04
K02821	139.07
K02822	139.16
K02823	30.06
K02824	131.71
K02825	328.81
K02826	32.77
K02827	104.31
K02828	32.77
K02829	32.77
K02834	338.2
K02835	338.2
K02836	338.2
K02837	335.87
K02838	338.2
K02839	3.22
K02840	0.13
K02841	6.31
K02843	10.24
K02844	1.87
K02846	0.16
K02847	5.96
K02848	0.41
K02849	0.37
K02850	0.16
K02851	307.18
K02852	1.74
K02853	1.74
K02854	0.16
K02855	0.16
K02856	2.19
K02858	6.36
K02859	5.5
K02860	337.2
K02862	0
K02863	338.2
K02864	338.2
K02867	337.99
K02871	338.2
K02874	338.38
K02876	336.49
K02878	336.45
K02879	338.03
K02881	337.45
K02884	338.2
K02886	338.28
K02887	338.2
K02888	338.2
K02890	338.03
K02891	0
K02892	338.24
K02895	339.38
K02897	322.69
K02899	338.2
K02902	338.37
K02904	338.03
K02906	338.24
K02907	338.03
K02909	344.17
K02911	338.2
K02913	470.14
K02914	335.39
K02916	338.2
K02919	328.27
K02926	338.24
K02927	0
K02931	338.38
K02933	338.49
K02935	338.2
K02936	0
K02939	338.2
K02945	337.73
K02946	338.2
K02948	336.45
K02950	338.2
K02952	338.03
K02954	444.32
K02956	338.28
K02959	338.2
K02961	338.03
K02963	338.2
K02965	338.03
K02967	338.2
K02968	338.2
K02970	149.05
K02972	0.16
K02982	338.24
K02986	338.41
K02988	338.28
K02990	338.2
K02992	338.2
K02994	338.49
K02996	338.2
K03040	338.24
K03043	338.2
K03046	338.2
K03048	125.18
K03060	333.04
K03070	623.51
K03071	29.15
K03072	208.42
K03073	328.78
K03074	206.86
K03075	337.74
K03076	433.2
K03077	0.2
K03078	4.58
K03079	0.03
K03086	342.54
K03087	191.89
K03088	1304
K03089	19.44
K03090	105.83
K03091	106.59
K03092	20.16
K03093	1.5
K03095	124.33
K03098	131.91
K03100	500.74
K03101	338.2
K03106	338.2
K03110	338.53
K03111	788.55
K03112	0.41
K03113	9.3
K03116	422.53
K03117	211.57
K03118	304.23
K03119	18.27
K03146	0
K03147	156.09
K03148	0.97
K03149	193.66
K03150	3.63
K03151	130.69
K03152	18.36
K03153	185.39
K03154	190.94
K03168	344.4
K03169	117.65
K03177	338.2
K03179	21.16
K03181	6.4
K03182	10.25
K03183	318.31
K03184	4.41
K03185	13.93
K03186	10.47
K03187	277.39
K03188	283.13
K03189	284.09
K03190	284.09
K03191	1.7
K03192	2.28
K03194	2.25
K03195	18.03
K03196	15.87
K03197	15.28
K03198	14.82
K03199	15.53
K03200	14.04
K03201	6.46
K03202	0
K03203	2.12
K03204	17.7
K03205	24.55
K03206	0
K03207	0.24
K03208	1.74
K03210	346.04
K03212	5.38
K03214	4.22
K03215	150.06
K03216	332.93
K03217	596.55
K03218	338.53
K03219	1.41
K03220	1.41
K03221	0.01
K03222	1.42
K03223	1.41
K03224	1.41
K03225	1.35
K03226	1.42
K03227	1.42
K03228	1.42
K03229	1.43
K03230	1.41
K03263	0
K03269	14.2
K03270	13.47
K03271	13.95
K03272	7.65
K03273	11.65
K03274	11.4
K03275	0.17
K03276	0.18
K03277	0.13
K03278	0.14
K03279	0.16
K03280	0.01
K03281	10.52
K03282	335.76
K03284	406.92
K03285	1.76
K03286	19.63
K03287	0
K03288	1.91
K03289	0.16
K03290	0.76
K03291	0.81
K03292	71.54
K03293	269.91
K03294	245.67
K03296	128.28
K03297	16.66
K03298	4.86
K03299	396.65
K03300	208.84
K03301	1.2
K03303	294.01
K03304	3.81
K03305	386.5
K03306	313.53
K03307	292.6
K03308	251.96
K03309	1.53
K03310	604.309999999999
K03311	492.57
K03312	287.22
K03313	19.64
K03314	3.89
K03315	108.83
K03316	334.5
K03317	74.1
K03319	220.2
K03320	375.69
K03321	222.32
K03322	126.87
K03324	104.99
K03325	262.7
K03326	66.01
K03327	85.14
K03328	231.68
K03329	0.16
K03332	1.7
K03333	7.06
K03335	119.46
K03336	119.46
K03337	119.88
K03338	119.71
K03339	72.04
K03340	126.73
K03342	14.8
K03343	5.08
K03346	125.18
K03365	116.87
K03366	200.02
K03367	120.52
K03379	4.45
K03380	153.72
K03381	154.83
K03382	0
K03383	1
K03385	51.9
K03386	199.46
K03387	116.98
K03388	0
K03389	0
K03390	0
K03391	0
K03392	18.81
K03394	6.15
K03395	0
K03396	1.92
K03399	1.96
K03402	417.17
K03403	1.8
K03404	184.16
K03405	242.74
K03406	46.03
K03407	12.81
K03408	15.52
K03409	1.92
K03410	1
K03411	3.58
K03412	17.14
K03413	22.24
K03414	4.22
K03415	1.54
K03416	60.23
K03417	164.46
K03418	0.59
K03424	353.2
K03425	0.16
K03426	196.86
K03427	439.15
K03428	1.2
K03429	104.45
K03430	0.7
K03431	333.29
K03432	1.17
K03433	1.17
K03435	4.07
K03436	387.43
K03437	336.65
K03438	338.2
K03439	336.33
K03442	488.15
K03444	0
K03445	1.51
K03446	25.08
K03449	213.51
K03451	105.24
K03453	351.08
K03455	124.38
K03457	9.33
K03458	17.68
K03459	0.01
K03462	3.61
K03464	124.89
K03465	193.3
K03466	728.17
K03468	0.16
K03469	147.26
K03470	338.2
K03471	119.68
K03472	0.61
K03473	1.48
K03474	16.67
K03475	325.68
K03476	31.59
K03477	4.91
K03478	2.16
K03480	146.22
K03481	90.3200000000001
K03482	0.04
K03483	96.29
K03484	140.55
K03485	0.16
K03486	105.15
K03487	0.3
K03488	234.86
K03489	101.09
K03490	0.16
K03491	12.23
K03492	13.03
K03493	24.69
K03495	146.22
K03496	479.56
K03497	467.7
K03498	135.07
K03499	293.72
K03500	346.03
K03501	337.33
K03502	126.95
K03503	3.61
K03516	0.16
K03517	168.03
K03518	9.29
K03519	6.82
K03520	8.65
K03521	212.06
K03522	211.93
K03523	322.54
K03524	337.05
K03525	13.92
K03526	218.45
K03527	220.45
K03528	5.54
K03529	329.9
K03530	156.62
K03531	339.2
K03532	2.01
K03533	1.84
K03534	4.12
K03535	107.3
K03536	337.24
K03537	0
K03543	29.68
K03544	338.2
K03545	338.2
K03546	114.81
K03547	115.01
K03548	4.14
K03549	138.79
K03550	337.33
K03551	337.33
K03553	337.66
K03554	7.97
K03555	146.22
K03556	4.2
K03557	8.17
K03558	19.34
K03559	32.17
K03560	17.52
K03561	30.14
K03562	14.49
K03563	5.51
K03564	318.32
K03565	332.16
K03566	29
K03567	0.91
K03568	19.17
K03569	21.19
K03570	70.77
K03571	65.11
K03572	146.22
K03573	4.76
K03574	810.41
K03575	351.61
K03576	8.83
K03577	3.65
K03578	201.9
K03579	200.32
K03580	4.01
K03581	135.01
K03582	8.62
K03583	8.62
K03584	337.33
K03585	47.64
K03586	9.04
K03587	212.65
K03588	343.23
K03589	337.7
K03590	145.58
K03591	3.89
K03592	15.34
K03593	316.41
K03594	16.66
K03595	338.2
K03596	338.24
K03597	5.89
K03598	5.13
K03599	9.04
K03600	9.04
K03601	333.17
K03602	285.89
K03603	3.89
K03604	4.03
K03605	4.56
K03606	9.01
K03607	4.77
K03608	7.51
K03609	7.65
K03610	9.21
K03611	9.39
K03612	4.78
K03613	4.78
K03614	4.78
K03615	4.78
K03616	8.17
K03617	4.78
K03618	1.03
K03619	0.03
K03620	1.03
K03621	141.35
K03623	4.51
K03624	338.2
K03625	291.52
K03628	322.86
K03629	333.83
K03630	151.33
K03631	336.33
K03632	3.89
K03633	3.89
K03634	10.54
K03635	252.96
K03636	121.24
K03637	252.83
K03638	111.81
K03639	264.28
K03640	13.74
K03641	13.49
K03642	26.47
K03643	15.24
K03644	317.39
K03645	3.89
K03646	13.35
K03647	384.5
K03648	334.56
K03649	69.84
K03650	146.22
K03651	6.21
K03652	251.36
K03653	0
K03654	372.72
K03655	478.16
K03656	8.17
K03657	729.01
K03658	0.66
K03660	0.5
K03664	338.37
K03665	337.38
K03666	119.55
K03667	118.74
K03668	2.62
K03669	5.35
K03670	5.58
K03671	547.35
K03672	5.23
K03673	14.34
K03674	4.76
K03675	4.31
K03676	14.91
K03680	0
K03683	5.54
K03684	210.05
K03685	338.2
K03686	530.68
K03687	338.2
K03688	30.31
K03690	6.86
K03692	0
K03693	92.4100000000001
K03694	10.64
K03695	326.83
K03696	323.88
K03697	20.87
K03698	125.18
K03699	103.36
K03700	125.32
K03701	364.55
K03702	338.2
K03703	338.2
K03704	781.65
K03705	326.08
K03706	124.93
K03707	67.83
K03708	125.82
K03709	514.93
K03710	291.18
K03711	336.97
K03712	0.16
K03713	125.18
K03716	0.2
K03717	1.25
K03718	14.21
K03719	57.95
K03720	3.55
K03721	4.14
K03722	257.66
K03723	341.4
K03724	231.34
K03727	191.98
K03731	0.6
K03732	4.67
K03733	321.32
K03734	60.41
K03735	3.29
K03736	3.29
K03737	1.82
K03738	0
K03739	120.27
K03740	120.27
K03741	102.82
K03742	26.07
K03743	207.08
K03744	44.29
K03745	10.58
K03746	12.76
K03747	2.62
K03748	8.34
K03749	2.37
K03750	577.13
K03752	119.4
K03753	109.82
K03755	0.17
K03756	15.93
K03757	0.05
K03758	286.36
K03759	0.66
K03760	6.46
K03761	8.5
K03762	323.04
K03763	125.82
K03764	3.89
K03765	0.03
K03767	218.02
K03768	330.1
K03769	13.32
K03770	18.53
K03771	22.83
K03772	39.53
K03773	11.55
K03774	2.36
K03775	11.19
K03776	6.91
K03777	94.35
K03778	206.82
K03779	1.39
K03780	1.39
K03781	339.15
K03782	14.76
K03783	24.79
K03784	264.06
K03785	129.38
K03786	213.18
K03787	20.84
K03788	2.41
K03789	339.38
K03790	239.61
K03791	2.98
K03793	0.33
K03794	0.14
K03795	1.08
K03796	0.16
K03797	140.47
K03798	341.59
K03799	46.58
K03800	454.07
K03801	212.38
K03802	5.58
K03803	5.16
K03804	3.89
K03805	1.58
K03806	7.84
K03807	0.74
K03808	10.05
K03809	7.57
K03810	2.13
K03811	209.14
K03812	0.41
K03813	1.77
K03814	17.19
K03815	0.16
K03816	125.82
K03817	105.11
K03818	1.74
K03819	0.16
K03820	209.9
K03821	14.31
K03822	0
K03823	329.18
K03824	198.87
K03825	1.86
K03826	0.36
K03827	10.53
K03828	5.69
K03829	6.25
K03830	2.96
K03831	6.52
K03832	50.37
K03833	12.24
K03834	7.78
K03835	6.61
K03836	0.16
K03837	75.08
K03838	0.16
K03839	6.26
K03840	0.16
K03841	18.53
K03851	0.67
K03852	0.33
K03855	1.3
K03856	5.85
K03862	38.42
K03863	39.26
K03867	0
K03885	352.09
K03886	0
K03887	0
K03888	0
K03889	191.98
K03890	191.98
K03891	191.98
K03892	699.77
K03893	126.38
K03894	0.01
K03895	0.01
K03896	0.01
K03897	3.77
K03918	2.23
K03919	193.79
K03921	5.23
K03923	9.08
K03924	37.42
K03925	319.22
K03926	4.02
K03928	201.18
K03929	318.92
K03930	14.87
K03931	0.76
K03932	252.91
K03933	2.28
K03943	0
K03969	2.82
K03970	0.49
K03971	0.16
K03972	3.12
K03973	3.94
K03974	1.49
K03975	203.65
K03976	324.97
K03977	341.36
K03978	146.22
K03979	338.2
K03980	210.14
K03981	13.44
K04013	3.89
K04014	3.89
K04015	3.89
K04016	3.89
K04017	3.21
K04018	2.22
K04019	0.41
K04020	0.41
K04021	0.41
K04022	0.41
K04023	1.08
K04024	0.41
K04025	0.41
K04026	0.41
K04027	0.41
K04028	0.41
K04029	0.54
K04030	0.66
K04031	0.54
K04032	0.41
K04033	3.99
K04034	0.2
K04035	1.2
K04036	0
K04037	1.2
K04038	1.2
K04039	1.2
K04040	1.2
K04041	114.94
K04042	333.06
K04043	338.2
K04044	9.07
K04045	0.82
K04046	6.77
K04047	344.33
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0.08
K04056	0
K04057	0
K04058	0
K04059	0
K04060	0
K04061	2.92
K04062	4
K04063	14.46
K04064	0.41
K04065	3.47
K04066	338.2
K04067	4.76
K04068	128.14
K04069	267.69
K04070	0.14
K04072	110.88
K04073	58.66
K04074	126.07
K04075	338.2
K04076	0
K04077	538.38
K04078	344.4
K04079	132.76
K04080	12.68
K04081	0.16
K04082	8.84
K04083	140.19
K04084	19.03
K04085	12.7
K04086	100.59
K04087	12.54
K04088	12.29
K04090	9.65
K04091	166.13
K04092	4.93
K04093	190.98
K04094	126.02
K04095	9.68
K04096	336.33
K04098	177.77
K04099	0.75
K04100	0.75
K04101	28.78
K04102	1.83
K04103	109.29
K04105	1
K04107	0
K04108	0
K04109	0
K04110	0.75
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0.5
K04117	0.5
K04127	0.5
K04128	0.33
K04333	0.16
K04334	0.16
K04335	2.16
K04336	0.16
K04337	0.16
K04338	1.53
K04343	2.58
K04477	1.5
K04478	32.77
K04480	0
K04485	336.4
K04486	6.19
K04487	601.53
K04488	324.89
K04516	15.96
K04517	322.85
K04518	322.65
K04561	135.07
K04562	2.66
K04564	414.99
K04565	83.02
K04566	6.2
K04567	463.55
K04568	9.66
K04618	0.5
K04651	7.23
K04652	5.19
K04653	9.82
K04654	5
K04655	5
K04656	76.54
K04691	4.34
K04708	0
K04710	0
K04719	5.8
K04720	2.27
K04744	15.38
K04747	0
K04748	74.2100000000001
K04749	111.17
K04750	394.02
K04751	205.7
K04752	11.31
K04753	3.89
K04754	12.92
K04755	85.1
K04756	75.84
K04757	108.49
K04758	55.02
K04759	129.95
K04760	10.67
K04761	211.34
K04762	209.84
K04763	322.39
K04764	17.24
K04765	11.09
K04766	103.71
K04767	15.22
K04768	106.36
K04769	0
K04770	4.76
K04771	110.46
K04772	6.96
K04773	40.78
K04774	6.55
K04775	1.16
K04780	0
K04781	0.52
K04782	3.75
K04783	15.52
K04784	15.13
K04785	0.02
K04786	0.35
K04787	0
K04788	0
K04793	1.5
K04794	1
K04805	0
K04835	0.21
K04844	0.36
K04940	105.81
K04962	0
K05020	105.38
K05245	0.16
K05275	1
K05281	0
K05286	0
K05296	2.5
K05297	0.65
K05299	1
K05301	0.58
K05303	0
K05304	0
K05306	1.96
K05311	109.95
K05337	133.82
K05338	106.27
K05339	106.27
K05340	78.5200000000001
K05341	2
K05342	6.69
K05343	190.24
K05346	61.95
K05349	72.25
K05350	18.33
K05351	1
K05352	154.96
K05356	0
K05358	2.45
K05362	121.43
K05363	6.58
K05364	2.33
K05365	5.2
K05366	232.18
K05367	10.38
K05368	0.16
K05371	0
K05372	0.02
K05373	0.02
K05374	0.02
K05375	1.4
K05396	1.59
K05499	2.66
K05501	5.64
K05515	18.8
K05516	8.83
K05517	0.18
K05518	0
K05519	0
K05520	220.26
K05521	0.75
K05522	239.65
K05523	75.83
K05524	9.56
K05525	1
K05526	0.61
K05527	14.65
K05539	13.91
K05540	10.2
K05541	6.67
K05548	273.62
K05549	121.21
K05550	121.29
K05551	0
K05552	0
K05553	0
K05556	0.5
K05558	0.17
K05559	3.66
K05560	75.2
K05561	3.66
K05562	5.01
K05563	75.7
K05564	3.66
K05565	728.82
K05566	208.62
K05567	585.74
K05568	588.74
K05569	538.04
K05570	528.61
K05571	540.06
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	89.39
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	10.09
K05590	4.76
K05591	3.49
K05592	334.74
K05593	20.6
K05594	0.16
K05595	25.81
K05596	192.35
K05597	0.95
K05599	0.45
K05600	0.45
K05601	1.47
K05602	192.15
K05603	1.08
K05606	189.59
K05685	10.7
K05687	0
K05708	0.37
K05709	0.01
K05710	8.12
K05711	0.01
K05712	68.18
K05713	28.3
K05714	0.26
K05715	0
K05739	0
K05747	0
K05772	3.28
K05773	2.03
K05774	2.16
K05775	1.13
K05776	4.23
K05777	0.16
K05778	0.16
K05779	0.16
K05780	1.91
K05781	1.91
K05782	127.86
K05783	121.21
K05784	120.21
K05785	0.16
K05786	425.55
K05787	4.14
K05788	16.24
K05789	0.98
K05790	1.67
K05791	2
K05792	1.25
K05793	1.01
K05794	207.3
K05795	4.26
K05796	0.3
K05797	0.5
K05798	0.16
K05799	76.22
K05800	9.71
K05801	10.05
K05802	5.59
K05803	3.89
K05804	0.29
K05805	6.11
K05807	20.4
K05808	16
K05809	3.89
K05810	316.13
K05811	0.16
K05812	2.75
K05813	134.3
K05814	130.05
K05815	130.3
K05816	8.19
K05817	1.21
K05818	2.01
K05819	1.04
K05820	9.57
K05822	104.31
K05823	14.97
K05824	0.25
K05825	5.55
K05826	0
K05827	0.25
K05828	0
K05829	0
K05830	0
K05831	0
K05832	153.31
K05833	161.65
K05834	1.53
K05835	66.17
K05836	8.32
K05837	144.11
K05838	209.07
K05839	0.29
K05841	0
K05844	9.69
K05845	183.32
K05846	489.65
K05847	305.68
K05851	5.01
K05873	0.5
K05874	5.78
K05875	2.63
K05876	0.18
K05877	0.14
K05878	176.43
K05879	178.08
K05880	0.16
K05881	60.27
K05882	31.12
K05884	0
K05886	1.66
K05887	0.16
K05889	2
K05895	68
K05896	328.75
K05898	30.7
K05910	0
K05913	0
K05916	237.1
K05917	0
K05919	0.78
K05921	5.53
K05922	0
K05927	0
K05928	0
K05929	0
K05934	6.15
K05936	67.37
K05937	17.41
K05939	5.02
K05946	105.99
K05951	0
K05952	5.48
K05962	0.5
K05964	0.36
K05966	1.06
K05967	0
K05970	6.69
K05973	8.45
K05979	2.5
K05982	3.92
K05984	0.16
K05985	125.82
K05986	0
K05988	0.4
K05989	3.2
K05991	0.6
K05992	0
K05994	0.17
K05995	128.03
K05996	0
K05997	1.03
K05998	0
K05999	0
K06001	1.12
K06006	0.16
K06011	0
K06012	0
K06013	4.09
K06015	5.17
K06016	20.4
K06019	0
K06020	3.5
K06021	0
K06023	130.18
K06024	328.75
K06033	0
K06034	0
K06039	3.2
K06041	19.56
K06042	67.37
K06044	127.78
K06045	1.2
K06048	203.46
K06049	1.2
K06073	0.16
K06074	0.16
K06075	6.17
K06076	14.8
K06077	5.72
K06078	1.39
K06079	0.49
K06080	0.16
K06113	2.5
K06118	9.08
K06120	0
K06121	0
K06122	0
K06131	440.11
K06132	8.53
K06133	39.35
K06134	7.36
K06135	0
K06136	3.55
K06137	4.29
K06138	2.82
K06139	2.82
K06140	10.13
K06141	0.16
K06142	21.28
K06143	2.57
K06144	0.16
K06145	7.28
K06146	0.15
K06147	1201.64
K06148	642.33
K06149	4.17
K06151	2.09
K06152	2.09
K06153	334.9
K06155	2.86
K06156	0.16
K06157	0.15
K06158	148.02
K06159	0.16
K06160	1.03
K06162	3.99
K06163	1.91
K06164	1.91
K06165	1.91
K06166	1.91
K06167	11.52
K06168	316.46
K06169	6.44
K06173	338.2
K06175	6.47
K06176	4.47
K06177	227.1
K06178	338.53
K06179	48.2
K06180	594.67
K06181	10.07
K06182	13.48
K06183	272.76
K06186	9.04
K06187	337.33
K06188	20.13
K06189	9.71
K06190	14.04
K06191	211.76
K06192	4.57
K06193	231.76
K06194	9.75
K06195	11.85
K06196	220.14
K06197	0.16
K06198	119.51
K06199	433.72
K06200	192.98
K06201	37.45
K06202	7.64
K06203	4.68
K06204	15.83
K06205	4.39
K06206	6.14
K06207	338.2
K06208	0
K06209	104.45
K06211	4.76
K06212	3.89
K06213	317.76
K06214	4.03
K06215	312.83
K06216	90
K06217	340.88
K06218	18.21
K06219	0.41
K06221	202.28
K06222	3.86
K06223	13.9
K06257	0
K06281	4.81
K06282	4.56
K06283	0
K06284	0
K06285	0
K06286	125.18
K06287	220.78
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	0
K06295	0
K06296	0
K06297	0
K06298	0
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	0
K06307	0
K06308	0
K06309	0
K06310	0
K06311	0
K06312	0
K06313	0
K06314	0
K06315	0
K06317	0.64
K06318	0
K06319	0
K06320	0
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	0
K06329	0
K06330	0
K06331	0
K06332	0
K06333	0
K06334	0
K06335	0
K06336	0
K06337	0
K06338	0
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0
K06346	23.61
K06347	32.77
K06348	0
K06349	0
K06350	72.54
K06351	1.08
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	0
K06374	0
K06375	0
K06377	15.46
K06378	0.17
K06379	0
K06380	0
K06381	0.14
K06382	0
K06383	0
K06384	0
K06385	0
K06386	0
K06387	0
K06388	0
K06390	0
K06391	0
K06392	0
K06393	0
K06394	0
K06395	0
K06396	0
K06397	0
K06398	0
K06399	0
K06400	10.18
K06401	0
K06402	0
K06403	0
K06404	0
K06405	0
K06406	0
K06407	0
K06408	0
K06409	0.28
K06410	0
K06411	0
K06412	104.81
K06413	0
K06415	1.08
K06416	0
K06417	0
K06418	0
K06419	0
K06421	0
K06422	0
K06423	0
K06425	0
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	0
K06436	0
K06437	0
K06438	0
K06439	0
K06440	0
K06442	219.27
K06443	9.34
K06445	3.45
K06446	5.62
K06447	4.94
K06518	118.16
K06591	0
K06595	0
K06596	1.86
K06597	0.58
K06598	0.58
K06599	0.25
K06600	0.25
K06601	6.4
K06602	6.4
K06603	3.42
K06605	117.12
K06606	0.33
K06607	0
K06608	1.5
K06609	4.03
K06610	0.33
K06714	0.25
K06718	3
K06720	3
K06726	126.19
K06857	1.28
K06858	1.08
K06859	0.26
K06860	190.71
K06861	20.87
K06864	30.74
K06866	3.89
K06867	460.62
K06871	7.31
K06872	26.48
K06873	0
K06876	3.74
K06877	192.31
K06878	135.53
K06879	7.29
K06880	2.39
K06881	308.31
K06882	0
K06883	0
K06884	2.95
K06885	130.14
K06886	432.7
K06887	0.23
K06888	6.65
K06889	73.19
K06890	62.46
K06891	208.18
K06893	11.66
K06894	10.99
K06895	287.23
K06896	18.77
K06897	0.33
K06898	31.83
K06899	4.14
K06900	0
K06901	332.61
K06902	136.65
K06903	4.5
K06904	5.41
K06905	1.75
K06906	1.41
K06907	4.92
K06908	1.75
K06909	4.24
K06910	272.38
K06911	231.02
K06912	1.08
K06915	28.02
K06916	12.3
K06917	3
K06918	5.76
K06919	15.29
K06920	120.59
K06921	0.31
K06922	0
K06923	9.04
K06925	330.16
K06926	1.75
K06928	0
K06929	22.58
K06931	0
K06934	72.8
K06937	3.13
K06938	8.72
K06940	12.06
K06941	334.29
K06942	367.07
K06945	3.23
K06946	0.31
K06948	125.18
K06949	334
K06950	132.38
K06951	0
K06952	5.17
K06953	6.53
K06954	2.78
K06955	3.25
K06956	114.43
K06957	4.06
K06958	330.9
K06959	331.42
K06960	23.01
K06962	116.54
K06966	495.8
K06967	125.82
K06968	4.47
K06969	136.14
K06970	3.51
K06971	0.13
K06972	6.34
K06973	115.67
K06974	1.33
K06975	466.48
K06976	2
K06977	1.83
K06978	105.86
K06979	3.26
K06980	207.22
K06983	0.33
K06985	7.7
K06986	128.03
K06987	4.26
K06988	245.85
K06989	4.4
K06990	0
K06991	5.67
K06992	6.9
K06994	775
K06995	7.08
K06996	253.59
K06997	341.06
K06998	3.9
K06999	122.7
K07000	3.69
K07001	68.69
K07002	112.97
K07003	9.92
K07004	146.91
K07005	121.09
K07006	16.77
K07007	148.3
K07008	10.44
K07009	316.33
K07010	58.77
K07011	39.65
K07012	41.34
K07013	0
K07014	4.22
K07015	125.18
K07016	0.2
K07017	32.34
K07018	10.9
K07019	6.94
K07020	4.42
K07023	108.34
K07024	1307.85
K07025	478.38
K07026	1.03
K07027	207.68
K07028	4.08
K07029	117.67
K07030	317.93
K07031	0.5
K07032	221.15
K07033	71.74
K07034	1.97
K07035	314.5
K07037	1.17
K07038	156.77
K07039	6.95
K07040	325.47
K07041	0
K07042	332.96
K07043	205.38
K07044	4.38
K07045	132.72
K07046	4.59
K07047	29.71
K07048	5.5
K07050	1.67
K07051	0.17
K07052	901.12
K07053	10.75
K07054	214.51
K07056	346.86
K07057	0
K07058	485.4
K07059	0
K07061	0
K07062	14.8
K07063	0.17
K07064	0.5
K07065	0
K07066	0
K07067	121.57
K07068	11.77
K07069	3.6
K07070	1.61
K07071	308.38
K07074	3.48
K07075	6.86
K07076	0.68
K07077	15.29
K07078	99.9500000000001
K07079	0
K07080	8.5
K07082	232.69
K07084	174.1
K07085	361.22
K07086	1.5
K07088	449.25
K07089	76.49
K07090	1047.86
K07091	22.56
K07092	0.25
K07093	24.07
K07094	106.41
K07095	132.7
K07096	0
K07097	0
K07098	19.73
K07099	0.64
K07100	0.58
K07101	191.89
K07102	10.48
K07104	245.26
K07105	29.68
K07106	104.04
K07107	490.18
K07109	3.06
K07110	229.95
K07112	189.71
K07113	150.31
K07114	271.02
K07115	14.04
K07116	3.58
K07117	5.75
K07118	44.39
K07119	177.13
K07120	434.6
K07121	4.67
K07122	7.5
K07123	0
K07124	261.82
K07125	1.81
K07126	26.77
K07127	10.78
K07129	0
K07130	1.87
K07131	4.85
K07132	88.77
K07133	10.09
K07136	4.19
K07137	7.14
K07138	0
K07139	120.31
K07140	13
K07141	11.36
K07145	104.48
K07146	447.21
K07147	6.88
K07148	21.09
K07149	119.21
K07150	9.93
K07152	25.61
K07153	5.54
K07154	48.05
K07155	0
K07156	195.98
K07157	10.7
K07160	244.24
K07161	6.25
K07164	149.63
K07165	37.88
K07166	212.07
K07167	3.33
K07168	5.31
K07169	1.92
K07171	122.44
K07172	6.52
K07173	133.9
K07175	135.08
K07177	207.35
K07178	1.25
K07180	4.36
K07181	1.17
K07182	194.21
K07183	7.7
K07184	5.01
K07186	3.54
K07190	0
K07192	31.87
K07213	117.62
K07214	123.56
K07215	5.86
K07216	1.45
K07217	1.41
K07218	5.71
K07219	1.7
K07220	116.72
K07221	8.02
K07222	256.89
K07223	12.06
K07224	97.3500000000001
K07225	3.84
K07226	8.61
K07227	2.66
K07228	0.17
K07229	0.16
K07230	2.55
K07231	1.49
K07232	6.87
K07233	7.85
K07234	5.84
K07235	5.21
K07236	5.01
K07237	4.83
K07238	176.31
K07239	0.7
K07240	168.36
K07241	91.8
K07242	0
K07243	98.0000000000001
K07245	196.29
K07246	7.76
K07248	7.32
K07250	129.84
K07251	1.03
K07255	0
K07256	0
K07257	2.17
K07258	350.53
K07259	206.58
K07260	29.02
K07261	5.76
K07262	6.41
K07263	29.3
K07264	1.28
K07265	4.27
K07266	4.52
K07267	8.48
K07268	3.73
K07269	0.16
K07270	14
K07271	18.05
K07272	6.43
K07273	27.93
K07274	4.14
K07275	17.49
K07276	3.73
K07277	21.79
K07278	14.57
K07279	0.03
K07280	2.66
K07282	48.05
K07283	4.36
K07284	762.62
K07285	2.37
K07286	4.22
K07287	6.63
K07288	1.54
K07289	5.14
K07290	4.82
K07291	0
K07300	126.77
K07301	35.24
K07302	17.01
K07303	15.01
K07304	539.65
K07305	332.58
K07306	2.79
K07307	3.19
K07308	2.92
K07309	0.01
K07310	0.14
K07311	0.13
K07312	0.27
K07313	40.17
K07314	0.03
K07315	107.65
K07316	155.82
K07317	0
K07318	2.19
K07319	0.2
K07320	10.04
K07321	0.17
K07322	108.08
K07323	10.75
K07326	4.6
K07334	15.97
K07335	25.66
K07336	9.81
K07337	1.03
K07338	1.09
K07339	3.67
K07340	8.14
K07341	17.62
K07343	7.39
K07344	9.66
K07345	8.11
K07346	3.65
K07347	9.44
K07348	0.17
K07349	0.17
K07350	0.17
K07351	0.18
K07352	0.13
K07353	0.01
K07354	0.01
K07355	0.01
K07356	0.01
K07357	0.77
K07358	0.16
K07386	230.29
K07387	5.99
K07389	2.23
K07390	15.57
K07391	212.19
K07393	153.77
K07394	3.02
K07395	6.73
K07396	5.08
K07397	209.19
K07399	243.41
K07400	5.54
K07401	2.29
K07402	21.21
