function.	air_10
K02847	55.55
K02848	53.22
K02849	59.38
K02850	52.3
K02851	320.51
K02852	60.34
K02853	60.34
K02854	60.76
K02855	61.07
K02856	59.38
K02858	62.54
K02859	0
K02860	400.29
K02862	0.67
K02863	395.15
K02864	400.29
K02867	395.15
K02871	400.29
K02874	410.75
K02876	340.38
K02878	328.79
K02879	410.04
K02881	400.04
K02884	400.29
K02886	419.79
K02887	400.29
K02888	400.29
K02890	410.04
K02891	0
K02892	410.04
K02895	410.75
K02897	393.38
K02899	395.15
K02902	400.62
K02904	410.04
K02906	410.04
K02907	410.04
K02909	519.83
K02911	395.15
K02913	507.18
K02914	350.51
K02916	400.29
K02919	418.21
K02926	410.04
K02927	0
K02931	410.75
K02933	410.29
K02935	400.29
K02936	0
K02939	400.29
K02945	399.96
K02946	400.29
K02948	328.69
K02950	400.29
K02952	410.04
K02954	500.33
K02956	400.29
K02959	400.29
K02961	410.04
K02963	400.29
K02965	410.04
K02967	400.29
K02968	398.35
K02970	233.7
K02972	59.38
K02982	410.04
K02986	410.04
K02988	419.79
K02990	400.29
K02992	400.29
K02994	410.29
K02996	400.29
K03040	410.04
K03043	400.29
K03046	400.29
K03048	96.29
K03060	400.09
K03070	638.81
K03071	151.59
K03072	306.47
K03073	390.89
K03074	306.14
K03075	399.68
K03076	484.72
K03077	51.06
K03078	52.34
K03079	51.06
K03086	400.29
K03087	228.22
K03088	1206.92
K03089	136.88
K03090	89.96
K03091	99.71
K03092	140.07
K03093	1
K03095	95.09
K03098	150.72
K03100	534.35
K03101	400.54
K03106	400.29
K03110	400.29
K03111	882.16
K03112	60.16
K03113	61.9
K03116	470.37
K03117	310.59
K03118	400.08
K03119	40.07
K03146	0
K03147	192.17
K03148	59.67
K03149	274.83
K03150	59.87
K03151	158.09
K03152	64.71
K03153	212.67
K03154	239.56
K03168	401.48
K03169	199.66
K03177	400.29
K03179	137.7
K03181	138.92
K03182	148.93
K03183	396.73
K03184	60.5
K03185	64.83
K03186	199.19
K03187	250.36
K03188	262.41
K03189	259.43
K03190	259.43
K03191	0
K03192	4.28
K03194	22.64
K03195	17.51
K03196	15.23
K03197	11.39
K03198	2.82
K03199	15.43
K03200	14.6
K03201	13.44
K03202	0
K03203	12.99
K03204	15.18
K03205	9.35
K03206	0
K03207	52.3
K03208	52.3
K03210	401.8
K03212	60.78
K03214	60.55
K03215	163.45
K03216	398.59
K03217	602.76
K03218	400.29
K03219	78.21
K03220	39.38
K03221	81.03
K03222	84.28
K03223	2.94
K03224	78.21
K03225	84.19
K03226	83.61
K03227	83.61
K03228	87.28
K03229	86.01
K03230	81.88
K03263	0.17
K03269	136.25
K03270	136.25
K03271	135.34
K03272	61.47
K03273	136.05
K03274	135.24
K03275	11.35
K03276	23.34
K03277	8.32
K03278	48.59
K03279	52.4
K03280	41.56
K03281	118.74
K03282	328.79
K03284	413
K03285	0.66
K03286	68.27
K03287	0
K03288	56.25
K03289	59.38
K03290	57.5
K03291	97.67
K03292	368.62
K03293	273.62
K03294	202.86
K03296	94.39
K03297	62.34
K03298	8.42
K03299	551.62
K03300	228.88
K03301	0.17
K03303	359.15
K03304	85.2
K03305	669.96
K03306	331.01
K03307	344.18
K03308	395.63
K03309	0
K03310	740.16
K03311	473.46
K03312	363.14
K03313	71.09
K03314	61.3
K03315	198.31
K03316	352.66
K03317	80.78
K03319	287.32
K03320	421.05
K03321	273.07
K03322	175.54
K03324	144.26
K03325	177.86
K03326	138.46
K03327	270.78
K03328	250.28
K03329	52.3
K03332	0.74
K03333	10.58
K03335	96.19
K03336	86.93
K03337	88.18
K03338	87.18
K03339	71.18
K03340	79.47
K03342	80.9
K03343	19.97
K03346	95.29
K03365	75.1
K03366	118.01
K03367	95.54
K03379	0
K03380	162.96
K03381	167.64
K03382	0
K03383	0
K03385	114.11
K03386	301.21
K03387	158.16
K03388	0
K03389	0
K03390	0
K03391	0
K03392	4.1
K03394	56.16
K03395	0
K03396	0
K03399	52.9
K03402	405.07
K03403	0.4
K03404	159.11
K03405	156.95
K03406	141.78
K03407	64.32
K03408	61.98
K03409	1.25
K03410	1
K03411	4.49
K03412	59.9
K03413	65.31
K03414	58.49
K03415	48.49
K03416	64.9
K03417	296.42
K03418	0
K03424	598.21
K03425	59.38
K03426	219.24
K03427	595.92
K03428	0
K03429	92.38
K03430	44.16
K03431	400.09
K03432	1.75
K03433	1.75
K03435	78.55
K03436	340.18
K03437	339.02
K03438	400.29
K03439	400.29
K03442	478.47
K03444	0
K03445	59.84
K03446	159.35
K03449	276.83
K03451	103.01
K03453	423.86
K03455	231.17
K03457	30.77
K03458	14.72
K03459	7.68
K03462	4.95
K03464	101.41
K03465	166.25
K03466	818.72
K03468	64.52
K03469	246.19
K03470	400.29
K03471	95.29
K03472	60.3
K03473	60.3
K03474	135.91
K03475	418.52
K03476	73.6
K03477	52.18
K03478	64.52
K03480	137.56
K03481	88.77
K03482	25.95
K03483	74.03
K03484	120.83
K03485	55.71
K03486	93.39
K03487	23.08
K03488	233.08
K03489	86.78
K03490	59.38
K03491	2.76
K03492	12.4
K03493	19.67
K03495	234.7
K03496	543.27
K03497	489.92
K03498	219.94
K03499	383.58
K03500	479.37
K03501	400.29
K03502	228.84
K03503	137.75
K03516	52.3
K03517	234.5
K03518	4.29
K03519	3.16
K03520	3.16
K03521	311.56
K03522	303.24
K03523	264.8
K03524	328.74
K03525	6.89
K03526	297.23
K03527	297.23
K03528	61.47
K03529	341.62
K03530	245.41
K03531	400.29
K03532	44.77
K03533	44.6
K03534	59.83
K03535	166.06
K03536	365.99
K03537	0
K03543	154.61
K03544	400.29
K03545	400.29
K03546	158.55
K03547	153.88
K03548	61.33
K03549	150.17
K03550	400.29
K03551	403.96
K03553	400.46
K03554	136.22
K03555	238.37
K03556	64.86
K03557	136.05
K03558	136.88
K03559	145.35
K03560	66.24
K03561	144.12
K03562	65.13
K03563	62.9
K03564	396.3
K03565	400.54
K03566	95.58
K03567	60.3
K03568	137.55
K03569	68.99
K03570	91.47
K03571	90.94
K03572	234.7
K03573	60.55
K03574	765.690000000001
K03575	414.67
K03576	135.87
K03577	132.4
K03578	373.39
K03579	227.57
K03580	61.47
K03581	231.59
K03582	138.64
K03583	138.64
K03584	403.96
K03585	172.67
K03586	136.05
K03587	355.98
K03588	410.28
K03589	400.29
K03590	234.37
K03591	60.55
K03592	137.21
K03593	394.05
K03594	219.66
K03595	400.29
K03596	410.04
K03597	64.05
K03598	63.01
K03599	136.22
K03600	136.05
K03601	400.09
K03602	350.6
K03603	60.55
K03604	63.55
K03605	134.56
K03606	57.08
K03607	62.16
K03608	135.63
K03609	136.88
K03610	137.04
K03611	174.13
K03612	61.63
K03613	61.63
K03614	61.63
K03615	62.38
K03616	135.88
K03617	61.63
K03618	83.95
K03619	76.61
K03620	80.28
K03621	229.31
K03623	84.19
K03624	401.96
K03625	354.87
K03628	394.38
K03629	325.71
K03630	263.93
K03631	400.29
K03632	64.22
K03633	60.55
K03634	136.05
K03635	255.91
K03636	154.71
K03637	253.85
K03638	152.29
K03639	259.38
K03640	60.24
K03641	59.99
K03642	138.33
K03643	136.88
K03644	395.3
K03645	60.55
K03646	67.8
K03647	394.72
K03648	399.29
K03649	139.53
K03650	234.7
K03651	62.8
K03652	195.14
K03653	0
K03654	408.27
K03655	443.75
K03656	136.05
K03657	752.71
K03658	59.55
K03660	0.33
K03664	400.29
K03665	400.24
K03666	227.26
K03667	155.51
K03668	60.97
K03669	63.32
K03670	67.98
K03671	572.26
K03672	64.49
K03673	330.17
K03674	60.55
K03675	124.21
K03676	138.56
K03680	0
K03683	61.47
K03684	232.39
K03685	399.29
K03686	567.38
K03687	401.79
K03688	153.78
K03690	74.25
K03692	0
K03693	77.09
K03694	136.71
K03695	398.75
K03696	264.64
K03697	6.91
K03698	95.29
K03699	83.58
K03700	95.43
K03701	430.81
K03702	400.29
K03703	402.49
K03704	1070.36
K03705	265.87
K03706	96.29
K03707	43.69
K03708	96.62
K03709	431.5
K03710	324.17
K03711	419.87
K03712	60.26
K03713	96.29
K03716	0
K03717	59.8
K03718	61.05
K03719	256.82
K03720	63.72
K03721	65
K03722	355.58
K03723	403.96
K03724	258.92
K03727	165.59
K03731	0.2
K03732	61.47
K03733	395.05
K03734	235.64
K03735	69.09
K03736	69.09
K03737	62.91
K03738	0
K03739	95.29
K03740	95.29
K03741	82.06
K03742	8.24
K03743	305.71
K03744	16.86
K03745	133.72
K03746	89.58
K03747	60.13
K03748	61.62
K03749	63.13
K03750	519.47
K03752	227.5
K03753	154.88
K03755	63.12
K03756	65.89
K03757	51.06
K03758	308.19
K03759	54.56
K03760	133.94
K03761	75.47
K03762	266.59
K03763	96.62
K03764	60.55
K03765	48.06
K03767	308.29
K03768	397.37
K03769	146.18
K03770	137.08
K03771	137.28
K03772	217.2
K03773	80.35
K03774	63.13
K03775	137.5
K03776	72.24
K03777	136.38
K03778	316.13
K03779	55.07
K03780	55.07
K03781	401.29
K03782	70.83
K03783	14.79
K03784	296.38
K03785	227.92
K03786	182.98
K03787	140.86
K03788	59.75
K03789	393.52
K03790	248.86
K03791	54.18
K03793	0
K03794	0.14
K03795	6
K03796	59.38
K03797	232.16
K03798	405.8
K03799	159.14
K03800	424.51
K03801	304.67
K03802	2.5
K03803	61.63
K03804	60.55
K03805	60.8
K03806	135.66
K03807	60.16
K03808	198.51
K03809	68.49
K03810	63.8
K03811	248.81
K03812	20.45
K03813	3.57
K03814	136.58
K03815	50.02
K03816	97.07
K03817	155.65
K03818	52.3
K03819	57.44
K03820	304.17
K03821	7.85
K03822	0
K03823	353.04
K03824	217.06
K03825	60.24
K03826	59.38
K03827	61.55
K03828	59.73
K03829	9.86
K03830	55.09
K03831	63.38
K03832	75.88
K03833	69.99
K03834	61.69
K03835	134.22
K03836	16
K03837	149.47
K03838	26.75
K03839	60.55
K03840	59.38
K03841	136.58
K03851	0
K03852	0.39
K03855	53.8
K03856	2.33
K03862	93.95
K03863	101.4
K03867	0
K03885	342.75
K03886	0
K03887	0
K03888	0
K03889	164.09
K03890	164.09
K03891	164.09
K03892	526.78
K03893	120.64
K03894	6.11
K03895	6.11
K03896	6.11
K03897	8.89
K03918	0.2
K03919	225.75
K03921	0.2
K03923	182.28
K03924	81.75
K03925	393.88
K03926	63.46
K03928	178.76
K03929	332.56
K03930	5.75
K03931	7.88
K03932	243.6
K03933	1.06
K03943	0
K03969	63.71
K03970	60.21
K03971	59.38
K03972	117.32
K03973	62.79
K03974	64.2
K03975	305.22
K03976	322.56
K03977	407.21
K03978	233.7
K03979	400.29
K03980	303.89
K03981	145.52
K04013	53.47
K04014	53.47
K04015	53.47
K04016	53.47
K04017	53.42
K04018	56.31
K04019	63.64
K04020	58.25
K04021	63.39
K04022	58.5
K04023	58.86
K04024	60.88
K04025	58.25
K04026	58.25
K04027	25.62
K04028	60.88
K04029	115.46
K04030	56.78
K04031	110.32
K04032	56.78
K04033	63.39
K04034	0
K04035	0
K04036	0
K04037	0
K04038	0
K04039	0
K04040	0
K04041	91.48
K04042	400.34
K04043	401.79
K04044	136.05
K04045	17.85
K04046	63.49
K04047	335.79
K04049	0.61
K04050	0
K04051	0.61
K04052	0.61
K04053	0.61
K04054	0.61
K04056	0.61
K04057	0.61
K04058	39.8
K04059	0.61
K04060	0.61
K04061	1.78
K04062	61.69
K04063	69.81
K04064	56.49
K04065	60.5
K04066	400.29
K04067	60.55
K04068	157.03
K04069	393.67
K04070	0
K04072	137.84
K04073	162.83
K04074	97.29
K04075	403.96
K04076	1
K04077	570.33
K04078	402.57
K04079	139.54
K04080	102.99
K04081	59.38
K04082	136.05
K04083	234.5
K04084	138.16
K04085	64.79
K04086	91.6
K04087	65.74
K04088	65.13
K04090	3.91
K04091	200.86
K04092	3.58
K04093	203.25
K04094	98.12
K04095	134.14
K04096	402.04
K04098	225.06
K04099	11.09
K04100	1
K04101	74.12
K04102	0
K04103	146.01
K04105	0
K04107	0
K04108	0
K04109	0
K04110	0.25
K04112	0
K04113	0
K04114	0
K04115	0
K04116	2
K04117	1
K04127	2.33
K04128	2.33
K04333	59.38
K04334	55.97
K04335	52.3
K04336	52.3
K04337	52.3
K04338	52.3
K04343	3.73
K04477	63.63
K04478	19.2
K04480	0
K04485	399.89
K04486	3.26
K04487	574.95
K04488	398.59
K04516	3.71
K04517	337.11
K04518	275.16
K04561	198.27
K04562	4.86
K04564	532.28
K04565	216.2
K04566	0.83
K04567	550.23
K04568	60.69
K04618	0
K04651	118.98
K04652	67.17
K04653	150.99
K04654	61.36
K04655	61.69
K04656	131.54
K04691	61.47
K04708	0
K04710	0
K04719	4.28
K04720	52.03
K04744	136.88
K04747	0
K04748	71.04
K04749	90.45
K04750	374.36
K04751	302.88
K04752	64.13
K04753	60.55
K04754	137.8
K04755	285.36
K04756	89.58
K04757	95.75
K04758	91.3
K04759	163.63
K04760	136.88
K04761	300.92
K04762	302.67
K04763	398.92
K04764	136.88
K04765	62.47
K04766	88.38
K04767	8.21
K04768	91.21
K04769	1
K04770	60.55
K04771	218.53
K04772	62.88
K04773	140.72
K04774	133.22
K04775	59.38
K04780	0
K04781	0.89
K04782	2.27
K04783	17.56
K04784	16.6
K04785	0.89
K04786	3.22
K04787	0
K04788	0
K04793	0.73
K04794	0
K04805	0
K04835	10.6
K04844	16
K04940	89.38
K04962	0
K05020	89.67
K05245	52.3
K05275	0
K05281	0.58
K05286	0
K05296	0
K05297	1.53
K05299	0
K05301	1
K05303	0
K05304	0
K05306	44.66
K05311	90.71
K05337	98.39
K05338	89.39
K05339	89.39
K05340	73.83
K05341	1.17
K05342	9.23
K05343	164.26
K05346	65.93
K05349	158.49
K05350	13.94
K05351	0
K05352	146.35
K05356	0
K05358	13.52
K05362	95.29
K05363	2.61
K05364	2.48
K05365	60.97
K05366	308.37
K05367	65.54
K05368	59.38
K05371	0
K05372	0.89
K05373	0.89
K05374	0.89
K05375	3.36
K05396	59.52
K05499	59.96
K05501	63.38
K05515	113.46
K05516	61.58
K05517	59.38
K05518	0
K05519	0
K05520	194.25
K05521	1.39
K05522	274.31
K05523	80.47
K05524	7.77
K05525	0
K05526	67.49
K05527	136.88
K05539	137.05
K05540	136.88
K05541	136.05
K05548	247.55
K05549	100.86
K05550	95.11
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	2.17
K05560	71.35
K05561	1.17
K05562	2.53
K05563	72.35
K05564	1.17
K05565	638.04
K05566	179.76
K05567	497.68
K05568	497.68
K05569	448.23
K05570	446.23
K05571	448.59
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	89.63
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	136.05
K05590	60.55
K05591	63.13
K05592	326.55
K05593	2.85
K05594	52.91
K05595	140.96
K05596	223.27
K05597	1.03
K05599	0.61
K05600	0.61
K05601	60
K05602	165.09
K05603	1.28
K05606	147.86
K05685	151.2
K05687	0
K05708	7.68
K05709	7.68
K05710	15.1
K05711	7.68
K05712	169.62
K05713	88.13
K05714	15.26
K05715	1
K05739	0
K05747	0
K05772	2.58
K05773	2.33
K05774	23.86
K05775	63.51
K05776	61.87
K05777	23.08
K05778	23.08
K05779	23.08
K05780	18.93
K05781	23.69
K05782	149.16
K05783	95.11
K05784	95.11
K05785	63.55
K05786	393.62
K05787	56.19
K05788	136.88
K05789	57.18
K05790	60
K05791	0.98
K05792	1.15
K05793	1.98
K05794	241.13
K05795	2.93
K05796	70.13
K05797	0.17
K05798	59.38
K05799	195.17
K05800	61.94
K05801	61.47
K05802	121.39
K05803	60.55
K05804	90.34
K05805	134.74
K05807	137.08
K05808	68.37
K05809	60.55
K05810	401.87
K05811	59.99
K05812	60.8
K05813	155.45
K05814	154.62
K05815	153.62
K05816	71.26
K05817	7.68
K05818	14.76
K05819	16.09
K05820	62.08
K05822	90.38
K05823	6.76
K05824	1
K05825	4.37
K05826	1
K05827	1
K05828	1
K05829	1
K05830	1
K05831	1
K05832	93.41
K05833	96.66
K05834	60.91
K05835	135.31
K05836	55.74
K05837	162.2
K05838	242.46
K05839	70.45
K05841	0
K05844	61.33
K05845	284.64
K05846	670.38
K05847	380.51
K05851	65
K05873	0.33
K05874	44.64
K05875	103.42
K05876	23.34
K05877	16
K05878	168.51
K05879	170.75
K05880	23.08
K05881	89.52
K05882	74.1
K05884	0
K05886	0.33
K05887	19.67
K05889	0
K05895	119.52
K05896	339.54
K05898	74.24
K05910	0
K05913	0.61
K05916	243.48
K05917	0
K05919	0.33
K05921	60.89
K05922	0
K05927	0
K05928	0.25
K05929	0
K05934	53.88
K05936	119.49
K05937	2.25
K05939	60.71
K05946	92.21
K05951	0
K05952	80.75
K05962	0
K05964	96.81
K05966	90.1
K05967	0
K05970	0
K05973	3.33
K05979	3.58
K05982	60.55
K05984	59.38
K05985	96.62
K05986	0
K05988	0
K05989	1.57
K05991	0.4
K05992	0
K05994	0.25
K05995	136.53
K05996	0
K05997	59.38
K05998	0
K05999	0
K06001	2.22
K06006	55.71
K06011	0
K06012	1
K06013	2.83
K06015	9.46
K06016	32.52
K06019	1.5
K06020	74.58
K06021	0
K06023	171.2
K06024	339.54
K06033	0
K06034	0
K06039	60.05
K06041	137.25
K06042	123.16
K06044	130.56
K06045	1
K06048	235.79
K06049	0
K06073	59.38
K06074	59.38
K06075	68.43
K06076	136.32
K06077	65.18
K06078	96.02
K06079	59.38
K06080	59.38
K06113	0.21
K06118	10.5
K06120	5.95
K06121	5.95
K06122	7.45
K06131	482.93
K06132	125.71
K06133	88.99
K06134	4.58
K06135	0.61
K06136	7.07
K06137	7.04
K06138	6.87
K06139	6.87
K06140	63.58
K06141	59.38
K06142	137.29
K06143	59.36
K06144	59.38
K06145	100.66
K06146	48.03
K06147	933.11
K06148	508.05
K06149	69.52
K06151	7.86
K06152	7.86
K06153	400.37
K06155	59.58
K06156	59.38
K06157	46.9
K06158	237.37
K06159	59.38
K06160	2.36
K06162	25.4
K06163	23.69
K06164	23.69
K06165	18.55
K06166	18.55
K06167	25.05
K06168	394.21
K06169	52.82
K06173	403.82
K06175	61.3
K06176	62.72
K06177	401.14
K06178	400.29
K06179	216.13
K06180	595.21
K06181	109.23
K06182	135.19
K06183	312.76
K06186	136.05
K06187	400.29
K06188	37.13
K06189	136.05
K06190	136.88
K06191	229.88
K06192	136.18
K06193	288.52
K06194	145.97
K06195	65.41
K06196	175.75
K06197	59.38
K06198	95.29
K06199	456.66
K06200	286.63
K06201	67.29
K06202	135.55
K06203	61.47
K06204	145.06
K06205	60.86
K06206	60.97
K06207	400.29
K06208	1
K06209	89.38
K06211	60.55
K06212	60.55
K06213	348.19
K06214	52.3
K06215	261.55
K06216	73.67
K06217	463.29
K06218	70.01
K06219	60.3
K06221	206.64
K06222	64.04
K06223	242.29
K06257	0
K06281	101.93
K06282	105.6
K06283	1
K06284	3
K06285	1
K06286	95.29
K06287	331.46
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	1
K06295	5
K06296	2
K06297	1
K06298	0
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	2
K06307	0
K06308	0
K06309	1
K06310	1
K06311	0
K06312	0
K06313	1
K06314	1
K06315	0
K06317	1.33
K06318	0
K06319	0
K06320	0
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	1
K06329	0
K06330	0.16
K06331	0
K06332	1
K06333	1
K06334	1
K06335	0
K06336	0
K06337	0
K06338	0
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0
K06346	10.39
K06347	19.2
K06348	0
K06349	0
K06350	71.18
K06351	1
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	1
K06374	1
K06375	0
K06377	1.08
K06378	1.05
K06379	1
K06380	0
K06381	2.33
K06382	1
K06383	1
K06384	1
K06385	0
K06386	1
K06387	1
K06388	0
K06390	1
K06391	1
K06392	1
K06393	1
K06394	1
K06395	1
K06396	1
K06397	1
K06398	1
K06399	1
K06400	6.14
K06401	0
K06402	1
K06403	0
K06404	0
K06405	2
K06406	2
K06407	3
K06408	1
K06409	2
K06410	1
K06411	1
K06412	90.71
K06413	1
K06415	1.25
K06416	2
K06417	0
K06418	1
K06419	2
K06421	0
K06422	0
K06423	1
K06425	1
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	1
K06436	1
K06437	0
K06438	1
K06439	0
K06440	0
K06442	172.66
K06443	10.15
K06445	61.74
K06446	5.44
K06447	77.13
K06518	281.54
K06591	0
K06595	0
K06596	4.61
K06597	0.61
K06598	0.78
K06599	0.61
K06600	0.61
K06601	0
K06602	0
K06603	0.78
K06605	84.43
K06606	9.41
K06607	0
K06608	1
K06609	8.75
K06610	0
K06714	38.91
K06718	0
K06720	0
K06726	214.93
K06857	2.33
K06858	59.55
K06859	22.57
K06860	161.93
K06861	138.41
K06864	74.33
K06866	60.55
K06867	393.27
K06871	214.36
K06872	23.08
K06873	0
K06876	0.42
K06877	172.26
K06878	105.36
K06879	64.05
K06880	0.87
K06881	252.41
K06882	0
K06883	1
K06884	153.74
K06885	102.61
K06886	335.36
K06887	56.31
K06888	12.92
K06889	169.01
K06890	168.13
K06891	302.1
K06893	2.94
K06894	71.47
K06895	320.93
K06896	5.71
K06897	45.37
K06898	75.24
K06899	94.27
K06900	0
K06901	500.45
K06902	93.87
K06903	89.52
K06904	8.23
K06905	121.32
K06906	89.99
K06907	122.15
K06908	121.32
K06909	39.29
K06910	413.86
K06911	351.48
K06912	0
K06915	33.68
K06916	151.21
K06917	60.66
K06918	60.55
K06919	94.81
K06920	227.75
K06921	0
K06922	1
K06923	76.33
K06925	391.64
K06926	3.48
K06928	0
K06929	69.95
K06931	0
K06934	112.87
K06937	0.2
K06938	26.13
K06940	111.47
K06941	401.14
K06942	474.39
K06945	82.45
K06946	24.67
K06948	96.29
K06949	399.04
K06950	157.89
K06951	1
K06952	16
K06953	0.83
K06954	76.89
K06955	3.61
K06956	189.57
K06957	57.17
K06958	400.29
K06959	395.63
K06960	9.99
K06962	93.17
K06966	542.79
K06967	97.79
K06968	61.33
K06969	236.03
K06970	60.3
K06971	46.56
K06972	1.33
K06973	90.91
K06974	0
K06975	365.22
K06976	2.75
K06977	0
K06978	92.83
K06979	3.29
K06980	303.47
K06983	0
K06985	3.72
K06986	93.47
K06987	2.16
K06988	164.71
K06989	11.75
K06990	3
K06991	4.24
K06992	219.72
K06994	707.02
K06995	49.69
K06996	282.84
K06997	403.07
K06998	1.22
K06999	114.09
K07000	122.67
K07001	178.44
K07002	96.5
K07003	1.72
K07004	95.25
K07005	186.67
K07006	26.17
K07007	165.89
K07008	135.8
K07009	261.88
K07010	22.48
K07011	111.78
K07012	154.04
K07013	0
K07014	64.83
K07015	97.29
K07016	0
K07017	85.08
K07018	76.58
K07019	134.74
K07020	1.42
K07023	91.06
K07024	1386.92
K07025	586.78
K07026	52.3
K07027	223.96
K07028	2.64
K07029	102.12
K07030	260.91
K07031	0
K07032	165.61
K07033	70.18
K07034	62
K07035	249.05
K07037	1
K07038	237.91
K07039	129.84
K07040	399.01
K07041	0
K07042	400.13
K07043	375.8
K07044	4.66
K07045	170.38
K07046	0.2
K07047	77.34
K07048	55
K07050	2.83
K07051	0
K07052	713.57
K07053	147.12
K07054	231
K07056	475.07
K07057	0
K07058	562.17
K07059	0
K07061	1
K07062	61.41
K07063	0.17
K07064	0.67
K07065	0
K07066	0
K07067	87.5
K07068	4.02
K07069	1.8
K07070	60.3
K07071	316.5
K07074	16.73
K07075	10.21
K07076	0
K07077	15.36
K07078	161.92
K07079	0
K07080	3.61
K07082	314.25
K07084	230.56
K07085	421.12
K07086	0
K07088	357.26
K07089	110.1
K07090	1117.49
K07091	154.08
K07092	0.86
K07093	31.01
K07094	89.38
K07095	155.73
K07096	0
K07097	0
K07098	8.59
K07099	2.33
K07100	0.83
K07101	228.77
K07102	76.33
K07104	189.9
K07105	7.46
K07106	157.71
K07107	487.93
K07109	78.91
K07110	236.7
K07112	246.8
K07113	247.52
K07114	186.2
K07115	135.91
K07116	5
K07117	3.08
K07118	27.4
K07119	227.28
K07120	413.94
K07121	61.47
K07122	135.8
K07123	0
K07124	202.49
K07125	0.83
K07126	352.46
K07127	70.88
K07129	0
K07130	4.77
K07131	85.04
K07132	145.85
K07133	6.73
K07136	60.21
K07137	3.03
K07138	0
K07139	155.33
K07140	68.04
K07141	22.95
K07145	89.38
K07146	426.03
K07147	65.11
K07148	77.31
K07149	76.02
K07150	76.17
K07152	87.14
K07153	61.47
K07154	107.82
K07155	0.25
K07156	229.86
K07157	5.44
K07160	326.93
K07161	3.16
K07164	117.7
K07165	39.89
K07166	243.14
K07167	0
K07168	11.21
K07169	0.5
K07171	172.47
K07172	81.93
K07173	233.82
K07175	101.78
K07177	171.5
K07178	2.03
K07180	62.24
K07181	0.75
K07182	163.1
K07183	6.02
K07184	61.33
K07186	60.5
K07190	0
K07192	74.5
K07213	206.91
K07214	165.48
K07215	73
K07216	0.86
K07217	50.9
K07218	73.61
K07219	0
K07220	97.58
K07221	2.33
K07222	179.77
K07223	142.62
K07224	191.1
K07225	12.14
K07226	2.36
K07227	2.61
K07228	0.92
K07229	59.38
K07230	9.94
K07231	1.03
K07232	31.22
K07233	5.58
K07234	75.08
K07235	61.47
K07236	61.47
K07237	61.47
K07238	246.15
K07239	0
K07240	107.6
K07241	119.15
K07242	0
K07243	195.52
K07245	229.36
K07246	37.22
K07248	98.24
K07250	163.51
K07251	59.38
K07255	0
K07256	0
K07257	0
K07258	533.32
K07259	303.04
K07260	9.65
K07261	60.8
K07262	135.25
K07263	27.86
K07264	63.66
K07265	72.25
K07266	72.25
K07267	11.75
K07268	1.17
K07269	59.38
K07270	136.93
K07271	6.9
K07272	2.51
K07273	22.64
K07274	77.21
K07275	69.64
K07276	0
K07277	144.16
K07278	137.71
K07279	7.68
K07280	212.73
K07282	28.99
K07283	60.21
K07284	526.68
K07285	67.52
K07286	61.47
K07287	138.15
K07288	71.5
K07289	60.3
K07290	68.71
K07291	0
K07300	141.6
K07301	135.5
K07302	10.96
K07303	9.63
K07304	501.5
K07305	324.28
K07306	77.04
K07307	204.38
K07308	150.62
K07309	51.43
K07310	55.97
K07311	8.32
K07312	67.7
K07313	89.86
K07314	43.98
K07315	90.2
K07316	254.91
K07317	0
K07318	0.42
K07319	62.05
K07320	135.91
K07321	0
K07322	220.31
K07323	136.8
K07326	65.85
K07334	33.86
K07335	10.46
K07336	17.5
K07337	59.38
K07338	1.03
K07339	14.63
K07340	62.46
K07341	63.52
K07343	63.72
K07344	1.99
K07345	268.71
K07346	107.12
K07347	513.71
K07348	64.06
K07349	25.65
K07350	63.21
K07351	59.38
K07352	8.32
K07353	0.97
K07354	7.68
K07355	4.54
K07356	6.11
K07357	56.38
K07358	29.03
K07386	174.02
K07387	113.04
K07389	12.97
K07390	136.88
K07391	336.81
K07393	174.07
K07394	0.92
K07395	11.52
K07396	6.44
K07397	302.38
K07399	299.31
K07400	61.47
K07401	7.86
K07402	47.54
K07403	3.27
K07404	66.65
K07405	0
K07406	52.2
K07407	13.43
K07442	165.59
K07443	63.45
K07444	170.4
K07445	0
K07447	400.29
K07448	81.49
K07449	0
K07451	12.02
K07452	1.64
K07453	0.67
K07454	58.34
K07455	79.66
K07456	98.02
K07457	88.79
K07458	75.55
K07459	60.33
K07460	253.75
K07461	246.78
K07462	234.7
K07464	1.92
K07465	163.84
K07467	121.91
K07469	0
K07470	59.38
K07471	0
K07473	18.14
K07474	113.16
K07476	90.38
K07478	400.29
K07479	60.55
