function.	air_27
K02837	96.32
K02838	98.47
K02839	0.21
K02840	0.2
K02841	2.89
K02843	3.39
K02844	2.47
K02846	1.64
K02847	1.64
K02848	1
K02849	2.14
K02850	1
K02851	90.22
K02852	2.35
K02853	2.31
K02854	2
K02855	1
K02856	1.29
K02858	6.5
K02859	0.42
K02860	98.47
K02862	9.45
K02863	98.47
K02864	98.47
K02867	98.47
K02871	98.47
K02874	98.73
K02876	98.47
K02878	98.47
K02879	98.47
K02881	98.47
K02884	98.47
K02886	98.47
K02887	98.47
K02888	98.35
K02890	98.47
K02891	0
K02892	98.47
K02895	98.73
K02897	90.87
K02899	98.35
K02902	106.39
K02904	98.43
K02906	98.47
K02907	98.47
K02909	101.98
K02911	99.94
K02913	125.52
K02914	98.3
K02916	98.19
K02919	88.05
K02926	98.47
K02927	0
K02931	98.73
K02933	98.72
K02935	98.47
K02936	0
K02939	98.47
K02945	97.22
K02946	98.47
K02948	98.47
K02950	98.47
K02952	98.47
K02954	122.2
K02956	98.47
K02959	98.47
K02961	98.47
K02963	98.47
K02965	98.43
K02967	98.58
K02968	98.47
K02970	42.15
K02972	1
K02982	98.47
K02986	100.54
K02988	98.47
K02990	98.47
K02992	98.47
K02994	98.72
K02996	98.47
K03040	99.01
K03043	98.51
K03046	98.47
K03048	29.53
K03060	96.51
K03070	153.31
K03071	7.85
K03072	43.64
K03073	95.09
K03074	43.64
K03075	98.47
K03076	117.87
K03077	2.86
K03078	1.17
K03079	1.2
K03086	100.39
K03087	35.42
K03088	329.08
K03089	8.52
K03090	21.95
K03091	34.56
K03092	14.82
K03093	1.5
K03095	28.84
K03098	13.75
K03100	182.25
K03101	98.71
K03106	98.47
K03110	99.8
K03111	202.22
K03112	2.14
K03113	3.1
K03116	130.23
K03117	45.83
K03118	91.78
K03119	10.38
K03146	0.82
K03147	42.16
K03148	1.96
K03149	47.28
K03150	6.95
K03151	34.34
K03152	12.91
K03153	28.44
K03154	41.17
K03168	137.34
K03169	37.74
K03177	98.47
K03179	29.64
K03181	5.2
K03182	27.71
K03183	89.55
K03184	2.31
K03185	8.27
K03186	29.07
K03187	56.46
K03188	61.93
K03189	62.39
K03190	62.39
K03191	0.78
K03192	9.2
K03194	0
K03195	0
K03196	0
K03197	0
K03198	0
K03199	0
K03200	0
K03201	0
K03202	0
K03203	0
K03204	0
K03205	13.53
K03206	0.08
K03207	1
K03208	0
K03210	77.98
K03212	1.5
K03214	2.31
K03215	65.54
K03216	94.84
K03217	146.94
K03218	97.97
K03219	4.28
K03220	2.14
K03221	2.14
K03222	4.28
K03223	0.14
K03224	3.28
K03225	4.42
K03226	5.42
K03227	4.28
K03228	4.42
K03229	4.42
K03230	3.28
K03263	0
K03269	7.16
K03270	7.16
K03271	3.76
K03272	2.56
K03273	3.97
K03274	2.89
K03275	0
K03276	0
K03277	0
K03278	1
K03279	1
K03280	1
K03281	10.09
K03282	96.05
K03284	149.6
K03285	0
K03286	10.74
K03287	0
K03288	0.2
K03289	1.75
K03290	1
K03291	24.19
K03292	25.16
K03293	46.88
K03294	57.46
K03296	51.65
K03297	9.18
K03298	8.82
K03299	87.18
K03300	31.92
K03301	0.33
K03303	79.89
K03304	3
K03305	68.6000000000001
K03306	84.32
K03307	78.69
K03308	44.1
K03309	0.25
K03310	136.37
K03311	102.41
K03312	55.35
K03313	13.8
K03314	1.17
K03315	24.79
K03316	98.62
K03317	25.31
K03319	24.98
K03320	89.93
K03321	46.37
K03322	55.54
K03324	31.86
K03325	23.33
K03326	23.37
K03327	62.15
K03328	51.04
K03329	1
K03332	8.5
K03333	6.27
K03335	6.11
K03336	7.37
K03337	7.4
K03338	7.2
K03339	17.04
K03340	7.88
K03342	12.84
K03343	6.63
K03346	29.33
K03365	5.15
K03366	24.17
K03367	29.92
K03379	2.06
K03380	11.41
K03381	11.56
K03382	0
K03383	0
K03385	22.21
K03386	63.58
K03387	31.08
K03388	0.75
K03389	0.75
K03390	0.75
K03391	0
K03392	0.96
K03394	4.54
K03395	0
K03396	0.33
K03399	3.29
K03402	124.51
K03403	1.66
K03404	41.3
K03405	33.88
K03406	43.87
K03407	11.18
K03408	29.04
K03409	3.58
K03410	2.77
K03411	4.51
K03412	21.61
K03413	22.42
K03414	2.47
K03415	4.29
K03416	21.56
K03417	22.01
K03418	0
K03424	115.27
K03425	1.14
K03426	55.69
K03427	129.76
K03428	1.66
K03429	43.87
K03430	2.43
K03431	96.51
K03432	0.5
K03433	0.5
K03435	3.8
K03436	95.18
K03437	95.2
K03438	98.59
K03439	98.11
K03442	132.8
K03444	0.35
K03445	1
K03446	8.27
K03449	43.93
K03451	19.5
K03453	44.08
K03455	60.28
K03457	6.93
K03458	23.5
K03459	0
K03462	21.8
K03464	7.69
K03465	43.95
K03466	175.24
K03468	1.14
K03469	63.01
K03470	98.47
K03471	29.33
K03472	1.34
K03473	5.66
K03474	7.9
K03475	64.47
K03476	8.49
K03477	1.17
K03478	4.95
K03480	42.88
K03481	20.48
K03482	1.2
K03483	21.75
K03484	28.52
K03485	1
K03486	29.28
K03487	0.26
K03488	53.45
K03489	18.04
K03490	1
K03491	11.52
K03492	8.75
K03493	5.7
K03495	63.73
K03496	223.97
K03497	188.41
K03498	80.5
K03499	109.61
K03500	100.08
K03501	98.47
K03502	35.7
K03503	7.5
K03516	1.14
K03517	38.25
K03518	11.68
K03519	8.39
K03520	7.97
K03521	73.2
K03522	74.11
K03523	95.29
K03524	98.7
K03525	33.45
K03526	64.72
K03527	64.72
K03528	4.62
K03529	94.1
K03530	90.16
K03531	98.83
K03532	2.5
K03533	2.5
K03534	6.27
K03535	19.53
K03536	98.22
K03537	0
K03543	8.1
K03544	98.73
K03545	98.82
K03546	52.95
K03547	52.73
K03548	1.17
K03549	16.47
K03550	98.47
K03551	98.47
K03553	99.27
K03554	2.89
K03555	63.57
K03556	3.38
K03557	5.21
K03558	8.07
K03559	37.38
K03560	6.98
K03561	38.2
K03562	6.61
K03563	6.79
K03564	126.65
K03565	95.81
K03566	7.48
K03567	2.14
K03568	22.01
K03569	30.59
K03570	35.98
K03571	27.77
K03572	63.44
K03573	2.31
K03574	267.49
K03575	96.21
K03576	6.86
K03577	3.97
K03578	40.23
K03579	59.55
K03580	4.62
K03581	59.61
K03582	4.87
K03583	4.87
K03584	98.14
K03585	17.72
K03586	5.2
K03587	67.71
K03588	106.51
K03589	98.29
K03590	62.32
K03591	2.31
K03592	18.56
K03593	86.38
K03594	11.84
K03595	98.47
K03596	98.47
K03597	2.64
K03598	2.47
K03599	5.2
K03600	5.2
K03601	98.47
K03602	78.42
K03603	2.31
K03604	1.31
K03605	6.15
K03606	2.86
K03607	3.31
K03608	29.44
K03609	30.69
K03610	30.8
K03611	27.91
K03612	9.1
K03613	8.6
K03614	8.47
K03615	8.8
K03616	6.86
K03617	8.6
K03618	2.66
K03619	2.66
K03620	2.91
K03621	59.92
K03623	1.76
K03624	137.45
K03625	78.42
K03628	90.1
K03629	97.89
K03630	41.63
K03631	98.47
K03632	2.31
K03633	2.31
K03634	5.19
K03635	61.19
K03636	24.12
K03637	63.87
K03638	44.22
K03639	65.79
K03640	7.11
K03641	6.61
K03642	18.25
K03643	6.86
K03644	85.96
K03645	2.31
K03646	27.36
K03647	109.26
K03648	95.5
K03649	51.43
K03650	63.69
K03651	4.95
K03652	60.98
K03653	0
K03654	102.5
K03655	141.7
K03656	5.2
K03657	212.41
K03658	2.5
K03660	3.57
K03664	98.47
K03665	100.07
K03666	29.83
K03667	25.57
K03668	11.89
K03669	3.8
K03670	5.46
K03671	144.17
K03672	16.61
K03673	5.76
K03674	2.31
K03675	1.39
K03676	7.7
K03680	0
K03683	10.59
K03684	42.72
K03685	76.5
K03686	133.37
K03687	98.47
K03688	17.93
K03690	4.95
K03692	0
K03693	24.81
K03694	29.7
K03695	91.21
K03696	91.54
K03697	10.7
K03698	31.45
K03699	39.9
K03700	29.48
K03701	135.85
K03702	98.47
K03703	100.97
K03704	224.52
K03705	69.67
K03706	31.65
K03707	19.14
K03708	32.78
K03709	120.72
K03710	74.3
K03711	123.02
K03712	1
K03713	29.53
K03716	2.65
K03717	1.33
K03718	7.82
K03719	70.82
K03720	2.31
K03721	3.43
K03722	53.66
K03723	98.51
K03724	40.28
K03727	34.78
K03731	0.81
K03732	4.62
K03733	116.61
K03734	46.67
K03735	3.01
K03736	3.01
K03737	12.72
K03738	0.11
K03739	29.95
K03740	30.36
K03741	50.58
K03742	36.01
K03743	39.94
K03744	19.94
K03745	6.86
K03746	7.83
K03747	2.72
K03748	11.4
K03749	2.47
K03750	112.21
K03752	49.71
K03753	24.6
K03755	1
K03756	2.32
K03757	1
K03758	57.64
K03759	1
K03760	5.29
K03761	2.18
K03762	51.01
K03763	33.27
K03764	2.31
K03765	1
K03767	48.03
K03768	98.5
K03769	53.79
K03770	8.81
K03771	10.53
K03772	10.28
K03773	11.45
K03774	4.78
K03775	28.8
K03776	6.32
K03777	4.9
K03778	44.38
K03779	1.24
K03780	1.24
K03781	94.79
K03782	11.04
K03783	22.08
K03784	94.56
K03785	33.25
K03786	68.35
K03787	32.76
K03788	1.61
K03789	80.02
K03790	61.61
K03791	11.68
K03793	0.25
K03794	0.53
K03795	30.64
K03796	1
K03797	106.12
K03798	137.36
K03799	21.86
K03800	87.65
K03801	65.02
K03802	4.7
K03803	8.35
K03804	2.31
K03805	1.33
K03806	4.2
K03807	1.14
K03808	4.05
K03809	23.1
K03810	5.85
K03811	43.65
K03812	2
K03813	1.91
K03814	8.07
K03815	1
K03816	52.84
K03817	20.7
K03818	1.25
K03819	1
K03820	64.06
K03821	4.78
K03822	0
K03823	97.44
K03824	31.09
K03825	2.59
K03826	3.64
K03827	7.27
K03828	2.79
K03829	2.83
K03830	2.55
K03831	3.3
K03832	14.44
K03833	5.42
K03834	1.34
K03835	1.56
K03836	0
K03837	27.04
K03838	1
K03839	6.36
K03840	2.14
K03841	7.44
K03851	1.66
K03852	1.33
K03855	1.25
K03856	4.91
K03862	15.09
K03863	13.61
K03867	0
K03885	96.12
K03886	0.78
K03887	0.78
K03888	0.78
K03889	34.78
K03890	34.78
K03891	34.78
K03892	109.79
K03893	37.85
K03894	0
K03895	0
K03896	0
K03897	2.37
K03918	0
K03919	37.26
K03921	8.13
K03923	4.78
K03924	63.66
K03925	87.07
K03926	24.3
K03928	41.87
K03929	90.15
K03930	8.71
K03931	0.84
K03932	56.55
K03933	4.32
K03943	0
K03969	25.98
K03970	1.14
K03971	1.14
K03972	1
K03973	2.57
K03974	2.14
K03975	69.64
K03976	72.53
K03977	104.4
K03978	41.71
K03979	98.36
K03980	67.58
K03981	7.46
K04013	1.17
K04014	1.17
K04015	1.17
K04016	1.17
K04017	1.17
K04018	1.17
K04019	2.77
K04020	1
K04021	1
K04022	1
K04023	3.05
K04024	6.2
K04025	1
K04026	2.52
K04027	3.73
K04028	7.89
K04029	4.63
K04030	4.34
K04031	4.75
K04032	2.52
K04033	1
K04034	1.66
K04035	0.33
K04036	1.66
K04037	1.66
K04038	1.66
K04039	1.66
K04040	1.66
K04041	27.97
K04042	96.39
K04043	98.47
K04044	4.06
K04045	0.03
K04046	3.13
K04047	101.41
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	0.28
K04059	0
K04060	0
K04061	2.34
K04062	1.78
K04063	30.87
K04064	2.14
K04065	1.47
K04066	98.47
K04067	2.31
K04068	36.28
K04069	101.91
K04070	2.12
K04072	32.75
K04073	8.5
K04074	53.37
K04075	97.07
K04076	1.83
K04077	133.62
K04078	99.17
K04079	15.37
K04080	4.33
K04081	1
K04082	4.06
K04083	61.73
K04084	7.55
K04085	9
K04086	23.73
K04087	4.42
K04088	4.42
K04090	2.86
K04091	21.74
K04092	2.74
K04093	34.29
K04094	52.66
K04095	6.35
K04096	98.41
K04098	13.45
K04099	0
K04100	0
K04101	4.15
K04102	0
K04103	20.61
K04105	0
K04107	0
K04108	0
K04109	0
K04110	0.33
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0
K04117	0.2
K04127	0
K04128	0
K04333	1
K04334	1
K04335	1
K04336	1
K04337	1
K04338	1
K04343	16.81
K04477	4.83
K04478	3.24
K04480	0
K04485	98.14
K04486	33.08
K04487	139.13
K04488	78.93
K04516	7.95
K04517	86.75
K04518	87.13
K04561	37.09
K04562	2.12
K04564	117.27
K04565	68.11
K04566	1.74
K04567	134.9
K04568	6.28
K04618	0
K04651	16.8
K04652	15.46
K04653	9.45
K04654	6.02
K04655	7.48
K04656	21.22
K04691	4.62
K04708	0
K04710	0
K04719	1.99
K04720	5.4
K04744	6.86
K04747	0
K04748	17.3
K04749	24.82
K04750	72.07
K04751	63.11
K04752	5.03
K04753	2.31
K04754	6.61
K04755	14.93
K04756	29.25
K04757	25.9
K04758	53.62
K04759	65.74
K04760	4.95
K04761	42.67
K04762	43.6
K04763	107.28
K04764	7.36
K04765	4.22
K04766	18.73
K04767	32.02
K04768	19.71
K04769	2.4
K04770	2.31
K04771	42.7
K04772	2.84
K04773	32.13
K04774	6.53
K04775	1.14
K04780	0.08
K04781	0.25
K04782	1.7
K04783	2
K04784	1.49
K04785	0
K04786	0
K04787	0
K04788	0
K04793	0
K04794	0
K04805	0
K04835	0.97
K04844	3.44
K04940	20.05
K04962	0.04
K05020	24.68
K05245	1
K05275	0
K05281	13.38
K05286	0
K05296	0
K05297	2.31
K05299	1.16
K05301	0
K05303	0.33
K05304	0
K05306	3.49
K05311	24.27
K05337	26.76
K05338	19.41
K05339	19.41
K05340	26.78
K05341	16.64
K05342	6.96
K05343	45.86
K05346	25.22
K05349	35.92
K05350	22.16
K05351	1
K05352	36.18
K05356	0
K05358	2.2
K05362	27.85
K05363	6.61
K05364	1.98
K05365	4.62
K05366	60.9100000000001
K05367	3.67
K05368	2.14
K05371	0
K05372	0
K05373	0
K05374	0
K05375	0.08
K05396	2.94
K05499	7.15
K05501	2.64
K05515	24.23
K05516	27.82
K05517	1.14
K05518	1.4
K05519	0
K05520	64.8
K05521	2.52
K05522	56.14
K05523	17.91
K05524	4.46
K05525	0
K05526	3.2
K05527	5.53
K05539	28.83
K05540	5.41
K05541	3.87
K05548	33.28
K05549	7.16
K05550	7.49
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	24.02
K05560	19.69
K05561	4.38
K05562	5.08
K05563	39.1
K05564	4.38
K05565	151.69
K05566	58.64
K05567	121.07
K05568	121.07
K05569	108.99
K05570	100.12
K05571	99.62
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0.43
K05577	18.27
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	5.2
K05590	2.31
K05591	1.47
K05592	73.2
K05593	4.35
K05594	1.14
K05595	30.19
K05596	40.31
K05597	2.06
K05599	0.2
K05600	0.2
K05601	9.42
K05602	34.78
K05603	0.14
K05606	52.17
K05685	6.56
K05687	0
K05708	0
K05709	0
K05710	23.2
K05711	0
K05712	9.01
K05713	4.15
K05714	0
K05715	21.97
K05739	0.51
K05747	0
K05772	0.11
K05773	0.11
K05774	2.66
K05775	1.17
K05776	33.66
K05777	0.33
K05778	0.33
K05779	0.33
K05780	3.16
K05781	3.16
K05782	43.68
K05783	7.16
K05784	7.16
K05785	2.14
K05786	67.52
K05787	3.64
K05788	7.04
K05789	1.17
K05790	2.31
K05791	13.56
K05792	13.56
K05793	13.67
K05794	42.55
K05795	27.84
K05796	2.97
K05797	0
K05798	1
K05799	37.12
K05800	7.03
K05801	4.97
K05802	3.48
K05803	2.31
K05804	3.42
K05805	1.72
K05807	8.82
K05808	37.53
K05809	2.31
K05810	86.19
K05811	1.32
K05812	1.57
K05813	31.84
K05814	18.51
K05815	19.48
K05816	4.63
K05817	2.06
K05818	0
K05819	2.06
K05820	3.75
K05822	21.07
K05823	9.14
K05824	21.97
K05825	23.92
K05826	21.97
K05827	21.97
K05828	21.97
K05829	21.97
K05830	21.97
K05831	21.97
K05832	23.08
K05833	24.5
K05834	3.7
K05835	26.24
K05836	1.24
K05837	57.49
K05838	43.88
K05839	2.14
K05841	0.43
K05844	2.29
K05845	75.07
K05846	179.25
K05847	105.12
K05851	2.31
K05873	3.14
K05874	2.41
K05875	1.66
K05876	1
K05877	1.14
K05878	58.14
K05879	58.66
K05880	0
K05881	22.05
K05882	4.73
K05884	0
K05886	0
K05887	1
K05889	0
K05895	27.28
K05896	93.87
K05898	4.56
K05910	0.34
K05913	0
K05916	44.27
K05917	0
K05919	3.68
K05921	23.83
K05922	0
K05927	0
K05928	0
K05929	0
K05934	5.27
K05936	26.83
K05937	4.69
K05939	1.14
K05946	46.32
K05951	1.33
K05952	0.67
K05962	0
K05964	1.76
K05966	1.65
K05967	1.99
K05970	4.02
K05973	1.99
K05979	29.91
K05982	12.11
K05984	1.14
K05985	32.67
K05986	0
K05988	1
K05989	2.19
K05991	0
K05992	0
K05994	0
K05995	21.88
K05996	0
K05997	2.14
K05998	0
K05999	0
K06001	5.7
K06006	2.14
K06011	1.21
K06012	2.4
K06013	0.58
K06015	3.21
K06016	24.88
K06019	1.79
K06020	0.58
K06021	0
K06023	35.14
K06024	93.87
K06033	0
K06034	0
K06039	1.17
K06041	8.82
K06042	26.83
K06044	29.06
K06045	0
K06048	42.25
K06049	1.66
K06073	1
K06074	1
K06075	3.11
K06076	9.07
K06077	2.64
K06078	2.14
K06079	3.11
K06080	2.14
K06113	10.85
K06118	2.09
K06120	0.2
K06121	0.2
K06122	0.2
K06131	107.64
K06132	6.22
K06133	9.26
K06134	2.39
K06135	0
K06136	0.67
K06137	1
K06138	0.67
K06139	0.78
K06140	3.19
K06141	1.14
K06142	54.78
K06143	1.98
K06144	1.14
K06145	4.3
K06146	0
K06147	447.84
K06148	127.02
K06149	3.56
K06151	0.97
K06152	0.97
K06153	98.9
K06155	2.25
K06156	1.76
K06157	0
K06158	96.16
K06159	1.14
K06160	0.08
K06162	3.49
K06163	3.16
K06164	3.16
K06165	3.16
K06166	3.16
K06167	18.69
K06168	87.77
K06169	2.31
K06173	100.65
K06175	1.56
K06176	23.53
K06177	49.9
K06178	98.35
K06179	15.25
K06180	208.11
K06181	4.62
K06182	3.27
K06183	50.82
K06186	5.2
K06187	98.39
K06188	20.76
K06189	6.86
K06190	6.86
K06191	46.28
K06192	2.73
K06193	44.69
K06194	5.37
K06195	24.44
K06196	69.67
K06197	1
K06198	29.08
K06199	115.29
K06200	35.47
K06201	17.4
K06202	1.75
K06203	2.56
K06204	6.86
K06205	2.31
K06206	5.16
K06207	98.51
K06208	2.61
K06209	20.96
K06211	1.56
K06212	2.64
K06213	64.64
K06214	1
K06215	82.56
K06216	16.89
K06217	97.61
K06218	6.87
K06219	2.39
K06221	41.14
K06222	4.62
K06223	21.5
K06257	0
K06281	8.57
K06282	6.91
K06283	2.29
K06284	6.58
K06285	0.2
K06286	29.33
K06287	71.63
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	0.28
K06295	2.68
K06296	0.88
K06297	1.3
K06298	0.4
K06299	0.08
K06300	0.08
K06301	0.08
K06302	0
K06303	0.08
K06304	0
K06305	0.08
K06306	0.65
K06307	0.28
K06308	0.52
K06309	0
K06310	1.73
K06311	0.27
K06312	0.16
K06313	0.28
K06314	0.28
K06315	0.08
K06317	3.57
K06318	0.08
K06319	0.16
K06320	0.09
K06321	0
K06322	0.08
K06323	0
K06324	0.12
K06325	0.16
K06327	0.08
K06328	0.28
K06329	0.08
K06330	0.57
K06331	0.2
K06332	0.28
K06333	2.17
K06334	2.39
K06335	0.08
K06336	0.16
K06337	0.33
K06338	0.08
K06340	0
K06341	0
K06342	0.16
K06343	0.08
K06344	0.16
K06345	0.08
K06346	36.82
K06347	3.32
K06348	0.08
K06349	0.78
K06350	16.52
K06351	1.21
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0.16
K06366	0
K06368	0
K06369	0
K06370	0.16
K06371	0
K06372	0
K06373	2.29
K06374	2.29
K06375	0.08
K06377	14.55
K06378	2.4
K06379	2.4
K06380	0.08
K06381	25.27
K06382	2.4
K06383	2.4
K06384	2.6
K06385	2.48
K06386	0.28
K06387	2.29
K06388	0
K06390	2.4
K06391	2.4
K06392	1.39
K06393	2.4
K06394	2.4
K06395	2.4
K06396	2.4
K06397	2.4
K06398	2.4
K06399	2.4
K06400	4.72
K06401	0.28
K06402	2.28
K06403	0.28
K06404	0.28
K06405	2.68
K06406	2.68
K06407	2.56
K06408	0.83
K06409	6.72
K06410	0.4
K06411	0.48
K06412	25.17
K06413	0.28
K06415	2.27
K06416	24.44
K06417	0.08
K06418	0.16
K06419	0.32
K06421	0
K06422	0.16
K06423	0.28
K06425	3.28
K06426	0.08
K06427	0
K06428	0
K06431	0
K06432	0.08
K06433	0.08
K06434	1.84
K06436	2.17
K06437	0
K06438	2.4
K06439	1.11
K06440	0.25
K06442	49.13
K06443	17.24
K06445	3.86
K06446	11.72
K06447	3.2
K06518	54.58
K06591	0
K06595	0.08
K06596	17.29
K06597	0
K06598	0
K06599	0
K06600	0
K06601	1.66
K06602	1.66
K06603	2.45
K06605	5.37
K06606	0.3
K06607	0
K06608	2.24
K06609	2.09
K06610	1.68
K06714	0.66
K06718	0.33
K06720	0.33
K06726	26.42
K06857	0.11
K06858	1.33
K06859	0
K06860	33.99
K06861	30.79
K06864	8.7
K06866	2.31
K06867	98.29
K06871	15.24
K06872	13.65
K06873	0
K06876	1.67
K06877	57.38
K06878	33.72
K06879	5.2
K06880	10.5
K06881	84.98
K06882	0
K06883	21.97
K06884	6.5
K06885	31.71
K06886	85.36
K06887	2
K06888	29.96
K06889	140.78
K06890	40.79
K06891	64.48
K06893	10.98
K06894	3.86
K06895	61.16
K06896	9.09
K06897	4.23
K06898	8.39
K06899	2.31
K06900	0
K06901	104.98
K06902	16.45
K06903	9.97
K06904	5.51
K06905	2.72
K06906	2.14
K06907	9.72
K06908	2.39
K06909	3.65
K06910	53.85
K06911	56.15
K06912	0
K06915	32.66
K06916	29
K06917	3.24
K06918	2.97
K06919	6.08
K06920	40.6
K06921	2.05
K06922	0
K06923	5.46
K06925	91.88
K06926	2.68
K06928	1.37
K06929	33.43
K06931	0
K06934	17.57
K06937	0.36
K06938	6.44
K06940	33.53
K06941	98.34
K06942	103.17
K06945	18.39
K06946	1.33
K06948	29.53
K06949	91.59
K06950	42.07
K06951	21.97
K06952	1.66
K06953	0.33
K06954	2.64
K06955	2.23
K06956	24.29
K06957	2.48
K06958	96.54
K06959	75.32
K06960	36.82
K06962	29.63
K06966	95.57
K06967	54.87
K06968	2.31
K06969	101.93
K06970	2.35
K06971	0
K06972	27.6
K06973	47.97
K06974	0
K06975	91.21
K06976	2.49
K06977	0.2
K06978	22.21
K06979	0.94
K06980	63.61
K06983	0
K06985	1.66
K06986	6.66
K06987	1.68
K06988	22.68
K06989	1.91
K06990	0.43
K06991	1.33
K06992	3.2
K06994	148.49
K06995	4.02
K06996	58.01
K06997	98.8
K06998	1.01
K06999	46.46
K07000	7.53
K07001	33.85
K07002	48.36
K07003	1.16
K07004	42.6
K07005	37.6
K07006	22.55
K07007	46.85
K07008	7.03
K07009	64
K07010	32.26
K07011	19.91
K07012	11.69
K07013	0
K07014	2.31
K07015	51.62
K07016	0.38
K07017	15.3
K07018	4.72
K07019	4.03
K07020	0.17
K07023	34.76
K07024	383.53
K07025	182.03
K07026	1.14
K07027	40.79
K07028	20.9
K07029	37.21
K07030	91.72
K07031	0
K07032	29.39
K07033	15.96
K07034	1.8
K07035	68.2
K07037	6.12
K07038	31.27
K07039	3.87
K07040	94.27
K07041	0
K07042	96.43
K07043	68.23
K07044	16.67
K07045	26.72
K07046	0.17
K07047	36.34
K07048	11.85
K07050	0.85
K07051	0.08
K07052	232.57
K07053	36.46
K07054	68
K07056	100.51
K07057	1.15
K07058	112.62
K07059	0
K07061	0.2
K07062	24.85
K07063	0
K07064	8.67
K07065	0
K07066	0
K07067	8.05
K07068	0.99
K07069	3.03
K07070	4.45
K07071	61.75
K07074	13.36
K07075	46.45
K07076	2
K07077	24.14
K07078	31.69
K07079	4.26
K07080	27.56
K07082	78.56
K07084	44.59
K07085	63.48
K07086	0
K07088	90.45
K07089	36.52
K07090	248.04
K07091	30.79
K07092	0
K07093	18.4
K07094	20.53
K07095	43.74
K07096	0
K07097	0
K07098	32.13
K07099	25.31
K07100	0
K07101	34.49
K07102	4.55
K07104	57.62
K07105	12.37
K07106	48.36
K07107	153.89
K07109	2.6
K07110	39.28
K07112	84.99
K07113	22.24
K07114	65.94
K07115	6.9
K07116	8.67
K07117	1.74
K07118	16.64
K07119	49.37
K07120	66.15
K07121	4.36
K07122	4.62
K07123	0
K07124	54.26
K07125	0
K07126	17.35
K07127	29.97
K07129	1.37
K07130	14.3
K07131	63.4
K07132	27.51
K07133	8.05
K07136	2.14
K07137	8.2
K07138	2.58
K07139	35.92
K07140	10.46
K07141	26.13
K07145	20.78
K07146	95.93
K07147	23.94
K07148	30.35
K07149	23.69
K07150	31.23
K07152	49.62
K07153	4.37
K07154	16.88
K07155	0.16
K07156	57.06
K07157	23.96
K07160	61.86
K07161	6.97
K07164	39.7
K07165	5.17
K07166	45.54
K07167	0.33
K07168	4.05
K07169	0.14
K07171	51.93
K07172	9.48
K07173	58.54
K07175	15.22
K07177	45.26
K07178	21.97
K07180	3.74
K07181	1.8
K07182	38.34
K07183	5.4
K07184	2.31
K07186	2.31
K07190	0
K07192	15.11
K07213	45.18
K07214	36.52
K07215	1.02
K07216	7.67
K07217	13.68
K07218	0.5
K07219	1.12
K07220	44.83
K07221	1.34
K07222	24.06
K07223	10.15
K07224	27.63
K07225	4.46
K07226	1.83
K07227	1.33
K07228	15.97
K07229	2.14
K07230	1.33
K07231	0.66
K07232	4.46
K07233	4.25
K07234	4.15
K07235	4.62
K07236	2.56
K07237	2.31
K07238	39.14
K07239	0
K07240	63.46
K07241	28.87
K07242	0
K07243	24.23
K07245	57.26
K07246	1.72
K07248	3.97
K07250	20.99
K07251	2.14
K07255	0
K07256	0
K07257	1.96
K07258	85.12
K07259	63.01
K07260	20.46
K07261	2.97
K07262	4.2
K07263	23.98
K07264	3.14
K07265	1.75
K07266	1.75
K07267	5.98
K07268	0.17
K07269	1.14
K07270	7.73
K07271	8.34
K07272	5.65
K07273	21.34
K07274	1.56
K07275	4.72
K07276	0.21
K07277	8.82
K07278	6.86
K07279	0
K07280	0.25
K07282	28.7
K07283	2.47
K07284	122.48
K07285	1.14
K07286	2.31
K07287	2.72
K07288	0.25
K07289	2.8
K07290	1.47
K07291	0
K07300	29.81
K07301	15.07
K07302	0.66
K07303	0.66
K07304	131.6
K07305	90.8
K07306	1.28
K07307	2.28
K07308	1.17
K07309	1
K07310	1
K07311	0
K07312	1
K07313	33.94
K07314	0
K07315	24.47
K07316	32.27
K07317	1.26
K07318	3.06
K07319	1
K07320	5.2
K07321	0.72
K07322	24
K07323	6.61
K07326	0
K07334	7.79
K07335	48.59
K07336	3.4
K07337	2.39
K07338	0.66
K07339	5.97
K07340	20.76
K07341	3.26
K07343	4.96
K07344	0
K07345	7.2
K07346	16.41
K07347	11.21
K07348	1
K07349	1
K07350	1
K07351	1
K07352	0
K07353	0
K07354	0
K07355	0
K07356	0
K07357	1
K07358	0
K07386	49.38
K07387	4.02
K07389	0.34
K07390	6.85
K07391	69.94
K07393	17.47
K07394	2.31
K07395	4.05
K07396	1.4
K07397	66.26
K07399	56.27
K07400	4.95
K07401	0.47
K07402	40.07
K07403	1.42
K07404	12.27
K07405	1.96
K07406	1.91
K07407	16.87
K07442	34.78
K07443	30.6
K07444	34.49
K07445	0
K07447	98.47
K07448	22.65
K07449	0
