function.	air_26
K02825	314.3
K02826	19.17
K02827	98.98
K02828	19.17
K02829	19.17
K02834	493.64
K02835	493.64
K02836	493.64
K02837	489.45
K02838	493.64
K02839	56.31
K02840	53.42
K02841	175.77
K02843	179.15
K02844	78.97
K02846	75.77
K02847	67.33
K02848	68.56
K02849	75.77
K02850	66.86
K02851	389.06
K02852	75.94
K02853	75.94
K02854	77.89
K02855	78.11
K02856	75.77
K02858	77.18
K02859	0
K02860	493.64
K02862	0
K02863	487.57
K02864	493.64
K02867	487.57
K02871	493.64
K02874	507.06
K02876	411.48
K02878	396.64
K02879	506.72
K02881	493.64
K02884	493.64
K02886	519.14
K02887	493.64
K02888	493.64
K02890	506.39
K02891	0
K02892	506.39
K02895	507.07
K02897	491.46
K02899	487.57
K02902	493.97
K02904	506.39
K02906	506.39
K02907	506.39
K02909	650.97
K02911	487.37
K02913	606.56
K02914	429.15
K02916	493.64
K02919	522.1
K02926	506.39
K02927	0
K02931	507.06
K02933	506.64
K02935	493.64
K02936	0
K02939	493.47
K02945	493.31
K02946	493.64
K02948	395.89
K02950	493.64
K02952	506.39
K02954	605.84
K02956	493.64
K02959	493.5
K02961	506.39
K02963	493.47
K02965	506.39
K02967	493.64
K02968	490.8
K02970	280.45
K02972	75.77
K02982	506.39
K02986	506.72
K02988	519.14
K02990	492.97
K02992	493.64
K02994	506.64
K02996	493.64
K03040	506.39
K03043	493.64
K03046	493.64
K03048	101.16
K03060	493.64
K03070	788.29
K03071	193.72
K03072	395.62
K03073	485.84
K03074	394.68
K03075	491.94
K03076	591.76
K03077	64.47
K03078	64.76
K03079	64.47
K03086	494.51
K03087	290.55
K03088	1519.28
K03089	178.83
K03090	101.04
K03091	99.31
K03092	179.56
K03093	0
K03095	100.96
K03098	195.93
K03100	632.75
K03101	493.39
K03106	493.64
K03110	493.64
K03111	1064.82
K03112	77.47
K03113	78.28
K03116	592.35
K03117	400.41
K03118	498.82
K03119	55.6
K03146	0
K03147	235.34
K03148	75.89
K03149	345.38
K03150	75.77
K03151	179.13
K03152	79.72
K03153	268.47
K03154	306.92
K03168	496.52
K03169	229.4
K03177	493.64
K03179	179.26
K03181	179.13
K03182	191.21
K03183	491.96
K03184	75.94
K03185	82.82
K03186	256.56
K03187	307.59
K03188	320.09
K03189	318.64
K03190	318.64
K03191	0
K03192	5.33
K03194	27.76
K03195	19.07
K03196	17.83
K03197	15.18
K03198	3.26
K03199	18.3
K03200	18.3
K03201	15.96
K03202	0
K03203	14.84
K03204	18.43
K03205	8.11
K03206	0
K03207	66.86
K03208	66.83
K03210	493.17
K03212	76.67
K03214	75.94
K03215	183.3
K03216	489.91
K03217	733.06
K03218	493.64
K03219	87.8
K03220	42.71
K03221	97.21
K03222	91.87
K03223	1.29
K03224	87.6
K03225	100.6
K03226	99.75
K03227	99.75
K03228	102.08
K03229	102.19
K03230	89.93
K03263	0
K03269	176.8
K03270	177
K03271	177.48
K03272	79.65
K03273	177.81
K03274	175.53
K03275	17.1
K03276	30.26
K03277	11.3
K03278	63.56
K03279	66.18
K03280	53.12
K03281	147.84
K03282	396.22
K03284	485.11
K03285	0
K03286	84.74
K03287	0
K03288	68.05
K03289	75.77
K03290	73.07
K03291	130.93
K03292	459.91
K03293	333.64
K03294	216.24
K03296	105.24
K03297	75.33
K03298	10.4
K03299	694.97
K03300	293.64
K03301	0.5
K03303	430.86
K03304	122.98
K03305	832.63
K03306	408.37
K03307	398.99
K03308	493.07
K03309	0.01
K03310	921.17
K03311	559.26
K03312	459.78
K03313	91.44
K03314	77.19
K03315	238.28
K03316	447
K03317	99.72
K03319	368.37
K03320	529.54
K03321	353.65
K03322	203.3
K03324	168.82
K03325	235.91
K03326	176.06
K03327	338.56
K03328	293.28
K03329	66.74
K03332	0.33
K03333	10.72
K03335	126.88
K03336	115.37
K03337	115.37
K03338	115.37
K03339	79.81
K03340	106.16
K03342	100.03
K03343	17.59
K03346	100.96
K03365	99.85
K03366	132.52
K03367	100.96
K03379	3.2
K03380	216.72
K03381	223.3
K03382	0
K03383	1.24
K03385	141.68
K03386	353.11
K03387	188.62
K03388	0
K03389	0
K03390	0
K03391	0.53
K03392	2.2
K03394	66.94
K03395	0
K03396	0.51
K03399	60.38
K03402	474.01
K03403	1.6
K03404	196.69
K03405	209.3
K03406	158.93
K03407	78.15
K03408	77.17
K03409	1.2
K03410	0.14
K03411	2.86
K03412	79.26
K03413	82.71
K03414	71.87
K03415	57.38
K03416	80.75
K03417	385.69
K03418	0.02
K03424	748.91
K03425	75.77
K03426	282.7
K03427	734.79
K03428	1
K03429	98.98
K03430	52.59
K03431	493.64
K03432	3.73
K03433	3.73
K03435	98.01
K03436	405.1
K03437	415.24
K03438	493.64
K03439	493.51
K03442	586.4
K03444	0
K03445	76.77
K03446	208.79
K03449	352.97
K03451	120.69
K03453	547.3
K03455	281.5
K03457	35.89
K03458	13.23
K03459	14.44
K03462	1.33
K03464	131.19
K03465	213.76
K03466	1002.45
K03468	81.84
K03469	299.93
K03470	493.65
K03471	100.96
K03472	78.27
K03473	78.66
K03474	178.64
K03475	498.27
K03476	82.08
K03477	64.64
K03478	82.73
K03480	159.46
K03481	98.9
K03482	43.41
K03483	82.47
K03484	126.04
K03485	73.44
K03486	100.42
K03487	34.51
K03488	303.38
K03489	95.81
K03490	75.65
K03491	0.83
K03492	10.5
K03493	16.99
K03495	280.5
K03496	705.99
K03497	595.01
K03498	263.26
K03499	458.4
K03500	595.45
K03501	493.64
K03502	280.87
K03503	185.93
K03516	66.86
K03517	305.07
K03518	7.62
K03519	5.16
K03520	6.85
K03521	403.61
K03522	392.31
K03523	315.4
K03524	396.84
K03525	7.2
K03526	383.03
K03527	384.04
K03528	78.83
K03529	422.18
K03530	289.15
K03531	494.05
K03532	55.68
K03533	55.56
K03534	76.11
K03535	194.52
K03536	454.57
K03537	0
K03543	201.84
K03544	493.47
K03545	493.64
K03546	184.19
K03547	181.85
K03548	77.44
K03549	192.32
K03550	493.64
K03551	495.97
K03553	493.97
K03554	175.61
K03555	282.38
K03556	82.34
K03557	176.8
K03558	179.52
K03559	191.75
K03560	85.01
K03561	188.28
K03562	83.26
K03563	81.41
K03564	491.9
K03565	491.96
K03566	113.87
K03567	77.67
K03568	178.63
K03569	81.35
K03570	102.16
K03571	101.96
K03572	280.05
K03573	75.94
K03574	930.23
K03575	508.02
K03576	177.28
K03577	173.55
K03578	487.14
K03579	292.19
K03580	78.91
K03581	281.33
K03582	181.7
K03583	181.7
K03584	495.97
K03585	228.39
K03586	176.8
K03587	454.57
K03588	504.36
K03589	493.64
K03590	279.77
K03591	75.94
K03592	177.62
K03593	491.33
K03594	293.62
K03595	493.64
K03596	506.39
K03597	78.11
K03598	77.97
K03599	176.8
K03600	176.8
K03601	493.64
K03602	427
K03603	75.94
K03604	75.94
K03605	167.3
K03606	71.94
K03607	77.48
K03608	177.64
K03609	178.14
K03610	178.14
K03611	219.51
K03612	77.77
K03613	77.77
K03614	78.17
K03615	78.47
K03616	176.8
K03617	77.77
K03618	100.17
K03619	95.5
K03620	97.85
K03621	272.84
K03623	122.97
K03624	493.27
K03625	429.43
K03628	491.66
K03629	395.67
K03630	327.99
K03631	493.64
K03632	78.27
K03633	75.94
K03634	176.8
K03635	311.73
K03636	179.85
K03637	309.73
K03638	180.46
K03639	315.22
K03640	75.74
K03641	75.74
K03642	182.84
K03643	178.81
K03644	491.93
K03645	75.94
K03646	83.18
K03647	479.89
K03648	491.64
K03649	174.84
K03650	280.13
K03651	79.16
K03652	239.9
K03653	0.2
K03654	495.45
K03655	543.98
K03656	176.8
K03657	937.899999999999
K03658	75.77
K03660	0.33
K03664	493.64
K03665	493.44
K03666	277.79
K03667	179.6
K03668	77.47
K03669	79.8
K03670	79.46
K03671	712.89
K03672	85.81
K03673	430.34
K03674	75.94
K03675	163.86
K03676	182.39
K03680	0
K03683	78.83
K03684	297.75
K03685	493.64
K03686	710.32
K03687	496.64
K03688	194.75
K03690	92.55
K03692	0
K03693	81.79
K03694	178.64
K03695	496.99
K03696	315.58
K03697	1.98
K03698	100.96
K03699	93.3
K03700	101.25
K03701	529.01
K03702	493.64
K03703	492.23
K03704	1330.79
K03705	317.81
K03706	100.96
K03707	43.62
K03708	101.29
K03709	532.69
K03710	393.63
K03711	515.45
K03712	76.89
K03713	100.96
K03716	0.33
K03717	78.75
K03718	76.77
K03719	328.45
K03720	78.27
K03721	79.8
K03722	449.88
K03723	498.31
K03724	345.53
K03727	213.34
K03731	0
K03732	78.83
K03733	491.38
K03734	290.63
K03735	87.67
K03736	87.79
K03737	82.8
K03738	0
K03739	100.96
K03740	100.96
K03741	91.09
K03742	3.04
K03743	394.27
K03744	16.73
K03745	177.48
K03746	106.64
K03747	76.41
K03748	75.94
K03749	78.44
K03750	651.72
K03752	277.48
K03753	176.06
K03755	91.31
K03756	80.22
K03757	64.35
K03758	381.61
K03759	70.1
K03760	176.12
K03761	96.52
K03762	323.41
K03763	101.49
K03764	75.94
K03765	54.64
K03767	393.7
K03768	488.97
K03769	190.17
K03770	179.01
K03771	179.34
K03772	279.53
K03773	122.37
K03774	79.63
K03775	177.3
K03776	92.99
K03777	181.91
K03778	375.61
K03779	72.11
K03780	72.23
K03781	501.75
K03782	90.4
K03783	13.86
K03784	341.66
K03785	278
K03786	228.38
K03787	180.99
K03788	76.28
K03789	484.68
K03790	305.79
K03791	63.83
K03793	0.25
K03794	0.29
K03795	3.97
K03796	75.77
K03797	282
K03798	497.94
K03799	198.19
K03800	497.76
K03801	391.98
K03802	1.93
K03803	76.77
K03804	75.94
K03805	78.06
K03806	176.16
K03807	77.47
K03808	256.56
K03809	80.99
K03810	78.24
K03811	308.17
K03812	31.36
K03813	4.66
K03814	179.14
K03815	64.85
K03816	103.93
K03817	181.36
K03818	66.86
K03819	72.93
K03820	393.04
K03821	9.08
K03822	0
K03823	433.24
K03824	270.72
K03825	77.97
K03826	76.02
K03827	79.11
K03828	76.01
K03829	12.09
K03830	68.38
K03831	76.91
K03832	94.38
K03833	90.51
K03834	76.11
K03835	174.81
K03836	25.6
K03837	188.85
K03838	38.91
K03839	76.14
K03840	75.77
K03841	178.64
K03851	0
K03852	0
K03855	70.75
K03856	0.73
K03862	120.54
K03863	132.65
K03867	0
K03885	413.85
K03886	0
K03887	0
K03888	0
K03889	210.01
K03890	210.01
K03891	210.01
K03892	672.89
K03893	143.55
K03894	7.5
K03895	7.5
K03896	7.5
K03897	9.22
K03918	0
K03919	280.49
K03921	0
K03923	248.35
K03924	102.66
K03925	489.26
K03926	76.93
K03928	198.86
K03929	395.36
K03930	1.98
K03931	14.42
K03932	305.49
K03933	1.45
K03943	0
K03969	79.7
K03970	75.77
K03971	75.77
K03972	154.68
K03973	79.92
K03974	78.58
K03975	393.23
K03976	393.57
K03977	500.76
K03978	279.8
K03979	493.64
K03980	394.12
K03981	189.84
K04013	67.03
K04014	67.03
K04015	67.03
K04016	67.03
K04017	66.15
K04018	76.86
K04019	80.72
K04020	74.15
K04021	80.22
K04022	74.65
K04023	74.4
K04024	78.77
K04025	74.15
K04026	74.15
K04027	37.29
K04028	78.77
K04029	143.07
K04030	70.41
K04031	137
K04032	70.41
K04033	80.94
K04034	1.51
K04035	1
K04036	1
K04037	1
K04038	1
K04039	1
K04040	1
K04041	99.37
K04042	494.47
K04043	496.64
K04044	176.8
K04045	22.7
K04046	80.42
K04047	396.93
K04049	0.25
K04050	0
K04051	0.25
K04052	0.25
K04053	0.25
K04054	0.25
K04056	0.25
K04057	0.25
K04058	45.11
K04059	0.25
K04060	0.25
K04061	2.85
K04062	70.83
K04063	87.47
K04064	74.94
K04065	77.61
K04066	493.47
K04067	75.94
K04068	177.86
K04069	474.18
K04070	0
K04072	159.39
K04073	216.49
K04074	100.96
K04075	495.98
K04076	0
K04077	710.04
K04078	498.91
K04079	180.69
K04080	128.37
K04081	75.77
K04082	176.8
K04083	280.3
K04084	182.17
K04085	82.9
K04086	97.47
K04087	82.07
K04088	80.62
K04090	4.36
K04091	266.42
K04092	3.33
K04093	252.65
K04094	102.97
K04095	176.34
K04096	496.64
K04098	296.79
K04099	13.86
K04100	2
K04101	98.5
K04102	0.01
K04103	170.52
K04105	1.51
K04107	0.5
K04108	0.5
K04109	0.5
K04110	0.5
K04112	0.5
K04113	0.5
K04114	0.5
K04115	0.5
K04116	1
K04117	1.1
K04127	0.33
K04128	0.33
K04333	75.65
K04334	69.07
K04335	67.76
K04336	66.74
K04337	66.99
K04338	67.61
K04343	3.67
K04477	79.16
K04478	19.17
K04480	0
K04485	492.87
K04486	1.57
K04487	696.28
K04488	491.63
K04516	0.5
K04517	412.33
K04518	324.78
K04561	250.23
K04562	3.17
K04564	650.02
K04565	270.35
K04566	2.41
K04567	675.3
K04568	79.14
K04618	0
K04651	152.57
K04652	85.47
K04653	189.99
K04654	79.39
K04655	79.72
K04656	159.2
K04691	78.83
K04708	0
K04710	0
K04719	4.37
K04720	62
K04744	179.32
K04747	0
K04748	81.57
K04749	101.8
K04750	466.94
K04751	385.57
K04752	83.82
K04753	75.94
K04754	178.45
K04755	375.42
K04756	105.3
K04757	107.88
K04758	108.49
K04759	192.43
K04760	176.55
K04761	389.67
K04762	391.42
K04763	493.69
K04764	178.81
K04765	79.9
K04766	97.98
K04767	4.98
K04768	103.11
K04769	0
K04770	75.94
K04771	264.36
K04772	77.71
K04773	183.67
K04774	177.33
K04775	75.77
K04780	0
K04781	1.64
K04782	2.45
K04783	18.07
K04784	17.15
K04785	1.64
K04786	1.97
K04787	0
K04788	0
K04793	1.6
K04794	1.33
K04805	0
K04835	13.33
K04844	25.48
K04940	99.49
K04962	0
K05020	99.41
K05245	66.74
K05275	0.51
K05281	0
K05286	0
K05296	0
K05297	3.14
K05299	0
K05301	0.14
K05303	0
K05304	0
K05306	52.59
K05311	99.31
K05337	106.91
K05338	98.83
K05339	98.83
K05340	83.74
K05341	0.66
K05342	12.32
K05343	208.3
K05346	82.05
K05349	202.12
K05350	15.09
K05351	0
K05352	164.25
K05356	0
K05358	18.74
K05362	100.96
K05363	0.78
K05364	5.59
K05365	78.83
K05366	365.74
K05367	84.55
K05368	75.77
K05371	0
K05372	1.64
K05373	1.64
K05374	1.64
K05375	2.88
K05396	78.06
K05499	76.1
K05501	76.91
K05515	132.35
K05516	79.38
K05517	76.97
K05518	0
K05519	0
K05520	229.35
K05521	1.33
K05522	356.47
K05523	97.9
K05524	6.7
K05525	0
K05526	87.96
K05527	178.81
K05539	179.01
K05540	176.8
K05541	176.78
K05548	323.36
K05549	133.2
K05550	126.88
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0.33
K05559	3.14
K05560	82.95
K05561	3.14
K05562	4.41
K05563	82.95
K05564	3.14
K05565	764.94
K05566	197.96
K05567	605.58
K05568	605.67
K05569	538.7
K05570	537.47
K05571	539.64
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0.33
K05577	99.61
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	177
K05590	75.94
K05591	78.44
K05592	393.79
K05593	0.84
K05594	67.11
K05595	180.28
K05596	286.31
K05597	2.53
K05599	1.25
K05600	1.25
K05601	76.1
K05602	212.59
K05603	2.59
K05606	191.07
K05685	196.26
K05687	0
K05708	14.18
K05709	14.18
K05710	23.64
K05711	14.16
K05712	227.33
K05713	119.59
K05714	23.09
K05715	0
K05739	0
K05747	0
K05772	0.49
K05773	0.48
K05774	37.1
K05775	78.23
K05776	75.77
K05777	34.51
K05778	34.51
K05779	34.51
K05780	29.95
K05781	36.15
K05782	195.06
K05783	126.55
K05784	126.88
K05785	80.83
K05786	486.51
K05787	71.57
K05788	178.81
K05789	69.44
K05790	75.77
K05791	0.73
K05792	0.33
K05793	1.81
K05794	318.21
K05795	1.94
K05796	87.48
K05797	0
K05798	75.77
K05799	253.08
K05800	79.62
K05801	78.64
K05802	152.94
K05803	75.94
K05804	114.35
K05805	176.31
K05807	178.81
K05808	80.55
K05809	75.94
K05810	500.82
K05811	76.02
K05812	78.48
K05813	197.83
K05814	196.07
K05815	196.07
K05816	89.29
K05817	15.24
K05818	23.6
K05819	25.36
K05820	80.84
K05822	99.18
K05823	1.84
K05824	0
K05825	2.08
K05826	0
K05827	0.1
K05828	0
K05829	0
K05830	0
K05831	0
K05832	115.78
K05833	117.29
K05834	79.05
K05835	166.83
K05836	66.45
K05837	181.94
K05838	306.52
K05839	91.05
K05841	0
K05844	77.74
K05845	338.45
K05846	781.55
K05847	441.08
K05851	79.97
K05873	0.33
K05874	45.51
K05875	122.72
K05876	32.33
K05877	25.6
K05878	204.95
K05879	209.43
K05880	34.51
K05881	116.56
K05882	99.34
K05884	0
K05886	0
K05887	30
K05889	1.01
K05895	149.51
K05896	417.7
K05898	97.61
K05910	0
K05913	0.25
K05916	294.89
K05917	0
K05919	0.33
K05921	73.42
K05922	0
K05927	0
K05928	0
K05929	0
K05934	62.49
K05936	145.22
K05937	2.26
K05939	77.28
K05946	100.31
K05951	1
K05952	106.83
K05962	0
K05964	118.65
K05966	110.36
K05967	0
K05970	0
K05973	2.98
K05979	1.73
K05982	76.02
K05984	75.77
K05985	101.49
K05986	0
K05988	0
K05989	1.48
K05991	0.8
K05992	0
K05994	0
K05995	177.13
K05996	0.33
K05997	75.77
K05998	0
K05999	0
K06001	5.69
K06006	73.44
K06011	0
K06012	0
K06013	1.7
K06015	11.94
K06016	38.32
K06019	3
K06020	97.97
K06021	0.01
K06023	199.26
K06024	417.7
K06033	0
K06034	0
K06039	75.94
K06041	179.01
K06042	148.05
K06044	160.62
K06045	1.01
K06048	300.09
K06049	1
K06073	75.77
K06074	75.77
K06075	88.59
K06076	180.32
K06077	79.92
K06078	127.82
K06079	75.91
K06080	75.77
K06113	0.28
K06118	13.87
K06120	7.29
K06121	7.29
K06122	10.29
K06131	574.12
K06132	167.03
K06133	102.29
K06134	4.61
K06135	0.45
K06136	11.13
K06137	11.13
K06138	11.38
K06139	11.38
K06140	80.09
K06141	75.77
K06142	177.38
K06143	77.51
K06144	75.77
K06145	122.59
K06146	56.19
K06147	1083.25
K06148	640.48
K06149	92.81
K06151	9.86
K06152	9.86
K06153	495.32
K06155	75.77
K06156	75.77
K06157	54.57
K06158	280.3
K06159	75.77
K06160	2.42
K06162	37.36
K06163	36.15
K06164	36.15
K06165	30.2
K06166	30.2
K06167	36.9
K06168	491.66
K06169	64.36
K06173	495.97
K06175	76.69
K06176	78.39
K06177	522.53
K06178	493.64
K06179	282.51
K06180	696.05
K06181	127.86
K06182	176.58
K06183	380.44
K06186	176.8
K06187	493.64
K06188	48.97
K06189	176.8
K06190	178.56
K06191	287.76
K06192	175.52
K06193	364.61
K06194	189.72
K06195	79.45
K06196	216.33
K06197	76.28
K06198	100.79
K06199	537.42
K06200	372.01
K06201	79.42
K06202	175.61
K06203	77.84
K06204	190.65
K06205	77.39
K06206	78.84
K06207	493.64
K06208	0.73
K06209	98.98
K06211	76.59
K06212	76.18
K06213	437.97
K06214	67.73
K06215	313.66
K06216	83.47
K06217	572.54
K06218	81.9
K06219	77.72
K06221	270.03
K06222	80.06
K06223	296.54
K06257	0
K06281	131.45
K06282	132.77
K06283	0
K06284	0
K06285	0
K06286	100.96
K06287	440.65
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	0
K06295	0
K06296	0
K06297	0
K06298	0
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	0
K06307	0
K06308	0
K06309	0
K06310	0
K06311	0
K06312	0
K06313	0
K06314	0
K06315	0
K06317	0.33
K06318	0
K06319	0
K06320	0
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	0
K06329	0
K06330	0
K06331	0
K06332	0
K06333	0
K06334	0
K06335	0
K06336	0
K06337	0
K06338	0
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0
K06346	7.17
K06347	19.17
K06348	0
K06349	0
K06350	79.81
K06351	0
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	0
K06374	0
K06375	0
K06377	0.7
K06378	0.33
K06379	0
K06380	0
K06381	0.33
K06382	0
K06383	0
K06384	0
K06385	0
K06386	0
K06387	0
K06388	0
K06390	0
K06391	0
K06392	0
K06393	0
K06394	0
K06395	0
K06396	0
K06397	0
K06398	0
K06399	0
K06400	2.48
K06401	0
K06402	0
K06403	0
K06404	0
K06405	0
K06406	0
K06407	0
K06408	0
K06409	0
K06410	0.5
K06411	0
K06412	99.51
K06413	0
K06415	0.5
K06416	0
K06417	0
K06418	0
K06419	0
K06421	0
K06422	0
K06423	0
K06425	0
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	0
K06436	0
K06437	0
K06438	0
K06439	0
K06440	0
K06442	215.36
K06443	12.21
K06445	78.95
K06446	2.72
K06447	96.11
K06518	336.3
K06591	0
K06595	0
K06596	3.61
K06597	0.5
K06598	1.7
K06599	0.25
K06600	0.45
K06601	2.52
K06602	2.02
K06603	2.84
K06605	113.34
K06606	12.47
K06607	0
K06608	0
K06609	15.21
K06610	0
K06714	41.51
K06718	0.25
K06720	0.26
K06726	265.38
K06857	0.47
K06858	77.22
K06859	28.17
K06860	206.36
K06861	179.01
K06864	99.13
K06866	75.94
K06867	502.61
K06871	263.68
K06872	25.93
K06873	0
K06876	1.78
K06877	215.67
K06878	116.7
K06879	79.3
K06880	0
K06881	300.64
K06882	0
K06883	0
K06884	194.34
K06885	108.25
K06886	413.12
K06887	79.13
K06888	15.26
K06889	205.78
K06890	195.97
K06891	392.19
K06893	2.5
K06894	94.21
K06895	390.54
K06896	2.18
K06897	54.57
K06898	100.62
K06899	114.95
K06900	0
K06901	629.61
K06902	123
K06903	112.34
K06904	6.01
K06905	148.32
K06906	113.62
K06907	149.67
K06908	148.2
K06909	43.63
K06910	518.45
K06911	434.66
K06912	0.51
K06915	43.83
K06916	195.77
K06917	78.11
K06918	76.95
K06919	124.16
K06920	278.54
K06921	0
K06922	0
K06923	102.87
K06925	482.64
K06926	5.35
K06928	0
K06929	79.63
K06931	0
K06934	135.01
K06937	0.51
K06938	35.98
K06940	135.33
K06941	496.34
K06942	592.04
K06945	110.2
K06946	34.31
K06948	101.16
K06949	493.1
K06950	178.84
K06951	0
K06952	27.95
K06953	2.01
K06954	106.01
K06955	3.06
K06956	220.82
K06957	73.61
K06958	492.43
K06959	488.25
K06960	6.57
K06962	99.7
K06966	675.65
K06967	102.49
K06968	77.64
K06969	281.05
K06970	77.47
K06971	55.4
K06972	1.52
K06973	99.31
K06974	0
K06975	462
K06976	4.06
K06977	0.51
K06978	103.4
K06979	4.19
K06980	392.15
K06983	0
K06985	4.51
K06986	120.04
K06987	5.12
K06988	213.36
K06989	13.24
K06990	6.33
K06991	3.73
K06992	298.11
K06994	885.06
K06995	57.35
K06996	349.67
K06997	494.47
K06998	0.84
K06999	137.8
K07000	155.4
K07001	218.98
K07002	104.63
K07003	6.61
K07004	119.58
K07005	243.7
K07006	32.2
K07007	188.49
K07008	177.84
K07009	313.57
K07010	16.86
K07011	139.66
K07012	187.12
K07013	0
K07014	78.52
K07015	100.96
K07016	0
K07017	113.18
K07018	102.87
K07019	177.13
K07020	2.94
K07023	99.87
K07024	1632.17
K07025	745.65
K07026	66.86
K07027	291.81
K07028	3.71
K07029	114.07
K07030	311.83
K07031	0
K07032	202.21
K07033	79.81
K07034	76.27
K07035	281.53
K07037	0.2
K07038	276.66
K07039	176.31
K07040	491.93
K07041	0
K07042	493.39
K07043	490.61
K07044	9.6
K07045	209.71
K07046	0.51
K07047	94.86
K07048	68.71
K07050	1.36
K07051	0
K07052	794.66
K07053	192.16
K07054	292.78
K07056	591.61
K07057	0.5
K07058	707.83
K07059	0
K07061	0
K07062	71.16
K07063	0
K07064	1.32
K07065	0
K07066	0
K07067	114.58
K07068	5.37
K07069	2.2
K07070	78.67
K07071	388.55
K07074	25.13
K07075	8.95
K07076	0
K07077	22.08
K07078	197.21
K07079	0
K07080	3.27
K07082	396.66
K07084	280.08
K07085	539.27
K07086	0.25
K07088	448.42
K07089	140.82
K07090	1371.69
K07091	205.49
K07092	0.5
K07093	39.32
K07094	98.98
K07095	179.26
K07096	0
K07097	0
K07098	6.63
K07099	0.33
K07100	1.33
K07101	299
K07102	102.87
K07104	223.57
K07105	2.35
K07106	184.47
K07107	568.38
K07109	105.46
K07110	306.31
K07112	299.41
K07113	319.2
K07114	252.41
K07115	178.81
K07116	4.02
K07117	2.98
K07118	33.06
K07119	271.08
K07120	510.79
K07121	78.72
K07122	176.05
K07123	0
K07124	248.75
K07125	0
K07126	474.63
K07127	88.65
K07129	0
K07130	1.28
K07131	110.06
K07132	180.15
K07133	8.57
K07136	76.77
K07137	4.12
K07138	0
K07139	177.39
K07140	88.3
K07141	32.31
K07145	99.15
K07146	517.5
K07147	78.44
K07148	92.68
K07149	99.97
K07150	93.8
K07152	105.49
K07153	78.58
K07154	144.48
K07155	0
K07156	290.15
K07157	4.91
K07160	405.99
K07161	5.65
K07164	146.7
K07165	51.93
K07166	310.52
K07167	1.5
K07168	13.52
K07169	0.5
K07171	214.77
K07172	113.43
K07173	283.43
K07175	129.39
K07177	215.32
K07178	2.1
K07180	79.24
K07181	1.06
K07182	205.72
K07183	9.82
K07184	76.56
K07186	75.94
K07190	0
K07192	99.28
K07213	245.1
K07214	217.64
K07215	100
K07216	1.19
K07217	61.39
K07218	98.01
K07219	0.01
K07220	103.03
K07221	2.76
K07222	235.82
K07223	190.23
K07224	240.83
K07225	12.16
K07226	3.08
K07227	2.71
K07228	0.33
K07229	75.77
K07230	13.5
K07231	1.7
K07232	44.63
K07233	6.03
K07234	100.48
K07235	78.83
K07236	77.89
K07237	77.64
K07238	312.71
K07239	0
K07240	132.35
K07241	133.84
K07242	0
K07243	248.31
K07245	290.93
K07246	46.64
K07248	135.8
K07250	207.06
K07251	75.77
K07255	0
K07256	0
K07257	1
K07258	653.42
K07259	389.31
K07260	5.44
K07261	76.95
K07262	176.91
K07263	38.33
K07264	79.75
K07265	97
K07266	97
K07267	17.19
K07268	0.17
K07269	75.77
K07270	182.12
K07271	2.82
K07272	1.16
K07273	25.9
K07274	103.13
K07275	84.04
K07276	1.8
K07277	188.76
K07278	177.8
K07279	14.66
K07280	274.39
K07282	24.98
K07283	76.77
K07284	658.63
K07285	90.57
K07286	77.64
K07287	177.52
K07288	97
K07289	79.49
K07290	84.76
K07291	0
K07300	185.38
K07301	175.11
K07302	11.05
K07303	9.71
K07304	593.78
K07305	396.28
K07306	99.76
K07307	248.88
K07308	184.66
K07309	65.09
K07310	69.31
K07311	11.32
K07312	87.07
K07313	100.39
K07314	55.56
K07315	100.69
K07316	319.34
K07317	0
K07318	0.94
K07319	79.61
K07320	177.81
K07321	0
K07322	269.81
K07323	176.55
K07326	86.48
K07334	60
K07335	7.02
K07336	28.75
K07337	76.77
K07338	1.7
K07339	20.98
K07340	79.59
K07341	89.16
K07343	77.4
K07344	2.01
K07345	369.75
K07346	143.22
K07347	650.84
K07348	80.24
K07349	36.97
K07350	80.87
K07351	75.3
K07352	11.32
K07353	1.29
K07354	14.18
K07355	4.15
K07356	12.89
K07357	63.89
K07358	41.68
K07386	219.28
K07387	142.88
K07389	13.41
K07390	179.31
K07391	425.39
K07393	225.2
K07394	2.89
K07395	12.08
K07396	4.92
K07397	386.73
K07399	382.63
K07400	78.83
K07401	10.62
K07402	64.03
K07403	2.17
K07404	81.12
K07405	0
K07406	65.26
K07407	11.61
K07442	213.34
K07443	78.91
K07444	199.26
K07445	0
K07447	493.64
K07448	90.36
