function.	air_8
K02878	268.11
K02879	281.61
K02881	280.61
K02884	280.61
K02886	282.61
K02887	280.61
K02888	280.61
K02890	281.61
K02891	0
K02892	281.61
K02895	282.01
K02897	276.34
K02899	280.61
K02902	280.61
K02904	281.61
K02906	281.61
K02907	281.61
K02909	293.96
K02911	280.61
K02913	368.609999999999
K02914	277.36
K02916	280.61
K02919	280.05
K02926	281.61
K02927	0
K02931	282.01
K02933	285.11
K02935	280.61
K02936	0
K02939	280.61
K02945	281.95
K02946	280.61
K02948	268.11
K02950	280.61
K02952	281.61
K02954	354.129999999999
K02956	280.61
K02959	280.61
K02961	281.61
K02963	280.61
K02965	281.61
K02967	280.61
K02968	280.61
K02970	93.33
K02972	0
K02982	281.61
K02986	281.61
K02988	282.61
K02990	280.61
K02992	280.61
K02994	285.11
K02996	280.61
K03040	281.61
K03043	280.61
K03046	280.61
K03048	76.29
K03060	279.93
K03070	524.099999999999
K03071	27.41
K03072	204.83
K03073	278.61
K03074	203.51
K03075	280.61
K03076	340.62
K03077	2
K03078	0.65
K03079	0
K03086	280.41
K03087	186.61
K03088	1169.51
K03089	14.1
K03090	72.18
K03091	73.5
K03092	16.54
K03093	0
K03095	75.89
K03098	51.95
K03100	443.28
K03101	282.13
K03106	280.61
K03110	280.61
K03111	646.11
K03112	0
K03113	1.15
K03116	308.08
K03117	224.96
K03118	296.18
K03119	22.31
K03146	0
K03147	115.28
K03148	0
K03149	157.55
K03150	0.33
K03151	77.62
K03152	4.06
K03153	157.55
K03154	156.47
K03168	280.84
K03169	73.92
K03177	280.61
K03179	16.36
K03181	13.35
K03182	15.48
K03183	275.89
K03184	0.65
K03185	1.58
K03186	15.48
K03187	187.89
K03188	213.17
K03189	213.42
K03190	213.42
K03191	0.2
K03192	0.73
K03194	0
K03195	4.33
K03196	0
K03197	2
K03198	0
K03199	4
K03200	4
K03201	2
K03202	0
K03203	0
K03204	4
K03205	1.79
K03206	0
K03207	0
K03208	0
K03210	281.71
K03212	1.67
K03214	0.67
K03215	80.8
K03216	276.58
K03217	498.11
K03218	280.41
K03219	0.33
K03220	0.33
K03221	0
K03222	0.33
K03223	0.33
K03224	0.33
K03225	0.33
K03226	0.33
K03227	0.33
K03228	0.33
K03229	0.33
K03230	0.33
K03263	0
K03269	13.98
K03270	16.18
K03271	16.04
K03272	2.67
K03273	15.5
K03274	13.5
K03275	0
K03276	0
K03277	0
K03278	0
K03279	0
K03280	0
K03281	7.56
K03282	268.39
K03284	332.32
K03285	0.33
K03286	2.24
K03287	0
K03288	0.2
K03289	0
K03290	3
K03291	0
K03292	8.27
K03293	167.1
K03294	168.67
K03296	76.05
K03297	78.33
K03298	26.31
K03299	385.13
K03300	108.73
K03301	0.2
K03303	362.63
K03304	8.27
K03305	246.76
K03306	237.19
K03307	294.42
K03308	186.61
K03309	0
K03310	546.689999999999
K03311	364.35
K03312	231.85
K03313	26.82
K03314	0.67
K03315	85.59
K03316	196.1
K03317	104.33
K03319	121.47
K03320	267.9
K03321	153.66
K03322	177.34
K03324	61.57
K03325	139.95
K03326	97.14
K03327	81.77
K03328	144.29
K03329	0
K03332	0.2
K03333	24.16
K03335	19.09
K03336	17.09
K03337	17.09
K03338	17.09
K03339	55.8
K03340	52.22
K03342	17.23
K03343	26.56
K03346	76.29
K03365	13.42
K03366	101.05
K03367	76.12
K03379	0.2
K03380	127.79
K03381	91.55
K03382	0
K03383	0
K03385	61.8
K03386	246.11
K03387	77.94
K03388	0
K03389	0
K03390	0
K03391	0
K03392	1.46
K03394	5.53
K03395	0
K03396	0
K03399	0.33
K03402	330.43
K03403	3.2
K03404	83.35
K03405	73.98
K03406	12.6
K03407	3.72
K03408	4.91
K03409	2.66
K03410	0.33
K03411	0.66
K03412	3.72
K03413	6.58
K03414	1.06
K03415	0.33
K03416	68.94
K03417	129.87
K03418	0
K03424	295.68
K03425	0
K03426	161.26
K03427	372.91
K03428	0.53
K03429	71.52
K03430	0.2
K03431	280.13
K03432	2
K03433	2
K03435	0.33
K03436	349.37
K03437	280.22
K03438	280.61
K03439	278.61
K03442	432.17
K03444	0
K03445	0.02
K03446	22.31
K03449	153.11
K03451	71.72
K03453	214.6
K03455	85.71
K03457	24.38
K03458	27.88
K03459	0
K03462	1.18
K03464	89.29
K03465	217.83
K03466	657.5
K03468	0
K03469	187.82
K03470	280.61
K03471	76.29
K03472	0.2
K03473	0.2
K03474	13.71
K03475	178.18
K03476	17.96
K03477	0.65
K03478	0
K03480	121.14
K03481	71.34
K03482	0
K03483	57.58
K03484	90.56
K03485	0
K03486	75.31
K03487	0.33
K03488	132.43
K03489	69.32
K03490	0
K03491	2.34
K03492	3.2
K03493	16.31
K03495	93.33
K03496	473.3
K03497	389.16
K03498	79.79
K03499	264.66
K03500	293.64
K03501	280.61
K03502	80.5500000000001
K03503	3.05
K03516	0
K03517	101.51
K03518	0.53
K03519	0.53
K03520	0.53
K03521	204.18
K03522	203.98
K03523	267.38
K03524	268.51
K03525	5.58
K03526	178.74
K03527	178.54
K03528	0.87
K03529	312.68
K03530	98.53
K03531	280.81
K03532	0.34
K03533	0.17
K03534	0
K03535	71.85
K03536	275.61
K03537	0
K03543	18.31
K03544	280.61
K03545	280.61
K03546	75.56
K03547	75.56
K03548	0.67
K03549	17.62
K03550	280.61
K03551	280.61
K03553	280.61
K03554	13.5
K03555	93.33
K03556	2.48
K03557	13.7
K03558	16.38
K03559	21.11
K03560	7.6
K03561	17.39
K03562	5.4
K03563	1
K03564	277.84
K03565	280.61
K03566	1.86
K03567	0
K03568	16.16
K03569	4.68
K03570	23.87
K03571	23.19
K03572	93.33
K03573	0.67
K03574	629.73
K03575	293.46
K03576	13.37
K03577	13.16
K03578	213.48
K03579	186.48
K03580	0.87
K03581	92.52
K03582	15.37
K03583	15.37
K03584	280.61
K03585	18.03
K03586	13.7
K03587	203.66
K03588	306.91
K03589	280.61
K03590	92.67
K03591	0.67
K03592	16.16
K03593	275.18
K03594	28.73
K03595	280.61
K03596	281.61
K03597	1
K03598	0.67
K03599	13.7
K03600	13.7
K03601	280.13
K03602	216.28
K03603	0.67
K03604	0.67
K03605	4.33
K03606	0.48
K03607	0.67
K03608	13.56
K03609	13.56
K03610	13.76
K03611	13.7
K03612	1.33
K03613	1.33
K03614	1.33
K03615	1.33
K03616	13.7
K03617	1.33
K03618	0
K03619	0
K03620	0
K03621	92.96
K03623	8.25
K03624	280.61
K03625	219.76
K03628	276.01
K03629	265.78
K03630	91.5
K03631	280.41
K03632	0.67
K03633	0.67
K03634	15.7
K03635	193.95
K03636	72.75
K03637	195.22
K03638	71.72
K03639	194.9
K03640	3.4
K03641	3.4
K03642	18.1
K03643	13.9
K03644	275.71
K03645	0.67
K03646	1.9
K03647	388.55
K03648	278.61
K03649	130.13
K03650	93.33
K03651	1.2
K03652	197.45
K03653	0
K03654	235.43
K03655	460.05
K03656	13.7
K03657	656.63
K03658	0.17
K03660	0.66
K03664	280.61
K03665	280.59
K03666	89.75
K03667	74.89
K03668	0
K03669	0.53
K03670	1.59
K03671	471.07
K03672	4.2
K03673	38.89
K03674	0.67
K03675	12.65
K03676	15.03
K03680	0
K03683	0.87
K03684	187.9
K03685	280.61
K03686	472.22
K03687	282.61
K03688	77.28
K03690	2.18
K03692	0
K03693	60.4
K03694	13.23
K03695	278.41
K03696	266.96
K03697	5.1
K03698	78.62
K03699	101.38
K03700	76.29
K03701	409.69
K03702	280.61
K03703	280.61
K03704	632.59
K03705	266.76
K03706	76.29
K03707	44.17
K03708	76.95
K03709	493.97
K03710	411.06
K03711	298.66
K03712	0
K03713	76.29
K03716	0.86
K03717	0
K03718	2.71
K03719	46.41
K03720	0.34
K03721	0.67
K03722	223.44
K03723	280.81
K03724	223.66
K03727	187.28
K03731	0.4
K03732	0.87
K03733	275.35
K03734	48.15
K03735	3.73
K03736	3.73
K03737	7.39
K03738	0
K03739	76.12
K03740	76.12
K03741	62.75
K03742	7.51
K03743	237.1
K03744	11.22
K03745	13.57
K03746	2.32
K03747	0
K03748	0.67
K03749	0.33
K03750	499.9
K03752	86.77
K03753	72.4
K03755	0
K03756	13.53
K03757	0
K03758	239.33
K03759	0
K03760	13.03
K03761	6.94
K03762	226.88
K03763	76.95
K03764	0.67
K03765	0
K03767	208.71
K03768	275
K03769	13.76
K03770	16.38
K03771	18.66
K03772	18.79
K03773	9.13
K03774	0.53
K03775	13.7
K03776	39.71
K03777	25.64
K03778	156.68
K03779	33.22
K03780	33.22
K03781	315.29
K03782	24.99
K03783	31.81
K03784	207.59
K03785	90.99
K03786	188.56
K03787	15.38
K03788	0.34
K03789	262.07
K03790	195.54
K03791	0.69
K03793	2
K03794	0
K03795	2.33
K03796	0
K03797	92.22
K03798	281.44
K03799	32.41
K03800	337.88
K03801	203.79
K03802	0.5
K03803	1.02
K03804	0.67
K03805	0
K03806	13.7
K03807	0
K03808	14.23
K03809	1.26
K03810	1.37
K03811	107.5
K03812	0
K03813	0
K03814	15.57
K03815	0
K03816	77.15
K03817	71.72
K03818	2.67
K03819	0
K03820	203.43
K03821	0.73
K03822	0
K03823	354.77
K03824	127.72
K03825	0
K03826	0
K03827	1.65
K03828	0.89
K03829	0
K03830	2.73
K03831	1
K03832	11.09
K03833	77.32
K03834	1.17
K03835	13.02
K03836	0
K03837	187.84
K03838	0
K03839	0.67
K03840	0
K03841	14.38
K03851	0
K03852	0
K03855	2
K03856	4.83
K03862	27.68
K03863	27.78
K03867	0
K03885	277.62
K03886	0
K03887	0
K03888	0
K03889	187.28
K03890	185.28
K03891	185.28
K03892	314.73
K03893	76
K03894	0
K03895	0
K03896	0
K03897	1.53
K03918	0
K03919	148.95
K03921	0.03
K03923	27.22
K03924	32.65
K03925	275.28
K03926	2.53
K03928	144.03
K03929	311.08
K03930	4.6
K03931	0.33
K03932	372.79
K03933	0.4
K03943	0
K03969	5.17
K03970	0
K03971	0
K03972	12.67
K03973	35.22
K03974	0
K03975	186.06
K03976	265.75
K03977	302.36
K03978	93.33
K03979	280.61
K03980	204.27
K03981	14.1
K04013	0.67
K04014	0.67
K04015	0.67
K04016	0.67
K04017	0.65
K04018	0.67
K04019	0
K04020	0
K04021	0
K04022	0
K04023	0
K04024	2
K04025	0
K04026	0
K04027	0
K04028	2
K04029	2
K04030	0
K04031	2
K04032	0
K04033	0
K04034	0
K04035	0.2
K04036	0
K04037	0.2
K04038	0.2
K04039	0.2
K04040	0.2
K04041	73.09
K04042	280.13
K04043	284.81
K04044	13.7
K04045	0.53
K04046	0.53
K04047	237.14
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	0
K04059	0
K04060	0
K04061	0.33
K04062	1.16
K04063	24.68
K04064	0
K04065	0
K04066	280.61
K04067	0.67
K04068	78.03
K04069	256.93
K04070	0.33
K04072	62.83
K04073	4.57
K04074	76.95
K04075	280.61
K04076	0
K04077	468.22
K04078	282.94
K04079	14.64
K04080	0.2
K04081	0
K04082	15.7
K04083	90.8500000000001
K04084	16.38
K04085	1.42
K04086	73.34
K04087	1.2
K04088	1.2
K04090	1.2
K04091	40.58
K04092	3.4
K04093	184.81
K04094	78.65
K04095	13.72
K04096	283.28
K04098	54.06
K04099	0
K04100	0
K04101	2.16
K04102	0
K04103	114.04
K04105	0
K04107	0
K04108	0
K04109	0
K04110	0
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0
K04117	0.41
K04127	0.33
K04128	0.33
K04333	0
K04334	0
K04335	0
K04336	0
K04337	0
K04338	0
K04343	0.98
K04477	0.33
K04478	15.89
K04480	0
K04485	275.61
K04486	2.13
K04487	373.29
K04488	279.26
K04516	3.25
K04517	278.41
K04518	265.56
K04561	136.02
K04562	0.66
K04564	335.91
K04565	136.92
K04566	0.2
K04567	403.38
K04568	1.07
K04618	0
K04651	6.26
K04652	4.33
K04653	6.28
K04654	4.33
K04655	4.66
K04656	59.96
K04691	0.87
K04708	0
K04710	0
K04719	4.06
K04720	0.33
K04744	15.9
K04747	0
K04748	55.63
K04749	76.92
K04750	248.14
K04751	181.26
K04752	0.9
K04753	0.67
K04754	13.5
K04755	24.71
K04756	171.87
K04757	77.25
K04758	63.89
K04759	126.74
K04760	15.5
K04761	200.66
K04762	203.66
K04763	276.28
K04764	13.9
K04765	3.04
K04766	70.52
K04767	6.9
K04768	105.29
K04769	0.33
K04770	0.67
K04771	79.38
K04772	1.2
K04773	17.1
K04774	13.37
K04775	0
K04780	0
K04781	0
K04782	0
K04783	17.41
K04784	13.51
K04785	0
K04786	0.33
K04787	0
K04788	0
K04793	3.33
K04794	0
K04805	0
K04835	0
K04844	0.2
K04940	71.52
K04962	0
K05020	72.12
K05245	0
K05275	0
K05281	0
K05286	0
K05296	0
K05297	0.2
K05299	0
K05301	0
K05303	0
K05304	0
K05306	0.2
K05311	72.02
K05337	110.98
K05338	71.52
K05339	71.52
K05340	59.23
K05341	1
K05342	26.96
K05343	164.71
K05346	103.97
K05349	80.13
K05350	9.78
K05351	0
K05352	115.06
K05356	0
K05358	0.2
K05362	76.12
K05363	2.2
K05364	6.98
K05365	2.54
K05366	149.69
K05367	0.68
K05368	0
K05371	0
K05372	0
K05373	0
K05374	0
K05375	0.98
K05396	0
K05499	0.33
K05501	1
K05515	4.34
K05516	0.86
K05517	0
K05518	0
K05519	0
K05520	204.75
K05521	0.7
K05522	252.93
K05523	59.63
K05524	2.06
K05525	0
K05526	0.2
K05527	13.9
K05539	13.9
K05540	13.9
K05541	13.5
K05548	148.63
K05549	52.41
K05550	52.41
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	0.4
K05560	56.03
K05561	0.4
K05562	1.21
K05563	56.03
K05564	0.4
K05565	596.95
K05566	143.04
K05567	485.69
K05568	486.1
K05569	425.11
K05570	423.63
K05571	425.25
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0.67
K05577	70.94
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	15.7
K05590	0.67
K05591	0.33
K05592	263.4
K05593	1.38
K05594	0
K05595	18.84
K05596	180.3
K05597	0.2
K05599	0.2
K05600	0.2
K05601	0.66
K05602	187.28
K05603	0
K05606	85.46
K05685	13.35
K05687	0
K05708	0
K05709	0
K05710	39.62
K05711	0
K05712	5.2
K05713	2.41
K05714	0
K05715	0
K05739	0
K05747	0
K05772	0.53
K05773	0.53
K05774	0
K05775	0.17
K05776	0.17
K05777	0
K05778	0
K05779	0
K05780	0
K05781	0
K05782	75.78
K05783	52.41
K05784	52.16
K05785	0
K05786	271.44
K05787	0.67
K05788	15.9
K05789	0.19
K05790	0.17
K05791	0
K05792	0
K05793	0
K05794	205.51
K05795	0
K05796	0
K05797	0
K05798	0
K05799	98.6
K05800	0.2
K05801	1.35
K05802	0.67
K05803	0.67
K05804	0
K05805	13.03
K05807	16.38
K05808	6.1
K05809	0.67
K05810	275.36
K05811	0
K05812	0
K05813	23.95
K05814	23.75
K05815	23.75
K05816	10.71
K05817	0.2
K05818	0
K05819	0.53
K05820	1.6
K05822	71.52
K05823	4.6
K05824	0
K05825	3.66
K05826	2
K05827	1.66
K05828	0
K05829	0
K05830	0
K05831	0
K05832	95.08
K05833	97.13
K05834	0.2
K05835	109.03
K05836	0.53
K05837	80.3
K05838	247.14
K05839	0
K05841	0.33
K05844	3.01
K05845	215.61
K05846	504.12
K05847	289.85
K05851	0.67
K05873	2.33
K05874	1.65
K05875	0.33
K05876	0
K05877	0
K05878	164.85
K05879	198.07
K05880	0
K05881	102.89
K05882	4.76
K05884	0
K05886	0
K05887	0
K05889	0
K05895	69.31
K05896	279.46
K05898	2.29
K05910	0
K05913	0
K05916	150.09
K05917	0
K05919	0.33
K05921	0
K05922	0
K05927	0
K05928	0
K05929	0
K05934	3.53
K05936	69.39
K05937	1.92
K05939	0.2
K05946	74.71
K05951	0
K05952	13.17
K05962	0
K05964	0
K05966	0.2
K05967	0
K05970	2.2
K05973	0.53
K05979	0.33
K05982	0.2
K05984	0
K05985	76.62
K05986	0
K05988	0.6
K05989	0.33
K05991	3.2
K05992	0
K05994	0
K05995	17.66
K05996	0
K05997	0
K05998	0
K05999	0
K06001	2.86
K06006	0
K06011	0
K06012	0.33
K06013	0.36
K06015	2.33
K06016	83.98
K06019	2
K06020	12.83
K06021	0
K06023	89.78
K06024	279.46
K06033	0
K06034	0
K06039	0.32
K06041	16.38
K06042	69.39
K06044	59.61
K06045	2.2
K06048	245.18
K06049	0.2
K06073	0
K06074	0
K06075	0
K06076	13.57
K06077	1
K06078	0
K06079	0
K06080	0
K06113	0.33
K06118	81.73
K06120	0
K06121	0
K06122	2
K06131	372.26
K06132	12.7
K06133	31.62
K06134	0.53
K06135	0
K06136	0.4
K06137	2.4
K06138	0.4
K06139	0.4
K06140	0.33
K06141	0
K06142	16.01
K06143	0
K06144	0
K06145	0.65
K06146	0
K06147	967.009999999999
K06148	192.45
K06149	0.67
K06151	0
K06152	0
K06153	280.59
K06155	0
K06156	0
K06157	0
K06158	93.03
K06159	0
K06160	0.53
K06162	0.33
K06163	0
K06164	0
K06165	0
K06166	0
K06167	2.68
K06168	275.84
K06169	0.68
K06173	281.26
K06175	0.7
K06176	0.67
K06177	289.61
K06178	280.61
K06179	56.93
K06180	434.03
K06181	4.72
K06182	13.48
K06183	107.32
K06186	13.7
K06187	280.61
K06188	27.83
K06189	13.7
K06190	13.9
K06191	190.78
K06192	13.36
K06193	143.5
K06194	14.87
K06195	1.01
K06196	193.95
K06197	0
K06198	76.29
K06199	458.96
K06200	173.59
K06201	7.4
K06202	15.5
K06203	0.9
K06204	17.9
K06205	0.67
K06206	0.87
K06207	280.61
K06208	0
K06209	71.52
K06211	0.67
K06212	0.67
K06213	262.34
K06214	0
K06215	263.52
K06216	58.01
K06217	280.79
K06218	38.73
K06219	0
K06221	268.76
K06222	0.53
K06223	50.8
K06257	0
K06281	4.33
K06282	4.33
K06283	0.33
K06284	0.66
K06285	0
K06286	76.29
K06287	212.74
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	0
K06295	0.99
K06296	0.66
K06297	0.99
K06298	0
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	0
K06307	0.33
K06308	0
K06309	0
K06310	0
K06311	0
K06312	0
K06313	0
K06314	0
K06315	0
K06317	0.66
K06318	0
K06319	0
K06320	0.2
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	0
K06329	0
K06330	0.2
K06331	0.33
K06332	0
K06333	0.33
K06334	0.33
K06335	0
K06336	0
K06337	0
K06338	0
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0
K06346	13.43
K06347	15.89
K06348	0
K06349	0
K06350	55.63
K06351	0
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	0.33
K06374	0.33
K06375	0
K06377	0.78
K06378	0.33
K06379	0.33
K06380	0
K06381	0.99
K06382	0.33
K06383	0.33
K06384	0
K06385	0
K06386	0
K06387	0.33
K06388	0
K06390	0.33
K06391	0.33
K06392	0.33
K06393	0.33
K06394	0.33
K06395	0.33
K06396	0.33
K06397	0.33
K06398	0.33
K06399	0.33
K06400	2.7
K06401	0
K06402	0.33
K06403	0
K06404	0
K06405	0.33
K06406	0.33
K06407	0.33
K06408	0
K06409	0.33
K06410	0.33
K06411	0.33
K06412	72.18
K06413	0
K06415	0
K06416	0
K06417	0
K06418	0
K06419	0
K06421	0
K06422	0
K06423	0.33
K06425	0
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	0
K06436	0
K06437	0
K06438	0.33
K06439	0
K06440	0
K06442	192.91
K06443	27.38
K06445	0.53
K06446	0.73
K06447	0.2
K06518	87.19
K06591	0
K06595	0
K06596	0.53
K06597	0
K06598	0
K06599	0
K06600	0
K06601	0.4
K06602	0.4
K06603	0.33
K06605	16.59
K06606	0.33
K06607	0
K06608	0
K06609	44.66
K06610	0
K06714	0
K06718	0
K06720	0
K06726	102.31
K06857	0.53
K06858	0
K06859	0
K06860	184.36
K06861	16.38
K06864	5.7
K06866	0.67
K06867	319.67
K06871	3.25
K06872	7.95
K06873	0
K06876	0.88
K06877	187.28
K06878	77.17
K06879	1.2
K06880	0
K06881	240.21
K06882	0
K06883	0
K06884	0
K06885	76.37
K06886	269.98
K06887	0
K06888	28.78
K06889	24.24
K06890	20.72
K06891	197.99
K06893	0
K06894	1.34
K06895	255.62
K06896	4.37
K06897	0.2
K06898	8.17
K06899	0.67
K06900	0
K06901	280.78
K06902	77.11
K06903	0.69
K06904	6.37
K06905	0.69
K06906	0.52
K06907	0.69
K06908	0.69
K06909	0.39
K06910	256.59
K06911	147.3
K06912	0
K06915	4.53
K06916	14.23
K06917	0
K06918	0.87
K06919	11.08
K06920	87.82
K06921	0
K06922	0
K06923	13.56
K06925	253.76
K06926	38.01
K06928	0
K06929	8.6
K06931	0
K06934	55.63
K06937	0
K06938	1.06
K06940	2.41
K06941	281.51
K06942	285.75
K06945	12.7
K06946	0.02
K06948	76.29
K06949	278.61
K06950	77.02
K06951	0
K06952	0.2
K06953	0.2
K06954	12.7
K06955	0.33
K06956	72.23
K06957	0.67
K06958	280.61
K06959	276.83
K06960	10.43
K06962	74.22
K06966	450.39
K06967	76.95
K06968	0.67
K06969	91.78
K06970	0.48
K06971	0
K06972	0.53
K06973	72.7
K06974	0
K06975	316.57
K06976	3
K06977	0
K06978	110.95
K06979	37.62
K06980	203.18
K06983	0
K06985	0.2
K06986	94.68
K06987	0.48
K06988	48.76
K06989	35.6
K06990	4
K06991	0.81
K06992	39.03
K06994	643.429999999999
K06995	0.73
K06996	256.1
K06997	280.94
K06998	2.2
K06999	71.97
K07000	0.53
K07001	36.79
K07002	72.95
K07003	1.74
K07004	97.12
K07005	29.73
K07006	49.58
K07007	82.02
K07008	13.77
K07009	263.9
K07010	33.5
K07011	10.41
K07012	44.66
K07013	0
K07014	0.67
K07015	76.62
K07016	0.2
K07017	22.47
K07018	15.23
K07019	15.51
K07020	0
K07023	71.85
K07024	1049.01
K07025	311.34
K07026	0
K07027	186.59
K07028	0
K07029	100.26
K07030	262.3
K07031	2
K07032	86.01
K07033	55.63
K07034	0.17
K07035	245.89
K07037	0.81
K07038	103.4
K07039	12.7
K07040	279.93
K07041	0
K07042	276.63
K07043	214.33
K07044	2.33
K07045	114.07
K07046	3.25
K07047	69.73
K07048	73.96
K07050	0.33
K07051	0
K07052	593.87
K07053	17.69
K07054	189.51
K07056	293.92
K07057	0
K07058	442.95
K07059	0
K07061	0
K07062	27.78
K07063	0
K07064	0.67
K07065	0
K07066	0
K07067	54.13
K07068	0.41
K07069	1.23
K07070	0.2
K07071	259.98
K07074	0.33
K07075	21.95
K07076	0.02
K07077	97.95
K07078	83.97
K07079	0.33
K07080	2.65
K07082	208.76
K07084	159.8
K07085	299.15
K07086	0
K07088	308.97
K07089	72.92
K07090	870.579999999999
K07091	14.38
K07092	0
K07093	106.79
K07094	71.52
K07095	80.1
K07096	0
K07097	0
K07098	6.44
K07099	0.66
K07100	0.33
K07101	159.41
K07102	13.23
K07104	140.8
K07105	4.55
K07106	77.04
K07107	380.92
K07109	0.34
K07110	238.89
K07112	181.09
K07113	133.78
K07114	150.49
K07115	13.9
K07116	0.33
K07117	2.33
K07118	102.67
K07119	159.52
K07120	340.27
K07121	0.67
K07122	13.7
K07123	0.2
K07124	208.74
K07125	0.33
K07126	39.04
K07127	23.04
K07129	0
K07130	0.99
K07131	12.7
K07132	69.97
K07133	39.05
K07136	0.2
K07137	1.87
K07138	0
K07139	77.61
K07140	22.27
K07141	2.73
K07145	71.52
K07146	362.11
K07147	3.18
K07148	13.91
K07149	14.01
K07150	4.2
K07152	21.41
K07153	0.87
K07154	7.91
K07155	0
K07156	189.11
K07157	0.53
K07160	168.03
K07161	0.33
K07164	126.26
K07165	1.06
K07166	203.55
K07167	0
K07168	0.73
K07169	0
K07171	85.85
K07172	13.43
K07173	132.98
K07175	118.71
K07177	191.88
K07178	0
K07180	0.2
K07181	0
K07182	180.94
K07183	4.06
K07184	0.67
K07186	0.65
K07190	0
K07192	7.49
K07213	87.51
K07214	44.27
K07215	12.7
K07216	0.86
K07217	0.53
K07218	12.5
K07219	0.2
K07220	74.05
K07221	0.2
K07222	154.66
K07223	39.35
K07224	107.81
K07225	0.33
K07226	0.87
K07227	0.17
K07228	0
K07229	0
K07230	0.33
K07231	0
K07232	0.53
K07233	0.53
K07234	12.83
K07235	0.87
K07236	0.67
K07237	0.65
K07238	130.97
K07239	1.2
K07240	61.06
K07241	59.94
K07242	0
K07243	86.37
K07245	186.69
K07246	3.52
K07248	15.72
K07250	132.32
K07251	0
K07255	0
K07256	0
K07257	0.45
K07258	289.46
K07259	202.78
K07260	9.56
K07261	0.87
K07262	13.37
K07263	3.31
K07264	0
K07265	12.87
K07266	12.87
K07267	3.73
K07268	0.67
K07269	0
K07270	25.75
K07271	4.88
K07272	2.4
K07273	33
K07274	0
K07275	1.74
K07276	0.6
K07277	16.38
K07278	13.9
K07279	0
K07280	32.42
K07282	24
K07283	0
K07284	401.45
K07285	0.02
K07286	0.67
K07287	12.85
K07288	12.5
K07289	2.2
K07290	0.33
K07291	0
K07300	54.47
K07301	3.86
K07302	3.59
K07303	1.26
K07304	409.05
K07305	266.51
K07306	2.67
K07307	2.67
K07308	2.67
K07309	0
K07310	0
K07311	0
K07312	0
K07313	16.91
K07314	0
K07315	78.18
K07316	181.31
K07317	0
K07318	0.57
K07319	1
K07320	13.7
K07321	0
K07322	83.82
K07323	13.9
K07326	12.16
K07334	98.11
K07335	8.9
K07336	2.2
K07337	0
K07338	0
K07339	21.92
K07340	0.32
K07341	11.95
K07343	1.5
K07344	0
K07345	0.44
K07346	0.6
K07347	0.95
K07348	0
K07349	0
K07350	0
K07351	0
K07352	0
K07353	0
K07354	0
K07355	0
K07356	0
K07357	0
K07358	0
K07386	199.49
K07387	0
K07389	1.5
K07390	13.9
K07391	204.24
K07393	125.63
K07394	0.2
K07395	0.73
K07396	0.66
K07397	196.65
K07399	260.49
K07400	0.87
K07401	0.2
K07402	60.02
K07403	2.83
K07404	6.37
K07405	0
K07406	0.33
K07407	7.5
K07442	187.28
K07443	4.08
K07444	89.93
K07445	0
K07447	280.41
K07448	42.01
K07449	0
K07451	0
K07452	1.75
K07453	0
K07454	0
K07455	89.55
K07456	79.43
K07457	73.14
K07458	8.28
K07459	0.17
K07460	142.89
K07461	98.13
K07462	93.53
K07464	0.5
K07465	184.28
K07467	74.39
K07469	0
K07470	0
K07471	0
K07473	4.06
K07474	73.15
K07476	71.52
K07478	280.61
K07479	0.67
K07480	0
K07481	125.33
K07482	111.58
K07483	489.18
K07484	4.4
K07485	62.62
K07486	60.94
K07487	0
K07488	102.12
K07490	33.22
K07491	55.03
K07492	3.07
K07493	0.2
K07494	15.07
K07495	0
K07496	0.76
K07497	125.79
K07498	134.96
K07499	0
K07501	13.18
K07502	0.33
K07503	187.28
K07504	31.16
K07505	0
K07506	0.73
K07507	29.76
K07516	100.53
K07518	0.33
K07533	77.28
K07535	0.82
K07536	0
K07537	0
K07538	0
K07539	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	309.19
K07559	0
K07560	278.41
K07566	148.96
K07568	93.33
K07570	4.77
K07571	72.02
K07574	77.82
K07576	2
K07577	0.2
K07584	76.55
K07586	76.29
K07588	87.46
K07589	0
K07590	72.18
K07591	0
K07592	0
K07636	79.21
K07637	0
K07638	1.06
K07639	0.2
K07640	2.65
K07641	0
K07642	2.53
K07643	0
K07644	0.86
K07645	12.87
K07646	78.62
