function.	air_23
K02886	216.67
K02887	216.67
K02888	216.67
K02890	216.67
K02891	0
K02892	216.67
K02895	216.67
K02897	211.41
K02899	216.46
K02902	216.67
K02904	216.67
K02906	216.67
K02907	216.67
K02909	284.46
K02911	216.46
K02913	348.42
K02914	166.65
K02916	216.67
K02919	246.62
K02926	216.67
K02927	0
K02931	216.67
K02933	216.67
K02935	216.67
K02936	0
K02939	216.67
K02945	216
K02946	216.67
K02948	184.55
K02950	216.67
K02952	216.67
K02954	334.65
K02956	216.67
K02959	216.67
K02961	216.67
K02963	216.67
K02965	216.67
K02967	216.67
K02968	185.05
K02970	203.17
K02972	66.01
K02982	216.67
K02986	216.67
K02988	216.67
K02990	216.67
K02992	216.67
K02994	216.67
K02996	216.67
K03040	216.67
K03043	216.67
K03046	216.67
K03048	121.84
K03060	216.67
K03070	322.28
K03071	92.78
K03072	95.83
K03073	215.15
K03074	95.83
K03075	216.47
K03076	322.28
K03077	65.51
K03078	67.01
K03079	65.51
K03086	216.67
K03087	81.04
K03088	173.45
K03089	80.66
K03090	117.25
K03091	127.25
K03092	71.03
K03093	1
K03095	120.84
K03098	101.37
K03100	354.76
K03101	216.67
K03106	216.67
K03110	216.67
K03111	472.34
K03112	66.21
K03113	67.71
K03116	200.3
K03117	83.7
K03118	201.01
K03119	64.02
K03146	0
K03147	95.32
K03148	66.01
K03149	100.95
K03150	66.01
K03151	200.68
K03152	69.62
K03153	30.45
K03154	96.45
K03168	215.54
K03169	218.97
K03177	216.67
K03179	80.66
K03181	70.37
K03182	115.2
K03183	211.74
K03184	77.97
K03185	80.66
K03186	128.14
K03187	123.57
K03188	134.24
K03189	134.03
K03190	134.03
K03191	0
K03192	2.03
K03194	57.73
K03195	57.73
K03196	57.67
K03197	55.25
K03198	0
K03199	57.73
K03200	57.73
K03201	57.73
K03202	0
K03203	57.73
K03204	57.73
K03205	33.35
K03206	0
K03207	34.38
K03208	34.38
K03210	217.83
K03212	67.51
K03214	67.51
K03215	192.71
K03216	192.71
K03217	248.73
K03218	216.67
K03219	12.53
K03220	6.1
K03221	32.98
K03222	31.71
K03223	0.2
K03224	12.33
K03225	36.95
K03226	33.18
K03227	33.18
K03228	34.85
K03229	47.61
K03230	14
K03263	0
K03269	80.66
K03270	70.2
K03271	83.99
K03272	78.67
K03273	80.66
K03274	79.13
K03275	30.84
K03276	33
K03277	6.29
K03278	9.33
K03279	11.31
K03280	23.47
K03281	148.52
K03282	206.21
K03284	315.31
K03285	1.5
K03286	74.36
K03287	0
K03288	68.22
K03289	66.01
K03290	72.73
K03291	154.83
K03292	200.64
K03293	192.74
K03294	249.07
K03296	120.11
K03297	109.97
K03298	0
K03299	199.93
K03300	104.63
K03301	0.66
K03303	275.26
K03304	65.51
K03305	441.87
K03306	135.61
K03307	326.15
K03308	120.33
K03309	0
K03310	299.57
K03311	407.25
K03312	173.97
K03313	81.87
K03314	67.51
K03315	124.16
K03316	316.19
K03317	39.58
K03319	179.57
K03320	200.8
K03321	118.06
K03322	211.9
K03324	174.81
K03325	2.5
K03326	93.48
K03327	139.51
K03328	235.19
K03329	33.68
K03332	0.2
K03333	0
K03335	101.48
K03336	50.53
K03337	50.2
K03338	50.53
K03339	102.33
K03340	0.67
K03342	4.36
K03343	0
K03346	120.84
K03365	0
K03366	163.02
K03367	122
K03379	0
K03380	0
K03381	31.82
K03382	0
K03383	0
K03385	35.18
K03386	253.58
K03387	201.99
K03388	0
K03389	0
K03390	0
K03391	0
K03392	2.8
K03394	24.43
K03395	0
K03396	0
K03399	10.73
K03402	312.5
K03403	0
K03404	0
K03405	0.2
K03406	34.75
K03407	67.04
K03408	66.9
K03409	1
K03410	1
K03411	1.66
K03412	63.74
K03413	67.36
K03414	63.37
K03415	7
K03416	13.5
K03417	36.87
K03418	0.66
K03424	354.67
K03425	66.01
K03426	80.37
K03427	289.41
K03428	0
K03429	119.91
K03430	39.26
K03431	216.67
K03432	13.5
K03433	13.5
K03435	98.04
K03436	125.28
K03437	138.5
K03438	216.92
K03439	206.21
K03442	206.31
K03444	0
K03445	66.01
K03446	103.63
K03449	147.82
K03451	175.88
K03453	139.48
K03455	187.31
K03457	121.49
K03458	30.31
K03459	27.47
K03462	28.5
K03464	32.69
K03465	0.67
K03466	477.17
K03468	66.22
K03469	212.41
K03470	216.67
K03471	120.84
K03472	66.21
K03473	76.67
K03474	79.16
K03475	269.91
K03476	83.39
K03477	67.01
K03478	66.22
K03480	105.37
K03481	116.75
K03482	71.65
K03483	105.06
K03484	165.51
K03485	64.34
K03486	120.6
K03487	60.11
K03488	70.65
K03489	113.78
K03490	66.01
K03491	3.77
K03492	34.99
K03493	14.88
K03495	203.17
K03496	96.89
K03497	359.03
K03498	193.9
K03499	333.24
K03500	210.37
K03501	206.21
K03502	281.69
K03503	161.13
K03516	62.51
K03517	80.87
K03518	27
K03519	0
K03520	0
K03521	56.59
K03522	56.59
K03523	136.79
K03524	216.67
K03525	4.03
K03526	95.83
K03527	95.83
K03528	78.17
K03529	138.7
K03530	194.24
K03531	216.67
K03532	60.68
K03533	33.68
K03534	94.34
K03535	190.81
K03536	214.66
K03537	0
K03543	103.64
K03544	216.67
K03545	216.67
K03546	200.16
K03547	197.29
K03548	67.71
K03549	84.03
K03550	206.21
K03551	207.88
K03553	206.21
K03554	69.7
K03555	204.84
K03556	69.58
K03557	70.2
K03558	80.66
K03559	83.1
K03560	81.36
K03561	80.44
K03562	80.86
K03563	78.57
K03564	212.91
K03565	207.46
K03566	174.95
K03567	66.21
K03568	80.66
K03569	82.66
K03570	100.25
K03571	100.25
K03572	203.17
K03573	77.97
K03574	365.96
K03575	228.12
K03576	71.2
K03577	66.37
K03578	83.7
K03579	80.96
K03580	67.71
K03581	213.18
K03582	93.34
K03583	93.34
K03584	207.88
K03585	133.05
K03586	80.66
K03587	132.39
K03588	217.84
K03589	216.67
K03590	202.5
K03591	67.51
K03592	80.66
K03593	201.94
K03594	80.89
K03595	216.67
K03596	216.67
K03597	70.2
K03598	68.7
K03599	80.66
K03600	80.66
K03601	206.21
K03602	206.21
K03603	67.51
K03604	70.51
K03605	73.26
K03606	70.04
K03607	79.3
K03608	77.41
K03609	79.66
K03610	79.66
K03611	87.07
K03612	68.68
K03613	68.68
K03614	68.68
K03615	72.43
K03616	70.2
K03617	68.68
K03618	41.25
K03619	37.91
K03620	39.58
K03621	202.96
K03623	66.01
K03624	216.67
K03625	218.34
K03628	212.41
K03629	203.72
K03630	279.78
K03631	206.21
K03632	69.18
K03633	67.51
K03634	80.66
K03635	202.95
K03636	186.78
K03637	201.28
K03638	183.45
K03639	187.78
K03640	80.45
K03641	80.45
K03642	70.4
K03643	80.66
K03644	212.74
K03645	67.51
K03646	146.42
K03647	187.37
K03648	215.67
K03649	79.71
K03650	203.17
K03651	78.83
K03652	132.89
K03653	0
K03654	304.11
K03655	207.37
K03656	70.2
K03657	250.67
K03658	66.01
K03660	0.67
K03664	216.67
K03665	216.67
K03666	198.24
K03667	197.74
K03668	66.21
K03669	67.54
K03670	68.87
K03671	273.82
K03672	93.87
K03673	90.45
K03674	77.97
K03675	33.68
K03676	81.56
K03680	0
K03683	78.17
K03684	82.88
K03685	216.67
K03686	243.67
K03687	230.17
K03688	97.91
K03690	80.66
K03692	0
K03693	106.59
K03694	68.7
K03695	226.58
K03696	136.76
K03697	5.26
K03698	120.84
K03699	120.43
K03700	121.01
K03701	231.03
K03702	216.67
K03703	219.8
K03704	785.51
K03705	138.5
K03706	121.84
K03707	53.61
K03708	122.51
K03709	148.84
K03710	33.03
K03711	231.53
K03712	64.76
K03713	121.84
K03716	0
K03717	68.7
K03718	67.51
K03719	140.73
K03720	67.68
K03721	69.38
K03722	168.47
K03723	218.34
K03724	42.62
K03727	13.5
K03731	0
K03732	67.71
K03733	201.28
K03734	122.35
K03735	43.54
K03736	43.54
K03737	93.68
K03738	0
K03739	122
K03740	122
K03741	109.99
K03742	5.93
K03743	92.66
K03744	24.3
K03745	80.16
K03746	86.29
K03747	68.5
K03748	67.51
K03749	68.7
K03750	217.98
K03752	186.28
K03753	184.25
K03755	67.86
K03756	73.26
K03757	65.73
K03758	173.1
K03759	60.68
K03760	67.8
K03761	94.95
K03762	199.21
K03763	122.51
K03764	67.51
K03765	62.37
K03767	85.8
K03768	193.04
K03769	102.56
K03770	70.2
K03771	80.66
K03772	69.55
K03773	68.11
K03774	68.2
K03775	69.54
K03776	49.9
K03777	79.57
K03778	301.99
K03779	38.18
K03780	38.18
K03781	228.12
K03782	71.41
K03783	4.93
K03784	301.14
K03785	199.85
K03786	50.38
K03787	74.37
K03788	93.13
K03789	218.84
K03790	88.58
K03791	34.42
K03793	0.5
K03794	0.17
K03795	14.83
K03796	66.01
K03797	191.31
K03798	219.01
K03799	97.51
K03800	442.95
K03801	95.16
K03802	4.98
K03803	68.68
K03804	67.51
K03805	66.93
K03806	70.2
K03807	66.21
K03808	137.24
K03809	70.37
K03810	68.8
K03811	79.58
K03812	58.67
K03813	0.64
K03814	68.7
K03815	30.07
K03816	121.26
K03817	183.97
K03818	34.38
K03819	61.39
K03820	94.16
K03821	3.05
K03822	0
K03823	236.12
K03824	168
K03825	66.21
K03826	66.17
K03827	68.56
K03828	66.13
K03829	11.66
K03830	78.41
K03831	70
K03832	119.96
K03833	68.84
K03834	69.01
K03835	67.51
K03836	27.78
K03837	72.74
K03838	64.01
K03839	77.97
K03840	66.01
K03841	70.2
K03851	0
K03852	0
K03855	47.18
K03856	2.67
K03862	32.33
K03863	66.15
K03867	0
K03885	231.63
K03886	0
K03887	0
K03888	0
K03889	0
K03890	0
K03891	0
K03892	300.14
K03893	198.39
K03894	0.8
K03895	0.8
K03896	0.8
K03897	0.8
K03918	0
K03919	70.37
K03921	0
K03923	65.96
K03924	124.6
K03925	200.45
K03926	78.96
K03928	234.69
K03929	157.52
K03930	4.26
K03931	54.78
K03932	0
K03933	0
K03943	0
K03969	79.51
K03970	66.01
K03971	66.01
K03972	33.68
K03973	66.01
K03974	70.18
K03975	83.57
K03976	202.72
K03977	216.67
K03978	203.17
K03979	216.67
K03980	95.5
K03981	70.82
K04013	35.18
K04014	35.18
K04015	35.18
K04016	35.18
K04017	32.96
K04018	38.32
K04019	39.97
K04020	38.51
K04021	38.72
K04022	39.76
K04023	38.51
K04024	52.1
K04025	38.51
K04026	38.51
K04027	36.51
K04028	52.1
K04029	62.95
K04030	39.97
K04031	62.74
K04032	39.97
K04033	39.42
K04034	0
K04035	0
K04036	0
K04037	0
K04038	0
K04039	0
K04040	0
K04041	118.65
K04042	218.23
K04043	230.17
K04044	70.2
K04045	33.26
K04046	67.6
K04047	218.21
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	6.43
K04059	0
K04060	0
K04061	3.69
K04062	68.29
K04063	66.87
K04064	64.34
K04065	68.2
K04066	216.67
K04067	77.97
K04068	188.86
K04069	331.5
K04070	0
K04072	172.35
K04073	33.3
K04074	121.84
K04075	218.34
K04076	1
K04077	231.84
K04078	230.17
K04079	80.73
K04080	86.15
K04081	66.01
K04082	70.2
K04083	192.71
K04084	70.2
K04085	81.32
K04086	117.71
K04087	80.86
K04088	80.66
K04090	2.65
K04091	99.7
K04092	14.5
K04093	7.43
K04094	121.84
K04095	122.04
K04096	220.96
K04098	0
K04099	5.04
K04100	0
K04101	0
K04102	0.66
K04103	156.07
K04105	0
K04107	0
K04108	0
K04109	0
K04110	0
K04112	0
K04113	0
K04114	0
K04115	0
K04116	2
K04117	1
K04127	0
K04128	0
K04333	66.01
K04334	35.85
K04335	34.18
K04336	34.18
K04337	34.18
K04338	34.18
K04343	2.79
K04477	68.35
K04478	15.25
K04480	0
K04485	206.21
K04486	2.07
K04487	328.11
K04488	206.21
K04516	3.95
K04517	136.71
K04518	134.22
K04561	114.83
K04562	3.03
K04564	384.2
K04565	69.9
K04566	0
K04567	391.93
K04568	77.97
K04618	0
K04651	103.59
K04652	66.22
K04653	105.53
K04654	66.01
K04655	66.68
K04656	167.34
K04691	67.71
K04708	0
K04710	0
K04719	0.7
K04720	11.4
K04744	80.66
K04747	0
K04748	101.33
K04749	121.12
K04750	177.78
K04751	85.41
K04752	68.7
K04753	67.51
K04754	70.6
K04755	71.52
K04756	0.66
K04757	121.25
K04758	101
K04759	202.96
K04760	70.2
K04761	70.2
K04762	83.7
K04763	203.95
K04764	80.66
K04765	67.71
K04766	115.98
K04767	17.76
K04768	115.98
K04769	1
K04770	77.97
K04771	179.12
K04772	80.46
K04773	94.07
K04774	68.96
K04775	66.01
K04780	1.33
K04781	27.6
K04782	0
K04783	39.43
K04784	39.72
K04785	27.31
K04786	27.6
K04787	0
K04788	0
K04793	0
K04794	0
K04805	0
K04835	0.33
K04844	28.28
K04940	116.58
K04962	0
K05020	117.27
K05245	33.68
K05275	0
K05281	0
K05286	0
K05296	0
K05297	1.53
K05299	0
K05301	0
K05303	0
K05304	0
K05306	38.59
K05311	118.25
K05337	119.65
K05338	116.93
K05339	116.93
K05340	105.67
K05341	0
K05342	0
K05343	46.69
K05346	0
K05349	109.59
K05350	7.74
K05351	0
K05352	206.14
K05356	0
K05358	59.74
K05362	120.84
K05363	3.92
K05364	14.17
K05365	76.67
K05366	297.7
K05367	68.61
K05368	66.01
K05371	0
K05372	27.31
K05373	27.6
K05374	27.31
K05375	1.53
K05396	66.38
K05499	66.01
K05501	70
K05515	121.59
K05516	68.37
K05517	66.52
K05518	0
K05519	0
K05520	219.03
K05521	0.2
K05522	79.51
K05523	157.91
K05524	4.02
K05525	0
K05526	99.29
K05527	80
K05539	80.16
K05540	70.2
K05541	67.71
K05548	0.37
K05549	32.24
K05550	32.03
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	0.86
K05560	102.19
K05561	0.86
K05562	0.86
K05563	102.19
K05564	0.86
K05565	435.82
K05566	233.16
K05567	233.16
K05568	233.16
K05569	233.16
K05570	233.16
K05571	233.16
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	117.18
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	80.66
K05590	77.97
K05591	68.2
K05592	201.68
K05593	1.87
K05594	34.18
K05595	94.35
K05596	68.42
K05597	1.53
K05599	0.2
K05600	0.2
K05601	66.68
K05602	13.5
K05603	1.53
K05606	13.5
K05685	69.79
K05687	0
K05708	27.47
K05709	27.47
K05710	42.83
K05711	27.47
K05712	34.49
K05713	32.3
K05714	32.3
K05715	0
K05739	0
K05747	0
K05772	0
K05773	0
K05774	60.31
K05775	67.68
K05776	66.01
K05777	60.11
K05778	60.11
K05779	60.11
K05780	60.1
K05781	60.31
K05782	68.86
K05783	32.03
K05784	32.03
K05785	70.24
K05786	186.77
K05787	67.5
K05788	80.66
K05789	35.85
K05790	66.01
K05791	0.29
K05792	0.29
K05793	0.29
K05794	28.45
K05795	0.99
K05796	99.57
K05797	0
K05798	66.01
K05799	71.5
K05800	68.2
K05801	78.17
K05802	144.12
K05803	67.51
K05804	118.72
K05805	67.54
K05807	80.66
K05808	73.44
K05809	67.51
K05810	233.98
K05811	66.01
K05812	66.87
K05813	116.66
K05814	116.66
K05815	115.66
K05816	101.16
K05817	27.47
K05818	32.3
K05819	32.3
K05820	68.21
K05822	117.58
K05823	4.69
K05824	0
K05825	1.99
K05826	0
K05827	0
K05828	0
K05829	0
K05830	0
K05831	0
K05832	22.29
K05833	23.2
K05834	68.2
K05835	66.01
K05836	39.76
K05837	202.3
K05838	81.21
K05839	68.13
K05841	0
K05844	67.71
K05845	219.01
K05846	559.39
K05847	339.28
K05851	79.84
K05873	0.67
K05874	63.49
K05875	44.9
K05876	34.48
K05877	54.97
K05878	180.59
K05879	180.59
K05880	59.61
K05881	59.61
K05882	0
K05884	0
K05886	1.33
K05887	31.68
K05889	0
K05895	24.43
K05896	138.7
K05898	0
K05910	0
K05913	0
K05916	186.28
K05917	0
K05919	0.67
K05921	79.13
K05922	0
K05927	0
K05928	0
K05929	0
K05934	10.73
K05936	24.43
K05937	0.57
K05939	67.51
K05946	118.25
K05951	0
K05952	33.83
K05962	0
K05964	72.11
K05966	69.15
K05967	0
K05970	0
K05973	1.99
K05979	0
K05982	66.01
K05984	66.01
K05985	122.51
K05986	0
K05988	0
K05989	5.12
K05991	0
K05992	0
K05994	0
K05995	64.13
K05996	0
K05997	76.47
K05998	2.66
K05999	0
K06001	13.5
K06006	64.34
K06011	0
K06012	1
K06013	2.49
K06015	35.34
K06016	13.06
K06019	13.5
K06020	1.99
K06021	0
K06023	125
K06024	138.7
K06033	0
K06034	0
K06039	66.01
K06041	80.97
K06042	26.1
K06044	8.99
K06045	1
K06048	67.58
K06049	0
K06073	66.01
K06074	66.01
K06075	109.36
K06076	96.27
K06077	97.2
K06078	108.38
K06079	66.01
K06080	66.01
K06113	0
K06118	14.5
K06120	4.83
K06121	4.83
K06122	18.33
K06131	401.27
K06132	34.54
K06133	115.84
K06134	2.69
K06135	0.2
K06136	32.53
K06137	33.19
K06138	32.53
K06139	32.53
K06140	68.04
K06141	66.01
K06142	79.16
K06143	40.6
K06144	66.01
K06145	76.22
K06146	12.54
K06147	502.36
K06148	31.16
K06149	124.49
K06151	33.35
K06152	33.35
K06153	217.7
K06155	66.01
K06156	66.01
K06157	6.25
K06158	192.71
K06159	66.01
K06160	1.53
K06162	60.31
K06163	60.31
K06164	60.31
K06165	60.1
K06166	60.1
K06167	60.81
K06168	201.95
K06169	38.43
K06173	218.34
K06175	67.51
K06176	67.71
K06177	101.57
K06178	216.67
K06179	82.33
K06180	460.52
K06181	69.54
K06182	70.03
K06183	195.69
K06186	80.66
K06187	206.21
K06188	63.21
K06189	80.66
K06190	70.2
K06191	70.27
K06192	68
K06193	73.7
K06194	80.66
K06195	68.7
K06196	5.57
K06197	66.01
K06198	120.84
K06199	334.18
K06200	81.99
K06201	70.64
K06202	69.7
K06203	67.71
K06204	121.77
K06205	67.71
K06206	66.21
K06207	216.67
K06208	1
K06209	116.58
K06211	77.97
K06212	67.51
K06213	183.94
K06214	34.18
K06215	133.49
K06216	104.3
K06217	284.35
K06218	41.13
K06219	66.21
K06221	93.15
K06222	64.63
K06223	109.62
K06257	0
K06281	71.26
K06282	72.93
K06283	1
K06284	3
K06285	1
K06286	120.84
K06287	88.14
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	1
K06295	5
K06296	2
K06297	1
K06298	0
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	2
K06307	0
K06308	0
K06309	1
K06310	1
K06311	0
K06312	0
K06313	1
K06314	1
K06315	0
K06317	1.67
K06318	0
K06319	0
K06320	0
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	1
K06329	0
K06330	0
K06331	0
K06332	1
K06333	1
K06334	1
K06335	0
K06336	0
K06337	0
K06338	0
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0
K06346	19.43
K06347	15.25
K06348	0
K06349	0
K06350	102.33
K06351	1
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	1
K06374	1
K06375	0
K06377	0.56
K06378	1
K06379	1
K06380	0
K06381	1.67
K06382	1
K06383	1
K06384	1
K06385	0
K06386	1
K06387	1
K06388	0
K06390	1
K06391	1
K06392	1
K06393	1
K06394	1
K06395	1
K06396	1
K06397	1
K06398	1
K06399	1
K06400	4.46
K06401	0
K06402	1
K06403	0
K06404	0
K06405	2
K06406	2
K06407	3
K06408	1
K06409	2
K06410	1
K06411	1
K06412	118.25
K06413	1
K06415	1
K06416	1
K06417	0
K06418	1
K06419	2
K06421	0
K06422	0
K06423	1
K06425	1
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	1
K06436	1
K06437	0
K06438	1
K06439	0
K06440	0
K06442	5.93
K06443	0
K06445	69.06
K06446	2.32
K06447	101.17
K06518	226.56
K06591	0
K06595	0
K06596	2.03
K06597	0
K06598	0.2
K06599	0.2
K06600	0.2
K06601	0
K06602	0
K06603	2.69
K06605	48.5
K06606	36.37
K06607	0
K06608	1
K06609	67.5
K06610	0
K06714	7.9
K06718	0.66
K06720	0.66
K06726	173.49
K06857	0
K06858	66.87
K06859	1.67
K06860	0.66
K06861	80.66
K06864	0.77
K06866	67.51
K06867	134.34
K06871	247.96
K06872	36.54
K06873	0
K06876	0.5
K06877	17.17
K06878	177.28
K06879	80.16
K06880	0
K06881	122.51
K06882	0
K06883	0
K06884	100.07
K06885	126.67
K06886	120.73
K06887	49.86
K06888	28
K06889	187.55
K06890	137.89
K06891	82.2
K06893	0.56
K06894	102.53
K06895	199.88
K06896	4.26
K06897	32.9
K06898	0.77
K06899	69.91
K06900	0
K06901	358.81
K06902	0.66
K06903	33.72
K06904	20.57
K06905	35.72
K06906	30.1
K06907	37.56
K06908	35.72
K06909	2.81
K06910	201.26
K06911	180.69
K06912	0
K06915	66.92
K06916	100.64
K06917	68
K06918	67.51
K06919	26.9
K06920	198.24
K06921	0
K06922	1
K06923	2.69
K06925	216.01
K06926	27
K06928	0
K06929	71.6
K06931	0
K06934	116.24
K06937	0
K06938	67.1
K06940	109.63
K06941	217.33
K06942	216.67
K06945	2.66
K06946	77.18
K06948	121.84
K06949	206.21
K06950	202.67
K06951	0
K06952	24.27
K06953	0
K06954	1.58
K06955	0.2
K06956	217.36
K06957	65.84
K06958	216.67
K06959	190.54
K06960	19.43
K06962	121.4
K06966	245.04
K06967	122.71
K06968	67.71
K06969	188.45
K06970	66.71
K06971	10.49
K06972	0.67
K06973	117.25
K06974	0
K06975	206.22
K06976	14.5
K06977	0
K06978	115.61
K06979	0.75
K06980	94.16
K06983	0
K06985	1.83
K06986	0
K06987	0.6
K06988	22.09
K06989	29.24
K06990	27
K06991	1.86
K06992	0.2
K06994	157.7
K06995	40.65
K06996	38.19
K06997	206.87
K06998	0.5
K06999	178.12
K07000	134.21
K07001	116.1
K07002	118.94
K07003	1.53
K07004	2.4
K07005	20.07
K07006	36.17
K07007	195.07
K07008	67.54
K07009	135.34
K07010	9.03
K07011	7.35
K07012	53.11
K07013	0
K07014	69.18
K07015	121.84
K07016	0
K07017	50.99
K07018	2.19
K07019	68.2
K07020	0.2
K07023	116.58
K07024	1080.72
K07025	383.81
K07026	44.64
K07027	66.87
K07028	0.2
K07029	134.1
K07030	121.51
K07031	0
K07032	118.75
K07033	101.33
K07034	68.01
K07035	240.35
K07037	1
K07038	260.83
K07039	66.07
K07040	206.21
K07041	0
K07042	216.67
K07043	84.95
K07044	1.53
K07045	118.77
K07046	28.33
K07047	88.27
K07048	56.2
K07050	0.86
K07051	0
K07052	510.87
K07053	83.7
K07054	70.27
K07056	219.16
K07057	0
K07058	286.04
K07059	0
K07061	1
K07062	7.53
K07063	0
K07064	0
K07065	0
K07066	0
K07067	14.5
K07068	2.64
K07069	1.96
K07070	66.21
K07071	185.29
K07074	33.71
K07075	2
K07076	0
K07077	0.16
K07078	118.51
K07079	0
K07080	2.66
K07082	117.63
K07084	118.95
K07085	147.85
K07086	0
K07088	197.27
K07089	73.59
K07090	492.23
K07091	102.15
K07092	0
K07093	28.07
K07094	116.58
K07095	187.05
K07096	0
K07097	0
K07098	25.34
K07099	1.67
K07100	0
K07101	15.49
K07102	2.69
K07104	133.74
K07105	5.26
K07106	216.42
K07107	473.71
K07109	87.07
K07110	0
K07112	218.4
K07113	68.21
K07114	122.28
K07115	70.2
K07116	0.4
K07117	0.66
K07118	32.99
K07119	188.37
K07120	182.7
K07121	69.04
K07122	69.54
K07123	0
K07124	40.77
K07125	1.5
K07126	138.86
K07127	100.07
K07129	0
K07130	3.19
K07131	2.66
K07132	106.56
K07133	0
K07136	66.01
K07137	3.2
K07138	0
K07139	187.91
K07140	68.2
K07141	57.47
K07145	116.58
K07146	199.05
K07147	70.2
K07148	80.77
K07149	0
K07150	117.12
K07152	3.55
K07153	78.17
K07154	38.59
K07155	0
K07156	71.43
K07157	2.19
K07160	185.98
K07161	0
K07164	13.5
K07165	33.07
K07166	18.11
K07167	0
K07168	33.86
K07169	29.49
K07171	147.83
K07172	28.98
K07173	201.85
K07175	2.69
K07177	17.76
K07178	0.2
K07180	70.45
K07181	2.33
K07182	1.2
K07183	15.03
K07184	77.97
K07186	67.51
K07190	0
K07192	0.28
K07213	128.57
K07214	150.17
K07215	0.2
K07216	0
K07217	11.23
K07218	0
K07219	0
K07220	121.41
K07221	0.5
K07222	28.18
K07223	110.03
K07224	175.72
K07225	33.63
K07226	1.7
K07227	0.64
K07228	0
K07229	66.01
K07230	2.66
K07231	0.86
K07232	63.17
K07233	5.28
K07234	0.66
K07235	78.17
K07236	78.17
K07237	78.17
K07238	58.71
K07239	0
K07240	12.71
K07241	141.52
K07242	0
K07243	180.83
K07245	70.83
K07246	68.03
K07248	35.54
K07250	82.03
K07251	76.47
K07255	0
K07256	0
K07257	0
K07258	342.87
K07259	83.9
K07260	8.99
K07261	67.51
K07262	68.7
K07263	31.59
K07264	78.54
K07265	0.97
K07266	0.97
K07267	32.93
K07268	1.5
K07269	66.01
K07270	8.07
K07271	1.94
K07272	3.03
K07273	32.52
K07274	120.98
K07275	70.03
K07276	0
K07277	85.69
K07278	80.66
K07279	27.78
K07280	0
K07282	20.69
K07283	76.47
K07284	150.48
K07285	95.04
K07286	67.71
K07287	80.83
K07288	0
K07289	67.37
K07290	68.41
K07291	0
K07300	82.04
K07301	71.2
K07302	5.35
K07303	5.35
K07304	436.66
K07305	203.93
K07306	87.31
K07307	161.63
K07308	91.31
K07309	94.04
K07310	35.13
K07311	0
K07312	65.29
K07313	85.65
K07314	33.68
K07315	120.45
K07316	48.43
K07317	0
K07318	0.25
K07319	33.68
K07320	80.66
K07321	0
K07322	180.62
K07323	70.2
K07326	3.69
K07334	0.62
K07335	21.21
K07336	35.96
K07337	76.67
K07338	0.86
K07339	27.18
K07340	66.71
K07341	9.55
K07343	69.04
K07344	3.57
K07345	255.18
K07346	162.05
K07347	520.47
K07348	93.91
K07349	80.83
K07350	107.38
K07351	93.67
K07352	0.5
K07353	0
K07354	27.47
K07355	20.76
K07356	7.04
K07357	61.56
K07358	64.44
K07386	19.78
K07387	100.35
K07389	7.65
K07390	80.66
K07391	87.37
K07393	92
K07394	0.2
K07395	7.32
K07396	1.81
K07397	71.23
K07399	2.49
K07400	78.17
K07401	33.19
K07402	86.47
K07403	0.67
K07404	94.11
K07405	0
K07406	66.68
K07407	8.2
K07442	13.5
K07443	67.96
K07444	124
K07445	0
K07447	216.67
K07448	33.08
K07449	0
K07451	55.64
K07452	6.57
K07453	0
K07454	77.92
K07455	106.82
K07456	122.51
K07457	116.38
K07458	66.01
K07459	66.21
K07460	84.87
K07461	187.72
K07462	203.17
K07464	1
K07465	0
K07467	101.45
K07469	0
K07470	66.01
K07471	0.31
K07473	32.77
K07474	164.65
K07476	117.58
K07478	206.21
K07479	67.51
K07480	241.08
K07481	132.14
K07482	4.2
K07483	651
K07484	208.59
K07485	102.99
K07486	0.21
K07487	0
K07488	0
K07490	66.01
K07491	127.09
K07492	0.91
K07493	30.78
K07494	0.97
K07495	6.64
K07496	63.37
K07497	653.52
K07498	211.87
K07499	0
K07501	1.16
K07502	1.67
K07503	13.5
K07504	0
K07505	0
K07506	33.4
K07507	56.48
K07516	106.21
K07518	0
K07533	122.51
K07535	5.83
K07536	0
K07537	0
K07538	0
K07539	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	295.8
K07559	27.78
K07560	205.05
K07566	304.5
K07568	205.29
K07570	4.26
K07571	118.25
K07574	190.38
K07576	14.16
K07577	0.2
