function.	air_4
K07348	0
K07349	0
K07350	0
K07351	0
K07352	0
K07353	0
K07354	0
K07355	0
K07356	0
K07357	0
K07358	0
K07386	161.32
K07387	2.62
K07389	1.74
K07390	28.04
K07391	126.51
K07393	88.25
K07394	4.16
K07395	4.15
K07396	6.39
K07397	103.67
K07399	97.42
K07400	17.53
K07401	2
K07402	14.7
K07403	3.54
K07404	45.25
K07405	2.95
K07406	3.58
K07407	28.57
K07442	85.46
K07443	15.83
K07444	135.74
K07445	0.01
K07447	241.93
K07448	17.53
K07449	0
K07451	1.56
K07452	7.15
K07453	0
K07454	1.09
K07455	61.63
K07456	130.68
K07457	75.28
K07458	4.97
K07459	7.57
K07460	115.44
K07461	143.72
K07462	161.01
K07464	11.34
K07465	80.96
K07467	72.11
K07469	0.6
K07470	0
K07471	0
K07473	34.72
K07474	82.4100000000001
K07476	75.5
K07478	243.11
K07479	12.46
K07480	0.5
K07481	57.23
K07482	50.53
K07483	445.97
K07484	36.49
K07485	146.92
K07486	28.74
K07487	2.6
K07488	40.41
K07490	0.96
K07491	66.08
K07492	18.73
K07493	6.68
K07494	75.51
K07495	0
K07496	18.12
K07497	310.74
K07498	210.17
K07499	0
K07501	11.77
K07502	4.41
K07503	85.79
K07504	64.88
K07505	0
K07506	7.59
K07507	47.81
K07516	71.11
K07518	0
K07533	122.22
K07535	0.01
K07536	0
K07537	0
K07538	0
K07539	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	239.54
K07559	6.86
K07560	239.07
K07566	215.89
K07568	157.95
K07570	39.42
K07571	77.61
K07574	142.65
K07576	7.52
K07577	6.91
K07584	120.15
K07586	116.19
K07588	86.77
K07589	0.7
K07590	75.63
K07591	0
K07592	0
K07636	129.18
K07637	2.7
K07638	4.34
K07639	3.04
K07640	10.98
K07641	4.58
K07642	19.38
K07643	0
K07644	5.14
K07645	16.59
K07646	84.93
K07647	0
K07648	12.49
K07649	2.7
K07650	0.56
K07651	75.95
K07652	116.18
K07653	82.63
K07654	81.46
K07657	11.34
K07658	113.1
K07659	4.34
K07660	2.7
K07661	3.04
K07662	17.46
K07663	4.58
K07664	4.54
K07665	6.62
K07666	7.76
K07667	82.75
K07668	175.45
K07669	83.42
K07670	85.46
K07673	6.24
K07674	11.72
K07675	6.93
K07676	0
K07677	1
K07678	5.64
K07679	2.9
K07680	0.22
K07681	15.86
K07683	74.79
K07684	9.55
K07685	11.72
K07686	1.63
K07687	2.5
K07688	0
K07689	0
K07690	2.7
K07691	0.22
K07692	0.22
K07693	81.21
K07694	16.86
K07695	0
K07696	76.79
K07697	0.82
K07698	0.22
K07699	6.6
K07700	0
K07701	0
K07702	0
K07703	0.88
K07704	77.72
K07705	78.79
K07706	140.13
K07707	131.56
K07708	8.1
K07709	0
K07710	0
K07711	0
K07712	11.5
K07713	3.4
K07714	0
K07715	0
K07716	2.6
K07717	1.6
K07718	75.16
K07719	1.99
K07720	124.88
K07722	2.54
K07723	13.51
K07724	10.7
K07726	11.95
K07727	78.87
K07729	223.17
K07733	8.09
K07734	24.65
K07735	114.06
K07736	93.81
K07738	232.66
K07739	0
K07740	0.7
K07741	63.72
K07742	210.93
K07746	4.93
K07749	63.87
K07751	12.49
K07757	0
K07768	85.13
K07769	0
K07770	0.36
K07771	0.2
K07772	0.5
K07773	12.49
K07774	2.95
K07775	137.47
K07776	85.13
K07777	0.22
K07778	168.21
K07780	0
K07781	0
K07782	3.2
K07783	2.73
K07784	76.02
K07786	0
K07787	6.97
K07788	4
K07789	4
K07790	0
K07791	42.4
K07792	39.87
K07793	74.65
K07794	67.82
K07795	63.74
K07796	0
K07797	0
K07798	6.22
K07799	5.7
K07800	74.93
K07803	0.7
K07804	0
K07805	0
K07806	1.2
K07807	0.7
K07810	1.12
K07811	3.14
K07812	12.6
K07813	76.5700000000001
K07814	8.97
K07816	257.45
K07821	11.52
K07823	2.85
K07862	57.23
K07978	0
K07979	92.08
K08068	4.36
K08070	1.31
K08076	0
K08077	0
K08081	3.54
K08082	6.25
K08083	6.26
K08084	11.6
K08085	0.87
K08086	3.74
K08087	0
K08088	0
K08092	5.44
K08093	77.4
K08094	77.96
K08095	0.79
K08097	0
K08100	0
K08137	0
K08138	2.62
K08139	14.32
K08151	17.17
K08152	7.21
K08153	2.13
K08154	0
K08156	2.45
K08159	5.8
K08160	2.34
K08161	1.73
K08162	0
K08163	0
K08164	0.22
K08166	0.71
K08167	87.97
K08168	71.83
K08169	2.08
K08170	269.69
K08172	0.5
K08173	0.33
K08174	0.37
K08177	34.69
K08178	0
K08191	13.3
K08194	4.72
K08195	6.86
K08196	3.56
K08217	19.65
K08218	30.8
K08219	0
K08220	0
K08221	0.37
K08222	0.57
K08223	5.07
K08224	88.7
K08225	0.5
K08226	2.6
K08227	0
K08234	26.35
K08252	0
K08253	0
K08255	75.13
K08256	84.96
K08258	62.83
K08259	60.21
K08260	0
K08261	0.01
K08276	2.22
K08277	0
K08279	0
K08280	0
K08281	101.15
K08282	2.83
K08286	0
K08289	96.93
K08295	0
K08296	87.47
K08297	4.38
K08298	4.33
K08299	1.22
K08300	111.47
K08301	36.91
K08302	1.16
K08303	221.58
K08304	22
K08305	16.6
K08306	12.49
K08307	16.11
K08308	0
K08309	28.9
K08310	23.14
K08311	26.27
K08312	13.98
K08313	0.33
K08314	2.46
K08315	0.17
K08316	200.5
K08317	3.57
K08318	0
K08319	3.05
K08320	0
K08321	1.48
K08322	62.08
K08323	7.47
K08324	5.95
K08325	6.79
K08326	0
K08344	0
K08348	0
K08349	0
K08350	0.17
K08351	0
K08352	0
K08353	0
K08354	0
K08355	0
K08356	0
K08357	1.42
K08358	1.42
K08359	1.42
K08363	5.75
K08364	5.25
K08365	3.82
K08368	8.83
K08369	89.59
K08372	89.46
K08384	4.67
K08475	1.16
K08476	1.16
K08477	0
K08478	1.16
K08479	0
K08480	0
K08481	0.6
K08482	4.93
K08483	236.62
K08484	6.1
K08485	2.34
K08566	0
K08586	1.75
K08587	0
K08589	10.73
K08591	148.44
K08598	0
K08600	80.62
K08602	124.22
K08603	0.15
K08604	0.5
K08641	8.37
K08642	0.5
K08643	33.34
K08644	0
K08646	2
K08651	0.15
K08652	12.97
K08659	24.3
K08676	1.62
K08677	0
K08678	1.41
K08679	7.22
K08680	89.7200000000001
K08681	185.77
K08682	0
K08685	0
K08686	0
K08687	0.2
K08688	0
K08689	0.01
K08691	2.6
K08692	1.3
K08693	0.22
K08696	0
K08697	0
K08698	0
K08699	0
K08700	0
K08713	0.15
K08714	0
K08715	0.8
K08717	76.33
K08720	0
K08721	0.7
K08722	1.72
K08723	0.92
K08724	60.93
K08728	0.9
K08738	17.28
K08744	11.09
K08776	0
K08777	0.15
K08884	396.67
K08900	0
K08902	0
K08903	0
K08904	0
K08906	0
K08926	1.3
K08927	1.3
K08928	1.3
K08929	1.3
K08930	0
K08939	0
K08961	0.4
K08963	6.86
K08964	3.07
K08965	0.91
K08966	0.37
K08967	3.07
K08969	2.95
K08970	1.7
K08972	80.22
K08973	17.53
K08974	196.97
K08976	77.66
K08977	0
K08978	17.91
K08981	90.49
K08982	1.04
K08983	0.7
K08984	7.31
K08985	0.2
K08986	37.73
K08987	174.79
K08988	3.26
K08989	5.08
K08990	13.79
K08992	13.3
K08993	0.2
K08994	14.53
K08995	5.44
K08996	79.08
K08997	2.34
K08998	175.42
K08999	79.25
K09000	0.38
K09001	29.53
K09002	3.61
K09003	0.55
K09004	2.07
K09005	7.91
K09007	84.39
K09009	84.96
K09011	1.53
K09012	0
K09013	218.05
K09014	215.72
K09015	212.95
K09016	0
K09017	65
K09018	1.32
K09019	66.17
K09020	1.32
K09021	1.3
K09022	124.79
K09023	1.3
K09024	3.84
K09065	2
K09116	0.85
K09117	110.59
K09118	85.46
K09120	0
K09121	65.65
K09122	0
K09123	3.86
K09124	0.5
K09125	191.71
K09126	0
K09127	0.38
K09128	3.31
K09129	0.2
K09131	14.44
K09132	0
K09133	1.08
K09134	98.6200000000001
K09136	32.53
K09137	0
K09138	0.38
K09141	0
K09143	0
K09144	2.01
K09145	16.01
K09146	80.63
K09153	86.09
K09154	1.3
K09155	50.1
K09157	134.07
K09158	26.63
K09159	26.14
K09160	18.59
K09161	2.86
K09162	160.63
K09163	0.6
K09164	67.63
K09165	2.41
K09166	0.53
K09167	149.76
K09181	9.93
K09190	6.82
K09251	0
K09252	1.53
K09253	0
K09384	72.53
K09386	0
K09388	0.22
K09456	1.49
K09457	105.18
K09458	154.49
K09459	0
K09461	0.01
K09469	0
K09470	1.67
K09471	18.35
K09472	1.21
K09473	0
K09474	8.42
K09475	0
K09476	0
K09477	0
K09478	0
K09483	2.34
K09487	0
K09516	0
K09607	0.65
K09612	0
K09650	0
K09680	75.33
K09681	1.53
K09682	0.75
K09683	0.37
K09684	69.78
K09685	116.28
K09688	7.54
K09689	7.54
K09690	7.8
K09691	6.76
K09692	162.64
K09693	96.1900000000001
K09694	0.5
K09695	0.5
K09696	2.43
K09697	2.43
K09698	118.25
K09699	77.05
K09700	0
K09701	4.35
K09702	5.64
K09703	3.06
K09704	30.23
K09705	94.9500000000001
K09706	0
K09707	2.33
K09709	1.2
K09710	236.65
K09711	0.43
K09712	8.96
K09726	0
K09729	3.83
K09740	0
K09744	0
K09747	236.84
K09748	182.6
K09749	0.05
K09758	1.44
K09759	1.39
K09760	77.79
K09761	240.93
K09762	209.16
K09763	16.23
K09764	2.44
K09765	140.91
K09766	0
K09767	18.88
K09768	84.63
K09769	81.65
K09770	0.65
K09771	69.77
K09772	212.06
K09773	124.13
K09774	26.34
K09775	4.88
K09776	0.72
K09777	1.8
K09778	4.7
K09779	4.79
K09780	169.89
K09781	99.15
K09785	0
K09786	2.37
K09787	123.7
K09788	72.62
K09789	20.8
K09790	188.99
K09791	104.38
K09792	10.13
K09793	91.31
K09794	10.83
K09795	5.85
K09796	94.79
K09797	4.05
K09798	14.64
K09799	7.81
K09800	28.39
K09801	23.28
K09802	15.56
K09803	8.24
K09804	0
K09805	0.6
K09806	21.44
K09807	13.33
K09808	58.35
K09809	79.34
K09810	37.86
K09811	160.93
K09812	155.95
K09813	15.86
K09814	75.13
K09815	192.19
K09816	147.65
K09817	147.95
K09818	0
K09819	32.58
K09820	13.55
K09822	74.73
K09823	14.52
K09824	26.59
K09825	106.94
K09826	1.3
K09833	0
K09834	0
K09835	0
K09836	0
K09844	1.3
K09845	1.3
K09846	1.3
K09847	0
K09857	6.65
K09858	97.57
K09859	0
K09860	0
K09861	155.28
K09862	23.33
K09879	0
K09880	2.7
K09882	3.06
K09883	3.06
K09888	111
K09889	24.12
K09890	11.77
K09891	12.49
K09892	14.89
K09893	12.2
K09894	12.49
K09895	17.5
K09896	12.52
K09897	12.49
K09898	13.19
K09899	12.49
K09900	9.86
K09901	12.49
K09902	17.53
K09903	242.28
K09904	12.49
K09906	14.83
K09907	12.49
K09908	13.19
K09909	8.46
K09910	11.86
K09911	12.19
K09912	5.04
K09913	4.14
K09914	0.7
K09915	2.7
K09916	3.04
K09917	12.49
K09918	0.7
K09919	5.76
K09920	2.7
K09921	3.8
K09922	6.55
K09923	16.89
K09924	10.73
K09925	0.75
K09926	6.45
K09927	3.67
K09928	5.8
K09929	12.25
K09930	12.46
K09931	4.21
K09932	1.95
K09933	4.36
K09934	0.5
K09935	2.48
K09936	165.63
K09937	2.5
K09938	2.7
K09939	4.03
K09940	83.79
K09941	7.75
K09942	0
K09943	6.15
K09944	0
K09945	2
K09946	25.54
K09947	0.7
K09948	5.76
K09949	4.7
K09950	1.4
K09951	116.22
K09952	33.48
K09953	0
K09954	4.38
K09955	12.37
K09956	68.01
K09957	1.29
K09958	4.43
K09959	6.11
K09960	3.3
K09961	3.83
K09962	39.6
K09963	88.4700000000001
K09964	1.03
K09965	2.37
K09966	2.55
K09967	9.6
K09968	4.71
K09969	1.11
K09970	0.61
K09971	0.61
K09972	0.61
K09973	7.46
K09974	2.43
K09975	5.67
K09976	116.19
K09977	10.5
K09978	2.26
K09979	9.98
K09980	2.7
K09981	0.01
K09982	2.84
K09983	1.04
K09984	3.14
K09985	3.06
K09986	6.1
K09987	3.06
K09988	2.76
K09989	5.36
K09990	1.55
K09991	2.86
K09992	5.18
K09994	0.14
K09996	0
K09997	12.66
K09998	12.16
K09999	12.16
K10000	12.16
K10001	6.64
K10002	4.2
K10003	4.34
K10004	4.34
K10005	79.71
K10006	79.46
K10007	79.46
K10008	83.46
K10009	119.07
K10010	95.2300000000001
K10011	0.7
K10012	1.9
K10013	0
K10014	1.6
K10015	1.6
K10016	1.6
K10017	1.6
K10018	0
K10019	0.5
K10020	0
K10021	0.5
K10022	1.8
K10023	0.9
K10024	0.9
K10025	0.9
K10026	83.62
K10027	7.89
K10036	0
K10037	0
K10038	1.74
K10039	32.12
K10040	64.04
K10041	34.75
K10094	1.85
K10107	9.54
K10108	63.13
K10109	3.69
K10110	3.69
K10111	4.39
K10112	332.25
K10117	28.14
K10118	28.84
K10119	27.4
K10120	1.64
K10121	1.64
K10122	1.64
K10123	0
K10124	0
K10125	5.05
K10126	5.05
K10156	0
K10188	2.52
K10189	2.51
K10190	1.97
K10191	0
K10192	1.13
K10193	1.18
K10194	1.18
K10195	0
K10200	0.67
K10201	0.34
K10202	2.07
K10206	3.46
K10208	76.02
K10209	75.85
K10210	73.05
K10211	73.05
K10212	73.05
K10213	0.59
K10215	1.12
K10216	60.1
K10217	0.72
K10218	62.04
K10219	0
K10220	61.54
K10221	0
K10227	0.7
K10228	0.7
K10229	0.7
K10231	0.1
K10232	0
K10233	0
K10234	0
K10235	0
K10236	0
K10237	9.64
K10238	0.6
K10240	0
K10241	1.2
K10242	1.2
K10253	0.7
K10254	91.3300000000001
K10255	1.62
K10257	0
K10380	0
K10439	108.22
K10440	90.73
K10441	91.67
K10530	18.41
K10531	1.4
K10533	0.02
K10536	23
K10537	0.87
K10538	0.28
K10539	0.87
K10540	14.36
K10541	12.29
K10542	12.8
K10543	3.87
K10544	2.98
K10545	4.42
K10546	2.16
K10547	2.16
K10548	2.16
K10549	1.03
K10550	0.49
K10551	0.49
K10552	0
K10553	0
K10554	0
K10555	1.48
K10556	1.48
K10557	1.48
K10558	1.78
K10559	1.08
K10560	0.54
K10561	0.54
K10562	0.54
K10563	304.75
K10564	1.3
K10565	0.2
K10619	0.01
K10620	0.01
K10621	0.01
K10622	0
K10670	12.16
K10672	3.55
K10673	0
K10674	0
K10676	61.33
K10677	0
K10678	4.13
K10679	4.69
K10680	8.51
K10681	81.19
K10682	22.05
K10697	0
K10704	0
K10708	0.22
K10709	1.52
K10710	0.92
K10711	0.27
K10713	1.3
K10714	1.3
K10715	2
K10716	118.04
K10742	1
K10747	16.62
K10748	0
K10762	0
K10763	23.28
K10764	14.11
K10773	246.71
K10774	0
K10778	9.78
K10780	0.22
K10793	3.43
K10794	3.86
K10795	1.93
K10796	1.93
K10797	2.38
K10798	0
K10800	0
K10804	7.68
K10805	96.22
K10806	25.44
K10810	16.23
K10811	0
K10814	0.2
K10815	0.7
K10816	0.5
K10817	0
K10819	22.21
K10820	0
K10823	137.21
K10824	93.4
K10831	4.78
K10834	0
K10843	83.67
K10844	0
K10850	74.79
K10851	74.79
K10854	0
K10855	0
K10856	0
K10857	5.62
K10896	0
K10906	0
K10907	7.42
K10908	0
K10911	0
K10912	0
K10913	0
K10914	17.78
K10915	0
K10916	0
K10917	0
K10918	0
K10921	0.2
K10922	0
K10924	0
K10925	0
K10926	0
K10927	0
K10938	0.97
K10939	0
K10940	0
K10941	2.7
K10942	0.7
K10943	2.46
K10947	173.97
K10948	0
K10954	3.94
K10960	1.3
K10972	0
K10973	0
K10974	2.9
K10975	0.5
K10979	7.09
K10984	0.45
K10985	0.25
K10986	0.25
K11003	5.62
K11004	6.29
K11005	1.42
K11006	0
K11007	0
K11008	0
K11013	1.4
K11014	1.07
K11015	1.51
K11016	6.87
K11017	6.87
K11018	0
K11020	0.5
K11021	0
K11023	0
K11024	0
K11025	0
K11026	0
K11027	0
K11028	0
K11029	0
K11031	25.6
K11032	118.69
K11033	0.15
K11034	0.15
K11035	0.45
K11036	0.15
K11037	0.15
K11038	297.07
K11039	59.27
K11040	357.62
K11041	93.4700000000001
K11042	59.27
K11044	0
K11045	1.08
K11046	0
K11047	0.88
K11048	1.05
K11049	1.05
K11050	69.09
K11051	68.93
K11052	1.05
K11053	1.05
K11054	1.05
K11055	0.88
K11056	0.88
K11059	0
K11060	0
K11061	0
K11062	0
K11063	0.86
K11065	209.79
K11066	5.82
K11068	224.67
K11069	149.78
K11070	138.21
K11071	137.37
K11072	137.27
K11073	25.34
K11074	9.95
K11075	9.95
K11076	19.59
K11077	0
K11078	0
K11079	0
K11080	0
K11081	0
K11082	0
K11083	0
K11084	0
K11085	113.58
K11089	1.11
K11102	77.75
K11103	90.4
K11104	2.21
K11105	17.31
K11106	0
K11107	9.68
K11139	0
K11144	116.69
K11145	122.2
K11159	0.5
K11169	0
K11175	234.51
K11177	20.42
K11178	16.74
K11179	15.83
K11180	0
K11181	0
K11183	12.25
K11184	1.89
K11189	229.64
K11192	0.92
K11195	0.25
K11200	0.43
K11201	0
K11202	2.33
K11203	1.46
K11208	0.2
K11209	46.13
K11210	65.37
K11211	14.49
K11212	0.01
K11214	0
K11216	1.9
K11249	1.72
K11250	3.84
K11258	6.48
K11261	1.03
K11263	99.53
K11264	0
K11275	0
K11311	0.7
K11312	2.07
K11325	0
K11329	0
K11333	1.3
K11334	1.3
K11335	1.3
K11336	1.3
K11337	1.3
K11356	0
K11357	1.3
K11358	1.84
K11381	4.97
K11382	0
K11383	0.7
K11384	0.7
K11385	0
K11386	0
K11387	80.63
K11391	0
K11392	0
K11440	0.22
K11441	0.2
K11442	15.86
K11443	1.89
K11444	0.7
K11472	2.72
K11473	3.09
K11474	0.7
K11475	6.91
K11476	15.86
K11477	0.9
K11520	0
K11521	0
K11522	0
K11524	0
K11525	0
K11526	0
K11527	0.8
K11529	1.2
K11530	1.84
K11531	1.33
K11532	3.06
K11533	142.26
K11534	2.21
K11535	76.6
K11537	4.92
K11601	2.08
K11602	2.08
K11603	1.62
K11604	12.79
K11605	12.49
K11606	12.49
K11607	12.49
K11608	0
K11609	0
K11610	0
K11611	0
K11614	1.13
K11615	2.31
K11616	0.58
K11617	98.2400000000001
K11618	159.86
K11619	0.15
K11621	0.22
K11622	2.37
K11623	0.22
K11624	0.22
K11625	0.22
K11626	0.37
K11629	0.22
K11630	59.49
K11631	134.42
K11632	75.15
K11633	0.22
K11634	0.22
K11635	1.68
K11636	1.98
K11637	0.37
K11638	0.37
K11645	3.92
K11646	0
K11685	0
K11686	0.37
K11688	3.86
K11689	3.8
K11690	9.86
K11691	0.22
K11692	0.27
K11693	75.88
K11694	17.86
K11695	16.11
K11703	0
K11704	126.18
K11705	126.73
K11706	111.01
K11707	33.56
K11708	20.05
K11709	20.05
K11710	79.37
K11711	0
K11712	0
K11717	218.08
K11719	26.34
K11720	36.37
K11731	3.04
K11732	0.46
K11733	144.05
K11734	10.27
K11735	14.63
K11736	0
K11737	239.59
K11738	79.08
K11739	0
K11740	1.75
K11741	25.3
K11742	0.5
K11743	0.5
K11744	0
K11745	2
K11746	0
K11747	26.44
K11748	4.19
K11749	156.04
K11750	0
K11751	10.81
K11752	216.84
K11753	242.13
K11754	277.68
K11755	78.22
K11777	0
K11779	0.01
K11780	0
K11781	0
K11782	0
K11783	0
K11784	0
K11785	0
K11787	0
K11788	0
K11811	8.28
K11814	0.44
K11815	0.22
K11839	0
K11889	0
K11890	1.37
K11891	5.58
K11892	5.58
K11893	5.58
K11894	0.87
K11895	5.44
K11896	4.27
K11897	4.07
K11898	1.67
K11899	0
K11900	3.91
K11901	5.45
K11902	4.71
K11903	6.84
K11904	136.83
K11905	0.87
K11906	1.57
K11907	5.44
K11908	0
K11909	0.17
K11910	0.87
K11911	0
K11912	0.7
K11913	0.7
K11914	0.7
K11915	2.57
K11916	0.2
K11917	0.5
K11918	0.5
K11919	0.5
K11920	0
K11921	60.47
K11922	0
K11923	0.33
K11924	3.3
K11925	0
K11926	0
K11927	14.46
K11928	186.74
K11929	0
K11930	0
K11931	5.69
K11932	0
K11933	0.45
K11934	0
K11935	2.2
K11936	78.87
K11937	0.2
K11938	0
K11939	143.09
K11940	3.06
K11941	0
K11942	2.71
K11950	0
K11951	0
K11952	0
K11953	0
K11954	0
K11955	0
K11956	0
K11957	0
K11958	0
K11959	64.74
K11960	64.54
K11961	64.74
K11962	65.24
K11963	64.74
K11987	0
K11991	230.22
K11996	197
K12048	0
K12049	0
K12050	0
K12052	0
K12053	0
K12055	2.59
K12056	0.85
K12057	0.85
K12058	0.85
K12059	0.85
K12060	0.85
K12061	0.85
K12062	1.1
K12063	0.85
K12064	0.85
K12065	0.85
K12066	0.85
K12067	0.85
K12068	0.85
K12069	0.85
K12070	0.84
K12071	0.84
K12072	0.85
K12073	0
K12078	0
K12079	0
K12080	0
K12081	0
K12082	0
K12083	0
K12084	0
K12085	0
K12086	0
K12087	0
K12088	0
K12089	0
K12090	0
K12091	0
K12092	0
K12093	0
K12094	0
K12095	0
K12096	0
K12097	0
K12098	0
K12099	0
K12100	0
K12101	0
K12102	0
K12103	0
K12104	0
K12105	0
K12106	0
K12107	0
K12108	0
K12109	0
K12110	0
K12111	0.77
K12112	0
K12113	0
K12136	0.47
K12137	1.01
K12138	0.47
K12139	0.94
K12140	0.47
K12141	0.77
K12142	0.47
K12143	0.47
K12144	0.47
K12145	0.47
K12146	0
K12147	0
K12148	0
K12149	0.77
K12151	0
K12152	3.2
K12203	0.4
K12204	0.4
K12205	0
K12206	0.4
K12209	0.4
K12211	0
K12212	0
K12213	0.4
K12214	0.8
K12217	0
K12218	0
K12222	0
K12227	0
K12228	0
K12234	0.01
K12238	0.5
K12239	0.5
K12240	0.64
K12241	0.5
K12242	0.5
K12243	0.5
K12246	0
K12247	1.04
K12248	6.83
K12251	25.57
K12252	0.9
K12253	0.2
K12254	0.9
K12255	0.7
K12256	2.7
K12257	85.41
K12262	25.41
K12263	0.57
K12264	0
K12265	0
K12266	0.9
K12267	143.02
K12268	67.54
K12269	67.54
K12270	65.54
K12276	0
K12278	0
K12279	0
K12280	0
K12281	0
K12282	0
K12283	0
K12284	0
K12285	0
K12286	0
K12287	0
K12288	0
K12289	0
K12290	0
K12291	0
K12292	17.34
K12293	17.34
K12294	1
K12295	5.25
K12296	32.35
K12297	17.53
K12299	0
K12308	38.76
K12339	4.87
K12340	21.85
K12343	1.6
K12349	2.43
K12368	18.52
K12369	11.39
K12370	11.39
K12371	11.39
K12372	11.39
K12373	55.05
K12405	0.51
K12410	186.29
K12428	80.63
K12429	0
K12436	0
K12437	80.63
K12441	0
K12448	0
K12449	0
K12452	0.79
K12453	0
K12454	0.8
K12466	0
K12472	65.07
K12500	5.75
K12503	85.46
K12506	3.68
K12507	0.54
K12508	2.99
K12509	8.34
K12510	99.47
K12511	14.24
K12512	8.34
K12513	8.4
K12514	8.4
K12515	8.4
K12516	9.55
K12517	0
K12518	0
K12519	0
K12520	0
K12521	0
K12522	0
K12523	0
K12524	14.86
K12525	0
K12526	2
K12527	1.19
K12528	0
K12529	0
K12530	0.2
K12531	0.2
K12532	0.2
K12533	0
K12534	0
K12535	0.01
K12536	1.4
K12537	1.4
K12538	1.4
K12539	0
K12540	0
K12541	4.72
K12542	4.72
K12543	5.16
K12544	0
K12545	0.7
K12547	0
K12548	0
K12549	0.2
K12551	15.66
K12552	17.36
K12553	16.06
K12554	160.34
K12555	39.37
K12556	37.9
K12573	158.07
K12574	331.21
K12581	0
K12582	8.23
K12583	84.17
K12585	1.71
K12619	0
K12658	2.94
K12660	0.28
K12661	0.58
K12678	0.92
K12679	0
K12681	0
K12682	0
K12683	0
K12684	1.1
K12685	1.27
K12686	4.61
K12687	0
K12688	7.06
K12689	0
K12690	3.7
K12700	17.33
K12784	0
K12785	0
K12786	0
K12787	0
K12788	0
K12790	0
K12810	0
K12821	0
K12826	0
K12910	0
K12940	4.66
K12941	2.9
K12942	169
K12943	0.5
K12944	0
K12945	0
K12950	3.4
K12952	36.69
K12954	8.28
K12955	0
K12957	2.34
K12960	28.19
K12961	0
K12962	0.7
K12963	0.7
K12972	2.5
K12973	0
K12974	0
K12975	0
K12976	0.7
K12977	0
K12978	0
K12979	9.83
K12980	0
K12981	0.2
K12982	14.49
K12983	0
K12984	12.49
K12985	0
K12986	0
K12987	0.5
K12988	0.5
K12989	0
K12990	2.42
K12991	0.33
K12992	2.9
K12993	0.7
K12994	0.7
K12995	1.1
K12996	26.77
K12997	23.16
K12998	13.46
K12999	14.92
K13002	0.2
K13004	0.33
K13005	0
K13006	0
K13007	0.7
K13008	0
K13009	0
K13010	0.2
K13011	0
K13012	73.05
K13013	1.1
K13014	0.7
K13015	3.42
K13016	1.75
K13017	0.21
K13018	2.79
K13019	0.83
K13020	0.21
K13021	1.4
K13028	0.01
K13037	0.22
K13038	203.49
K13039	0
K13040	1.42
K13041	1.42
K13043	3.79
K13049	1.15
K13051	7.45
K13052	100.16
K13053	0.2
K13057	0
K13059	0
K13060	0.5
K13061	0.9
K13063	1.2
K13069	0
K13075	0.15
K13085	0
K13126	0
K13184	0.5
K13208	0
K13243	0
K13244	0
K13245	0
K13252	1.45
K13255	0.83
K13256	9.44
K13275	0.8
K13276	0.22
K13277	0.22
K13280	2.63
K13281	0.82
K13282	5.54
K13283	13.84
K13284	0
K13285	0
K13286	0
K13287	0
K13288	168.27
K13292	150.82
K13300	0.57
K13301	0
K13307	0
K13308	0
K13309	0
K13310	0
K13311	0
K13315	0
K13317	0
K13318	0
K13344	0
K13378	3.24
K13381	0
K13408	18.95
K13409	14.73
K13419	0
K13421	1.52
K13444	0
K13450	0
K13472	0.2
K13478	0
K13479	2.27
K13480	0
K13481	1.7
K13482	1.7
K13483	16.74
K13485	3.2
K13486	1.2
K13487	0.7
K13488	0.7
K13489	0.7
K13490	0.7
K13491	0.7
K13497	15.64
K13498	100.17
K13500	0.86
K13503	0
K13520	0
K13522	4.34
K13525	1.75
K13527	81.46
K13529	4.17
K13530	2.3
K13531	0.96
K13532	0.35
K13533	0.22
K13540	11.68
K13541	0.7
K13542	150.94
K13543	0
K13570	81.46
K13571	162.92
K13572	71.38
K13573	86.25
K13574	0.7
K13580	72.51
K13581	3.26
K13582	1.3
K13583	1.89
K13584	3.47
K13585	0
K13586	0
K13587	3.06
K13588	3.06
K13589	3.06
K13590	5.99
K13591	0
K13592	3.06
K13593	1.1
K13598	3.06
K13599	3.06
K13607	0.05
K13609	0.2
K13611	0.55
K13612	0.66
K13613	0.88
K13614	0.66
K13615	0.44
K13620	0
K13622	0.58
K13623	0.58
K13626	1.57
K13628	105.52
K13629	0.2
K13630	0
K13631	0
K13632	0
K13633	0.2
K13634	18.94
K13635	2.34
K13636	0.2
K13637	3.95
K13638	0
K13639	5.24
K13640	89.46
K13641	0.25
K13642	0.5
K13643	21.28
K13650	0
K13651	0.2
K13652	4.37
K13653	19.92
K13654	0
K13655	0.2
K13656	2
K13657	2
K13658	2
K13659	2
K13660	2
K13661	2
K13662	2
K13663	2
K13664	2
K13665	2
K13668	80.64
K13669	0
K13670	0
K13671	105.84
K13677	23.87
K13678	17.17
K13683	0
K13684	0
K13686	80.63
K13687	78.55
K13688	0.33
K13689	0
K13693	79.26
K13694	6.62
K13695	12.19
K13701	0
K13714	75.13
K13715	62.07
K13727	1.79
K13730	2.1
K13731	0
K13732	59.67
K13733	59.81
K13734	5.4
K13735	0
K13739	0
K13740	0
K13741	0
K13742	0
K13743	0
K13745	13.64
K13746	0
K13747	22.13
K13766	8.72
K13767	0.37
K13770	0.37
K13771	12.27
K13772	0
K13774	3.04
K13775	3.24
