KO	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K14759	7.92E-05	4.44E-05	0.000183072	4.15E-05	6.48E-05	7.49E-05	9.93E-05	5.07E-05	0.000155946	0.000105808	0.000203105	7.68E-05	0.000248519	6.93E-05	0.000309116	0.000173293	0.000857778	9.81E-05	0.000828676	0.000115439	5.42E-05	0.000147593	0.000103392	0.000101166	0.000184576	0.000106446	0.000129303	9.11E-05	0.000119476	0.000123529	6.62E-05	1.62E-05	2.55E-05	0.000387507	2.89E-05	9.24E-05	0.000184062	4.88E-05	0.000159463	7.87E-05	0.000176468	3.89E-05	0.000288202	7.95E-05	9.39E-05	4.04E-05	7.25E-05	0.000175888	2.34E-05	9.74E-05	6.09E-05	4.79E-05	0.000242451	1.65E-05	0.000206867	0.000262165	5.86E-05	0.000313005	0.000138903	0.000401707	6.07E-05	3.67E-05	5.52E-05	2.55E-05	5.05E-05	8.85E-05	0.000130359	0.000154912	0	5.90E-05	0.000128261	0.000236666	0.000133306	0.000130073	9.95E-05	0.000191553	0.000376658	0.000166033	0.000156174	7.02E-05	3.09E-05	2.74E-05	0.000109689	0.000780736	0.000296812	0.000114395	0.000262235
K14760	2.55E-05	2.25E-05	0.000165531	1.95E-05	2.70E-05	6.24E-05	1.88E-05	4.75E-05	0.000102931	6.15E-05	5.72E-05	9.36E-06	9.50E-05	4.22E-05	0.000308272	0.000150102	0.000841796	8.02E-05	0.000792986	4.55E-05	4.80E-05	0.000147593	9.83E-06	2.46E-05	4.77E-05	1.42E-05	9.92E-05	5.91E-05	5.31E-05	6.49E-05	2.36E-05	2.65E-07	1.55E-06	0.000386841	9.44E-06	7.25E-06	7.82E-05	2.14E-05	0.000119381	1.75E-05	9.29E-05	2.56E-05	2.43E-05	5.39E-05	9.34E-05	2.78E-05	1.32E-05	0.000166331	7.81E-06	6.61E-05	3.78E-05	3.41E-05	0.000178218	1.64E-05	0.000117313	5.47E-05	3.41E-05	0.000280722	4.87E-06	0.000388305	5.05E-05	1.16E-06	4.55E-05	2.55E-05	2.03E-05	3.01E-05	2.18E-05	6.22E-05	0	5.57E-05	9.18E-05	9.97E-05	9.43E-08	0.00011634	4.61E-05	8.15E-07	0.000332494	0.000104798	0.000128066	4.74E-05	1.95E-05	2.31E-06	4.45E-06	0.000747074	6.73E-05	1.50E-05	0.000199271
K14977	6.36E-07	0.000169338	0.000101946	5.26E-05	1.22E-05	6.98E-05	1.37E-06	9.79E-07	3.94E-05	2.16E-05	6.22E-05	7.02E-06	7.08E-06	4.78E-05	0.000296173	4.07E-05	7.08E-05	5.75E-05	7.44E-06	3.46E-05	1.76E-06	1.48E-05	1.98E-05	2.89E-06	1.65E-05	2.35E-06	9.98E-05	0.000179929	1.42E-05	4.47E-05	0.000276065	0	0.000396768	1.20E-05	8.63E-06	3.02E-06	1.87E-05	4.79E-05	2.45E-05	2.15E-05	3.49E-05	4.80E-05	0	1.42E-05	3.40E-07	1.37E-05	9.05E-06	4.87E-05	1.04E-06	4.52E-05	1.71E-05	5.46E-05	3.72E-06	2.19E-07	2.77E-05	1.62E-05	1.05E-05	2.48E-05	9.37E-07	0.000134999	0.000100531	3.84E-06	5.23E-05	2.23E-05	7.41E-06	9.54E-06	7.86E-05	5.27E-06	1.50E-05	9.59E-06	2.30E-05	2.56E-05	0.000147929	6.60E-05	7.43E-07	0	2.42E-05	2.49E-05	4.32E-05	6.74E-06	1.74E-05	7.21E-05	2.80E-05	9.32E-07	1.48E-05	6.18E-06	4.06E-05
K15013	0.000964122	0.001207498	0.000858422	0.000663929	0.001713148	0.001078859	0.000851999	0.001416615	0.001213861	0.000672673	0.001165713	0.00145436	0.000900166	0.00083181	0.001206228	0.001422189	0.000943939	0.000801695	0.000860254	0.001128709	0.000732159	0.001073685	0.001236837	0.000421643	0.001034345	0.001381997	0.000748115	0.00095748	0.001261511	0.000979139	0.001541222	0.000601892	0.001410564	0.000868783	0.001192457	0.000898101	0.001134402	0.001156561	0.000961534	0.000812472	0.001025527	0.001099492	0.000595897	0.000662395	0.00083078	0.001063721	0.000875482	0.001205538	0.000399768	0.001278081	0.001006283	0.00047516	0.001322516	0.001255681	0.001149568	0.000986804	0.001068817	0.000965073	0.000635835	0.001226321	0.000860576	0.00119922	0.000746577	0.001056373	0.000866436	0.000612881	0.001172477	0.000934421	0.001295934	0.001247571	0.00082563	0.001316628	0.000785972	0.000554547	0.000705143	0.000799567	0.00103268	0.001026164	0.001552816	0.000685924	0.000576894	0.001055056	0.000669215	0.001334307	0.001000271	0.0009373	0.000849893
K15016	0.000574769	0.000288229	0.000691026	0.000304907	0.000461522	0.000650832	0.000453071	0.001307056	0.000748106	0.000404201	0.000637813	0.000644342	0.000358487	0.00046007	0.000417404	0.000544308	0.000481071	0.00046128	0.000311316	0.000610832	0.000661117	0.000597156	0.000547813	0.000176221	0.000609907	0.000578539	0.000321639	0.000430358	0.00088813	0.000503972	0.000853617	0.000383947	0.000759909	0.000404952	0.000880509	0.000571423	0.000772068	0.000578497	0.000343294	0.000218742	0.000640129	0.000437279	0.000197032	0.00016691	0.000179656	0.000815428	0.000376248	0.00045357	0.000266455	0.000665242	0.000524478	0.000217396	0.000346196	0.001099802	0.000672227	0.000540489	0.000603574	0.000528438	0.000284577	0.000393787	0.000496687	0.000969789	0.000192353	0.000371146	0.000363028	0.000226774	0.000345513	0.00047387	0.000469896	0.000966997	0.000306338	0.000632447	0.000142491	0.000130809	0.000408476	0.00017854	0.00032483	0.000591279	0.000528232	0.000433707	0.000370829	0.000459481	0.000390936	0.000204457	0.000313382	0.000317087	0.000561046
K15024	0.001145754	0.001652238	0.001296301	0.001593667	0.000690954	0.001108548	0.001798958	0.001460521	0.001192025	0.001725727	0.001257173	0.00103659	0.001596589	0.001577648	0.001141641	0.001615356	0.001737849	0.001633041	0.001661527	0.001367559	0.001739598	0.001418835	0.001253851	0.001797579	0.001751462	0.001672194	0.001441205	0.001687316	0.001369452	0.001564113	0.001167662	0.001767267	0.00139354	0.001388101	0.001217894	0.001581901	0.001211335	0.00165905	0.001499421	0.001685162	0.001691822	0.001626898	0.001736455	0.001297112	0.00154537	0.001544131	0.001468105	0.001744185	0.001858791	0.000832881	0.00166179	0.001775229	0.001470171	0.000617681	0.00116383	0.001636649	0.001635263	0.001532991	0.001744517	0.001569716	0.001479317	0.00055526	0.001636662	0.001255884	0.001307339	0.001587768	0.001315473	0.001624245	0.001197762	0.000779788	0.001509933	0.001151053	0.001620652	0.001671977	0.001669008	0.001800509	0.001621704	0.001419506	0.001531973	0.001263226	0.001784218	0.001876196	0.001651611	0.00160897	0.001325655	0.001509341	0.001714117
K15036	0.001356641	0.000815282	0.000887708	0.001371783	0.000510749	0.001303681	0.001437843	0.001328918	0.000841748	0.001107705	0.001116375	0.001069679	0.000945852	0.001342619	0.001056938	0.000594535	0.001279346	0.001304451	0.001533376	0.000609528	0.00125302	0.001221524	0.000827273	0.001660804	0.001054582	0.0008178	0.001422265	0.001010643	0.001410675	0.001381406	0.000889319	0.001695167	0.00096548	0.000991369	0.001043498	0.001616715	0.001038245	0.001063906	0.001097842	0.001389592	0.001318871	0.000918667	0.001707932	0.001062731	0.001179391	0.001507636	0.001343219	0.00093033	0.001691453	0.000568484	0.001335296	0.001462533	0.00072034	0.001390546	0.001270786	0.000925674	0.001002228	0.000952472	0.001465794	0.000573526	0.001092742	0.000462004	0.001329821	0.001112199	0.001114589	0.001378262	0.000872555	0.0015413	0.000685201	0.000793029	0.001289267	0.00092693	0.001426461	0.001548707	0.001558902	0.00148539	0.000857019	0.001195599	0.000402774	0.001412522	0.001537376	0.000859592	0.001403406	0.00054013	0.001188561	0.00122607	0.001340858
K15037	0.001356641	0.000815282	0.000887708	0.001371783	0.000510749	0.001303681	0.001437843	0.001328918	0.000841748	0.001107705	0.001116375	0.001069679	0.000945852	0.001342619	0.001056938	0.000594535	0.001279346	0.001304451	0.001533376	0.000609528	0.00125302	0.001221524	0.000827273	0.001660804	0.001054582	0.0008178	0.001422265	0.001010643	0.001410675	0.001381406	0.000889319	0.001695167	0.00096548	0.000991369	0.001043498	0.001616715	0.001038245	0.001063906	0.001097842	0.001389592	0.001318871	0.000918667	0.001707932	0.001062731	0.001179391	0.001507636	0.001343219	0.00093033	0.001691453	0.000568484	0.001335296	0.001462533	0.00072034	0.001390546	0.001270786	0.000925674	0.001002228	0.000952472	0.001465794	0.000573526	0.001092742	0.000462004	0.001329821	0.001112199	0.001114589	0.001378262	0.000872555	0.0015413	0.000685201	0.000793029	0.001289267	0.00092693	0.001426461	0.001548707	0.001558902	0.00148539	0.000857019	0.001195599	0.000402774	0.001412522	0.001537376	0.000859592	0.001403406	0.00054013	0.001188561	0.00122607	0.001340858
K15226	0	0	0	2.01E-07	2.40E-06	0	1.94E-06	1.10E-06	1.47E-06	1.70E-06	4.35E-06	0	1.85E-05	6.55E-07	0	1.23E-06	1.52E-07	2.70E-06	3.49E-07	1.30E-06	3.96E-06	0	8.51E-06	4.13E-07	0	0	0	0	1.17E-06	1.57E-06	0	7.96E-07	0	0	4.58E-06	5.04E-07	0	7.15E-07	1.48E-06	0	2.69E-06	1.06E-07	3.18E-07	0	6.81E-07	3.35E-07	2.35E-06	1.46E-06	1.82E-06	1.20E-06	0	1.10E-06	4.14E-07	3.72E-06	0	0	0	2.54E-06	0	2.92E-06	0	0	9.68E-07	2.06E-07	8.42E-06	3.97E-07	3.45E-07	0	2.06E-06	6.72E-07	1.21E-06	4.07E-07	0	7.89E-08	7.43E-06	0	2.15E-06	7.18E-06	0	4.21E-06	0	0	0	0	1.55E-06	3.25E-07	1.21E-05
K15227	0	0	0	2.01E-07	2.40E-06	0	1.94E-06	1.10E-06	1.47E-06	1.70E-06	4.35E-06	0	1.85E-05	6.55E-07	0	1.23E-06	1.52E-07	2.70E-06	3.49E-07	1.30E-06	3.96E-06	0	8.51E-06	4.13E-07	0	0	0	0	1.17E-06	1.57E-06	0	7.96E-07	0	0	4.58E-06	5.04E-07	0	7.15E-07	1.48E-06	0	2.69E-06	1.06E-07	3.18E-07	0	6.81E-07	3.35E-07	2.35E-06	1.46E-06	1.82E-06	1.20E-06	0	1.10E-06	4.14E-07	3.72E-06	0	0	0	2.54E-06	0	2.92E-06	0	0	9.68E-07	2.06E-07	8.42E-06	3.97E-07	3.45E-07	0	2.06E-06	6.72E-07	1.21E-06	4.07E-07	0	7.89E-08	7.43E-06	0	2.15E-06	7.18E-06	0	4.21E-06	0	0	0	0	1.55E-06	3.25E-07	1.21E-05
K15371	0.001306902	0.000615776	0.00063144	0.001283393	0.000500893	0.001253576	0.001090102	7.91E-05	0.000783457	0.001013969	0.001007361	0.000794365	0.000843232	0.001277947	0.001038011	0.000282612	0.00061837	0.001270582	0.000753405	0.000608498	0.000983663	0.000761522	0.000555015	0.001543964	0.000888474	0.000603702	0.001371956	0.000946938	0.000788715	0.000985917	0.000628033	0.001380681	0.000545638	0.000669187	0.000580077	0.00122014	0.000954853	0.000663306	0.000920287	0.001496426	0.000756779	0.000794542	0.001568778	0.000985637	0.001108461	0.000935007	0.001113048	0.000676264	0.001500468	0.00049248	0.000950511	0.001423814	0.000585565	0.001372407	0.001155782	0.000850579	0.000756014	0.000756506	0.001499537	0.000521135	0.000990421	0.000450561	0.001185179	0.00104429	0.001009191	0.001332242	0.000807804	0.001094428	0.000572321	0.00076747	0.001124865	0.00062521	0.001235451	0.00149735	0.001191019	0.001351379	0.000668252	0.000840473	0.000379489	0.001355324	0.00148847	0.00072515	0.001305064	0.000474596	0.001031946	0.001109317	0.001041356
K15428	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K15518	0.000194877	0.000165445	0.000135052	0.000160601	0.001140146	0.000296232	1.19E-05	8.32E-06	0.000300421	3.92E-05	9.10E-05	0.000529307	7.49E-05	0.000190577	0.000191668	4.15E-05	6.07E-05	0.000161553	0.000359216	0.000175036	2.64E-06	0.000404293	0.00054959	7.65E-05	5.90E-05	0.000170896	0.000195021	1.46E-05	0.000232326	0.000227873	4.10E-05	0.000152641	2.81E-06	0.000324628	0.000211549	0.000160293	0.000143485	7.65E-05	0.000158472	0.000152493	0.000113263	0.000136843	3.53E-05	0.000308518	0.000430015	0.000118123	0.000321804	5.83E-05	3.91E-05	0.000312154	0.000256877	3.66E-05	0.000371124	0.000123372	5.51E-05	2.34E-05	3.95E-05	0.000169033	1.37E-05	2.90E-05	0.000124694	0.000152955	0.00016847	0.000582718	0.000381727	0.000169372	0.000369012	0.00022052	0.000317452	0.000162495	0.000228051	0.000395406	5.77E-05	0.000202055	0.000194378	0.000113917	6.24E-05	0.000232468	5.72E-05	8.89E-05	2.82E-05	2.81E-05	1.02E-05	0.000136742	1.61E-05	0.000233018	7.87E-05
K15519	0.000144766	0.000197721	0.00014232	0.000186854	3.22E-05	8.95E-05	3.41E-05	4.25E-05	9.46E-05	7.81E-05	8.56E-05	1.74E-05	2.12E-05	8.42E-05	0.000484619	8.15E-05	0.000231489	0.000111498	8.72E-05	4.95E-05	5.83E-05	2.57E-05	0.000164682	3.24E-05	2.22E-05	1.23E-05	0.000121888	0.000217536	4.39E-05	0.000120252	0.000287079	6.22E-05	0.000401833	6.97E-05	0.000357027	1.08E-05	7.92E-05	6.10E-05	8.09E-05	3.25E-05	7.41E-05	6.29E-05	1.59E-05	2.26E-05	3.48E-05	4.65E-05	4.77E-05	0.000177738	6.16E-05	0.00056518	2.78E-05	0.000132298	4.72E-05	8.25E-05	0.000116106	0.0001305	0.000109395	9.21E-05	2.42E-05	0.000518064	0.000116341	0.00092577	0.000142112	6.04E-05	0.000245612	0.000134335	0.000292773	1.54E-05	0.000434644	0.000581628	2.85E-05	0.000287051	0.000199003	7.47E-05	9.44E-05	6.85E-06	0.000363014	0.000157625	0.000122411	0.000171311	1.89E-05	7.65E-05	0.000230723	0.000752823	0.000219985	4.92E-05	6.38E-05
K15567	0	0	0	0	0	0	3.41E-07	2.45E-07	0	0	0	2.93E-06	2.72E-07	1.64E-07	0	8.01E-06	0	0	0	5.70E-06	0	0	0.000131833	0	0	4.21E-07	0	0	3.91E-07	7.86E-08	0	0	3.38E-06	0	1.96E-07	6.30E-07	3.89E-07	0	1.21E-06	0	9.60E-08	2.09E-06	7.96E-07	4.44E-07	0	5.86E-07	2.35E-06	3.21E-06	3.06E-06	1.20E-07	1.68E-07	2.65E-06	5.17E-07	0	1.98E-05	2.97E-05	0	2.72E-07	0	4.14E-06	0	0	4.84E-07	1.38E-07	6.23E-06	0	2.59E-06	1.08E-06	0	8.51E-07	0	1.02E-07	2.74E-06	1.58E-06	6.19E-08	0	5.92E-06	0	0	0	2.52E-07	0	0	0	3.87E-07	0	0
K15568	0	0	0	0	0	0	3.41E-07	2.45E-07	0	0	0	2.93E-06	2.72E-07	1.64E-07	0	8.01E-06	0	0	0	5.70E-06	0	0	0.000131833	0	0	4.21E-07	0	0	3.91E-07	7.86E-08	0	0	3.38E-06	0	1.96E-07	6.30E-07	3.89E-07	0	1.21E-06	0	9.60E-08	2.09E-06	7.96E-07	4.44E-07	0	5.86E-07	2.35E-06	3.21E-06	3.06E-06	1.20E-07	1.68E-07	2.65E-06	5.17E-07	0	1.98E-05	2.97E-05	0	2.72E-07	0	4.14E-06	0	0	4.84E-07	1.38E-07	6.23E-06	0	2.59E-06	1.08E-06	0	8.51E-07	0	1.02E-07	2.74E-06	1.58E-06	6.19E-08	0	5.92E-06	0	0	0	2.52E-07	0	0	0	3.87E-07	0	0
K15569	9.55E-07	9.73E-06	0.000198112	1.05E-05	6.20E-06	8.00E-06	2.80E-05	4.06E-05	0.000161255	0.000146569	2.11E-05	1.17E-05	0.000287988	2.29E-06	7.67E-06	3.70E-06	2.74E-05	0.000181035	3.26E-06	7.82E-06	4.79E-05	0.000134995	3.61E-05	8.27E-07	1.58E-05	3.03E-06	2.48E-05	9.87E-06	3.54E-05	2.20E-06	0.000156716	1.35E-05	1.24E-05	0.000298631	2.16E-05	7.81E-06	4.63E-05	1.00E-05	6.79E-05	8.06E-06	1.54E-05	1.29E-06	1.91E-06	4.44E-07	3.40E-06	2.51E-06	2.14E-05	7.59E-06	3.05E-05	3.26E-05	2.98E-05	2.09E-05	0.00019756	1.63E-05	2.64E-06	0.000199578	9.99E-06	0.000322588	5.62E-06	2.24E-05	2.27E-05	2.02E-06	2.26E-06	1.24E-05	6.74E-06	9.54E-06	5.86E-06	0	0.000118505	5.26E-06	0.000119384	3.62E-05	4.23E-05	2.59E-05	0.000127355	4.76E-06	5.06E-05	1.93E-05	7.98E-06	2.02E-05	0	1.32E-06	2.07E-05	3.26E-06	1.27E-05	1.14E-05	0.000135803
K15570	9.55E-07	9.73E-06	0.000198112	1.05E-05	6.20E-06	8.00E-06	2.80E-05	4.06E-05	0.000161255	0.000146569	2.11E-05	1.17E-05	0.000287988	2.29E-06	7.67E-06	3.70E-06	2.74E-05	0.000181035	3.26E-06	7.82E-06	4.79E-05	0.000134995	3.61E-05	8.27E-07	1.58E-05	3.03E-06	2.48E-05	9.87E-06	3.54E-05	2.20E-06	0.000156716	1.35E-05	1.24E-05	0.000298631	2.16E-05	7.81E-06	4.63E-05	1.00E-05	6.79E-05	8.06E-06	1.54E-05	1.29E-06	1.91E-06	4.44E-07	3.40E-06	2.51E-06	2.14E-05	7.59E-06	3.05E-05	3.26E-05	2.98E-05	2.09E-05	0.00019756	1.63E-05	2.64E-06	0.000199578	9.99E-06	0.000322588	5.62E-06	2.24E-05	2.27E-05	2.02E-06	2.26E-06	1.24E-05	6.74E-06	9.54E-06	5.86E-06	0	0.000118505	5.26E-06	0.000119384	3.62E-05	4.23E-05	2.59E-05	0.000127355	4.76E-06	5.06E-05	1.93E-05	7.98E-06	2.02E-05	0	1.32E-06	2.07E-05	3.26E-06	1.27E-05	1.14E-05	0.000135803
K15633	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K15634	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K15635	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K15759	0.000302971	0.000227808	0.000533404	0.00023742	0.000529367	0.000381208	0.000147639	7.16E-05	0.000674687	0.000261654	0.000235884	0.000201238	0.000272652	0.000201956	0.000514135	0.000209046	0.000650821	0.000388371	0.000137409	0.000713448	0.000103651	0.000182729	0.000175145	0.000158827	0.00031634	0.00014006	0.000273816	0.000271702	0.000201172	0.000332531	0.000359581	8.44E-05	0.00049842	0.0004475	0.000421938	0.000122909	0.000767738	0.000124738	0.000264741	0.000107357	0.000192083	0.00016963	0.000321729	0.000180308	0.000128501	0.00013452	0.000178324	0.000250932	7.16E-05	0.000622811	0.00020834	0.000180812	0.000624435	0.000174821	0.000361235	0.000370379	0.000410545	0.000463778	0.000390416	0.000556688	0.000172522	0.001000868	0.000162848	0.000300738	0.000293677	0.000224141	0.000346723	0.000234147	0.000334579	0.000619439	0.000257396	0.000562408	0.000236457	0.000190453	0.000139249	0.000229149	0.000455892	0.000221032	0.000295105	0.000222213	6.39E-05	4.30E-05	0.000367462	0.0008354	0.00052922	0.000338086	0.00033192
K15778	0.001769998	0.001726971	0.001794823	0.001895865	0.001785002	0.001693396	0.001860756	0.001676619	0.001466491	0.001604438	0.00172504	0.001838028	0.001700935	0.001828476	0.001758233	0.00161874	0.001623408	0.001769417	0.002037943	0.001662381	0.00183599	0.001838074	0.001689071	0.001855377	0.001332546	0.001896747	0.001855292	0.001690632	0.001762896	0.00173807	0.001531379	0.001966717	0.001449678	0.001521419	0.00174216	0.001888185	0.001370006	0.001778594	0.001733139	0.001947571	0.001789824	0.001755665	0.001856483	0.001536157	0.002008298	0.001749508	0.001857195	0.001700221	0.001972398	0.00176697	0.001853148	0.001859258	0.001750686	0.001683608	0.001490708	0.001756645	0.001479732	0.001625941	0.001752977	0.001304591	0.001742427	0.001595014	0.001897758	0.00183858	0.001909241	0.001866824	0.001888812	0.001853645	0.001886856	0.001688829	0.001735889	0.001730542	0.001842516	0.00192052	0.001834563	0.001937818	0.00131489	0.001709053	0.001689977	0.001774096	0.001942028	0.001837463	0.001833728	0.00101091	0.001785032	0.001793688	0.001777585
K15779	0.001769998	0.001726971	0.001794823	0.001895865	0.001785002	0.001693396	0.001860756	0.001676619	0.001466491	0.001604438	0.00172504	0.001838028	0.001700935	0.001828476	0.001758233	0.00161874	0.001623408	0.001769417	0.002037943	0.001662381	0.00183599	0.001838074	0.001689071	0.001855377	0.001332546	0.001896747	0.001855292	0.001690632	0.001762896	0.00173807	0.001531379	0.001966717	0.001449678	0.001521419	0.00174216	0.001888185	0.001370006	0.001778594	0.001733139	0.001947571	0.001789824	0.001755665	0.001856483	0.001536157	0.002008298	0.001749508	0.001857195	0.001700221	0.001972398	0.00176697	0.001853148	0.001859258	0.001750686	0.001683608	0.001490708	0.001756645	0.001479732	0.001625941	0.001752977	0.001304591	0.001742427	0.001595014	0.001897758	0.00183858	0.001909241	0.001866824	0.001888812	0.001853645	0.001886856	0.001688829	0.001735889	0.001730542	0.001842516	0.00192052	0.001834563	0.001937818	0.00131489	0.001709053	0.001689977	0.001774096	0.001942028	0.001837463	0.001833728	0.00101091	0.001785032	0.001793688	0.001777585
K15780	0.001023492	0.001364306	0.001348115	0.000720897	0.001420208	0.000824403	0.00090748	0.001685433	0.000879386	0.000992398	0.001388134	0.001499509	0.001267636	0.000743562	0.001251467	0.001828421	0.001250822	0.000639033	0.001694705	0.001385916	0.000935055	0.001137041	0.001589881	0.000581359	0.00119275	0.001431197	0.000768896	0.000927761	0.001276149	0.001030296	0.001409093	0.000627536	0.001049589	0.001104422	0.0013048	0.000924237	0.000694029	0.001259504	0.001136075	0.000852221	0.001262209	0.001141167	0.000682142	0.001232554	0.000978374	0.001055573	0.000987553	0.001293323	0.000511715	0.001396874	0.001047973	0.000570093	0.001401366	0.001307353	0.001231172	0.001275426	0.001096213	0.001084684	0.000481413	0.001268381	0.001075747	0.001333619	0.000818815	0.000857801	0.00104453	0.000762871	0.001255086	0.000942598	0.001352037	0.001298037	0.000953959	0.001377677	0.000775689	0.000599047	0.000815248	0.000794805	0.001297707	0.001271236	0.001614355	0.000895143	0.000626935	0.001255574	0.00068059	0.001347725	0.001078529	0.000891454	0.000889086
