KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K06296	150.44	216	318	97.8	32.58	21	10	96.24	790.91	9.6	83.93	30.39	2.25	44.82	40	1.11	9.69	39.89	3.33	28.56	334.69	76.89	47.71	0	251.16	28663.49	22.92	315.72	282.13	1762.99	408.54	62.54	478.26	328.73	240.43	387.7	5.56	27.16	0	698.53	95	44.11	8.78	310.04	268.98	274.42	0	0	257.66	99.22	400.93	0	19.34	2.4	30.93	198.44	117.6	0.56	16.44	17.47	0	230.87	124.27	0	57.13	0	0.56	306.1	0	174.8	175.16	400.05	0	91.91	533.93	122.6	29	53.05	319.58	589.69	0	33.76	204.18	645.17	120.01	47	158.01	275.48	18.31	14.4	13.45
K06297	277.19	310.16	347	170.94	78.91	43.33	68.33	144.17	1047.38	110.12	147.47	171.37	69.95	61.81	49.42	89.12	182.62	64.56	19	60.22	546.92	247.89	137.18	195.33	680.08	28765.71	90.28	1078.61	1035.48	2599.75	4363.5	208.6	1503.26	391.13	444.2	788.6	41.89	446.81	142.99	1010.6	189.67	105.44	393.46	900.57	474.34	462.95	2.67	160.34	355.83	173.55	628.29	46.33	767.66	60.2	487.12	573.77	209.58	112.23	96.76	261.74	313.67	796.86	1144.04	81.33	207.07	1	253.57	474.44	26.33	200.4	421.54	1179.15	199.33	296.75	805.86	451.5	162.33	182.32	518.91	1010.07	108.66	123.96	333.98	897.6	246.34	669.32	674.02	697.56	2028.9	132.25	426.11
K06298	10503.92	8059.74	6776.2	5671.44	3328.88	5592.41	7176.15	7578.03	14429.67	1790.77	2911.83	3822.8	5759.14	4492.86	2561.22	3224.63	4152.26	3845.73	1428.35	2619.99	14133.04	3711.7	4689.33	28986.36	26331.67	31051.4	18463.1	26965.34	43857.04	24871.88	12466.36	17822.56	23381.09	8232.63	19846.57	15882.34	15325.07	20812.79	8644.89	15283.6	9750.74	22117.08	11605.53	17211.36	9554.28	15468.71	6700.88	12316.76	6269.44	12670.39	15283.4	5760.24	4099.69	15014.21	8531.51	6313.72	9572	26192.45	25732.37	18393.63	15677.85	7170.2	12769.85	9082.45	14939.82	6172.48	8904.52	15117.84	8968.51	10841.24	13960.76	21134.22	22217	12631.71	11118.96	28894.57	11670.88	4648.08	17160.64	4942.13	9079.23	5064.35	8565.98	12491.48	12086.17	13482.39	9670.95	4539.49	10608.52	16720.6	10125
K06299	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0.75	0	0	0	0	0	0	0	0	0	17.8	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06300	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06301	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06302	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06303	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06304	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06305	54.13	72.67	0	9.11	32.47	69	28.9	30.77	126.6	0.33	26.11	61.01	19.29	7.71	69.52	92.55	19.89	29.89	58.99	19	148.78	52.22	24.31	264.68	59.91	28558.43	97.86	50.78	290.01	142.91	92.78	436.33	81.27	120.35	194	133.1	642.45	412.07	5	48.66	48.04	237.44	191.23	245.62	86.56	102.26	14.22	102.78	22.38	121.11	93.66	0.88	7.32	11.33	38.89	81.99	46.47	622.88	306.11	157.78	507.78	97	106.11	103.34	37.77	93.56	27	177.17	123.88	49.22	64.54	250.49	489.78	212.78	267.13	2917.56	349.11	0	36.58	131.96	5.67	56.38	195.56	83.69	146.99	78.55	614.56	111.66	655.98	253.2	58.78
K06306	4130.28	3941.81	4635.36	2455.11	1135.59	2389.79	1759.66	3300.4	7455.57	380.57	1767.93	622.56	835.2	1427.29	1281.83	156.94	1027.17	1484.46	650.82	738.65	2718.93	1381.91	1842.38	3082.65	25191.61	30439.45	21704.97	9541.25	14665.94	14661.5	15924.57	3357.16	12721.69	2801.3	4235.58	6486.53	859.05	4934.58	4114.68	11434.01	4554.85	4027.76	3241.16	4040.36	3838.31	6424.37	1477.94	2687.56	4047.73	5673.28	6647.94	2214.15	4100.78	4126.08	6130.83	5146.25	3865.98	3020.17	3536.24	1459.48	2371.97	4084.21	3940.61	4103.21	3541.25	282.42	2177.84	5329.83	4469.89	6636.62	5872.59	9957.9	1426.92	1530.48	4918.55	2715.99	1339.93	5207.12	8507.14	4653.07	3843.41	1664.1	3000.63	9332.1	4990.31	9747.84	2423.55	5027.37	4690.74	5411.87	9868.12
K06307	301.9	13.4	4.78	9.9	4.5	0	1.6	170	39.7	0.5	6.6	20.3	0.36	72.47	0	0	16.6	386.8	0	6.5	215.8	13.2	111.7	517.5	75.22	155.16	18.36	429.09	11.7	111.56	0	19.5	29.04	58.5	8.5	19	4.68	71.5	0	2.53	83.2	170.59	12.4	122.3	40	110.42	93.79	1.3	5.19	0	0	0	0	21.5	13.4	103.2	24	6.9	76	76	9.69	67.57	539.33	0	23.59	0	0	36.6	0.8	25.1	101.79	475	118.7	56.4	24.4	9.91	0	13.44	49.9	5.5	0	19.8	12.8	1.4	151.14	28.9	1.7	116.2	19	57.18	9.3
K06308	0	0	0	0	0	0	0	0	0	0	0	1.35	1.43	0	0	0	0	0	0	0	0	0	0	0	17.3	28533.51	32.1	0	0	7.98	0	0	0.81	0	1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	0	0	0	0	0	3.27	0
K06310	1580.82	748.08	577.16	536.67	387.46	2018.35	2965.27	965.49	1329.15	894.62	391.73	1239.52	2763.92	486.97	410.58	2432.59	931.98	358.81	548.81	1247.13	3483.39	594.34	920.21	8990.19	542.79	250.24	117.16	6587.51	12865.41	5334.34	1290.9	6123.55	4712.5	1112.4	4832.23	3812.22	5777.96	5107.93	1939.45	1123.33	1352.57	3900.79	5635.27	1833.43	1120.23	2012.01	1171.11	3688.23	290.41	1565.87	1734.55	2122.05	650.76	4145.53	437.11	446.29	1137.58	11355.12	4587.12	6269.82	4276.21	1200.06	3985.36	2320.85	4520.28	1455.16	4308.53	2755	4154.75	804.92	1538.15	5282.73	6552.6	4571.93	1053.09	21970.59	3332.93	83.46	1072.14	170.59	562.65	1458.01	1229.22	2190.85	1452.12	3179.65	5729.78	316.44	5410.24	3540.67	642.86
K06311	4.22	0	0	0	0	0	0	7.09	4.4	0	0	1.35	0.54	0	0	0	0	0	0	0	0	0	3.82	0	32.1	1.2	27.54	0	2.83	1.74	2.6	0	3.48	0	1.65	5.2	0	0	0	0	1.8	0	0	0.96	0	0	0	0	0	0	1	0	0	12.67	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67	0	0	0	0	0	0	0.92	0	0	0	0	0	3.91	0
K06312	0	0	0	0	0	0	0	0	0	0	0	0.45	0.18	0	0	0	0	0	0	0	11.11	0	0	0	10.58	0	9.18	0	0	0.18	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	1.09	0
K06313	3.5	0	0	0	0	0	0	0	16.67	0	0	6.78	1.07	0	0.75	0	4.67	0	0	0	0	0	0	0	10.58	28577.18	13.74	0	43.67	11.95	7.67	0	1.94	0	2.88	0	0	0	0	31.33	0	0	0	11	1.33	0	0	0	7	0	31.67	0	0	0	5.33	0	0	0	0	0	0	13.33	26.67	0	0	0	0	1	0	0	17	0	0	0	23.33	2.6	0	0	0	22.33	0	1.5	0	8.59	0	0	0	108	0	1.09	0
K06314	3.5	0	0	0	0	0	0	0	16.67	0	0	6.78	1.07	0	0.75	0	4.67	0	0	0	0	0	0	0	10.58	28577.18	13.74	0	43.67	11.95	7.67	0	1.94	0	2.88	0	0	0	0	31.33	0	0	0	11	1.33	0	0	0	7	0	31.67	0	0	0	5.33	0	0	0	0	0	0	13.33	26.67	0	0	0	0	1	0	0	17	0	0	0	23.33	2.6	0	0	0	22.33	0	1.5	0	8.59	0	0	0	108	0	1.09	0
K06315	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	7.22	28531.34	4.56	0	0	7.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0
K06317	8738.78	6545.21	7255.25	5573.46	3728.71	3114.35	3569.54	3270.85	16118.84	2144.09	4242.12	2365.9	2005	3440.15	4867.41	451.41	2410.89	3255.64	2460.62	2400.29	11762.07	2395.12	5748.41	25911.38	40870.32	35423.78	11546.26	28545.27	27501.38	52823	40607.04	9619.42	26073.53	10502.2	10437.99	14634.06	9106.91	15987.39	7550.8	31125.13	7551.61	1648.43	5976.12	13033.29	18815.27	13849.29	2669.44	11565.43	11283.76	12185.27	16994.42	3691.22	9346.07	7074.77	11700.58	10505.95	12958.2	17220.58	13137.51	5968.85	8918.5	10381.05	12844.86	9793.24	9892.77	2823	9414.74	16142.21	3703.02	11198.96	14134.13	30128.98	13862.21	9158	15128.04	6003.78	7171.75	11814.12	19263.95	12945.03	7927.19	6297.48	10624.94	26476.45	14876.72	9625.62	4758.42	16009.61	7643.66	14287.87	8041.91
K06318	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09	0
K06320	5290.89	2435.94	3002.92	1906.81	3427.23	1843.31	4534.14	3937.74	5044.91	81.66	840.26	246.47	1216.79	1539.04	979.28	31.6	644.5	2456.49	166.6	1279.68	8612.72	4552.01	2263	24745.79	2004.81	1433.56	987.72	10418.1	23473.6	6437.6	4116.23	8042.8	5069.27	3254.64	9411.95	3812.16	1579.78	8461	1218.54	10375.06	5548.32	134.93	3101.35	5807.24	4614.69	4405.1	3660.27	4818.2	4265.71	1717.18	3739.47	69.33	2272.72	5438.92	731.6	1132.53	4307.86	3868	10064.59	3155.3	5173.86	4473.44	5076.06	214.2	6702.65	151.75	4858.4	3619.1	2100.54	1729.54	2841.23	2211	639	4524.2	3127.93	304.67	1100.6	231.2	2308.05	1044.1	2482.6	1877.34	3508.87	5362.32	2355.92	8.2	334	332.8	3189.68	4950.39	157.32
K06323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	2.17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0
K06327	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	7.22	28531.34	4.56	0	0	7.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.92	0	0	0	0	0	0	0
K06328	49.52	71.67	0	9.11	32.47	64.78	22.34	30.77	143.27	0.33	26.11	67.34	19.29	7.71	69.52	92.55	24.56	29.89	57.77	19	148.78	46	24.31	263.12	59.91	28596.1	60.19	47.11	329.79	147.24	54.56	435.22	82.94	120.35	196.33	129.77	642.45	412.07	5	79.99	48.04	237.44	101.56	256.18	87.89	102.26	14.22	102.78	25.49	121.11	125.33	0.44	4.88	11.33	44.22	81.99	46.47	618.44	305	157.78	506.11	108.44	132.78	51.67	19.55	93.56	27	178.17	68.88	49.22	81.54	249.6	487.78	212.78	290.46	2847.27	349.11	0	36.58	154.29	5.67	49.27	195.56	91.36	143.55	42.33	326.78	219.66	650.2	220.31	29.78
K06329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06330	7	0	6.25	0	0	0	0	0	0	0	0	65.5	4.75	0	41.25	0	5.25	0	0	0	0	0	0	15.75	12.72	18	0	0	5.25	0	0	0	0	0	2.5	0	0	53.25	0	13	0	5.25	36.5	0	4.5	0	21.25	20.75	0	0	46.75	0	0	0	0	0	0	0	0	0	0	6.5	0	0	14	0	0	0	2.5	9.5	14	8	9.75	0	80	0	0	0	0	5.5	68.5	0	0	0	31.25	0	0	0	0	22.75	0
K06331	505.65	205.65	630.48	145.9	749.85	272.5	468.45	429	644.45	15.1	88.3	154.2	225.15	163.32	89	17.15	112.2	531.25	123.45	184.5	677.61	539.8	243.15	3558.95	933.2	37.11	282.05	2776.74	1926.6	835.2	96.95	704.6	666.95	551.2	623.6	809.45	3314.63	1711.6	426.2	428.78	535.7	232.79	318.05	669.4	831.4	449.17	279.69	913.4	416.14	2211.25	956.6	823.95	127.45	896.6	296.05	154.9	671.3	1272.55	1035.8	422.15	394.19	219.27	616.7	2473.9	506.34	690.75	271.85	430.5	1357.25	526.95	540.35	2344.4	1739.65	672.2	575.8	485.56	1039.7	238.7	305.5	235	383.7	173.6	485	595.25	566.39	3639.35	285.45	399.35	514.55	1391.55	6128.85
K06332	0	0	0	0	0	0	0	0	0	0	0	0.45	1.07	0	0.75	0	0	0	0	0	0	0	0	0	10.58	28531.34	13.74	0	0	7.62	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	0	0	0	0	0	1.09	0
K06333	19469.74	12273.41	10566.33	9558.07	8025.33	8635.25	10184.55	9282.96	24935.14	8083.68	13380.43	8017.86	9852.28	6032.7	4467.98	4229.08	7440.83	6250	1993.47	4634.44	21294.71	5884.35	10273.48	41711.55	54843.83	39557.51	40249	48187.45	60611.95	79099.45	45797.11	26280.93	43799.52	15475.27	28179.75	26825.85	18926.92	33999.32	12521.59	32728	12084.69	24170.11	20237.93	30916.47	26555.37	23680.86	4353.47	17567.43	16189.83	19052.54	29821.82	6655.95	9941.48	20861.98	17150.42	13463.71	20441.59	35445.56	29487.37	22394.54	20448.7	19678.65	26906.02	11892.76	25949.1	8628.24	17797.51	29088.69	13457.7	14452.4	25161.81	39396.65	33154.51	22423.22	21253.31	45529.84	16543.34	15618.18	30698.94	18592.62	8525.27	10974.12	12770.51	32137.53	17683.75	19098.6	11937.09	18025.36	16190.46	21321.24	13849.98
K06334	22488.11	15723.66	12072.13	10479.82	8947.13	10799.4	12629.45	10768.81	29035.77	8710.76	14369.16	9748.73	12829.92	7148.6	5147.05	6100.73	8901.81	7447	2814.22	5707.61	26228.84	7207.1	11562.26	48322.61	57407.39	40135.12	42153.78	53533.57	75305.19	88524.72	48996.75	33547.29	49274.34	18759.96	37975.17	31152.25	25058.18	42562.48	15852.49	35293.24	15873.53	28425.26	25673.12	36127.42	29568.48	26755.51	8142.02	20969.21	17818.73	22094.99	33358.41	8550.07	11052.58	24745.68	18440.01	14873.68	23010.09	45269.43	42477.92	31228.25	26415.75	22358.82	32012.38	14510.01	31553.03	9729.94	21159.51	34246.74	18048.19	17389.65	29275.81	43555.31	40625.47	26509.29	24487.49	59540.39	24032.82	16713.86	33749.42	19650.88	13701.24	12847.32	15948.28	34473.88	20909.72	22090.59	14641.94	19121.74	22206.04	24984.94	15132.75
K06335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06336	0	0	0	0	0	0	0	0	0	0	0	0.45	0.18	0	0	0	0	0	0	0	0	0	0	0	10.58	0	9.18	0	0	0.18	0	0	0.27	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09	0
K06338	0	0	0	0	0	0	0	0	0	0	0	0.9	0.36	0	0	0	0	0	0	0	0	0	0	0	6.72	0	18.36	0	0	0.36	0	0	0.54	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18	0
K06340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0
K06345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06346	24726.32	15035.88	13405.59	11100.5	10538.76	11989.84	13393.94	11737.56	37409.36	11504.65	15123.16	10924.05	11553.27	8759.35	10561.92	5704.07	9360.76	9305.74	4421.73	6574.16	30858.89	9225.54	13843.13	69259.03	70686.27	61970.86	33874.71	62627.66	77666.52	106192.44	65755.65	39549.97	54769.44	27574.55	38443.84	36061.88	29698.28	57224.63	16558.92	61042.52	18770.45	34449.03	33736.28	38085.57	37690.38	32098.23	9614.83	24947.86	19950.32	24428.96	42631.76	13803.1	14968.87	25918.18	24908.75	16827.89	28532.99	43189.47	38342.5	27084.01	25296.66	33671.74	35440.7	21573.23	33093.24	10514.68	25700.97	38476.46	14543.61	18179.46	31673.14	54348.2	39429.21	27657.28	28163.22	59222.12	35824.02	28732.24	36220.78	25950.57	15707.96	14979.69	21313.17	43925.03	32674.28	23157.02	54574.93	31670.49	25993.05	27049.58	14682.03
K06347	0	0	0	0	0	2.6	0	0	0	0	0	0.45	12.87	0	0	0	0	0	0	0	0	0	0	0	11.98	28531.34	13.74	8.2	1.8	7.62	0	2	0.27	0	0.55	0	3.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.09	0
K06348	97.2	430.6	1097.8	1.8	177	316	156	134.6	284.4	89.4	336.6	7.8	103.49	456.4	336.8	1.4	0.8	101.8	505.8	169.8	91.8	0	239.2	0	8.22	29318.34	4116.76	1268	2411.8	2406.84	9478.8	11.8	2953.8	752.4	183	666.6	208.4	570.8	584.8	1446	1304.8	0	118	520.2	505.4	1555.4	117.2	505.4	16.2	434.6	2541.2	651.4	3707.8	538.2	980	102.2	168.2	200.6	93	0	148	89.6	72.8	369.4	118	0	528.8	442.6	831.2	53.2	165.6	1436	0	24.2	362.2	14.4	0	575	376.8	0	314.8	419.6	1092.4	1101.4	1130.4	2629.6	1.8	0	207	1521.8	106
K06349	3.5	0	0	0	0	2.6	0	0	16.67	0	0	6.78	12.87	0	0.75	0	4.67	0	0	0	0	0	0	0	11.98	28577.18	13.74	8.2	45.47	11.95	7.67	2	1.94	0	2.88	0	3.6	2.6	0	31.33	0	0	0	11	1.33	0	0	0	7	0	31.67	0	0	0	5.33	0	0	0	0	0	0	13.33	26.67	0	0	0	0	1	0	0	17	0	0	0	23.33	2.6	0	0	0	22.33	0	1.5	0	8.59	0	0	0	108	0	1.09	0
K06350	3.5	0	0	0	0	0	15	2.5	21.84	0	0	22.78	2.32	0	0.75	0	4.67	0	3.33	0	0	1.75	0	0	10.58	28577.18	13.74	6.75	67.92	17.95	20.87	11.75	1.94	0	9.38	0	68.3	102.72	14.9	33.93	0	0	0	11	1.33	1.2	2.5	0	10.6	0	31.67	0	0	0	5.33	0	0	1.5	14.25	0	0	16.58	26.67	84.8	5	1.4	5.6	1	0	5.75	17	2.25	9.8	40.75	28.08	8.2	1.2	3	0	23.33	0	1.5	4	7.67	0	0	11.75	114.4	14.8	1.09	0
K06351	100.7	430.6	1097.8	1.8	177	316	156	134.6	301.07	89.4	336.6	14.58	103.67	456.4	337.55	1.4	5.47	101.8	509.13	169.8	91.8	0	239.2	0	11.58	29364.18	4125.94	1268	2455.47	2417.35	9486.47	11.8	2955.74	752.4	188.88	666.6	208.4	652.97	584.8	1477.33	1304.8	0	118	531.2	506.73	1555.4	117.2	505.4	23.2	434.6	2572.87	651.4	3707.8	538.2	985.33	102.2	168.2	200.6	93	0	148	102.93	99.47	369.4	118	0	528.8	443.6	831.2	53.2	182.6	1436	0	24.2	385.53	17	0	575	376.8	22.33	314.8	421.1	1092.4	1109.07	1130.4	2629.6	1.8	108	207	1522.89	106
K06354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
