KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K02224	12880.99173	7157.383968	6488.531164	3859.902381	9650.546561	10996.34497	12847.10159	7118.659057	26688.10899	5432.424497	6612.351323	8969.251746	11312.07359	7721.665873	6341.366667	7613.483333	8259.661905	8395.4	7150.827513	8220.412487	33713.2381	7430.169048	14579.35019	95359.85106	52375.48968	64610.75613	64883.16301	68361.70873	61605.17672	65814.2215	36865.02862	36802.7709	56195.1873	18479.70926	31985.43598	35040.97937	32877.63419	46467.64534	27457.47037	82132.60069	18383.38889	31453.60481	23922.86085	19226.9811	43370.11233	24834.93862	12264.54392	30048.88439	9049.059259	27519.96032	32821.28042	21089.90952	27535.26296	25626.52937	16988.90291	16453.7336	20207.16772	41814.03413	24054.56868	37746.84206	27596.69138	15019.01005	26712.1836	25804.47238	32784.68915	26007.82	31721.72619	31044.26005	15771.59921	9840.348624	19876.06111	76189.1246	27757.72513	21515.61032	27255.83942	67579.6754	30336.47196	10524.94101	23782.88254	13889.30899	20845.88608	11580.1209	21356.08704	56866.78122	40299.46746	35072.7664	19169.26222	12881.53937	37419.70556	34317.33874	17417.49233
K02225	9852.353632	5440.879206	5893.612116	4115.62381	8867.425132	5311.364021	9325.488697	5532.105486	25664.78995	2916.529259	5843.458466	4344.550556	3428.135498	6884.961111	9819.416667	236.1666667	4352.461905	7459.457143	8672.488228	6342.841058	25248.74762	6907.528571	12602.64305	77750.42249	58188.46111	82133.7347	68904.39158	53431.94325	34564.81005	57980.75007	39785.96791	24263.98995	47662.70635	14658.94497	20369.49074	26529.04008	18513.06129	32791.43344	21812.62037	80014.07807	15179.8627	22396.45481	17524.28942	15315.62633	40622.60757	23634.48981	5113.337963	24063.48796	9446.480688	22895.18532	25746.07566	15783.70476	25646.33439	19347.86151	18788.49815	15924.6205	17224.85582	21286.69841	6866.554392	9554.777778	11521.14852	20153.18148	20696.17407	20219.98667	19902.19153	19569.07	25785.07143	19965.00529	8561.049206	7324.972434	16130.10635	59179.30079	11891.06799	10688.88889	23043.84656	9486.409921	13693.1172	22619.16481	19614.11609	17484.49233	17098.61942	9463.72328	17616.53108	56931.41574	35202.22817	25001.59259	34903.89556	24278.06556	24379.32937	27793.0066	17757.34233
K02226	13793.53437	7456.925238	8931.442857	6110.607143	14806.85476	5605.840845	9661.887586	8693.827394	23145.18379	10072.17333	8237.768571	21564.88802	6694.452861	5603.73381	10073.88286	214.3333333	3262.475238	15184.40619	7721.844048	11961.64905	21978.73238	16421.16286	12279.29913	56006.56048	90508.43938	64869.31026	73404.88232	66071.34924	29135.27172	49846.95341	50162.50508	19702.84662	59081.77952	10574.99095	34060.41381	30776.10024	44180.48032	69987.58164	25283.51478	61725.63489	14610.18714	12229.91381	13946.50667	14606.71792	45739.26238	24476.10631	3683.315476	13629.97929	9899.264869	23433.20119	20280.8919	8149.532381	29569.13381	20638.56214	15392.03095	24815.40548	15117.95524	22457.70714	8865.703333	11371.49286	10012.34714	9380.002381	21379.5619	9164.968618	20207.56857	115957.2981	12491.93673	12536.75429	7961.878571	13489.55762	16618.61571	60395.29048	12144.22601	14869.73905	16332.95524	13958.34506	15843.70369	13889.26762	17298.80165	18959.95736	24172.27286	6730.345714	22905.21833	59644.56167	52436.65357	33804.72619	11670.14476	59205.80966	54575.65656	45364.38898	56613.77619
K02227	9852.353632	5440.879206	5893.612116	4115.62381	8867.425132	5311.364021	9325.488697	5532.105486	25664.78995	2916.529259	5843.458466	4344.550556	3428.135498	6884.961111	9819.416667	236.1666667	4352.461905	7459.457143	8672.488228	6342.841058	25248.74762	6907.528571	12602.64305	77750.42249	58188.46111	82133.7347	68904.39158	53431.94325	34564.81005	57980.75007	39785.96791	24263.98995	47662.70635	14658.94497	20369.49074	26529.04008	18513.06129	32791.43344	21812.62037	80014.07807	15179.8627	22396.45481	17524.28942	15315.62633	40622.60757	23634.48981	5113.337963	24063.48796	9446.480688	22895.18532	25746.07566	15783.70476	25646.33439	19347.86151	18788.49815	15924.6205	17224.85582	21286.69841	6866.554392	9554.777778	11521.14852	20153.18148	20696.17407	20219.98667	19902.19153	19569.07	25785.07143	19965.00529	8561.049206	7324.972434	16130.10635	59179.30079	11891.06799	10688.88889	23043.84656	9486.409921	13693.1172	22619.16481	19614.11609	17484.49233	17098.61942	9463.72328	17616.53108	56931.41574	35202.22817	25001.59259	34903.89556	24278.06556	24379.32937	27793.0066	17757.34233
K02229	390	424.3333333	403	348.5	1327	174.5	1074	673.5	1512	1525.5	721	3299.5	591	136.5	244.5	37.5	69.5	1586	490.5	1286.5	447	1930	616.5	2406	11471.5	2013.5	7271.5	7609.666667	337	1330	2367	392	4678.666667	47	3690.166667	2936.5	5077.833333	10034.5	1848.166667	6551	525.5	1621	214	397.5	282	298.5	186	406	400	122	305	606.5	1062.5	892.5	810.5	686	841.5	40.5	189	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	590.5	597	126	91	978	460	520	746	775	1123.5	1138	1871.5	255.5	1468.5	4650.5	6293	2310	1442.5	8854.5	8079	3893.5	9743
K02230	1045.25	425.8333333	405.75	348.5	1327.75	174.5	1111.75	675.25	3048.25	1525.5	721	3306.5	591	136.5	5934.75	37.5	69.5	1586	3332.75	1286.5	964.75	2329	616.5	2439.25	12106.5	2786.75	7297.75	7618.916667	337	1532	2434.25	1122.5	4696.166667	1204	3690.166667	2936.5	5077.833333	10158.25	1848.166667	9322.75	661.5	1621	856.25	397.5	285.75	3300.25	193	1342	731.5	122	305	623.5	1065.25	1481.5	810.5	811.25	1361.5	40.5	1019.75	281	432.25	48	3241.25	997.5	383	19119.5	249.25	326	65.5	1029.75	602.25	126	662	1408.25	460	520	989	777.5	1288.25	1214.75	1871.5	255.5	2599.5	4821.5	6430.25	2310	1442.5	8854.5	8297.75	4017.75	9743
K02231	19220.50363	10849.08635	10874.48354	7753.22381	19698.47513	12986.0101	19150.4887	11683.13554	35299.83327	12970.32926	10863.06561	25780.82913	15056.10508	9296.118254	13827.97381	7723.816667	7725.911905	18984.79286	13748.98108	15800.05534	35725.36905	19353.69286	18794.77876	122624.2082	98711.57494	82909.1847	107787.5916	103402.9804	61258.37987	68643.15007	59576.68703	40464.9199	81466.72778	19659.49497	50149.69788	49859.43294	58547.13594	94107.48413	36227.66277	109596.7313	22190.4127	41690.71196	33300.0037	21378.85014	46185.45757	37284.11493	8241.795106	32471.30225	12925.92746	31960.65675	34371.69709	23833.37619	32865.17011	33105.80437	27535.60529	26722.65622	28199.19153	43180.2127	26352.67582	41182.02063	29018.47709	21989.1172	29822.40979	31222.58528	34178.85582	121972.2981	34840.87673	33879.91243	17368.45635	19461.78672	23374.22063	78925.17222	29478.66638	27273.64603	29174.81085	76607.37951	33893.2066	26866.82196	26255.66609	23040.58588	32169.32656	13326.78757	32698.18108	70702.58241	71361.82579	52247.20688	53225.66698	71472.56855	79477.52545	58098.09232	62985.77804
K02232	9852.353632	5431.545873	5893.612116	4115.62381	8867.425132	5311.364021	9325.488697	5532.105486	25664.78995	2916.529259	5843.458466	4344.550556	3428.135498	6884.961111	4379.416667	236.1666667	4352.461905	7459.457143	6153.488228	6342.841058	25248.74762	6907.528571	12602.64305	77750.42249	58188.46111	81362.7347	68904.39158	53431.94325	34564.81005	57980.75007	39785.96791	24263.98995	47662.70635	14658.94497	20362.82407	26529.04008	18461.72795	32791.43344	21805.9537	80008.07807	15043.8627	22396.45481	17524.28942	15315.62633	40622.60757	20725.48981	5113.337963	24057.48796	9395.480688	22895.18532	25746.07566	15783.70476	25646.33439	19290.86151	18788.49815	15924.6205	17224.85582	21286.69841	6866.554392	9554.777778	11521.14852	20153.18148	20696.17407	20219.98667	19902.19153	19569.07	25785.07143	19965.00529	8561.049206	7324.972434	16130.10635	59179.30079	11891.06799	10688.88889	23043.84656	9486.409921	13626.1172	22619.16481	19612.90397	17484.49233	17098.61942	9463.72328	17616.53108	56931.41574	35142.22817	25001.59259	34903.89556	24278.06556	24379.32937	27793.0066	17757.34233
K02233	19855.00363	10849.08635	11085.48354	7778.22381	19698.47513	13034.0101	19161.9887	11762.13554	37529.83327	12970.32926	10884.56561	25780.82913	15056.10508	9296.118254	13827.97381	7723.816667	8884.911905	18984.79286	13748.98108	15839.55534	35725.36905	19372.19286	18919.77876	122626.7082	124667.5749	91294.6847	107791.5916	104309.2304	63061.37987	78636.65007	66715.18703	40468.6699	81466.72778	20063.99497	51256.69788	51131.43294	58548.63594	94196.98413	36227.66277	109617.2313	22190.4127	41690.71196	33300.0037	22473.85014	46734.70757	38496.61493	8241.795106	32472.30225	13187.92746	31976.15675	35874.44709	23834.37619	32865.17011	33110.30437	27535.60529	26907.15622	28430.69153	43180.2127	26352.67582	41651.52063	29018.47709	25829.1172	31622.40979	31222.58528	34286.85582	121973.7981	34840.87673	33879.91243	17368.45635	19526.78672	24133.22063	78925.17222	29478.66638	27275.14603	29794.31085	76626.87951	34362.2066	26866.82196	29025.66609	24244.08588	32169.32656	13568.28757	32698.18108	79989.58241	71677.82579	52247.20688	53225.66698	72234.56855	79477.52545	58122.09232	63040.77804
K02274	6508	3633.333333	3872	2836.5	7174	1354.5	6466.399015	4117.8	9232	8888.5	4976	19773.61111	4069.89899	871.5	1520.5	146.5	498.5	9935.5	4246.5	8682.5	2904	12221	4057	13907	72671.72222	53052.95455	43749.39899	36027.16667	2116.5	9887.197691	25380	2034	27914.33333	238	21126.5	13729	29980.07471	46877	9131.166667	33131	2870	11283.64286	998.5	2308.5	1706	3754	1870	2782	2378	925	1941	3206.3	5967.5	5396.5	5511.5	10123.5	5439.5	507.5	2771	4081	3403	605	4837	6114.5	2521	115193.5	1233.5	1618.2	972.5	10232.5	3176	1630	1324	6295	2422.4	8980	4397	4439	7104.712121	7017	13565.5	1285.5	8837.5	23275.5	35323.3	15840	7362.5	55832.5	50409	23531.16667	54473
K02275	6508	3633.333333	3872	2836.5	7174	1354.5	6466.399015	4117.8	9232	8888.5	4976	19773.61111	4069.89899	871.5	1520.5	146.5	498.5	9935.5	4246.5	8682.5	2904	12221	4057	13907	72671.72222	53052.95455	43749.39899	36027.16667	2116.5	9887.197691	25380	2034	27914.33333	238	21126.5	13729	29980.07471	46877	9131.166667	33131	2870	11283.64286	998.5	2308.5	1706	3754	1870	2782	2378	925	1941	3206.3	5967.5	5396.5	5511.5	10123.5	5439.5	507.5	2771	4081	3403	605	4837	6114.5	2521	115193.5	1233.5	1618.2	972.5	10232.5	3176	1630	1324	6295	2422.4	8980	4397	4439	7104.712121	7017	13565.5	1285.5	8837.5	23275.5	35323.3	15840	7362.5	55832.5	50409	23531.16667	54473
K02276	6508	3633.333333	3872	2836.5	7174	1354.5	6466.399015	4117.8	9232	8888.5	4976	19773.61111	4069.89899	871.5	1520.5	146.5	498.5	9935.5	4246.5	8682.5	2904	12221	4057	13907	72671.72222	53052.95455	43749.39899	36027.16667	2116.5	9887.197691	25380	2034	27914.33333	238	21126.5	13729	29980.07471	46877	9131.166667	33131	2870	11283.64286	998.5	2308.5	1706	3754	1870	2782	2378	925	1941	3206.3	5967.5	5396.5	5511.5	10123.5	5439.5	507.5	2771	4081	3403	605	4837	6114.5	2521	115193.5	1233.5	1618.2	972.5	10232.5	3176	1630	1324	6295	2422.4	8980	4397	4439	7104.712121	7017	13565.5	1285.5	8837.5	23275.5	35323.3	15840	7362.5	55832.5	50409	23531.16667	54473
K02291	6772	4093	3972	2836.5	7174	1354.5	6543.666667	4117.8	11015	8964.833333	4976	19810.16667	4068	1152.833333	1520.5	147.8333333	498.5	9938.166667	4458.5	8700.833333	2968.666667	12966.66667	4059	13923	78716.83333	27908.5	43784.5	36962.83333	2718.833333	10032.33333	27907	3249.666667	28630.33333	592.3333333	21734.5	14844.66667	30023.66667	48532	9134.166667	34026.66667	2882.666667	11402.5	6657.5	2358.166667	2354.666667	4058.5	1822	2782	3077.666667	925	3340.666667	3180.3	5972.833333	6570.166667	9207.166667	10121	7461.166667	533.5	2898	4200	3403	8694	5358.333333	6114.5	2520	115193.5	1262.166667	2329.866667	986.5	10295.16667	3664.333333	2026.333333	1324	6424	2422.4	9131.666667	4398.666667	15982.33333	7103.5	11066.33333	13565.5	2346.166667	8837.5	23849.5	34762.3	16060.33333	35406.83333	67051.83333	52083.66667	23945.5	54496
K02302	8833.375	7245.863333	6755.064762	2782.125	7193.358333	4653.867857	8722.565681	4836.409286	13492.79881	10410.56167	6213.525	17276.06643	6513.991667	3824.366667	2815.214286	1876.666667	2326.741667	9242.566667	4169.433333	8876.565	6173.883333	12323.40238	5521.091667	21549.80476	96028	41571.175	59429.10833	40349.00357	26966.91667	40389.31667	52953.8781	6274.266667	41848.02619	3180.508333	23374.54167	19419.75357	26762.99019	49555.15857	11612.9131	44069.73548	9774.24881	10600.37452	9493.291667	6825.066667	7282.689048	12432.18214	2634.878571	3797.275	3554.075	4953.361905	19257.15	6490.732143	27177.98333	10845.3369	15987.97619	11006.025	9031.819048	11521.125	5955.02119	9823.192857	7083.751429	15833.84167	10757.57738	6534.305714	5887.847619	98386.695	6439.041667	5964.416667	11895.95	10518.52429	7153.25	17235.54167	5762.708333	7081.779762	5185.352381	26358.375	4805.941667	20198.94048	9050.003788	12766.71429	16771.68952	6076.191667	10411.03571	38321.74643	36040.99286	28011.02381	36439.3031	60434.15286	48907.46786	29154.05952	45980.95119
K02303	1762.875	3845.916667	2521.571429	264.625	983.9583333	3264.125	3140.988095	1207.75	3383.255952	3012.041667	1934.625	703	3026.791667	2917.166667	1410.214286	1768.666667	731.5416667	797.1666667	146.9583333	1439.625	3523.083333	1447.416667	1730.291667	10038.90476	6537.666667	21214.875	20838.70833	10775.25	21414.25	23147.9881	16898.98214	4250.666667	17359.27381	2377.208333	4833.208333	6356.857143	1852.744048	7481.809524	3285.589286	9449.857143	7241.791667	937.9345238	8647.291667	3990.5	4227.916667	7223.5	757.125	1376	1308.125	3026.803571	14842.41667	3850.732143	18992.08333	5459	11261.30952	1155.583333	4121.833333	11054.125	3357.767857	5530.75	3786.071429	10490.04167	4881.291667	1373.166667	3395.047619	1983.875	5339.375	4676.416667	9072.083333	666.2142857	2622.75	15179.54167	4529.708333	1763.279762	1677.928571	17780.16667	680.1130952	14586.94048	269.4583333	4397.5	2037.75	3788.291667	2282.660714	6792.833333	6202.791667	13734.69048	28791.625	13398.25	6257.125	8841.041667	662.3511905
K02304	8833.375	7245.863333	6755.064762	2782.125	7193.358333	4653.867857	8722.565681	4836.409286	13492.79881	10410.56167	6213.525	17276.06643	6513.991667	3824.366667	2815.214286	1876.666667	2326.741667	9242.566667	4169.433333	8876.565	6173.883333	12323.40238	5521.091667	21549.80476	96028	41571.175	59429.10833	40349.00357	26966.91667	40389.31667	52953.8781	6274.266667	41848.02619	3180.508333	23374.54167	19419.75357	26762.99019	49555.15857	11612.9131	44069.73548	9774.24881	10600.37452	9493.291667	6825.066667	7282.689048	12432.18214	2634.878571	3797.275	3554.075	4953.361905	19257.15	6490.732143	27177.98333	10845.3369	15987.97619	11006.025	9031.819048	11521.125	5955.02119	9823.192857	7083.751429	15833.84167	10757.57738	6534.305714	5887.847619	98386.695	6439.041667	5964.416667	11895.95	10518.52429	7153.25	17235.54167	5762.708333	7081.779762	5185.352381	26358.375	4805.941667	20198.94048	9050.003788	12766.71429	16771.68952	6076.191667	10411.03571	38321.74643	36040.99286	28011.02381	36439.3031	60434.15286	48907.46786	29154.05952	45980.95119
K02312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02318	30857.178	20014.24226	18238.08691	22566.72995	25936.0549	22503.18519	50973.2868	22308.36997	51378.92352	18700.26553	16284.99694	29736.81577	19456.05031	26600.46232	24220.44696	11131.42607	11252.34739	24688.96189	24801.98281	19916.17264	54907.09676	23386.89166	26191.51715	165612.3341	154802.6003	93853.09585	198437.0423	157902.3282	117742.3256	128019.3558	99666.20651	59544.40191	140253.5258	57774.05172	69159.4441	66123.82684	77994.52742	147440.6199	81794.42438	147065.835	75343.03913	69963.3803	61931.80749	54483.78822	71407.55807	86952.56702	20130.68218	44757.12287	26798.30716	46711.01939	54886.90134	34739.86137	67477.43773	66665.77678	62610.33182	60719.34756	54061.18256	62072.0145	41639.07229	53077.37723	38399.73855	44562.63577	44636.0111	62645.14329	50616.47823	126593.789	53594.21936	50090.22857	71657.49339	39111.61673	56217.14889	100774.2177	41032.99848	35257.87919	42647.45543	116809.3412	58056.06888	63880.99025	35225.48509	42334.13012	59904.77672	20859.74466	74703.80264	92157.42126	99298.86289	69381.68459	80872.28163	86529.41795	104665.211	107741.6018	75426.50929
K02361	994.8	1350.388889	1976.369444	1329.266667	2649.305556	284.1555556	18465.04624	1063.947222	3444.954762	1601.833333	1489.616667	3406.033333	730.235101	9506.661111	8787.565476	45.83333333	118.0194444	1706.158333	3271.5	1435.346825	711.4	3209.913889	1819.496429	2471.775	21398.14167	62254.4851	7439.02399	9744.697222	1608.4	1908.272691	5568.445635	2150.581746	7121.194444	26795.76111	4405.737302	4541.551984	5156.270149	16437.98611	3375.213889	11821.67897	42747.83611	1651.912302	5956.327778	483.1861111	1150.485317	25831.525	762.7761905	513.8472222	1818.477778	4089.291667	2367.609127	1163.194841	1660.747222	11250.43611	27807.33611	13979.84722	18184.13333	55.1	2000.716667	405.2	328.9916667	8188.566667	1360.266667	14293.38333	667.2380952	18861.35714	217.1666667	1495.166667	427.5833333	15268.075	1226.144444	733.6222222	213.6	1313.066667	2291.25	1531.055159	1061.413889	12772.66389	1604.981566	5807.249603	2707.930556	1622.566667	33780.20833	7346.055556	17328.19206	2814.375	31192.21944	20257.16667	10097.29722	5230.719444	9826
K02371	7320.092704	7394.811948	4042.666863	10463.2943	5691.973722	4606.416426	13850.68226	7115.204267	9125.445631	1656.227829	4186.358126	3434.0015	764.4920218	2920.760703	1600.417431	42.33333333	137.1423329	3901.778244	9934.498362	4073.147575	7644.15664	5090.513062	4172.76481	37258.50387	34578.39601	64466.54989	96192.86321	32108.00758	33695.51603	28186.49592	27576.03571	3867.515443	53612.98737	1543.442726	6362.728593	11854.95924	5548.653653	25254.2187	48455.78375	39945.2472	3184.743796	16542.02569	24891.11324	8223.672586	8219.842682	9080.492049	1098.967409	6955.743119	11707.53978	8834.64194	11696.74491	9304.099563	31198.61776	18504.17543	17801.97768	14629.50339	7378.795697	2372.099279	932.1260157	480.0602883	791.6522936	20271.67706	3084.965116	13044.80819	3244.175055	19080.24495	15637.75644	7722.845369	49966.77831	3155.845173	19618.58764	7036.20024	3494.829882	2169.055046	7674.708257	2984.42381	1530.43187	44318.07682	2017.283683	17644.11302	19754.61741	7315.040389	5158.186479	16700.07128	16226.45194	11164.81171	34737.64192	26522.90647	24642.7185	48899.88305	16189.22071
K02372	24980.83717	16880.10652	15061.84842	21278.19002	23683.79837	14464.27598	28647.86866	19788.97003	40423.42447	10664.3115	13948.13059	24264.63444	8020.658109	16049.37306	18687.758	442.7457658	4403.532918	21774.74252	23269.67956	17168.02419	43417.04568	20807.36411	22008.21185	140563.4108	122661.0611	84843.16261	195883.3007	136146.9191	84245.04584	88166.76848	90329.11291	34077.61085	125506.5123	22570.83433	44299.74319	49477.5816	58437.48606	111871.7951	73379.01883	138105.7178	26173.93279	59933.2908	44440.16267	42465.56428	61133.65305	56145.71821	11437.80448	36287.60422	25524.12581	35575.45272	40484.92702	28079.10106	64405.58756	47463.34978	37201.53877	45910.99709	31423.86506	31206.20115	14530.3085	14713.53527	18008.0898	34900.13773	30330.50536	41772.11871	35188.51158	116849.2397	45877.95508	31909.8526	58389.94701	20650.62634	49456.97544	73228.57758	18426.97121	20445.72268	35048.49287	31058.11788	37624.38577	63103.61322	27328.14087	39428.79199	48072.51132	16538.40617	37138.92321	78400.25428	80399.66685	53461.55212	65980.14707	84214.15297	83127.05611	97842.84872	73906.02388
K02377	15128.94985	9760.373853	7007.774006	12758.43716	12317.25229	6396.002141	17493.68226	10530.19633	24107.08135	7941.727829	8581.236697	17056.41896	5037.928746	3866.160703	3406.917431	141.3333333	2598.013761	11998.0211	12867.1055	11673.07615	15722.14235	13794.59878	9804.036239	60009.96101	86370.78807	30806.80963	124093.0642	62968.3052	27233.18746	47018.43394	43033.65	18047.91544	78103.23976	4443.22844	28551.31193	22482.04495	37211.00306	54683.97584	61131.29327	57254.24006	5042.179511	24408.02569	30005.32752	13295.64878	37087.07125	18754.14205	2587.238838	14202.24312	17126.21835	25231.14908	12476.03777	11938.22813	30037.74633	24320.43257	20554.47768	28177.13196	14897.01713	16833.45642	5060.104587	9635.117431	7049.952294	21166.12706	16889.78654	16928.77248	13009.44648	96401.94495	19627.68502	14471.03823	48641.25688	12654.03089	26291.26621	53608.66453	13638.1156	12453.30505	15901.25826	13837.56667	14955.46758	46343.06254	13179.39083	29452.44159	27552.43884	8352.06896	16042.00076	50731.73318	39289.41147	22163.52599	37478.82049	65750.66361	59199.4185	68117.59495	50865.65642
K02428	29563.178	17864.71846	17208.96191	21229.35495	25781.6799	22277.56019	50167.81656	21763.49497	48496.63781	18623.9322	15818.38979	29603.96696	19393.1396	25508.14684	23490.09507	11124.09274	11165.77239	23197.25951	24405.33996	19769.16074	54340.73367	22504.67143	25769.05286	165465.5948	142967.5884	76254.87085	196741.4173	129176.7651	102802.7958	123077.3975	92264.33151	58282.48524	129334.8144	56531.66839	67894.87148	61144.34232	77829.57802	143750.8663	81205.04938	139597.6433	75025.10461	69877.91602	54531.59321	49749.13941	66088.74854	83501.78131	19559.39646	44525.04829	23469.89049	45369.32296	52748.14181	33362.36137	61002.44368	64393.04288	58561.47292	54197.06185	50310.76589	61644.07521	41396.76872	52934.62723	38259.25641	33395.97505	43217.80276	61975.76829	50083.67466	126158.789	52082.23126	48237.32976	70705.13625	38260.57506	53680.80715	95924.93789	40824.92348	34840.31848	39243.77686	106628.6246	57862.97007	47634.53192	34723.31009	35460.67179	55585.76832	18901.86371	74239.21336	89906.86769	96598.2131	68117.36912	52677.3233	69063.01319	101701.1443	103651.4222	75193.04857
K02437	9055.068182	3933.02381	5091.433333	3761.75	11833.25	2662.053226	7848.077586	6144.834457	12647.73618	9002.5	5165.457143	20185.71825	4402.418575	1623.107143	3163.642857	146.5	736	12431.03571	4644.392857	9035.464286	6326.071429	13910.42857	5726.103896	35357.96429	80751.71938	55403.50455	53125.39899	43762.62519	12214.63648	16523.44769	32773.36436	4434.279954	30310.67857	2815.05	22891.77381	18040.21429	30835.44222	57787.95545	10456.03763	38619.87942	4835.892857	11834.10714	5071.964286	4461.287446	3798.030952	11123.06797	2390.428571	5347.964286	4216.846774	4896.404762	2893.954762	3483.514286	8353.335714	10733.79762	8031.630952	14492.60238	8401.1	2726.964286	5127.761905	4515	4074.107143	4382.535714	9455	6801.696237	3467.5	115621.4781	3866.471966	2709.557143	1868.27381	11541	5838.414286	3267.571429	2551.798387	7269.785714	4273.495238	9657.352919	4931.789401	8958	9265.545455	8834.629263	18560.88095	1536.464286	14994.96429	25871.59524	40487.20476	20243.44048	9673.666667	57037.66014	52598.90323	29620.19589	55918.78571
K02439	0	1.08	7.56	0	0	0	0.827586207	4.742222222	0	2.52	0	0.72	0	0	0	0	0	0	0	1.44	0	0	0	0	0	6	0	3.25	0	0	6.84	0	0	0	0	0	1.24137931	24.08	0	2.52	0	1.44	0	1.166666667	117.72	0	0	0	0	359	0	0	0	1.8	0	0	0	0	7.92	0	6.48	0	0	2.52	0	20.52	0	0	0	2.16	0	0	0	0	0	0	0	22	1.212121212	0	2.88	0	0	172.6666667	122.5333333	0	1509.44	2.16	5.4	0	0
K02446	27039.51657	18370.61496	15560.38017	17688.68954	23959.54885	19469.5432	32886.51977	18680.28544	43586.24437	15107.09399	14745.87016	26369.63261	17485.67192	11643.22539	15854.59313	9444.483333	9027.175666	21364.84015	24420.37587	19184.54459	46381.26021	20522.29044	22609.99715	160279.9014	137309.894	76179.36577	197809.0272	152484.5344	112386.1257	110372.5804	93682.71561	43666.4282	133771.4409	22198.25794	55302.10505	56801.84337	60196.2884	123493.754	80371.62509	139056.4202	25357.30173	56837.41265	49484.47766	30710.41202	55245.36692	47123.97365	15031.2399	41762.57709	25043.83272	39712.30583	44744.62295	33818.72694	66362.73667	50543.31607	35252.05615	44979.62627	33667.0039	54432.95483	31174.95184	45617.65235	34196.92581	31226.02283	38579.46538	44210.76848	40226.01064	124037.6181	51050.42484	41921.06376	71151.71323	22368.38784	41943.19525	95144.48437	36823.98912	29761.25108	38373.18339	94235.81998	35835.89085	49918.4595	32979.03549	34818.7858	54587.22618	18571.21248	37378.47709	88953.88106	82042.66919	61077.22692	29743.17081	72818.42264	99891.07847	104170.0562	69407.23446
K02472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	172.6666667	111	0	1508	0	0	0	0
K02473	30856.178	20014.24226	18238.08691	22566.72995	25936.0549	22503.18519	50967.7868	22306.56997	51367.92352	18691.26553	16284.99694	29735.81577	19456.05031	26600.46232	24220.44696	11112.42607	11252.34739	24688.96189	24798.48281	19916.17264	54907.09676	23386.89166	26191.51715	165612.3341	154722.1003	93850.09585	198437.0423	157844.3282	117724.8256	127957.8558	99628.20651	59544.40191	140253.5258	57774.05172	69159.4441	66123.82684	77994.52742	147429.1199	81794.42438	147065.835	75338.53913	69963.3803	61893.80749	54479.28822	71395.05807	86940.06702	20130.68218	44730.12287	26798.30716	46703.51939	54883.40134	34723.06137	67475.43773	66665.77678	62592.83182	60719.34756	54046.68256	62072.0145	41630.57229	53059.87723	38399.73855	44488.13577	44609.0111	62645.14329	50609.97823	126585.789	53580.71936	50086.02857	71657.49339	39111.61673	56199.64889	100747.7177	40947.99848	35196.37919	42641.55543	116751.8412	58042.06888	63880.99025	35225.48509	42320.63012	59904.77672	20849.24466	74703.80264	92157.42126	99297.06289	69379.68459	80872.28163	86515.41795	104658.211	107741.6018	75426.50929
