KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00899	123.59	54.75083333	32.5	8.75	4	99	92.1675	13.33	52.33	3.5	5	14.23	0.031111111	5	1.75	0	1.67	4.67	80	15.17	54.33	40.5	40.5	249.75	140.0016667	72.6675	3239.264444	270.2525	398.64	187.9436111	1412.335	2	349.7966667	34	6.762222222	15.17	66.66333333	13.9125	297.9991667	174.4175	0	28.5	316.2475	47.8375	13.33	40.08	74.5	183	27.5	66.79	6	45.5	211.585	2.1675	10	307.17	0	32.33	14	28.75	82	176.83	69.75	222.5	28.5	0	113.5	34.5	325	31	156.75	24.5	45	12.33	0.5825	39.5	7.5	409.31	220.0875	56.67	264.5	85.5	38.58	176.6675	103.2	1575.3325	228.5125	486.0825	186.9125	77.61111111	437.58
K00901	3574.954797	1459.851509	1540.844797	1337.160811	2407.523739	797.1452207	2504.954715	1772.145667	5988.184221	2700.247716	1902.247658	6267.16939	1832.603998	956.8153468	2767.238937	95.73998649	1106.413986	3824.55541	1960.440824	3136.635479	4091.143176	4052.258829	2751.454572	13419.11088	24928.99597	8751.20954	12691.92406	15892.30254	5004.032072	11999.30819	9732.984894	6650.952849	13350.38815	1761.481489	9730.590652	6165.314505	14613.13947	17533.12099	5928.411932	12159.1929	2385.699595	5975.53818	3196.44	3645.3605	11719.17442	3598.558454	1422.711901	3675.594797	2478.053333	5906.24712	1967.735653	1357.940338	3040.205806	4147.029341	3202.116171	5935.386014	3006.018266	6273.458387	2347.416065	3789.434802	3131.025901	2159.642297	5690.354463	2666.463566	4446.447365	32562.76264	2935.407432	3128.930923	511.5905405	3983.502306	3430.298144	17091.5562	4243.043788	4794.098099	4484.340518	8538.184595	8744.702113	1573.287204	4534.522556	4647.718851	6175.019408	1232.771261	5227.684383	14207.93121	11759.05764	5599.844823	6044.847623	16708.15424	15145.8969	10335.70881	16011.02535
K00904	2627.824585	1907.515163	1500.2325	1261.9375	2030.5175	527.1683626	2177.90942	1437.885314	3115.856071	2619.010435	1650.238533	5541.372935	1195.090097	537.4755435	600.1642391	36	178.4190942	2858.545	1411.267772	2540.60625	1087.4725	3551.407138	1386.025237	3922.057717	23281.05695	7428.258911	13061.43109	23307.40477	7832.645946	4986.754402	10091.15189	624.1293655	11837.71455	176.3989752	6142.096171	3757.756051	8333.754993	12319.57179	2710.062944	11964.92972	792.6194565	3274.324565	1112.136957	911.4852273	1296.01875	1590.051273	600.5386957	890.37375	1959.718105	924.2325	1093.061576	1541.08	4630.756087	1617.937101	1738.725543	6130.75125	2415.001522	325.0575181	898.1930072	1329.298913	1219.691467	1737.338025	1827.028155	2073.62095	975.2543116	32246.64419	1104.815252	996.5175	770.1956522	3331.970399	1676.178571	2730.058494	501.0278115	1937.856522	2346.26375	2952.23172	1315.302647	3589.609415	2282.7675	3331.40121	4134.23125	792.9430435	2537.570833	7051.242851	10164.31799	5133.033665	2058.575199	18348.64484	14770.08664	8296.59577	15005.10054
K00912	4287.183107	3530.821421	2649.980488	3240.090412	3775.962011	1594.066285	9196.896446	2918.334204	5654.539663	3061.968631	2712.322869	6652.431362	1447.912894	3444.47368	2693.606837	50.11083333	217.822613	3766.504402	4572.696376	3461.481482	2910.217471	5059.987658	2458.99852	11807.82004	33946.24278	10250.08623	33776.48054	31165.66275	15023.20232	11437.45233	17010.52798	1654.594146	23907.679	7401.604186	8018.991424	6519.798337	10198.53884	21037.48986	12317.62254	21315.64994	12350.60178	6111.78656	6740.173024	2874.113517	2986.295739	10607.4981	1014.968387	2563.057817	4368.751103	4065.416113	2892.802014	5419.164012	10875.69403	8542.627896	12037.79574	11486.52076	8293.64477	1064.122293	1716.675027	1424.97588	1330.552073	6481.588024	3115.956391	7916.79389	1665.16597	38652.63795	4545.201657	2602.215303	9243.822643	7786.00743	6025.67067	4228.920807	1222.245084	2594.96654	4385.377386	3812.63074	1838.038479	13993.9295	2867.853083	7536.594692	9030.716523	2106.034937	12662.68083	11994.42169	17052.24525	7713.777054	13579.4914	26399.719	21076.64795	17659.20037	19470.9287
K00917	7357.982839	4903.989949	4404.202661	4949.01703	6116.160332	4405.365132	11491.2408	5091.659821	12200.62579	4059.970459	4126.991457	8600.135468	4362.34018	6114.872256	5003.2462	1683.78682	2200.154594	6274.764349	5213.772012	5192.540897	12142.27393	6409.08637	6046.61058	33214.38203	38981.17662	16768.9179	47477.37289	45228.56734	26010.64492	24452.55876	22845.01842	12530.90388	35445.32792	12749.36709	17244.71052	14843.01162	20696.25184	36758.99777	18751.69735	33638.28945	17412.48276	15570.96979	13134.38821	11570.47343	19350.86478	18863.6705	4083.010457	9767.981077	6733.11532	11799.3276	10061.33257	8163.038086	14970.23828	15178.20121	14518.85486	15737.14145	13130.47086	13567.74871	8620.531533	10505.87716	7704.552939	9557.530853	10397.2303	13748.75875	11478.16667	40412.76864	11080.06777	10414.92107	12819.63277	10015.12073	12342.59413	26718.33888	8853.774636	8245.277013	10458.77956	23452.72985	12967.29529	16398.17108	8396.074556	11560.76096	12892.42756	4495.546951	18286.38983	22920.78563	24871.43264	16337.47157	20427.89169	28090.996	26916.58166	24455.14331	22387.04947
K00919	6898.541709	4152.923237	4216.668363	4620.156719	6156.75276	4080.249624	11456.03199	4884.417659	11822.46916	4066.41891	3912.895764	8157.979544	4242.962795	5961.916456	4276.779295	1671.517833	2145.513941	6289.39751	5227.883224	5172.299058	12360.01489	6566.417327	6070.093746	34773.23548	37004.11798	17039.10798	46949.58468	32271.5241	21156.04231	24955.11257	23050.99765	12580.258	32605.28014	12819.83932	16774.68222	15197.64762	19279.24966	36512.93399	18842.093	33255.48783	18028.85331	13114.9758	12331.01548	11434.24747	18879.03661	18747.48742	4027.160985	9860.889057	5585.887215	11372.16884	9800.931957	7412.450249	13551.20272	15748.62051	15231.49183	13089.96559	12356.41831	13405.50483	8326.692026	10450.2656	7654.299146	8604.89771	9991.055376	12815.5635	10762.02533	40356.06078	10861.09154	9740.125857	12958.68078	9931.183588	12306.40195	25196.38159	8600.99042	7898.525652	9278.816002	21483.05223	9788.531581	14046.44507	8171.713063	10279.02199	13181.96041	4407.441618	18571.5297	22757.67835	24423.09081	15879.7971	19664.30987	25179.24871	26543.74991	23436.26826	22249.9269
K00925	5195.502227	3740.932907	3337.919272	4119.246949	4282.799201	4106.551252	9731.084625	3900.698468	8913.907663	2551.418834	2731.544422	3105.107499	3197.778066	5607.386405	3971.132526	2170.838441	2296.255299	3498.367263	3146.949458	2722.506591	11212.47335	2834.347659	4974.511221	29761.3406	15576.41507	4437.875079	34526.80412	35706.39479	26034.06874	24352.52304	16175.68598	12672.16185	28001.80224	12851.82477	11216.59193	11226.08138	12453.0764	24111.27735	16605.12638	26380.74451	16673.01883	12369.27554	11832.64644	10821.6751	18972.14893	17276.36791	3540.364899	8802.653675	5852.893855	11766.34804	10007.45257	5308.133086	14009.39287	13519.86333	11793.31636	12384.93259	10853.65741	13506.73567	7542.117053	9141.083768	6777.020648	7026.257795	8477.476185	12037.12317	10797.8215	8193.719181	10741.3936	10074.59834	13136.90459	6082.952778	11921.91159	26326.56967	8472.619217	6915.702489	9987.057943	20618.39213	12089.93563	11288.72736	6273.34575	8400.45637	9020.725804	4203.036615	14916.12701	16817.24963	15140.50822	12072.73577	6099.908337	8717.994199	12958.65936	17795.30456	7786.072734
K00926	115.1175	6.3325	237.9314286	145.3	637.0675	4.7625	58.8325	318.7175	246.9185714	89.13285714	33.035	78.6575	42.3925	176.8175	510.9532143	0	92.0675	491.965	21.41535714	52.75	348.6175	140.7	215.1	3075.564286	1634.58	324.215	45.9175	1104.495	346.02	489.6175	559.5657143	630.7	215.3064286	375.8753571	383.8425	666.3039286	217.9471429	687.965	53.20107143	415.6128571	394.85	13.75	146.765	276.91	344.0055	334.7225	52.70714286	174.85	253.2675	0	181.3175	36.03892857	63.31	619.215	118.3610714	235.5675	372.8	196.6	314.8314286	57.3175	34.92892857	205.1	346.7675	61.50035714	168.0357143	0	104.1	166.535	34.5825	187.6860714	237.415	180.7025	21.2	43.99071429	224.5407143	58.88	103.1304286	25.17142857	341.1825	42.3625	50.49964286	19.5175	895.7971429	294.185	768.7325	160.2964286	28	75.3825	37.5425	660.72	36.0325
K00927	6845.181537	3982.982236	4172.304399	3574.886378	5652.816713	3847.859686	9874.430147	4187.27263	12521.54336	4904.377292	3572.219211	8682.567295	4341.934802	5932.62346	4925.19666	2210.627774	3092.111707	6088.370008	3796.605132	4845.203204	11673.86612	6391.855462	5994.82651	30992.01399	50850.55023	21263.49258	30827.09232	42964.17252	25221.28202	30283.829	25959.96766	14002.39673	27919.81887	13870.09733	17567.14927	15005.58769	20713.50883	35626.45975	10810.80198	32441.29373	17934.24626	13409.17421	11498.59122	10861.12567	19270.12853	18667.06396	4019.800562	9049.279012	5455.836582	10951.27767	10342.20214	6665.173499	11987.76433	12951.30461	13446.52189	13942.95136	12554.33172	13946.05508	8629.916538	10757.03388	7749.858596	10651.72008	11197.65826	11685.49367	11239.06681	40563.09509	8933.747157	9754.741488	5149.759156	9756.881843	10393.85259	26787.0631	8629.83007	8669.309141	10564.39109	23102.97065	13475.91254	10675.88913	9721.378194	10170.73194	10835.23456	4289.714826	18408.08225	26582.6707	24232.5949	14957.02959	20548.85208	27288.87362	25495.78489	18647.9451	21571.18845
K00928	1	0	32.42	0	379.125	267.125	5.33	0	22.75	0	8.625	7.67	0	38.625	55.125	0	0.5	0	0	0	0	0	4.67	3	235.25	45.209	0	2.5	3	0	5.33	0	42	27.25	0	61.67	0	4776.67	0	9.92	1.33	12.33	2	4	244.33	1432.955	33.375	224.33	0	714.25	2.67	0.75	0	338.625	0	168.67	102.5	3.67	16.33	4.67	4.33	69.33	11.67	0	0	0	0	4	0	0	30.33	9	2	2.5	4	61.25	19.625	106.545	0	25	147.75	0	732	155.33	379.045	0	0	0	117	20.33	0
K00929	1639.769881	908.2541071	589.7357143	662.1717857	784.3970238	496.2978571	631.9483333	668.8120238	3621.42619	179.9516667	565.9016071	251.5941667	504.5089881	787.5283333	735.1341667	12.1575	824.9546429	643.8767857	326.7194643	649.5199405	2883.286071	507.0513095	1533.18881	6897.994881	6660.7475	1712.404595	4228.521667	18655.37929	8152.29381	8516.917619	4447.104107	4986.302857	8095.243393	1256.996429	3277.981667	1611.784881	4005.0725	2021.881786	3782.24875	5758.239702	638.5842857	53.38833333	3265.374762	1767.145119	10644.41068	2733.84375	199.455	2544.719583	2855.29494	6326.923929	894.2080357	1019.097857	3540.592024	1875.851071	702.2358333	4989.03244	2276.363214	5247.841964	684.9070238	1937.766667	1325.69375	2749.760417	4107.655417	580.8916667	3084.525476	7.378333333	2525.31369	2655.001786	862.7636905	445.2894048	3058.272143	18090.47548	3239.938155	2160.109167	4937.484464	1130.970536	3632.787929	3162.019167	2670.128214	3960.360952	889.4701786	1066.725357	2687.968929	8513.61875	2259.684821	2105.2825	153.1770833	3636.737024	1425.138036	4134.75006	541.7217857
K00930	7020.007466	4086.445561	3867.467669	4494.304749	5517.982128	3820.911614	7185.476069	4869.168609	12627.63397	4878.006183	3807.158113	8080.650116	4204.084323	3360.389118	2872.672425	2192.097288	2935.79408	5932.288563	4980.647731	5137.466031	12000.08065	6373.822188	5790.738989	35380.22395	46853.69742	20880.47085	46899.84441	32454.22465	21795.54231	30907.32787	25674.01661	13413.14779	31575.0376	6766.599296	17184.16479	15022.86428	19218.35183	28392.21042	18773.32253	31630.37964	6938.815037	13085.4542	12966.82474	10867.02401	18189.83777	11383.61618	3704.663795	9122.615486	5665.383528	9824.28992	10533.69193	7373.181776	12471.32066	12579.67356	9406.751163	9346.406814	8430.123459	13617.40186	7663.740738	10569.45639	7551.626078	10241.62771	10434.65614	9821.579623	10780.83161	40291.81846	10847.36306	10022.20646	12934.35995	5981.495656	12139.83035	24964.45687	8592.301784	8267.942106	8929.204033	19222.91424	10230.15217	13577.59388	9373.230126	10844.19093	10768.66822	4483.560406	8745.76872	26754.64607	20360.8554	15964.87	17002.43883	25474.52695	27123.48051	22421.38778	22495.07357
K00931	6753.953494	4084.878991	3772.366955	4490.413267	5498.471014	3769.783711	7168.700569	4801.581052	11691.53082	4012.05641	3715.47374	8085.588116	4148.680751	3402.917845	3024.605409	1644.267833	1918.616937	5965.423641	5145.467759	5135.28128	12140.66049	6410.140045	5720.42821	34253.83778	34229.92756	16678.92491	46906.88732	31597.72717	20380.05767	24537.21342	21996.37481	11415.12958	31882.77493	5881.069398	16360.80682	14228.10545	18989.71618	28469.09792	18591.39786	31851.3599	7319.054161	13014.35344	12453.8571	10509.28999	17772.58323	11176.00318	3687.854795	9120.065486	5547.622413	9589.836991	9578.417414	7361.438919	13243.7423	12666.39394	9538.051087	9197.84176	8321.410927	13131.92412	7428.126669	9994.083099	7045.746229	8285.32521	9727.506805	9831.542666	10454.08462	40232.38757	10703.28619	9521.124071	12819.41709	5987.763767	11811.04032	25065.46079	8358.159349	7354.195652	8656.526955	18481.28525	9331.316847	13635.48388	7969.614987	10100.53399	11051.27747	4248.911261	8879.781443	21972.11554	20011.001	15855.20454	19740.02168	25177.09668	26311.38298	22679.57317	22216.19261
K00932	5195.502227	3740.932907	3337.919272	4119.246949	4282.799201	4106.551252	9731.084625	3900.698468	8913.907663	2551.418834	2731.544422	3105.107499	3197.778066	5607.386405	3971.132526	2170.838441	2296.255299	3498.367263	3146.949458	2722.506591	11212.47335	2834.347659	4974.511221	29761.3406	15576.41507	4437.875079	34526.80412	35706.39479	26034.06874	24352.52304	16175.68598	12672.16185	28001.80224	12851.82477	11216.59193	11226.08138	12453.0764	24111.27735	16605.12638	26380.74451	16673.01883	12369.27554	11832.64644	10821.6751	18972.14893	17276.36791	3540.364899	8802.653675	5852.893855	11766.34804	10007.45257	5308.133086	14009.39287	13519.86333	11793.31636	12384.93259	10853.65741	13506.73567	7542.117053	9141.083768	6777.020648	7026.257795	8477.476185	12037.12317	10797.8215	8193.719181	10741.3936	10074.59834	13136.90459	6082.952778	11921.91159	26326.56967	8472.619217	6915.702489	9987.057943	20618.39213	12089.93563	11288.72736	6273.34575	8400.45637	9020.725804	4203.036615	14916.12701	16817.24963	15140.50822	12072.73577	6099.908337	8717.994199	12958.65936	17795.30456	7786.072734
K00938	12.60913043	5.668198758	0	0	0	14.64521739	17.01656315	4.596376812	75.21766046	153.6804348	2.039068323	38.6947205	5.086935818	1.627329193	34.8431677	0	1.561594203	7.071428571	5.742236025	1.857142857	12.72285714	7.201780538	9.60621118	21.09378882	33.28180124	1.116956522	2.778695652	52.41271222	93.11662526	352.2826087	14.08217391	52.04194617	10.27627329	22.77397516	24.53668737	63.10426501	78.33149068	296.9177226	12	50.37782609	4.672670807	62.04813665	36.98552795	14.43428571	3.285714286	21.85714286	47.11012422	15.92857143	0	47.14285714	288.0335404	3	5.997515528	7.695672878	5.761614907	44.00142857	7.976521739	35.61233954	44.9426501	42.17391304	166.8795031	21.24070393	3.341904762	4.540869565	45.26395445	6.5	26.5163354	1.714285714	6.829937888	7.952898551	116.5271429	6.183850932	59.81188406	44.59795031	6.077142857	48.38869565	36.92298137	7.626915114	20.33	0	169.8585714	5.791614907	14.31190476	10.96192547	24.16602484	110.8279503	15.26144928	23.36995859	7.007246377	57.11571429	4.81447205
K00939	7634.962227	5069.136241	4607.448161	5055.454727	6238.418089	4532.863252	11867.06972	5194.681912	12507.27366	5061.116167	4159.467755	8684.850188	4368.010187	6263.517072	5109.156748	2208.629774	2516.246188	6378.722485	5398.186792	5241.517791	12654.03502	6719.110436	6313.018999	35814.39894	40071.7682	17311.70787	47836.60046	46274.22246	28890.75319	29520.89198	25505.63718	14283.14496	36703.66801	13739.52432	17357.06113	15411.02949	20776.93132	38011.17175	19183.75171	36644.20273	18052.14716	15684.39654	14545.19388	11865.01365	20003.4906	19248.98157	4196.02201	10026.72534	6913.971077	12185.7796	11080.87513	8167.238086	16634.71987	15916.1249	15492.19136	15828.06814	13243.71741	14167.17801	8708.858253	10567.97843	7946.665648	10311.59113	10596.51018	13807.56931	11616.02983	40575.20518	11700.30027	10798.48167	13452.56793	10104.08544	13267.39048	27516.68689	9125.632884	8853.166489	11066.77128	23512.58825	13407.80052	16411.90514	8434.480194	11767.91304	13630.61016	4907.423282	18721.35601	23675.11145	25276.80655	16705.40355	21156.21365	28110.2602	28009.81836	25250.11622	22699.10518
K00940	3184.760788	1973.288667	2254.746056	1255.930778	3106.298389	1159.028169	2757.361877	1763.008629	5310.096029	3112.375333	2074.918333	6710.774475	1486.177562	1184.287	1414.382016	51.76083333	837.1697222	3606.165056	2431.048333	3170.650367	1763.131167	4740.41054	1977.853232	7019.079569	41969.80934	19062.38029	19911.21663	15079.17466	7120.656955	13158.87655	17163.10481	1951.327578	14094.21405	1286.287437	8169.845	6883.468992	10198.46406	17111.76824	4560.116051	16611.53437	2982.41169	3859.694429	2848.886944	2151.915783	2115.241881	5161.776094	928.5223016	1405.400931	1487.58241	1909.982556	4921.130056	3744.954167	7387.922167	3968.839517	4961.158382	4052.708389	3081.618214	882.7241667	1256.814533	1694.547738	1444.235143	5650.011	3352.557619	2615.541343	1219.124833	38647.81634	1588.270941	1293.783333	1737.600333	4330.2725	2456.389264	2938.575651	718.0230108	2330.5875	1939.51119	3216.755385	1799.912483	6041.430635	3976.245007	4415.689805	5626.065966	1754.123667	5587.359667	14887.21648	14079.66967	8150.484921	12944.13433	22783.02977	17835.08169	10433.42602	18409.24794
K00941	5147.475482	2547.70866	3140.019574	2845.437537	4651.275995	1719.876386	4392.771143	3523.008504	10431.96722	3687.45047	2884.173122	7085.456905	2452.24674	2946.942562	2318.734275	293.4658333	1860.273393	5722.501378	2979.803134	4290.754669	8107.683052	5648.459995	4795.973551	27110.57251	45821.44556	20714.42492	26334.66837	25085.55956	13066.4851	23041.16443	21569.60942	8945.811937	21363.70719	4500.933607	12964.35456	11941.73261	15473.18985	22951.85044	8627.80947	27600.62463	5988.437716	9107.084907	6104.501897	8516.219918	14176.76779	9522.932624	3394.739328	6887.025228	3867.844108	7050.166636	7286.072701	4675.433189	8250.224889	8730.591507	7092.749737	7287.185757	6417.906634	8320.547243	3660.650094	4895.872956	4799.644347	7647.945032	8992.685116	6037.991095	6569.503766	39121.05369	6588.863102	5727.368292	2861.360115	5367.780635	7861.89672	20272.90076	4732.954157	5312.532745	7394.449795	9260.43014	6313.30711	7433.97578	8386.887917	7582.475943	9378.836409	2973.667443	8463.941765	24336.10564	18825.7853	10103.41021	13350.36236	23707.66323	21528.30971	14965.10174	20561.55693
K00942	7633.25647	5068.348362	4589.848161	5053.35503	6236.712332	4508.408707	11867.06972	5194.681912	12421.65488	4224.648894	4142.18624	8650.638188	4368.010187	6259.921799	4991.405233	1686.95232	2200.914188	6376.228849	5396.481034	5237.708397	12648.12593	6693.110436	6308.655362	35175.65348	39854.78821	17311.88435	47830.82137	46160.34076	28670.75319	27000.75137	25452.51324	12689.66011	36683.96698	12920.02935	17360.66313	15399.51689	20720.65326	37171.35285	19179.75171	36553.45528	18046.10807	15657.82278	13593.14467	11827.36093	19805.92999	19248.98157	4196.02201	10026.72534	6886.52532	12185.7796	10944.2604	8167.238086	16582.58987	15908.64005	15384.10378	15826.22845	13229.5356	13942.46698	8674.337041	10547.09965	7924.3108	10265.32113	10461.91685	13792.99355	11595.54498	40467.39579	11695.87875	10471.35107	13452.56793	10103.03363	13251.4726	27438.42295	8999.65452	8349.681034	11043.00491	23500.81855	12997.39313	16405.10514	8408.30577	11645.65789	13616.55834	4834.744494	18713.74116	23597.53842	25280.40655	16487.19809	20500.5685	28150.08596	27230.32612	25244.29125	22479.17051
K00943	7952.212227	5069.136241	4712.948161	5067.954727	6238.418089	4556.863252	11872.81972	5234.181912	13622.27366	5061.116167	4170.217755	8689.248188	4368.010187	6264.519072	5109.156748	2210.627774	3103.144188	6378.722485	5398.186792	5261.267791	12654.03502	6728.360436	6375.518999	35817.44894	53051.16063	21507.65587	47827.77046	46734.74546	29791.08319	34517.64198	29074.88718	14285.01996	36708.27001	13949.37632	17919.36313	16052.62749	20773.34932	38068.32375	19183.75171	36658.25073	18052.14716	15665.39854	14549.19588	12412.51365	20278.1156	19855.23157	4196.02201	10027.22534	7044.971077	12193.5296	11833.64813	8167.738086	16634.71987	15918.3749	15492.19136	15920.31814	13359.46741	14165.05001	8708.858253	10802.72843	7946.665648	12231.59113	11496.51018	13807.56931	11670.02983	40575.95518	11700.30027	10798.48167	13452.56793	10136.58544	13646.89048	27516.68689	9127.030884	8873.716489	11376.52128	23525.93825	13651.70252	16411.90514	9822.078194	12369.66304	13630.61016	5028.173282	18721.35601	28318.61145	25438.40655	16708.40355	21156.21365	28539.2602	28024.62036	25263.11822	22745.37718
K00944	3157.497917	1918.602143	1733.151905	2109.871667	1563.83631	1256.756071	2329.877262	2056.622202	7078.839643	580.6594643	1498.670179	419.465119	1333.892895	2639.761369	1197.400595	246.2158333	1154.695893	1993.29869	1472.403155	1328.539702	6867.484583	1341.280833	3300.726964	19510.55923	8680.962381	12187.67242	5474.441943	24934.55054	18003.30756	15735.89328	9729.58375	8339.590714	14014.9853	3550.290417	7085.150417	6037.186667	6293.996786	11056.77685	5005.8925	15984.32833	4605.399464	410.0255952	6198.464881	7457.687738	13870.25982	7546.941905	2673.071905	6104.651369	3892.176488	7652.020179	5557.619107	2163.386131	7123.542321	5125.12	4803.782798	6138.65006	5104.069226	8188.386607	3460.94506	4199.038512	3682.098512	6802.157798	6916.159107	4407.257738	5559.691964	828.6686905	6838.04006	6204.642321	1976.646607	1283.135119	6413.415	22062.88333	4834.111667	3411.59375	7142.608095	6353.593631	4938.468155	7082.541667	4505.75131	5688.688036	4053.6475	2517.064464	4203.354226	11567.402	6625.511488	4519.882976	10031.14244	7407.075893	5138.060238	7388.833512	1305.691786
K00945	7950.50647	5068.348362	4712.948161	5065.85503	6236.712332	4534.408707	11872.81972	5234.181912	13536.65488	4224.648894	4153.93624	8650.638188	4368.010187	6259.921799	5106.005233	1686.95232	2791.014188	6376.228849	5396.481034	5257.458397	12648.12593	6702.360436	6373.155362	35176.90348	52832.78821	21504.63435	47832.82137	46625.26576	29792.25319	32002.70137	29048.36324	12691.53511	36688.96698	13123.67935	17919.36313	16040.31689	20737.20326	37216.10285	19183.75171	36563.70528	18046.10807	15657.82278	13594.94467	12374.86093	20080.55499	19855.23157	4196.02201	10027.22534	7017.52532	12193.5296	11695.6354	8167.738086	16582.58987	15910.89005	15411.30378	15918.47845	13345.2856	13942.46698	8677.737041	10781.84965	7939.3108	12205.72113	11361.91685	13792.99355	11649.54498	40468.14579	11697.27875	10477.55107	13452.56793	10135.53363	13632.9726	27438.42295	8999.65452	8350.431034	11352.75491	23523.96855	13231.89313	16411.90514	9811.70577	12247.40789	13616.55834	5007.294494	18713.74116	28247.43842	25438.40655	16509.59809	20500.5685	28531.08596	27233.32612	25256.29125	22506.67051
K00948	7952.212227	5069.136241	4712.948161	5067.954727	6238.418089	4556.863252	11872.81972	5234.181912	13622.27366	5061.116167	4170.217755	8689.248188	4368.010187	6264.519072	5109.156748	2210.627774	3103.144188	6378.722485	5398.186792	5261.267791	12654.03502	6728.360436	6375.518999	35817.44894	53051.16063	21507.65587	47838.60046	46734.74546	29792.25319	34517.64198	29074.88718	14285.01996	36708.27001	13949.37632	17919.36313	16052.62749	20788.67932	38068.32375	19183.75171	36658.25073	18052.14716	15685.39854	14549.19588	12412.51365	20278.1156	19855.23157	4196.02201	10027.22534	7044.971077	12193.5296	11833.64813	8167.738086	16634.71987	15918.3749	15492.19136	15920.31814	13359.46741	14169.38001	8708.858253	10802.72843	7946.665648	12231.59113	11496.51018	13807.56931	11670.02983	40575.95518	11700.30027	10798.48167	13452.56793	10136.58544	13646.89048	27516.68689	9127.030884	8873.716489	11376.52128	23525.93825	13651.70252	16411.90514	9822.078194	12369.66304	13630.61016	5028.173282	18721.35601	28318.61145	25438.40655	16708.40355	21156.21365	28539.2602	28024.62036	25263.11822	22749.20718
K00949	5398.786168	2383.01901	2492.545387	3011.8556	4632.436935	3044.038491	4692.481024	3584.700565	9836.675668	4868.539536	2848.072744	8584.305255	4175.132199	2641.524725	3297.412197	2205.368941	2452.810718	5823.503702	2456.81338	4534.562976	10573.27412	5575.266922	4972.739764	28694.85661	30866.30742	9723.624064	24263.87692	26037.06366	11480.02768	19150.81616	11997.81	13209.72463	19229.09816	6132.306233	16184.26066	12645.52435	20410.2399	32893.13643	9347.070167	22741.0942	5473.576667	13355.28498	8105.737288	9248.769423	16868.7211	8938.424554	3615.334813	8316.792525	3552.441165	7899.965534	5890.473019	3286.798598	3242.880615	8516.638996	4432.057289	8021.753245	6604.973358	13076.24143	7874.834416	10502.57755	7549.060575	3594.212104	9045.068794	8032.26875	10641.63724	40446.08795	7033.308135	8406.100655	3250.417808	5762.186587	7836.353282	22266.42622	8352.559371	8321.484949	7097.236272	22666.00962	13050.29747	2751.778979	7879.606159	6393.058202	9425.705065	2487.714202	8413.186686	18545.13318	18753.47739	11536.20483	9634.888913	20375.94119	23711.6427	14178.35549	21172.42405
K00950	4546.599691	3396.332985	3036.075293	3021.402579	4437.974289	2130.464563	5035.436423	3339.108371	6498.180258	3467.282048	2955.129238	6845.281981	2135.383166	1688.417938	2598.75846	279.8288333	624.4370019	4470.408247	4477.209173	3727.007097	3771.031911	5372.166828	2803.470782	15856.40911	32551.19858	15594.98046	36960.414	20911.19589	12512.87176	14761.19551	18017.61154	4064.74859	23779.61378	1855.082492	10888.06436	8647.204079	11681.26226	27291.81872	13355.89724	21688.73641	4488.634385	6336.333937	6277.872484	4117.459609	4237.087898	6813.807091	1203.046482	3649.266666	3351.372908	4307.415018	6146.93634	5584.51679	12216.28207	8454.905439	7390.831531	7057.647797	4663.392686	2817.879114	3530.869253	3531.123797	2491.216025	6169.324202	4167.573474	5263.590556	2478.769196	39147.47378	4798.238264	3796.180005	10810.35518	5109.25868	6395.949297	5288.346776	2481.637251	3507.631719	3415.429529	6584.681296	2512.225876	12282.93533	3161.985388	6254.947137	9719.084122	2665.345091	6840.375738	13410.85267	16328.84029	10231.73926	13619.59029	24031.35847	21064.91014	18874.31142	19581.99135
